●28주차 (2020년 07월 06일 ~ 2020년 07월 12일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
22,야구소녀,2020-06-18,"13,070,900",0.3%,"-29,361,060",-69.2%,"301,373,000","1,562","-3,309",-67.9%,"34,821",54,340,한국,한국,"(주)싸이더스,찬란"
23,조디악,2007-08-15,"11,898,500",0.2%,"4,063,000",51.9%,"1,154,211,500","1,521",517,51.5%,"175,371",28,153,미국,미국,워너브러더스 코리아(주)
24,뮤지컬 브로드웨이 42번가,2020-07-08,"24,475,000",0.5%,"24,475,000",100.0%,"24,475,000","1,361","1,361",100.0%,"1,361",48,232,미국,미국,C 무비
25,트랜짓,2020-07-02,"10,411,940",0.2%,"-6,054,780",-36.8%,"29,834,660","1,285",-500,-28.0%,"3,455",38,223,독일,독일,M&M 인터내셔널
26,겟 아웃,2017-05-17,"7,519,000",0.2%,"7,519,000",100.0%,"17,447,088,035","1,240","1,240",100.0%,"2,140,692",63,221,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
27,월요일이 사라졌다,2018-02-22,"6,072,500",0.1%,"6,072,500",100.0%,"7,496,222,600","1,010","1,010",100.0%,"904,238",46,163,영국,"영국,미국,프랑스,벨기에",(주)스마일이엔티
28,부산행:익스텐디드,2020-07-01,"7,233,000",0.1%,"-17,369,000",-70.6%,"31,835,000",909,"-2,178",-70.6%,"3,996",77,241,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
29,에이리언 2,1986-12-24,"6,745,500",0.1%,"1,454,000",27.5%,"12,037,000",863,190,28.2%,"1,536",24,122,미국,미국,
30,맘마미아!2,2018-08-08,"5,063,000",0.1%,"5,063,000",100.0%,"19,614,175,503",835,835,100.0%,"2,294,922",62,203,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
31,스왈로우,2020-07-03,"6,238,500",0.1%,"4,483,000",255.4%,"7,994,000",789,568,257.0%,"1,010",10,32,미국,"미국,프랑스",주식회사 왓챠
32,시티 오브 갓,2005-11-04,"7,215,180",0.1%,"7,215,180",100.0%,"56,228,680",782,782,100.0%,"8,114",13,89,미국,미국,프리비젼엔터테인먼트
33,해피 디 데이,2020-07-01,"6,077,580",0.1%,"-18,064,640",-74.8%,"34,075,800",764,"-2,129",-73.6%,"4,139",132,284,미국,미국,(주)영화사 빅
34,더 위치,,"5,847,500",0.1%,"3,558,000",155.4%,"8,899,400",744,452,154.8%,"1,168",13,63,미국,"미국,캐나다",
35,아이즈 와이드 셧,2000-09-01,"5,710,500",0.1%,"2,350,000",69.9%,"10,546,000",740,306,70.5%,"1,386",14,74,미국,미국,워너브러더스 코리아(주)
36,로마 위드 러브,2013-04-18,"4,229,200",0.1%,"-6,459,360",-60.4%,"1,352,894,437",716,"-1,067",-59.8%,"185,132",70,182,미국,"미국,이탈리아,스페인","(주)팝엔터테인먼트,(주)나이너스엔터테인먼트"
37,리플리,2000-03-04,"5,359,000",0.1%,"1,111,500",26.2%,"9,606,500",691,145,26.6%,"1,237",19,59,미국,미국,
38,에이리언즈 원,1987-10-01,"5,124,000",0.1%,"1,715,000",50.3%,"8,610,000",654,221,51.0%,"1,103",23,109,미국,미국,
39,미저리,1991-03-01,"5,019,000",0.1%,"2,349,500",88.0%,"7,988,500",640,301,88.8%,"1,079",14,55,미국,미국,
40,팡파레,2020-07-09,"6,046,480",0.1%,"4,129,480",215.4%,"8,460,480",627,414,194.4%,911,24,105,한국,한국,㈜인디스토리
41,비바리움,2020-07-16,"4,751,000",0.1%,"2,821,500",146.2%,"6,680,500",578,333,135.9%,823,4,16,미국,"미국,덴마크,벨기에,아일랜드",(주)드림팩트엔터테인먼트
42,인비저블 라이프,2020-06-24,"4,219,100",0.1%,"-9,400,160",-69.0%,"46,292,400",536,"-1,206",-69.2%,"5,661",20,107,기타,기타,(주)삼백상회
43,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"2,961,520",0.1%,"-65,540",-2.2%,"77,408,220",503,-9,-1.8%,"9,620",11,38,일본,일본,동우에이앤이(주)
44,에베레스트,2020-07-22,"4,393,000",0.1%,"2,557,000",139.3%,"6,229,000",477,273,133.8%,681,2,3,중국,중국,(주)제이앤씨미디어그룹
45,죠스,1978-04-22,"3,722,000",0.1%,"1,166,500",45.6%,"7,692,500",476,147,44.7%,"1,029",16,55,미국,미국,
46,침입자,2020-06-04,"3,814,960",0.1%,"-14,203,040",-78.8%,"4,810,005,000",472,"-1,766",-78.9%,"531,969",22,133,한국,한국,(주)에이스메이커무비웍스
47,욕창,2020-07-02,"3,973,980",0.1%,"552,480",16.1%,"9,305,480",465,56,13.7%,"1,124",14,80,한국,한국,필름다빈
48,모탈: 레전드 오브 토르,2020-07-09,"3,620,100",0.1%,"3,115,100",616.9%,"4,125,100",425,324,320.8%,526,28,101,기타,기타,주식회사 풍경소리
48,데빌 인 더 캐빈,2020-01-28,"449,000",0.0%,"449,000",100.0%,"450,000",425,425,100.0%,426,1,4,미국,미국,(주)영화사 안다미로
50,태양은 가득히,1973-02-03,"855,000",0.0%,"855,000",100.0%,"27,454,000",420,420,100.0%,"12,203",1,9,프랑스,"프랑스,이탈리아",
51,다운시커,2020-01-28,"443,000",0.0%,"443,000",100.0%,"444,000",419,419,100.0%,420,1,4,미국,미국,(주)영화사 안다미로
52,지구 침공: 컨테이젼,2020-06-08,"442,000",0.0%,"441,000",44100.0%,"443,000",418,417,41700.0%,419,1,4,영국,"영국,프랑스",(주)영화사 안다미로
53,웨이크필드 프로젝트,2020-06-08,"438,000",0.0%,"437,000",43700.0%,"439,000",414,413,41300.0%,415,1,4,미국,미국,(주)영화사 안다미로
54,킹덤: 아메리칸 좀비,2020-04-20,"432,000",0.0%,"432,000",100.0%,"434,000",408,408,100.0%,409,1,4,미국,미국,(주)영화사 안다미로
55,아이 캔 온리 이매진,2018-06-21,"2,563,000",0.1%,"-2,248,580",-46.7%,"253,686,260",404,-351,-46.5%,"33,070",9,41,미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS"
55,드라큐라,1993-01-16,"3,159,000",0.1%,"1,931,000",157.2%,"4,570,000",404,247,157.3%,621,14,48,미국,미국,
57,에이브의 쿠킹 다이어리,2020-06-24,"2,687,200",0.1%,"-3,062,240",-53.3%,"37,104,100",402,-420,-51.1%,"4,935",18,70,브라질,브라질,(주)영화사 진진
58,아메리칸 호러 스토리: 메리메이커의 살인자,2020-03-05,"424,000",0.0%,"424,000",100.0%,"425,000",400,400,100.0%,401,1,4,미국,미국,(주)영화사 안다미로
59,전망좋은 방,1989-06-24,"3,170,000",0.1%,"-5,253,480",-62.4%,"91,651,100",396,-699,-63.8%,"14,679",15,60,영국,영국,알토미디어(주)
60,캐리,1978-09-17,"3,093,500",0.1%,"303,500",10.9%,"10,826,500",393,42,12.0%,"2,789",8,24,미국,미국,
61,나의 첫 번째 슈퍼스타,2020-06-10,"2,338,980",0.0%,"-5,904,360",-71.6%,"473,995,880",386,-953,-71.2%,"53,687",22,101,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
62,코드 8,2020-07-02,"2,940,900",0.1%,"-5,359,560",-64.6%,"11,241,360",378,-606,-61.6%,"1,362",67,169,캐나다,캐나다,(주)팝엔터테인먼트
63,해저 2만리,,"765,000",0.0%,"567,000",286.4%,"27,615,000",375,276,278.8%,"13,354",1,9,미국,미국,
64,패왕별희 디 오리지널,2017-03-30,"3,283,000",0.1%,"-7,920,760",-70.7%,"925,874,880",374,-677,-64.4%,"102,104",7,47,중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
65,새벽의 저주: 악령의 부활,2020-02-05,"397,000",0.0%,"397,000",100.0%,"398,000",373,373,100.0%,374,1,4,미국,미국,(주)영화사 안다미로
66,부력,2020-06-25,"3,419,000",0.1%,"-7,796,180",-69.5%,"44,864,660",366,-967,-72.5%,"5,341",18,104,호주,호주,(주)영화사 그램
67,사라진 시간,2020-06-18,"2,980,200",0.1%,"-37,921,560",-92.7%,"1,652,077,080",364,"-4,731",-92.9%,"185,749",31,110,한국,한국,(주)에이스메이커무비웍스
68,포스 오브 네이쳐,2020-07-01,"2,097,480",0.0%,"-4,785,200",-69.5%,"9,485,160",352,-534,-60.3%,"1,339",36,94,미국,미국,주식회사 풍경소리
69,에어로너츠,2020-06-10,"2,028,420",0.0%,"-8,078,960",-79.9%,"681,173,500",343,-921,-72.9%,"77,897",13,57,영국,"영국,미국",(주)홈초이스
70,괴물,,"2,540,500",0.1%,"-506,000",-16.6%,"7,028,000",325,-63,-16.2%,969,12,59,미국,미국,
71,지저귀는 새는 날지 않는다,2020-07-16,"3,050,000",0.1%,"3,050,000",100.0%,"3,050,000",320,320,100.0%,320,2,2,일본,일본,(주)팝엔터테인먼트
72,피아노의 숲,2008-10-30,"2,610,180",0.1%,"-4,721,280",-64.4%,"234,568,440",301,-462,-60.6%,"36,391",40,107,일본,일본,"(주)에이원엔터테인먼트,(주)이모션픽처스,THE 픽쳐스"
73,플라이,1988-08-13,"2,358,000",0.0%,"1,317,500",126.6%,"3,398,500",299,168,128.2%,430,7,19,미국,미국,
74,아메리칸 셰프,2015-01-07,"1,789,000",0.0%,"-3,234,000",-64.4%,"1,269,466,429",290,-529,-64.6%,"155,807",26,69,미국,미국,(주)영화사 진진
75,배트맨 비긴즈,2005-06-24,"1,483,980",0.0%,"-40,960,220",-96.5%,"5,798,593,000",253,"-5,176",-95.3%,"903,094",23,57,미국,미국,워너브러더스 코리아(주)
76,데드링거,,"1,921,000",0.0%,"536,000",38.7%,"3,306,000",245,70,40.0%,420,6,10,,,
77,테스와 보낸 여름,2020-09-10,"2,070,000",0.0%,"2,070,000",100.0%,"2,070,000",230,230,100.0%,230,1,1,네덜란드,네덜란드,(주)팝엔터테인먼트
78,카페 벨에포크,2020-05-20,"1,488,360",0.0%,"-1,185,580",-44.3%,"542,691,960",226,-172,-43.2%,"64,879",5,32,프랑스,프랑스,(주)이수C&E
79,김일성의 아이들,2020-06-25,"1,842,000",0.0%,"-1,194,500",-39.3%,"11,353,500",215,-152,-41.4%,"1,427",7,28,한국,한국,다큐스토리
80,엔딩스 비기닝스,2020-06-24,"1,801,940",0.0%,"-18,481,260",-91.1%,"107,906,380",207,"-2,311",-91.8%,"13,116",17,65,미국,"미국,한국","(주)스마일이엔티,(주)씨제이이엔엠"
81,"안녕, 미누",2020-05-27,"1,704,000",0.0%,"1,544,000",965.0%,"20,500,500",201,181,905.0%,"2,550",3,12,한국,한국,"영화사 풀,(주)영화사 친구"
82,테우리,2020-07-09,"1,556,480",0.0%,"647,480",71.2%,"2,465,480",178,77,76.2%,279,14,49,한국,한국,(주)26컴퍼니
83,스크림,1999-01-16,"1,369,000",0.0%,"-244,000",-15.1%,"2,982,000",175,-29,-14.2%,379,9,23,미국,미국,(주)태원엔터테인먼트
84,환상의 마로나,2020-06-11,"1,588,400",0.0%,"-1,484,560",-48.3%,"54,500,960",174,-191,-52.3%,"5,754",9,38,프랑스,프랑스,찬란
85,다만 악에서 구하소서,2020-08-05,"1,190,000",0.0%,"1,190,000",100.0%,"1,190,000",170,170,100.0%,170,1,1,한국,한국,(주)씨제이이엔엠
86,베토벤 프로젝트,2020-07-12,"2,928,000",0.1%,"2,928,000",100.0%,"2,928,000",169,169,100.0%,169,13,13,독일,독일,(주)케빈앤컴퍼니
86,불륜의 세계,2020-07-10,"965,000",0.0%,"965,000",100.0%,"965,000",169,169,100.0%,169,20,20,한국,한국,선셋 시네마
88,남태평양,1971-08-07,"328,000",0.0%,"328,000",100.0%,"20,556,924",164,164,100.0%,"11,616",1,8,미국,미국,
89,레옹 디 오리지널,2020-06-11,"1,042,500",0.0%,"-2,467,680",-70.3%,"75,896,900",157,-400,-71.8%,"12,368",9,29,프랑스,프랑스,(주)제이앤씨미디어그룹
90,그랜드 부다페스트 호텔,2014-03-20,"890,000",0.0%,"-413,000",-31.7%,"6,486,797,022",149,-55,-27.0%,"832,530",3,15,미국,"미국,독일","(주)피터팬픽쳐스,이십세기폭스코리아(주)"
91,멜랑콜리아,2012-05-17,"1,733,480",0.0%,"1,242,480",253.1%,"149,977,123",133,87,189.1%,"19,653",1,2,덴마크,"덴마크,스웨덴,이탈리아,독일,프랑스","(주)엣나인필름,(주)팝엔터테인먼트"
92,리틀 포레스트,2018-02-28,"757,000",0.0%,"-2,087,000",-73.4%,"11,941,275,185",122,-345,-73.9%,"1,508,185",21,49,한국,한국,메가박스중앙(주)플러스엠
93,나는 네가 지난 여름에 한 일을 알고 있다,1998-06-06,"950,000",0.0%,"220,000",30.1%,"1,680,000",121,26,27.4%,216,6,14,미국,미국,
94,담쟁이,2020-10-28,"1,057,000",0.0%,"1,057,000",100.0%,"1,057,000",118,118,100.0%,118,1,2,한국,한국,(주)트리플픽쳐스
95,찬실이는 복도 많지,2020-03-05,"760,000",0.0%,"15,500",2.1%,"227,886,780",114,18,18.8%,"26,703",5,29,한국,한국,찬란
95,타오르는 여인의 초상,2020-01-16,"894,480",0.0%,"236,980",36.0%,"1,247,865,888",114,37,48.1%,"148,112",5,25,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
97,라라랜드,2016-12-07,"667,360",0.0%,"-211,080",-24.0%,"30,834,160,808",112,-37,-24.8%,"3,737,415",3,16,미국,미국,판씨네마(주)
98,문라이즈 킹덤,2013-01-31,"961,000",0.0%,"241,000",33.5%,"309,872,000",110,29,35.8%,"39,374",2,6,미국,미국,(주)영화사 진진
99,16세의 사운드트랙,2020-07-02,"913,500",0.0%,"-423,400",-31.7%,"3,333,400",97,-66,-40.5%,387,15,47,영국,영국,(주)마노엔터테인먼트
100,톰보이,2020-05-14,"1,013,000",0.0%,"-51,360",-4.8%,"276,039,620",96,-25,-20.7%,"30,891",2,11,프랑스,프랑스,(주)영화특별시에스엠씨
101,님포매니악 감독판 볼륨2,,"932,000",0.0%,"301,920",47.9%,"3,079,460",94,30,46.9%,307,1,2,덴마크,덴마크,
102,국도극장: 감독판,2020-05-29,"730,000",0.0%,"98,000",15.5%,"7,631,000",89,12,15.6%,894,3,13,한국,한국,명필름랩
103,윤희에게,2019-11-14,"774,000",0.0%,"774,000",100.0%,"973,626,809",86,86,100.0%,"122,243",1,1,한국,한국,(주)리틀빅픽쳐스
104,날씨의 아이,2019-10-30,"490,000",0.0%,"-193,860",-28.3%,"5,843,517,050",83,-31,-27.2%,"712,460",2,11,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
105,님포매니악 감독판 볼륨1,,"804,480",0.0%,"204,020",34.0%,"3,366,860",82,20,32.3%,329,1,2,덴마크,덴마크,
105,싸이코,,"658,000",0.0%,"435,000",195.1%,"66,688,026",82,54,192.9%,"9,827",1,2,미국,미국,(주)영화사 안다미로
105,해녀,,"164,000",0.0%,"-698,000",-81.0%,"4,808,000",82,-349,-81.0%,"2,137",1,3,미국,미국,
108,나는보리,2020-05-21,"640,000",0.0%,"285,000",80.3%,"82,147,860",79,29,58.0%,"11,350",4,18,한국,한국,(주)영화사 진진
109,심야식당,2015-06-18,"448,000",0.0%,"-995,000",-69.0%,"1,049,752,974",76,-165,-68.5%,"132,853",15,33,일본,일본,(주)영화사 진진
110,트립 투 이탈리아,2015-06-04,"441,000",0.0%,"-701,000",-61.4%,"164,440,800",75,-118,-61.1%,"21,475",16,29,영국,영국,찬란
111,프랑스여자,2020-06-04,"534,500",0.0%,"-357,000",-40.0%,"131,233,900",73,-40,-35.4%,"18,351",8,24,한국,한국,"(주)디스테이션,롯데컬처웍스(주)롯데엔터테인먼트"
112,피그테일:피그테일과 거미소녀 그리고 레슬링,2020-07-09,"563,000",0.0%,"563,000",100.0%,"563,000",69,69,100.0%,69,12,43,일본,일본,(주)에이원엔터테인먼트
112,"열차 안의 낯선 자들, 의혹의 전망차",,"547,000",0.0%,"253,000",86.1%,"23,539,700",69,31,81.6%,"4,507",1,2,미국,미국,
114,걸어도 걸어도,2009-06-18,"410,000",0.0%,"158,000",62.7%,"258,756,800",68,27,65.9%,"34,961",1,2,일본,일본,(주)영화사 진진
114,가버나움,2019-01-24,"458,000",0.0%,"370,000",420.5%,"1,209,314,519",68,53,353.3%,"146,446",4,23,기타,기타,"그린나래미디어(주),플레이리스트(주)"
114,벌새,2019-08-29,"501,500",0.0%,"489,500",4079.2%,"1,194,055,574",68,66,3300.0%,"146,870",6,30,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
117,촌색씨,,"134,000",0.0%,"134,000",100.0%,"5,534,000",67,67,100.0%,"2,767",1,6,한국,한국,
118,바다로 가자,2020-06-18,"510,500",0.0%,"-975,000",-65.6%,"7,807,700",64,-136,-68.0%,991,4,14,한국,한국,ZONE Film
119,나미야 잡화점의 기적,2018-02-28,"1,239,000",0.0%,"-176,580",-12.5%,"1,490,511,025",62,-116,-65.2%,"196,798",1,2,일본,일본,(주)이수C&E
120,바닷마을 다이어리,2015-12-17,"410,000",0.0%,"289,000",238.8%,"846,199,384",61,44,258.8%,"103,421",1,2,일본,일본,(주)티캐스트
120,회색 벨벳 위의 네 마리 파리,,"437,000",0.0%,"437,000",100.0%,"779,000",61,61,100.0%,118,1,1,이탈리아,"이탈리아,프랑스",
120,기쿠지로의 여름,2002-08-30,"433,000",0.0%,"433,000",100.0%,"16,346,000",61,61,100.0%,"2,253",1,1,일본,일본,"(주)영화사 진진,(주)튜브엔터테인먼트"
123,어둠속의 댄서,2001-02-24,"573,000",0.0%,"573,000",100.0%,"13,426,980",60,60,100.0%,"1,991",1,2,덴마크,덴마크,영화사 마그나
123,가슴 큰 태희-무삭제판,2020-07-10,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,케이엘 픽쳐스
123,섹스노예,2020-07-06,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
126,아프리칸 닥터,2016-11-03,"434,000",0.0%,"434,000",100.0%,"17,025,500",58,58,100.0%,"2,642",1,2,프랑스,프랑스,M&M 인터내셔널
127,"시, 나리오",2020-07-02,"452,000",0.0%,"-759,000",-62.7%,"1,663,000",57,-89,-61.0%,203,11,32,한국,한국,(주)노바이앤티
128,타이페이 카페 스토리,2011-07-07,"343,000",0.0%,"-1,014,500",-74.7%,"97,712,900",56,-167,-74.9%,"13,414",1,4,대만,대만,찬란
129,필사의 도망자,,"110,000",0.0%,"110,000",100.0%,"2,044,000",55,55,100.0%,942,1,4,미국,미국,
129,시로코,,"110,000",0.0%,"110,000",100.0%,"4,292,000",55,55,100.0%,"1,998",1,8,미국,미국,
131,트롤: 월드 투어,2020-04-29,"415,000",0.0%,"71,240",20.7%,"1,166,036,280",54,2,3.8%,"151,870",2,13,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
132,수색자,,"100,000",0.0%,"10,000",11.1%,"14,670,000",50,5,11.1%,"6,630",1,6,미국,미국,
132,미니버 부인,,"100,000",0.0%,"100,000",100.0%,"1,992,000",50,50,100.0%,991,1,4,,,
132,아크나텐,2020-07-07,"1,171,300",0.0%,"1,171,300",100.0%,"1,171,300",50,50,100.0%,50,5,8,미국,미국,(주) 인스터 글로벌
132,미스테리 트레인,,"368,000",0.0%,"-447,000",-54.8%,"6,195,000",50,-26,-34.2%,800,1,1,일본,"일본,미국",(주)영화사 안다미로
136,플로리다 프로젝트,2018-03-07,"292,000",0.0%,"-41,000",-12.3%,"800,153,600",49,-7,-12.5%,"95,602",2,11,미국,미국,오드
136,시,2010-05-13,"396,000",0.0%,"28,000",7.6%,"1,547,203,650",49,10,25.6%,"218,986",1,4,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
138,현기증,,"376,000",0.0%,"-616,000",-62.1%,"69,420,642",48,-77,-61.6%,"11,938",1,1,미국,미국,(주)영화사 안다미로
138,자객 섭은낭,2016-02-04,"348,000",0.0%,"348,000",100.0%,"122,437,700",48,48,100.0%,"15,802",1,1,대만,대만,(주)영화사 진진
140,비긴 어게인,2014-08-13,"284,500",0.0%,"56,500",24.8%,"27,304,299,321",47,10,27.0%,"3,463,294",2,3,미국,미국,판씨네마(주)
140,유로파,1992-08-25,"392,080",0.0%,"392,080",100.0%,"1,324,080",47,47,100.0%,133,1,2,덴마크,덴마크,
142,낭트의 자코,,"331,000",0.0%,"79,000",31.3%,"6,950,000",46,13,39.4%,979,1,3,프랑스,프랑스,(주)영화사 안다미로
143,스타 이즈 본,2018-10-09,"267,400",0.0%,"-237,560",-47.0%,"4,448,701,220",45,-40,-47.1%,"528,084",1,6,미국,미국,워너브러더스 코리아(주)
144,하트 비트,2010-11-25,"440,000",0.0%,"411,000",1417.2%,"49,656,000",44,40,1000.0%,"6,603",1,1,캐나다,캐나다,"(주)엣나인필름,㈜씨에이엔"
144,하워즈 엔드,1993-04-10,"307,000",0.0%,"-1,942,000",-86.3%,"6,790,500",44,-284,-86.6%,892,2,5,영국,영국,알토미디어(주)
146,아워 바디,2019-09-26,"378,000",0.0%,"378,000",100.0%,"74,981,487",42,42,100.0%,"9,063",1,1,한국,한국,(주)영화사 진진
146,순수한 사람들,,"293,000",0.0%,"293,000",100.0%,"7,607,000",42,42,100.0%,"1,182",1,1,이탈리아,"이탈리아,프랑스",
146,밀양,2007-05-23,"340,000",0.0%,"-100,000",-22.7%,"10,274,180,000",42,-10,-19.2%,"1,604,913",1,3,한국,한국,(주)시네마서비스
149,사이비,2013-11-21,"267,000",0.0%,"267,000",100.0%,"167,390,900",41,41,100.0%,"22,567",4,15,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
149,오명,,"322,000",0.0%,"100,000",45.0%,"30,809,600",41,12,41.4%,"6,322",1,1,미국,미국,
149,박하사탕,2000-01-01,"368,000",0.0%,"-16,000",-4.2%,"87,694,000",41,-6,-12.8%,"9,869",1,3,한국,한국,"CGV아트하우스,(주)신도필림"
152,서스피션,,"314,000",0.0%,"-32,000",-9.2%,"1,329,000",40,-4,-9.1%,201,1,2,미국,미국,(주)영화사 안다미로
152,프리즌 이스케이프,2020-05-06,"330,000",0.0%,"-80,320",-19.6%,"1,848,233,600",40,-24,-37.5%,"217,048",2,10,영국,"영국,호주",(주)이놀미디어
154,이창,,"290,000",0.0%,"-4,000",-1.4%,"28,527,500",39,2,5.4%,"6,195",1,1,미국,미국,(주)영화사 안다미로
155,진짜로 일어날지도 몰라 기적,2011-12-22,"228,000",0.0%,"228,000",100.0%,"340,667,400",38,38,100.0%,"43,899",1,1,일본,일본,"(주)스튜디오 보난자,(주)미로비젼"
155,팔리아치,2020-07-03,"1,172,000",0.0%,"478,000",68.9%,"1,866,000",38,17,81.0%,59,5,10,이탈리아,이탈리아,일미디어
155,도그빌,2003-08-01,"343,500",0.0%,"-380,400",-52.5%,"3,224,880",38,-39,-50.6%,356,1,1,덴마크,덴마크,
