●48주차 (2020년 11월 23일 ~ 2020년 11월 29일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
22,택스 콜렉터,2020-11-18,"13,849,810",0.3%,"-96,974,230",-87.5%,"126,221,850","1,641","-12,685",-88.5%,"16,139",225,692,미국,미국,(주)팝엔터테인먼트
23,죽지않는 인간들의 밤,2020-09-29,"7,627,000",0.2%,"7,627,000",100.0%,"848,724,440","1,525","1,525",100.0%,"103,251",3,10,한국,한국,TCO(주)더콘텐츠온
24,킹덤 오브 헤븐: 디렉터스 컷,2020-11-11,"12,390,900",0.3%,"-45,279,900",-78.5%,"211,403,800","1,464","-4,722",-76.3%,"22,707",62,245,영국,영국,(주)영화사오원
25,프린세스 에미: 마법 책의 비밀,2020-11-26,"10,180,240",0.2%,"10,180,240",100.0%,"10,180,240","1,284","1,284",100.0%,"1,284",133,349,독일,독일,(주)박수엔터테인먼트
26,봉쇄수도원 카르투시오,2020-11-19,"10,651,810",0.2%,"-10,752,370",-50.2%,"35,412,990","1,273","-1,212",-48.8%,"4,131",98,360,한국,한국,커넥트픽쳐스(주)
27,버든: 세상을 바꾸는 힘,2020-11-25,"9,704,070",0.2%,"7,904,070",439.1%,"12,188,070","1,183",983,491.5%,"1,459",70,394,미국,미국,(주)제이앤씨미디어그룹
28,엑설런트 어드벤쳐 3,2020-11-19,"5,806,770",0.1%,"-3,617,740",-38.4%,"15,231,280","1,103",-654,-37.2%,"2,860",23,101,미국,미국,(주)누리픽쳐스
29,요가학원 : 죽음의 쿤달리니,2020-11-18,"9,434,000",0.2%,"-53,064,740",-84.9%,"73,142,740","1,073","-5,660",-84.1%,"7,916",154,394,한국,한국,(주)스마일이엔티
30,언플랜드,2020-12-17,"7,823,000",0.2%,"6,129,500",361.9%,"9,516,500","1,024",804,365.5%,"1,244",6,21,미국,미국,(주)영화사오원
31,해리가 샐리를 만났을 때,1989-11-18,"9,170,500",0.2%,"9,170,500",100.0%,"163,305,700",822,822,100.0%,"20,449",22,102,미국,미국,"(주)키다리이엔티,콜럼비아 픽쳐스 코포레이션"
32,맹크,2020-11-18,"6,197,810",0.1%,"-21,477,830",-77.6%,"33,873,450",756,"-2,249",-74.8%,"3,761",75,238,미국,미국,메가박스중앙(주)플러스엠
33,다만 악에서 구하소서 파이널컷,2020-10-28,"3,832,000",0.1%,"-4,207,500",-52.3%,"325,502,570",737,-440,-37.4%,"37,849",6,37,한국,한국,(주)씨제이이엔엠
34,해머 오브 갓,2020-11-25,"5,242,500",0.1%,"5,242,500",100.0%,"5,242,500",725,725,100.0%,725,42,161,영국,영국,(주)다자인소프트
35,미스터트롯: 더 무비,2020-10-22,"5,345,100",0.1%,"-16,261,700",-75.3%,"1,287,007,900",706,"-1,895",-72.9%,"149,862",30,134,한국,한국,(주)영화사 그램
36,담보,2020-09-29,"4,280,440",0.1%,"-14,964,810",-77.8%,"14,737,790,050",690,"-1,865",-73.0%,"1,717,745",21,80,한국,한국,(주)씨제이이엔엠
37,나이스 걸 라이크 유,2020-11-18,"5,358,400",0.1%,"-29,568,000",-84.7%,"40,968,800",642,"-3,346",-83.9%,"4,706",82,273,미국,미국,(주)영화사 빅
37,로미오와 줄리엣,1996-12-28,"5,018,000",0.1%,"-15,074,000",-75.0%,"143,193,400",642,"-1,913",-74.9%,"20,130",37,108,미국,미국,"이십세기폭스코리아(주),(주)프레인글로벌"
39,바스켓볼 다이어리,2000-04-29,"5,053,000",0.1%,"-17,513,000",-77.6%,"51,468,000",641,"-2,218",-77.6%,"6,513",45,111,미국,미국,미디어필름인터내셔날(주)
40,걸후드,2020-11-12,"4,974,500",0.1%,"-21,586,000",-81.3%,"101,058,500",638,"-2,205",-77.6%,"11,548",47,135,프랑스,프랑스,(주)영화특별시에스엠씨
41,테넷,2020-08-26,"5,555,550",0.1%,"-34,319,190",-86.1%,"18,384,509,360",631,"-3,494",-84.7%,"1,990,839",26,101,미국,미국,워너브러더스 코리아(주)
42,애비규환,2020-11-12,"4,929,970",0.1%,"-46,179,450",-90.4%,"204,615,300",609,"-5,077",-89.3%,"22,449",40,131,한국,한국,(주)리틀빅픽쳐스
43,기기괴괴 성형수,2020-09-09,"3,351,000",0.1%,"-2,222,000",-39.9%,"869,278,900",602,-91,-13.1%,"102,956",20,56,한국,한국,(주)트리플픽쳐스
44,펀치 드렁크 러브,2003-05-08,"6,555,400",0.2%,"6,555,400",100.0%,"11,101,400",595,595,100.0%,"1,393",21,92,미국,미국,콜럼비아트라이스타
45,SIFF2020 본선 단편경쟁 1,,"4,059,000",0.1%,"4,059,000",100.0%,"4,059,000",579,579,100.0%,579,3,4,한국,한국,
46,마틴 에덴,2020-10-29,"4,554,670",0.1%,"-8,552,630",-65.3%,"138,510,030",566,-920,-61.9%,"14,948",17,103,이탈리아,이탈리아,알토미디어(주)
46,셔터 아일랜드,2010-03-18,"4,430,000",0.1%,"-8,688,000",-66.2%,"7,440,633,500",566,"-1,127",-66.6%,"994,426",34,118,미국,미국,CJ ENM
48,본 투 드라이브,2019-12-12,"4,366,000",0.1%,"4,366,000",100.0%,"6,558,000",549,549,100.0%,893,36,198,노르웨이,노르웨이,썬택엔터테인먼트 주식회사
49,찬실이는 복도 많지,2020-03-05,"6,173,300",0.1%,"6,169,300",154232.5%,"244,623,260",547,543,13575.0%,"28,507",13,47,한국,한국,찬란
50,2020 청주영상위원회 '영화와 함께하는 11월' 관객과의 대화[GV],,"2,720,000",0.1%,"2,040,000",300.0%,"3,400,000",544,408,300.0%,680,1,4,한국,한국,
51,강철비2: 정상회담,2020-07-29,"5,020,000",0.1%,"4,660,000",1294.4%,"14,661,646,110",526,466,776.7%,"1,791,533",4,6,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
51,다만 악에서 구하소서,2020-08-05,"5,260,000",0.1%,"4,858,500",1210.1%,"38,602,260,990",526,485,1182.9%,"4,357,803",2,2,한국,한국,(주)씨제이이엔엠
53,SIFF2020 개막식,,"3,150,000",0.1%,"3,150,000",100.0%,"3,150,000",450,450,100.0%,450,1,2,한국,한국,
54,당신이 잠든 사이에,1995-05-13,"4,412,400",0.1%,"4,412,400",100.0%,"4,412,400",443,443,100.0%,443,20,79,미국,미국,
55,레볼루셔너리 로드,2009-02-19,"3,348,000",0.1%,"-8,027,000",-70.6%,"407,583,000",436,"-1,038",-70.4%,"58,958",36,97,미국,미국,CJ ENM
56,레버넌트: 죽음에서 돌아온 자,2016-01-14,"3,341,000",0.1%,"-4,661,000",-58.2%,"16,135,324,130",430,-610,-58.7%,"2,010,750",39,86,미국,미국,이십세기폭스코리아(주)
57,귀여운 여인,1990-09-15,"4,584,000",0.1%,"4,584,000",100.0%,"4,686,000",411,411,100.0%,433,23,82,미국,미국,브에나비스타픽쳐스
58,SIFF2020 페스티벌 초이스 단편 쇼케이스 2,,"2,793,000",0.1%,"2,793,000",100.0%,"2,793,000",399,399,100.0%,399,2,3,한국,한국,
59,다윗과 밧세바,,"696,000",0.0%,"-512,000",-42.4%,"12,580,000",348,-256,-42.4%,"6,323",1,6,미국,미국,
60,사랑의 블랙홀,1993-12-04,"3,444,500",0.1%,"3,444,500",100.0%,"4,184,500",345,345,100.0%,517,21,75,미국,미국,
61,SIFF2020 새로운선택 단편 3,,"2,394,000",0.1%,"2,394,000",100.0%,"2,394,000",342,342,100.0%,342,2,4,한국,한국,
62,파티마의 기적,2020-12-03,"2,397,000",0.1%,"129,000",5.7%,"4,665,000",337,13,4.0%,661,3,4,미국,미국,(주)디스테이션
63,최미역행,2020-11-25,"2,461,500",0.1%,"1,327,500",117.1%,"3,595,500",333,207,164.3%,459,20,65,중국,중국,시네마 뉴원
64,밤쉘: 세상을 바꾼 폭탄선언,2020-07-08,"3,263,000",0.1%,"2,887,000",767.8%,"1,544,025,340",329,282,600.0%,"182,026",4,6,미국,"미국,캐나다",(주)홈초이스
65,뜨거운 것이 좋아,,"3,026,500",0.1%,"3,026,500",100.0%,"17,182,500",304,304,100.0%,"7,360",22,71,미국,미국,
66,용루각: 비정도시,2020-12-03,"2,214,000",0.1%,"2,214,000",100.0%,"2,214,000",298,298,100.0%,298,3,3,한국,한국,(주)드림팩트엔터테인먼트
67,글로리아를 위하여,2020-10-29,"1,945,000",0.0%,"975,500",100.6%,"22,861,400",297,154,107.7%,"2,831",1,7,프랑스,"프랑스,이탈리아",찬란
68,잠수종과 나비,2008-02-14,"1,986,970",0.0%,"-3,965,530",-66.6%,"187,754,970",290,-426,-59.5%,"27,269",18,78,미국,미국,"(주)영화사 진진,(주)유레카픽쳐스"
69,극장판 미니특공대: 햄버거괴물의 습격,2020-09-30,"1,652,370",0.0%,"-2,491,630",-60.1%,"464,147,780",286,-279,-49.4%,"57,634",5,23,한국,한국,(주)리틀빅픽쳐스
70,돌멩이,2020-10-15,"1,929,000",0.0%,"1,433,000",288.9%,"143,205,400",281,201,251.3%,"17,280",9,21,한국,한국,(주)리틀빅픽쳐스
71,얼론,2020-11-18,"2,214,970",0.1%,"-13,571,350",-86.0%,"18,001,290",272,"-1,496",-84.6%,"2,040",76,157,미국,미국,(주)영화사 안다미로
72,엠티맨,2020-11-19,"2,206,500",0.1%,"-5,659,620",-71.9%,"11,190,620",260,-604,-69.9%,"1,250",72,163,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
73,교실 안의 야크,2020-09-30,"1,901,000",0.0%,"-1,853,000",-49.4%,"91,504,240",254,-251,-49.7%,"10,773",5,30,기타,기타,주식회사 슈아픽처스
74,웰컴 투 X-월드,2020-10-29,"1,714,000",0.0%,"-157,500",-8.4%,"16,982,900",245,-66,-21.2%,"2,139",4,17,한국,한국,(주)시네마달
75,69세,2020-08-20,"1,792,500",0.0%,"1,274,000",245.7%,"78,581,190",235,160,213.3%,"9,789",4,10,한국,한국,(주)엣나인필름
76,SIFF2020 새로운선택 단편 1,,"1,575,000",0.0%,"1,575,000",100.0%,"1,575,000",225,225,100.0%,225,1,2,한국,한국,
77,에듀케이션,2020-11-26,"1,832,670",0.0%,"600,670",48.8%,"4,121,670",224,70,45.5%,530,23,85,한국,한국,영화배급협동조합 씨네소파
77,인플루언서,2020-11-25,"2,250,900",0.1%,"2,250,900",100.0%,"2,250,900",224,224,100.0%,224,7,37,한국,한국,(주)인터오리진아이엔씨
79,SIFF2020 페스티벌 초이스 단편 쇼케이스 1,,"1,505,000",0.0%,"1,505,000",100.0%,"1,505,000",215,215,100.0%,215,1,2,한국,한국,
80,엽문 리부트 2020,2020-11-26,"1,576,470",0.0%,"1,576,470",100.0%,"1,576,470",202,202,100.0%,202,24,100,중국,중국,(주)영화사 빅
81,오! 문희,2020-09-02,"1,220,000",0.0%,"-1,684,000",-58.0%,"2,802,734,600",200,-186,-48.2%,"351,730",2,6,한국,한국,CGV아트하우스
82,내언니전지현과 나,2020-12-03,"1,666,000",0.0%,"1,645,000",7833.3%,"3,738,000",196,193,6433.3%,470,1,2,한국,한국,호우주의보
83,밥정,2020-10-07,"1,489,000",0.0%,"-4,234,000",-74.0%,"128,492,940",192,-516,-72.9%,"16,345",6,28,한국,한국,(주)엣나인필름
84,겨울밤에,2020-12-10,"1,692,000",0.0%,"1,692,000",100.0%,"3,643,400",188,188,100.0%,491,1,1,한국,한국,㈜인디스토리
85,올리버 트위스트,,"356,000",0.0%,"356,000",100.0%,"7,033,000",178,178,100.0%,"3,446",1,6,영국,영국,
86,마작,,"1,289,000",0.0%,"1,289,000",100.0%,"1,289,000",174,174,100.0%,174,1,2,,,
87,음란 과외 3,2020-11-26,"954,000",0.0%,"954,000",100.0%,"954,000",171,171,100.0%,171,20,20,한국,한국,(주)컨텐츠 빌리지
88,독립시대,,"1,250,000",0.0%,"1,250,000",100.0%,"1,250,000",170,170,100.0%,170,1,2,,,
89,프랑스여자,2020-06-04,"1,026,000",0.0%,"-7,665,500",-88.2%,"141,541,900",168,"-1,047",-86.2%,"19,823",4,7,한국,한국,"(주)디스테이션,롯데컬처웍스(주)롯데엔터테인먼트"
90,독수리 요새,,"334,000",0.0%,"35,000",11.7%,"1,078,000",167,20,13.6%,489,1,2,미국,미국,
91,레전더리 콘서트: 헤르베르트 폰 카라얀,2020-11-01,"4,807,000",0.1%,"486,000",11.2%,"20,976,000",166,20,13.7%,730,14,26,독일,독일,(주)케빈앤컴퍼니
92,잔칫날,2020-12-02,"1,383,000",0.0%,"-210,000",-13.2%,"2,976,000",163,-14,-7.9%,340,2,4,한국,한국,(주)트리플픽쳐스
93,스카이와 친구들: 로보시티의 비밀,2020-12-10,"1,771,000",0.0%,"-269,000",-13.2%,"3,811,000",161,-43,-21.1%,365,2,2,기타,기타,와이드 릴리즈(주)
94,산 파블로,,"318,000",0.0%,"268,000",536.0%,"1,379,000",159,139,695.0%,525,1,2,미국,미국,
95,대전 블루스,2020-04-23,"1,389,500",0.0%,"1,389,500",100.0%,"2,079,500",157,157,100.0%,269,6,17,한국,한국,(주)마노엔터테인먼트
96,디어 마이 지니어스,2020-10-22,"821,000",0.0%,"392,000",91.4%,"10,533,400",153,71,86.6%,"1,797",2,8,한국,한국,필름다빈
97,에이미,2015-11-05,"1,257,300",0.0%,"1,257,300",100.0%,"99,385,000",151,151,100.0%,"12,038",15,52,영국,영국,"(주)팝엔터테인먼트,주식회사 더쿱"
98,행복에 젖은 아가씨,,"300,000",0.0%,"300,000",100.0%,"3,645,000",150,150,100.0%,"1,763",1,6,미국,미국,
99,오클라호마,,"297,000",0.0%,"139,000",88.0%,"2,007,000",141,62,78.5%,991,1,9,미국,미국,
100,파이트 클럽,1999-11-13,"934,000",0.0%,"481,000",106.2%,"130,482,200",134,69,106.2%,"16,682",2,10,미국,미국,(주)팝엔터테인먼트
101,정직한 후보,2020-02-12,"936,000",0.0%,"396,000",73.3%,"12,847,864,530",133,43,47.8%,"1,537,075",2,4,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
102,SIFF2020 새로운선택 단편 2,,"917,000",0.0%,"917,000",100.0%,"917,000",131,131,100.0%,131,1,2,한국,한국,
103,빙점 '81,1981-04-18,"250,000",0.0%,"144,000",135.8%,"12,780,000",125,72,135.8%,"6,381",2,7,한국,한국,
104,마리솔의 리틀 앤젤스,1971-07-24,"246,000",0.0%,"246,000",100.0%,"246,000",123,123,100.0%,123,1,9,멕시코,"멕시코,스페인",
105,나는보리,2020-05-21,"720,000",0.0%,"360,000",100.0%,"86,337,360",120,60,100.0%,"12,061",1,4,한국,한국,(주)영화사 진진
106,로켓 파일럿,,"236,000",0.0%,"236,000",100.0%,"236,000",118,118,100.0%,118,1,3,미국,미국,
107,세트플레이,2020-12-10,"1,044,000",0.0%,"1,044,000",100.0%,"1,044,000",116,116,100.0%,116,1,1,한국,한국,"주식회사 블루필름웍스,(주)무빙픽쳐스컴퍼니"
108,극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,2020-09-30,"685,000",0.0%,"-1,031,500",-60.1%,"778,919,230",115,-112,-49.3%,"97,191",2,16,일본,일본,(주)이수C&E
109,장마,,"216,000",0.0%,"192,000",800.0%,"9,042,000",108,96,800.0%,"4,518",1,3,한국,한국,
110,아치와 씨팍,2006-06-28,"876,680",0.0%,"-2,711,120",-75.6%,"648,011,280",106,-210,-66.5%,"100,857",25,69,한국,한국,"(주)에이원엔터테인먼트,㈜스튜디오이쩜영"
111,황야의 귀부인,,"208,000",0.0%,"208,000",100.0%,"5,679,000",104,104,100.0%,"2,838",1,3,미국,미국,
112,청춘무정,,"200,000",0.0%,"188,000",1566.7%,"12,988,000",100,94,1566.7%,"6,485",1,3,한국,한국,
113,혼도,,"198,000",0.0%,"142,000",253.6%,"6,340,000",99,71,253.6%,"2,896",1,5,미국,미국,
114,힐빌리의 노래,2020-11-11,"689,000",0.0%,"-6,098,110",-89.8%,"30,426,780",98,-763,-88.6%,"3,613",5,22,미국,미국,메가박스중앙(주)플러스엠
115,SIFF2020 본선 단편경쟁 5,,"676,000",0.0%,"676,000",100.0%,"676,000",96,96,100.0%,96,1,2,한국,한국,
116,위플래쉬,2015-03-12,"831,000",0.0%,"-6,223,040",-88.2%,"13,129,705,365",94,-670,-87.7%,"1,642,365",8,24,미국,미국,"워터홀컴퍼니(주),(주)쇼박스"
117,백두산,2019-12-19,"540,000",0.0%,0,0.0%,"69,826,806,300",90,0,0.0%,"8,252,909",1,3,한국,한국,"(주)씨제이이엔엠,(주)덱스터스튜디오"
118,마치다군의 세계,2020-11-12,"601,000",0.0%,"-2,474,200",-80.5%,"14,054,170",88,-264,-75.0%,"1,475",7,17,일본,일본,(주)디오시네마
119,윤희에게,2019-11-14,"748,000",0.0%,"621,000",489.0%,"976,377,309",87,68,357.9%,"122,659",1,6,한국,한국,(주)리틀빅픽쳐스
119,로맨틱 코미디,2020-12-03,"837,500",0.0%,"837,500",100.0%,"837,500",87,87,100.0%,87,16,57,미국,미국,(주)영화사 안다미로
119,SIFF2020 본선 단편경쟁 7,,"612,000",0.0%,"612,000",100.0%,"612,000",87,87,100.0%,87,1,2,한국,한국,
122,극장판 요괴워치: 포에버 프렌즈,2020-10-15,"463,300",0.0%,"83,700",22.0%,"120,626,750",85,33,63.5%,"15,378",3,7,일본,일본,(주)씨제이이엔엠
123,우묵배미의 사랑,1990-03-31,"168,000",0.0%,"78,000",86.7%,"10,017,650",84,44,110.0%,"2,766",1,3,한국,한국,(주)드림팩트엔터테인먼트
124,태어나길 잘했어,,"581,000",0.0%,"581,000",100.0%,"581,000",83,83,100.0%,83,1,2,한국,한국,
125,빛과 철,2021-02-18,"571,000",0.0%,"571,000",100.0%,"1,724,000",81,81,100.0%,251,1,2,한국,한국,찬란
125,달콤한 인생,,"1,022,000",0.0%,"1,022,000",100.0%,"9,281,000",81,81,100.0%,"3,789",1,1,이탈리아,"이탈리아,프랑스",
127,SIFF2020 본선 단편경쟁 2,,"546,000",0.0%,"546,000",100.0%,"546,000",78,78,100.0%,78,1,2,한국,한국,
128,증발,2020-11-12,"590,000",0.0%,"-2,674,800",-81.9%,"15,077,800",74,-336,-82.0%,"1,740",10,42,한국,한국,㈜인디스토리
129,애니멀 크래커,2020-08-05,"366,000",0.0%,"136,000",59.1%,"1,028,350,740",72,27,60.0%,"129,660",1,2,미국,미국,(주)이수C&E
130,더 듀얼,2020-11-19,"350,000",0.0%,"-150,000",-30.0%,"850,000",70,-30,-30.0%,170,1,7,미국,미국,(주)제이브로
131,남매의 여름밤,2020-08-20,"456,000",0.0%,"-814,000",-64.1%,"178,881,602",66,-92,-58.2%,"21,506",3,17,한국,한국,그린나래미디어(주)
132,고령가 소년 살인사건,2017-11-23,"445,000",0.0%,"285,000",178.1%,"134,223,000",65,33,103.1%,"10,323",2,3,대만,대만,(주)리틀빅픽쳐스
133,온워드: 단 하루의 기적,2020-06-17,"394,000",0.0%,"-1,316,000",-77.0%,"3,587,569,620",64,-254,-79.9%,"417,744",1,4,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
134,나는 나를 해고하지 않는다,2021-01-28,"567,000",0.0%,"-200,000",-26.1%,"3,495,000",63,4,6.8%,428,1,1,한국,한국,(주)영화사 진진
134,최선의 삶,,"447,000",0.0%,"447,000",100.0%,"447,000",63,63,100.0%,63,1,1,한국,한국,(주)엣나인필름
136,몬테크리스토 백작,,"124,000",0.0%,"124,000",100.0%,"8,556,000",62,62,100.0%,"4,341",1,2,미국,미국,
136,기쁜 우리 여름날,,"434,000",0.0%,"434,000",100.0%,"434,000",62,62,100.0%,62,1,1,한국,한국,
138,남과 여: 여전히 찬란한,2020-10-15,"475,000",0.0%,"-855,000",-64.3%,"59,010,900",61,-100,-62.1%,"7,021",2,10,프랑스,프랑스,(주)팝엔터테인먼트
139,프린스 코기,2019-12-24,"360,000",0.0%,"-960,000",-72.7%,"1,527,387,980",60,-160,-72.7%,"204,145",1,2,벨기에,벨기에,(주)이수C&E
139,백신 모유를 가진 그녀,2020-11-29,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,케이엘 픽쳐스
139,엑시트,2019-07-31,"360,000",0.0%,"-180,000",-33.3%,"79,234,922,162",60,-30,-33.3%,"9,426,418",1,2,한국,한국,(주)씨제이이엔엠
139,남편 같은 큰 아들,2020-11-23,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
139,옆집유부녀 강탈,2020-11-23,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
139,여동생의 맛,2020-11-27,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,케이엘 픽쳐스
139,공짜섹스,2020-11-23,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,케이엘 픽쳐스
139,라 플로르,,"345,000",0.0%,"46,000",15.4%,"644,000",60,11,22.4%,109,1,3,아르헨티나,아르헨티나,
139,"1984, 최동원",,"420,000",0.0%,"420,000",100.0%,"420,000",60,60,100.0%,60,1,1,한국,한국,
148,패터슨,2017-12-21,"399,000",0.0%,"363,000",1008.3%,"563,936,208",58,47,427.3%,"68,133",2,4,프랑스,"프랑스,독일,미국",그린나래미디어(주)
149,종착역,,"399,000",0.0%,"399,000",100.0%,"399,000",57,57,100.0%,57,1,1,한국,한국,필름다빈
150,하나 그리고 둘,2000-10-28,"399,000",0.0%,"294,000",280.0%,"87,748,100",56,35,166.7%,"9,375",1,3,대만,"대만,일본",(주)리틀빅픽쳐스
150,파이터,2021-03-18,"404,000",0.0%,"404,000",100.0%,"404,000",56,56,100.0%,56,1,1,한국,한국,㈜인디스토리
152,더스트맨,2021-04-07,"385,000",0.0%,"385,000",100.0%,"1,005,000",55,55,100.0%,147,1,1,한국,한국,(주)트리플픽쳐스
152,라임크라임,,"385,000",0.0%,"385,000",100.0%,"385,000",55,55,100.0%,55,1,1,한국,한국,(주)시네마달
152,십개월,,"384,000",0.0%,"384,000",100.0%,"1,518,000",55,55,100.0%,219,1,1,한국,한국,그린나래미디어(주)
155,젊은이의 양지,2020-10-28,"396,000",0.0%,"-1,633,000",-80.5%,"39,552,770",54,-158,-74.5%,"4,643",4,13,한국,한국,(주)리틀빅픽쳐스
156,도쿄 상공 30초,,"126,000",0.0%,"-23,000",-15.4%,"1,275,000",53,-19,-26.4%,625,1,3,미국,미국,
156,달이 지는 밤,,"371,000",0.0%,"371,000",100.0%,"371,000",53,53,100.0%,53,1,1,한국,한국,
156,SIFF2020 페스티벌 초이스 단편 쇼케이스 3,,"432,000",0.0%,"432,000",100.0%,"432,000",53,53,100.0%,53,1,1,한국,한국,
159,애정의 쌀,,"119,000",0.0%,"119,000",100.0%,"3,155,000",52,52,100.0%,"1,570",1,3,이탈리아,이탈리아,
160,SIFF2020 페스티벌 초이스 단편 쇼케이스 5,,"357,000",0.0%,"357,000",100.0%,"357,000",51,51,100.0%,51,1,1,한국,한국,
