●10주차 (2021년 03월 08일 ~ 2021년 03월 14일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
34,해리 포터와 불의 잔,2005-12-01,"6,747,000",0.1%,"-28,091,500",-80.6%,"22,096,330,900",699,"-2,800",-80.0%,"3,499,133",15,80,미국,미국,워너브러더스 코리아(주)
35,그녀가 사라졌다,2021-03-17,"6,237,000",0.1%,"6,237,000",100.0%,"6,237,000",693,693,100.0%,693,6,7,호주,호주,(주)스튜디오디에이치엘
36,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,2019-03-21,"5,244,000",0.1%,"5,244,000",100.0%,"405,738,610",658,658,100.0%,"46,142",17,65,일본,일본,(주)애니플러스
37,해변의 에트랑제,2021-02-18,"6,163,830",0.1%,"-1,132,810",-15.5%,"47,664,820",644,-147,-18.6%,"5,142",14,76,일본,일본,(주)팝엔터테인먼트
38,원초적 본능,2021-03-18,"4,266,500",0.1%,"4,266,500",100.0%,"4,266,500",630,630,100.0%,630,32,139,미국,미국,(주)제이앤씨미디어그룹
39,퍼펙트 케어,2021-02-19,"5,387,990",0.1%,"-27,827,260",-83.8%,"219,852,240",575,"-3,016",-84.0%,"25,742",41,138,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹"
40,정말 먼 곳,2021-03-18,"4,611,000",0.1%,"3,899,000",547.6%,"8,266,000",564,503,824.6%,"1,020",6,7,한국,한국,그린나래미디어(주)
41,프라미싱 영 우먼,2021-02-24,"4,671,500",0.1%,"-6,510,600",-58.2%,"49,025,600",552,-700,-55.9%,"6,130",19,135,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
42,부활: 그 증거,2020-10-08,"3,152,000",0.1%,"-527,000",-14.3%,"259,846,320",444,-84,-15.9%,"32,319",4,15,한국,한국,(주)영화사 진진
43,극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 완더링; 아가트람,2021-02-25,"4,549,150",0.1%,"-7,008,910",-60.6%,"56,461,820",441,-715,-61.9%,"5,706",23,129,일본,일본,(주)애니플러스
44,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,"3,392,000",0.1%,"3,392,000",100.0%,"357,868,730",425,425,100.0%,"44,594",15,54,일본,일본,(주)박수엔터테인먼트
45,잃어버린 얼굴 1895,2021-02-24,"7,216,000",0.1%,"-32,727,500",-81.9%,"115,732,000",367,"-1,842",-83.4%,"6,347",31,94,한국,한국,(재)서울예술단
46,헬렌: 내 영혼의 자화상,2021-02-25,"2,675,380",0.0%,"-5,653,490",-67.9%,"22,399,200",360,-660,-64.7%,"2,810",18,75,기타,기타,(주)영화사 진진
47,파라오,,"658,000",0.0%,"658,000",100.0%,"7,972,000",329,329,100.0%,"3,981",1,9,미국,미국,
48,빛과 철,2021-02-18,"2,636,140",0.0%,"-4,047,360",-60.6%,"79,950,790",324,-432,-57.1%,"9,627",21,101,한국,한국,찬란
49,밤빛,2021-03-04,"2,220,270",0.0%,"-618,070",-21.8%,"7,332,610",297,-17,-5.4%,880,28,134,한국,한국,영화배급협동조합 씨네소파
50,신패왕화 : 예스마담,2021-03-04,"1,400,000",0.0%,"300,000",27.3%,"2,500,000",280,60,27.3%,500,2,14,홍콩,홍콩,라온아이(주)
51,카페 소사이어티,2016-09-14,"1,820,000",0.0%,"-3,697,000",-67.0%,"1,062,501,166",272,-543,-66.6%,"128,643",30,130,미국,미국,"찬란,CGV아트하우스"
52,세자매,2021-01-27,"1,786,970",0.0%,"-2,175,810",-54.9%,"694,578,990",254,-250,-49.6%,"81,909",11,57,한국,한국,(주)리틀빅픽쳐스
53,2046,2004-10-15,"2,041,000",0.0%,"-2,556,000",-55.6%,"844,346,510",225,-258,-53.4%,"128,138",5,21,홍콩,홍콩,"(주)디스테이션,이십세기폭스필름코퍼레이션"
54,탐정야화,,"440,000",0.0%,"440,000",100.0%,"1,791,000",220,220,100.0%,893,1,9,미국,미국,
55,내 여자의 맛,2021-03-11,"1,059,000",0.0%,"1,059,000",100.0%,"1,059,000",210,210,100.0%,210,20,20,한국,한국,노바엔터테인먼트
56,모리타니안,2021-03-17,"2,032,000",0.0%,"402,000",24.7%,"3,662,000",203,52,34.4%,354,2,2,미국,미국,(주)디스테이션
57,서치,2018-08-29,"1,351,500",0.0%,"-3,708,500",-73.3%,"25,295,011,345",200,-532,-72.7%,"2,951,629",24,98,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
58,더 터널,2021-03-04,"1,664,470",0.0%,"-3,721,610",-69.1%,"7,050,550",192,-383,-66.6%,767,31,101,기타,기타,예지림엔터테인먼트
59,내시,,"378,000",0.0%,"378,000",100.0%,"12,628,000",189,189,100.0%,"6,292",1,9,한국,한국,
60,지구 최후의 날,,"350,000",0.0%,"350,000",100.0%,"1,691,000",175,175,100.0%,843,1,12,,,
61,새해전야,2021-02-10,"871,000",0.0%,"-9,246,270",-91.4%,"1,563,873,850",164,"-1,305",-88.8%,"169,838",8,22,한국,한국,(주)에이스메이커무비웍스
61,부에노스 아이레스 제로 디그리,,"1,563,000",0.0%,"-703,000",-31.0%,"23,154,500",164,-67,-29.0%,"2,385",3,15,홍콩,홍콩,(주)디스테이션
63,멀리가지마라,2021-03-04,"1,271,500",0.0%,"-3,093,500",-70.9%,"8,597,500",160,-319,-66.6%,968,23,86,한국,한국,(주)영화사오원
64,워 위드 그랜파,2021-02-24,"1,343,570",0.0%,"-27,802,940",-95.4%,"114,381,310",149,"-3,174",-95.5%,"13,851",25,78,미국,미국,"(주)키다리이엔티,(주)태양미디어그룹"
64,스파이의 아내,2021-03-25,"1,341,000",0.0%,"1,341,000",100.0%,"1,341,000",149,149,100.0%,149,1,1,일본,일본,M&M 인터내셔널
66,구름 위에 살다,,"996,000",0.0%,"996,000",100.0%,"996,000",145,145,100.0%,145,1,2,일본,일본,
66,너의 이름은.,2017-01-04,"1,483,540",0.0%,"-1,289,180",-46.5%,"30,071,887,296",145,-129,-47.1%,"3,737,574",4,21,일본,일본,메가박스중앙(주)플러스엠
68,아비정전,1990-12-22,"1,040,500",0.0%,"-2,483,770",-70.5%,"199,190,170",138,-215,-60.9%,"27,336",5,19,홍콩,홍콩,(주)디스테이션
69,레컨,2021-02-27,"945,000",0.0%,"-1,729,800",-64.7%,"3,662,800",135,-246,-64.6%,523,5,9,미국,미국,주식회사 풍경소리
70,UFO 스케치,2021-03-04,"897,700",0.0%,"-577,700",-39.2%,"3,703,100",126,-91,-41.9%,505,8,45,한국,한국,(주)마노엔터테인먼트
71,주세페 베르디의 '레퀴엠',2021-03-02,"2,653,050",0.0%,"4,050",0.2%,"5,302,050",121,0,0.0%,242,11,22,이탈리아,이탈리아,일미디어
72,람보-특별판,2021-03-04,"812,000",0.0%,"-843,010",-50.9%,"2,467,010",116,-89,-43.4%,321,20,56,미국,미국,(주)제이앤씨미디어그룹
73,불한당: 나쁜 놈들의 세상,2017-05-17,"1,319,140",0.0%,"1,319,140",100.0%,"7,743,463,165",114,114,100.0%,"963,403",2,8,한국,한국,(주)씨제이이엔엠
74,극장판 바이올렛 에버가든,2020-11-12,"1,054,980",0.0%,"-656,760",-38.4%,"516,094,440",108,-54,-33.3%,"60,206",1,7,일본,일본,(주)라이크콘텐츠
74,피아노,1993-09-25,"733,500",0.0%,"-100,500",-12.1%,"33,377,500",108,-18,-14.3%,"6,034",5,21,호주,호주,(주)팝엔터테인먼트
76,클로저,2005-02-03,"1,043,740",0.0%,"-4,558,710",-81.4%,"1,665,294,192",104,-433,-80.6%,"248,367",9,34,미국,미국,"(주)스튜디오디에이치엘,(주)퍼스트런,글뫼 주식회사,소니픽쳐스릴리징코리아"
77,아수라도,2021-03-18,"891,000",0.0%,"891,000",100.0%,"891,000",99,99,100.0%,99,1,1,한국,한국,(주)제이앤씨미디어그룹
78,파이터,2021-03-18,"784,000",0.0%,"-1,889,000",-70.7%,"4,064,000",98,-199,-67.0%,480,1,1,한국,한국,㈜인디스토리
79,열혈남아,1989-10-14,"863,000",0.0%,"-1,176,600",-57.7%,"26,169,740",96,-117,-54.9%,"2,967",5,13,홍콩,홍콩,(주)디스테이션
80,스매시 앤 그랩: 보석강도단 핑크 팬더,2021-03-11,"720,000",0.0%,"720,000",100.0%,"720,000",94,94,100.0%,94,9,36,영국,영국,독포레스트
81,엽기적인 그녀,2001-07-26,"823,000",0.0%,"-8,623,290",-91.3%,"35,442,380",91,-861,-90.4%,"3,443",4,9,한국,한국,"이언픽쳐스,(주)시네마서비스"
82,피가로의 결혼,2015-02-21,"2,332,300",0.0%,"722,000",44.8%,"53,875,100",90,25,38.5%,"2,570",6,11,미국,미국,(주) 인스터 글로벌
83,콰이강의 다리,1962-11-03,"227,500",0.0%,"227,500",100.0%,"24,838,500",89,89,100.0%,"12,342",1,5,미국,미국,
84,3개의 얼굴들,2021-03-04,"726,900",0.0%,"167,400",29.9%,"1,286,400",88,19,27.5%,157,5,29,프랑스,프랑스,주식회사 플릭스코
85,그리고 방행자,2021-03-11,"921,840",0.0%,"1,840",0.2%,"1,841,840",87,-5,-5.4%,179,7,25,한국,한국,"주식회사 블루필름웍스,THE 픽쳐스"
86,수색자,,"212,500",0.0%,"186,500",717.3%,"15,629,500",85,72,553.8%,"7,081",1,6,미국,미국,
87,동사서독 리덕스,2013-12-05,"763,000",0.0%,"-1,046,000",-57.8%,"73,173,000",83,-114,-57.9%,"8,966",2,10,홍콩,"홍콩,대만","(주)디스테이션,(주)엔케이컨텐츠,(주)앤드플러스미디어웍스"
88,몬테크리스토: 더 뮤지컬 라이브,2021-03-19,"1,600,000",0.0%,"1,600,000",100.0%,"1,600,000",80,80,100.0%,80,1,2,한국,한국,"CGV ICECON,씨제이포디플렉스 주식회사"
89,"구라, 베토벤",2021-02-25,"632,500",0.0%,"-3,971,700",-86.3%,"21,159,100",74,-753,-91.1%,"3,503",7,26,한국,한국,목영이엔엠
89,람보,1983-06-17,"550,500",0.0%,"-2,944,440",-84.2%,"4,139,440",74,-232,-75.8%,416,9,34,미국,미국,(주)제이앤씨미디어그룹
91,날씨의 아이,2019-10-30,"686,400",0.0%,"-1,034,470",-60.1%,"5,867,454,390",72,-95,-56.9%,"715,806",4,23,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
92,만춘,,"794,000",0.0%,"794,000",100.0%,"5,107,000",67,67,100.0%,771,1,3,일본,일본,
93,일대종사,2013-08-22,"587,000",0.0%,"-591,500",-50.2%,"740,677,500",65,-58,-47.2%,"102,301",1,5,중국,중국,CGV아트하우스
93,마음의 등불,,"165,000",0.0%,"165,000",100.0%,"7,512,000",65,65,100.0%,"3,731",1,6,미국,미국,
95,아홉수 로맨스,2021-02-24,"663,970",0.0%,"-2,159,700",-76.5%,"9,352,320",64,-206,-76.3%,942,6,21,한국,한국,(주)스튜디오 보난자
96,에메랄드,,"126,000",0.0%,"126,000",100.0%,"5,646,000",63,63,100.0%,"2,308",1,6,미국,미국,
97,시크릿 카운터,,"430,000",0.0%,"430,000",100.0%,"430,000",62,62,100.0%,62,1,1,일본,일본,(주)디오시네마
97,방황하는 네덜란드인,2021-02-28,"1,528,100",0.0%,"36,300",2.4%,"4,223,300",62,0,0.0%,175,7,12,독일,독일,(주)케빈앤컴퍼니
99,땀샘터진 형수님,2021-03-02,"300,000",0.0%,0,0.0%,"600,000",60,0,0.0%,120,1,1,일본,일본,(주)라온컴퍼니플러스
99,늑대소녀 야생소녀를 교육하다 무삭제판,2021-03-09,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
99,미소녀 파라다이스 베이글녀 마을 무삭제판,2021-03-09,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
99,페어웰,2021-02-04,"414,000",0.0%,"-1,412,700",-77.3%,"111,058,400",60,-166,-73.5%,"13,338",8,27,미국,"미국,중국",오드
99,섹스솔루션,2021-03-09,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)디어프로덕션
99,음란한 며느리,2021-03-09,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
99,유공자,2021-03-01,"174,000",0.0%,"-161,000",-48.1%,"509,000",60,-39,-39.4%,159,3,34,한국,한국,M&M 인터내셔널
99,장난감소녀 섹스어플 중독 무삭제판,2021-03-09,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
107,바람의 목소리,,"430,000",0.0%,"-435,000",-50.3%,"1,515,000",58,-60,-50.8%,220,1,1,일본,일본,
108,동경 이야기,2014-08-16,"676,000",0.0%,"676,000",100.0%,"12,029,400",57,57,100.0%,"1,579",1,3,일본,일본,오드
109,기억의 전쟁,2020-02-27,"452,000",0.0%,"-403,000",-47.1%,"19,567,240",56,-53,-48.6%,"2,345",2,8,한국,한국,(주)시네마달
110,비포 미드나잇,2013-05-22,"383,000",0.0%,"-1,587,300",-80.6%,"1,556,566,157",54,-191,-78.0%,"212,538",4,15,미국,미국,"(주)까멜리아이엔티,(주)팝엔터테인먼트"
110,에로스: 왕가위 감독 특별판,,"510,000",0.0%,"-1,507,000",-74.7%,"11,747,000",54,-150,-73.5%,"1,232",2,4,홍콩,홍콩,(주)디스테이션
112,BBC프롬스: 그라치니테-틸라와 버밍엄 심포니,2021-03-02,"1,609,000",0.0%,"521,000",47.9%,"2,697,000",53,16,43.2%,90,9,19,독일,독일,(주)케빈앤컴퍼니
112,대지,,"106,000",0.0%,"106,000",100.0%,"26,519,000",53,53,100.0%,"12,635",1,6,미국,미국,
114,내언니전지현과 나,2020-12-03,"519,000",0.0%,"463,000",826.8%,"23,409,300",51,43,537.5%,"2,753",1,1,한국,한국,호우주의보
114,옆얼굴,,"340,000",0.0%,"172,000",102.4%,"508,000",51,26,104.0%,76,1,1,일본,"일본,프랑스",
116,은밀한,,"392,000",0.0%,"392,000",100.0%,"392,000",49,49,100.0%,49,1,1,베트남,베트남,
116,웻 시즌,,"392,000",0.0%,"392,000",100.0%,"492,000",49,49,100.0%,69,1,1,싱가포르,"싱가포르,대만",
116,폽: 귀신 이야기 - HBO 포크로어,,"392,000",0.0%,"392,000",100.0%,"392,000",49,49,100.0%,49,1,1,태국,태국,
116,엄마의 사랑: 웨웨 곰벨 이야기 - HBO 포크로어,,"392,000",0.0%,"392,000",100.0%,"392,000",49,49,100.0%,49,1,1,인도네시아,인도네시아,
116,엄마는 프로게이머,,"392,000",0.0%,"392,000",100.0%,"392,000",49,49,100.0%,49,1,1,태국,태국,
116,행복캠프,,"392,000",0.0%,"392,000",100.0%,"392,000",49,49,100.0%,49,1,1,싱가포르,싱가포르,
116,거짓말,,"392,000",0.0%,"392,000",100.0%,"392,000",49,49,100.0%,49,1,1,필리핀,필리핀,
116,90년대생: 멜랑콜리아,,"392,000",0.0%,"392,000",100.0%,"392,000",49,49,100.0%,49,1,1,인도네시아,인도네시아,
124,이다,2015-02-18,"298,000",0.0%,"-395,500",-57.0%,"134,906,235",48,-56,-53.8%,"17,674",4,12,폴란드,"폴란드,덴마크",시네마 뉴원
124,왕자 호동,,"96,000",0.0%,"96,000",100.0%,"3,845,000",48,48,100.0%,"1,936",1,6,한국,한국,
124,하나와 앨리스,2004-11-17,"519,000",0.0%,"450,500",657.7%,"592,693,200",48,41,585.7%,"93,168",2,9,일본,일본,"(주)미디어캐슬,(주)팝엔터테인먼트,쇼이스트(주)"
127,어쩌다 여전사,,"376,000",0.0%,"376,000",100.0%,"376,000",47,47,100.0%,47,1,1,태국,태국,
127,사랑이 들리시나요?,,"376,000",0.0%,"376,000",100.0%,"376,000",47,47,100.0%,47,1,1,필리핀,필리핀,
127,지렁이와 마녀,,"376,000",0.0%,"376,000",100.0%,"376,000",47,47,100.0%,47,1,1,기타,기타,
127,무딕: 고향으로 가는 길,,"376,000",0.0%,"376,000",100.0%,"376,000",47,47,100.0%,47,1,1,인도네시아,인도네시아,
127,소울: 영화,,"376,000",0.0%,"376,000",100.0%,"376,000",47,47,100.0%,47,1,1,말레이시아,말레이시아,
127,개와 정승 사이,,"376,000",0.0%,"376,000",100.0%,"376,000",47,47,100.0%,47,1,1,기타,기타,
127,콜드 워,2019-02-07,"308,000",0.0%,"288,000",1440.0%,"232,190,773",47,45,2250.0%,"28,092",1,4,폴란드,폴란드,아이 엠
127,"아, 봄",,"259,000",0.0%,"259,000",100.0%,"1,114,000",47,47,100.0%,174,1,2,일본,일본,
127,명문가 신부 되기,,"376,000",0.0%,"376,000",100.0%,"376,000",47,47,100.0%,47,1,1,베트남,베트남,
136,"그 시절, 너의 뒤를 쫓았다",,"505,000",0.0%,"318,660",171.0%,"691,340",45,27,150.0%,63,1,2,일본,일본,(주)미디어캐슬
137,세상의 모든 디저트: 러브 사라,2021-02-04,"264,000",0.0%,"-487,000",-64.8%,"54,248,170",44,-51,-53.7%,"6,467",2,9,영국,영국,(주)티캐스트
138,정신: 제로,,"291,000",0.0%,"55,000",23.3%,"527,000",41,7,20.6%,75,1,1,일본,일본,
138,광산,,"275,000",0.0%,"275,000",100.0%,"275,000",41,41,100.0%,41,1,1,일본,"일본,보스니아",
140,얼굴들,,"297,000",0.0%,"297,000",100.0%,"2,022,000",40,40,100.0%,290,1,3,미국,미국,
140,극장판 기븐,2020-11-26,"435,470",0.0%,"-246,070",-36.1%,"40,444,790",40,-29,-42.0%,"4,578",2,14,일본,일본,(주)애니플러스
140,안녕하세요,,"480,000",0.0%,"480,000",100.0%,"5,062,000",40,40,100.0%,744,1,3,일본,일본,
143,117편의 러브레터,2021-03-18,"321,000",0.0%,"321,000",100.0%,"881,000",39,39,100.0%,151,1,2,헝가리,헝가리,알토미디어(주)
144,옆자리 괴물군,,"354,900",0.0%,"249,900",238.0%,"2,407,900",38,28,280.0%,258,4,19,일본,일본,
145,탈주특급,,"74,000",0.0%,"74,000",100.0%,"74,000",37,37,100.0%,37,1,4,미국,미국,
146,랜드,2021-03-17,"540,000",0.0%,"540,000",100.0%,"540,000",36,36,100.0%,36,2,2,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
147,스카페이스,,"70,000",0.0%,"-248,000",-78.0%,"6,614,000",35,-119,-77.3%,"2,958",1,3,미국,미국,
148,와일드 투어,,"246,000",0.0%,"-71,000",-22.4%,"563,000",34,-14,-29.2%,82,1,1,일본,일본,
148,이사,,"187,000",0.0%,"187,000",100.0%,"1,454,000",34,34,100.0%,228,1,2,일본,일본,
148,분노,2017-03-30,"301,000",0.0%,"-1,077,600",-78.2%,"239,321,637",34,-95,-73.6%,"29,589",1,3,일본,일본,메가박스중앙(주)플러스엠
148,다정함을 향해,,"228,000",0.0%,"228,000",100.0%,"228,000",34,34,100.0%,34,1,1,일본,일본,
152,꽁치의 맛,,"394,000",0.0%,"394,000",100.0%,"9,089,000",33,33,100.0%,"1,360",1,2,일본,일본,
153,하늘에 귀 기울여,,"230,000",0.0%,"230,000",100.0%,"230,000",32,32,100.0%,32,1,1,일본,일본,
154,마리오네트,2021-02-17,"282,700",0.0%,"-1,549,000",-84.6%,"62,701,000",31,-159,-83.7%,"7,539",3,16,네덜란드,네덜란드,(주)이놀미디어
155,제로 다크 서티,2013-03-07,"232,000",0.0%,"232,000",100.0%,"781,046,000",30,30,100.0%,"109,115",1,4,미국,미국,(주)에스비에스콘텐츠허브
156,리틀드래곤 코코넛2: 정글대탐험,2021-02-24,"263,500",0.0%,"-13,037,930",-98.0%,"35,161,910",29,"-1,561",-98.2%,"4,239",4,13,독일,독일,(주)팝엔터테인먼트
156,누드 모델,1994-07-09,"160,000",0.0%,"44,000",37.9%,"1,291,000",29,0,0.0%,218,1,1,프랑스,프랑스,
158,소년시절의 너,2020-07-09,"168,000",0.0%,"-413,610",-71.1%,"642,043,480",28,-68,-70.8%,"76,849",5,10,중국,중국,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리"
159,십계 4편 : 부모를 공경하라,,"134,000",0.0%,"134,000",100.0%,"2,706,750",27,27,100.0%,659,1,1,폴란드,폴란드,
159,태어나길 잘했어,,"135,000",0.0%,"135,000",100.0%,"1,089,000",27,27,100.0%,163,1,1,한국,한국,
159,십계 3편 : 안식일을 지키라,,"134,000",0.0%,"-52,000",-28.0%,"2,889,750",27,6,28.6%,677,1,1,폴란드,폴란드,
162,철벽선생,2019-03-14,"264,000",0.0%,"213,000",417.6%,"187,709,700",26,21,420.0%,"22,598",2,8,일본,일본,(주)미디어캐슬
162,러브레터,1999-11-20,"237,000",0.0%,"56,000",30.9%,"974,444,824",26,6,30.0%,"124,990",2,8,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트"
