●36주차 (2020년 08월 31일 ~ 2020년 09월 06일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
53,초원의 빛,1972-03-18,"144,000",0.0%,"144,000",100.0%,"38,909,000",72,72,100.0%,"19,154",1,9,미국,미국,
54,왕중왕,,"134,000",0.0%,"-500,000",-78.9%,"21,419,000",67,-250,-78.9%,"10,561",1,2,미국,미국,
55,셰이프 오브 뮤직: 알렉상드르 데스플라,2020-08-13,"504,270",0.0%,"-544,700",-51.9%,"20,206,480",61,-73,-54.5%,"2,361",6,21,프랑스,프랑스,(주)영화사 진진
55,마술피리,2019-04-28,"1,266,000",0.0%,"-5,000",-0.4%,"47,539,000",61,1,1.7%,"2,054",7,11,독일,독일,(주)케빈앤컴퍼니
57,싸버린 택배기사,2020-09-02,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
57,오빠는 음식은 가려도 여자는 안가려 무삭제,2020-09-01,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)담화
57,욕정의 며느리2,2020-09-02,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
57,예쁜 여동생 2,2020-09-06,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,케이엘 픽쳐스
61,더 프린세스 : 도둑맞은 공주,2020-08-12,"399,800",0.0%,"-2,093,960",-84.0%,"457,192,860",54,-289,-84.3%,"55,795",4,16,우크라이나,우크라이나,(주)팝엔터테인먼트
62,어서오시게스트하우스,2020-08-13,"415,000",0.0%,"-585,900",-58.5%,"32,189,670",51,-79,-60.8%,"3,694",4,18,한국,한국,(주)리틀빅픽쳐스
63,나를 구하지 마세요,2020-09-10,"750,000",0.0%,"571,000",319.0%,"1,127,000",50,23,85.2%,106,1,1,한국,한국,(주)리틀빅픽쳐스
63,카르멘,2019-09-14,"1,073,900",0.0%,"1,073,900",100.0%,"38,358,400",50,50,100.0%,"1,624",7,12,미국,미국,(주) 인스터 글로벌
65,하우스,,"350,000",0.0%,"350,000",100.0%,"350,000",49,49,100.0%,49,1,1,일본,일본,
66,이방인과 보낸 여름,,"306,000",0.0%,"306,000",100.0%,"306,000",47,47,100.0%,47,1,1,일본,일본,
67,시간을 달리는 소녀,,"335,000",0.0%,"335,000",100.0%,"335,000",46,46,100.0%,46,1,1,일본,일본,
67,찬실이는 복도 많지,2020-03-05,"352,000",0.0%,"-83,000",-19.1%,"237,342,960",46,-44,-48.9%,"27,823",4,24,한국,한국,찬란
69,맨발의 청춘,,"90,000",0.0%,"90,000",100.0%,"14,277,000",45,45,100.0%,"7,532",1,3,한국,한국,
69,엣지 오브 더 월드,2020-09-01,"90,000",0.0%,"90,000",100.0%,"90,000",45,45,100.0%,45,1,1,독일,독일,(주)더그레이트컴퍼니
71,바람에 쓴 편지,,"86,000",0.0%,"86,000",100.0%,"9,184,000",43,43,100.0%,"4,611",1,4,미국,미국,
71,쓸쓸한 사람,,"294,000",0.0%,"294,000",100.0%,"294,000",43,43,100.0%,43,1,1,일본,일본,
73,나는보리,2020-05-21,"171,500",0.0%,"-13,500",-7.3%,"84,578,860",41,-36,-46.8%,"11,767",4,18,한국,한국,(주)영화사 진진
74,사랑방 손님과 어머니,,"78,000",0.0%,"78,000",100.0%,"2,958,000",39,39,100.0%,"1,511",1,6,한국,한국,
75,맥추,,"240,000",0.0%,"240,000",100.0%,"5,232,000",36,36,100.0%,845,1,3,일본,일본,
75,타오르는 여인의 초상,2020-01-16,"312,500",0.0%,"-22,000",-6.6%,"1,253,637,368",36,-1,-2.7%,"148,851",2,11,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
75,왕의 남자,2005-12-29,"299,000",0.0%,"-142,000",-32.2%,"66,019,563,400",36,-16,-30.8%,"10,514,136",1,3,한국,한국,(주)시네마서비스
78,애프터 웨딩 인 뉴욕,2020-04-23,"272,000",0.0%,"36,500",15.5%,"158,075,780",35,-59,-62.8%,"19,399",4,18,영국,영국,(주)영화사 진진
79,청춘 딩가딩가딩,,"224,000",0.0%,"224,000",100.0%,"224,000",34,34,100.0%,34,1,1,일본,일본,
79,동주,2016-02-17,"273,000",0.0%,"-210,000",-43.5%,"8,917,508,963",34,-24,-41.4%,"1,176,625",1,4,한국,한국,메가박스중앙(주)플러스엠
81,개와 고양이를 위한 시간,,"239,500",0.0%,"-606,500",-71.7%,"1,774,000",33,-58,-63.7%,230,5,17,한국,한국,
82,인디언 파이터,,"64,000",0.0%,"-94,000",-59.5%,"1,930,000",32,-47,-59.5%,967,1,3,미국,미국,
83,아베 사다의 생애,,"211,000",0.0%,"211,000",100.0%,"211,000",31,31,100.0%,31,1,1,일본,일본,
83,톡식 어벤져,2018-10-13,"551,000",0.0%,"-1,345,500",-70.9%,"8,376,500",31,-76,-71.0%,617,12,22,미국,미국,C 무비
85,백악기 꼬마공룡을 찾아서,,"150,000",0.0%,"-50,000",-25.0%,"350,000",30,-10,-25.0%,70,1,3,캐나다,캐나다,예지림엔터테인먼트
85,이유,,"186,000",0.0%,"186,000",100.0%,"186,000",30,30,100.0%,30,1,1,일본,일본,
87,아프리카의 여왕,,"58,000",0.0%,"58,000",100.0%,"14,723,000",29,29,100.0%,"7,143",1,2,미국,미국,
88,비거 스플래쉬,2016-08-03,"214,000",0.0%,"214,000",100.0%,"121,543,553",28,28,100.0%,"15,350",1,2,이탈리아,"이탈리아,프랑스",찬란
89,마티아스와 막심,2020-07-23,"294,000",0.0%,"-186,000",-38.8%,"110,596,420",27,-29,-51.8%,"12,346",2,7,캐나다,캐나다,(주)엣나인필름
90,메기,2019-09-26,"239,900",0.0%,"-123,600",-34.0%,"333,198,228",26,-15,-36.6%,"39,522",1,9,한국,한국,"(주)엣나인필름,CGV아트하우스"
91,야구소녀,2020-06-18,"194,000",0.0%,"74,000",61.7%,"318,385,720",25,-8,-24.2%,"37,212",4,14,한국,한국,"(주)싸이더스,찬란"
92,그레이트 뷰티,2014-06-12,"187,000",0.0%,"-77,000",-29.2%,"334,644,873",24,-18,-42.9%,"43,486",1,2,이탈리아,"이탈리아,프랑스",(주)영화사 진진
93,로마 위드 러브,2013-04-18,"178,000",0.0%,"22,000",14.1%,"1,354,232,437",23,3,15.0%,"185,311",1,2,미국,"미국,이탈리아,스페인","(주)팝엔터테인먼트,(주)나이너스엔터테인먼트"
93,윤희에게,2019-11-14,"177,500",0.0%,"-112,500",-38.8%,"974,420,309",23,-67,-74.4%,"122,398",6,16,한국,한국,(주)리틀빅픽쳐스
95,패왕별희 디 오리지널,2017-03-30,"207,700",0.0%,"-29,800",-12.5%,"934,464,960",22,-4,-15.4%,"103,129",1,12,중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
95,오렌지필름 기획전 - 지금이 아닌 계절을 써요,,"227,000",0.0%,"227,000",100.0%,"227,000",22,22,100.0%,22,1,1,한국,한국,
97,하늘의 꽃 나가오카 불꽃놀이 이야기,,"134,000",0.0%,"134,000",100.0%,"134,000",21,21,100.0%,21,1,1,일본,일본,
97,라 붐,2013-10-24,"210,000",0.0%,"210,000",100.0%,"69,300,500",21,21,100.0%,"9,282",1,1,프랑스,프랑스,(주)앤드플러스미디어웍스
97,사브리나,,"42,000",0.0%,"-10,000",-19.2%,"34,893,000",21,-5,-19.2%,"13,573",1,2,미국,미국,
100,애니멀 크래커,2020-08-05,"126,800",0.0%,"-5,745,100",-97.8%,"1,025,786,140",20,-669,-97.1%,"129,240",3,8,미국,미국,(주)이수C&E
100,마지막 사랑,2020-09-04,"85,000",0.0%,"85,000",100.0%,"85,000",20,20,100.0%,20,20,20,한국,한국,(주)영진크리에이티브
100,친구엄마의 승부속옷,2020-09-04,"100,000",0.0%,"100,000",100.0%,"100,000",20,20,100.0%,20,1,1,일본,일본,(주)도키엔터테인먼트
100,피아노,1993-09-25,"228,000",0.0%,"150,000",192.3%,"30,254,500",20,10,100.0%,"5,545",1,3,호주,호주,(주)팝엔터테인먼트
100,아들 여친이 샤워를 하고 있다,2020-09-04,"100,000",0.0%,"100,000",100.0%,"100,000",20,20,100.0%,20,1,1,일본,일본,(주)도키엔터테인먼트
100,새엄마는 오늘도 오르가즘,2020-09-04,"100,000",0.0%,"100,000",100.0%,"100,000",20,20,100.0%,20,1,1,일본,일본,(주)도키엔터테인먼트
100,의동생의 팬티를 벗길 때,2020-09-04,"100,000",0.0%,"100,000",100.0%,"100,000",20,20,100.0%,20,1,1,일본,일본,(주)도키엔터테인먼트
100,유카타를 벗고 홀딱 마사지,2020-09-04,"100,000",0.0%,"100,000",100.0%,"100,000",20,20,100.0%,20,1,1,일본,일본,(주)도키엔터테인먼트
108,사랑방 손님과 어머니,,"38,000",0.0%,"38,000",100.0%,"7,845,000",19,19,100.0%,"3,920",1,3,한국,한국,
108,500일의 썸머,2010-01-21,"190,000",0.0%,"190,000",100.0%,"2,304,517,900",19,19,100.0%,"291,314",1,1,미국,미국,"(주)스튜디오디에이치엘,(주)팝엔터테인먼트,이십세기폭스코리아(주)"
110,매치 포인트,2006-04-13,"140,500",0.0%,"76,500",119.5%,"881,787,048",18,10,125.0%,"132,834",1,2,영국,"영국,미국","(주)퍼스트런,글뫼 주식회사,CJ ENM"
110,성혜의 나라,2020-01-30,"135,000",0.0%,"123,000",1025.0%,"15,595,980",18,16,800.0%,"2,117",2,9,한국,한국,아이 엠
110,당신을 기다리는 시간,2016-01-28,"134,000",0.0%,"99,000",282.9%,"55,254,100",18,11,157.1%,"7,720",1,1,이탈리아,"이탈리아,프랑스",찬란
113,이장,2020-03-25,"144,000",0.0%,"-472,000",-76.6%,"40,391,040",16,-78,-83.0%,"5,004",1,1,한국,한국,㈜인디스토리
114,여관발이,2020-07-10,"15,000",0.0%,"10,000",200.0%,"75,000",15,14,1400.0%,35,5,15,한국,한국,(주)케이알씨지
114,주식회사 스페셜액터스,2020-08-06,"122,000",0.0%,"-193,000",-61.3%,"32,313,440",15,-24,-61.5%,"3,787",2,7,일본,일본,찬란
114,하녀엄마,2020-07-11,"15,000",0.0%,"10,000",200.0%,"81,000",15,14,1400.0%,38,5,15,한국,한국,(주)케이알씨지
117,박열,2017-06-28,"92,000",0.0%,"-146,000",-61.3%,"18,096,890,795",13,-17,-56.7%,"2,359,766",1,3,한국,한국,메가박스중앙(주)플러스엠
117,몽마르트 파파,2020-01-09,"65,000",0.0%,"65,000",100.0%,"51,462,000",13,13,100.0%,"7,010",1,3,한국,한국,(주)트리플픽쳐스
119,도나 해러웨이: 지구 생존 가이드,,"75,000",0.0%,"75,000",100.0%,"96,000",12,12,100.0%,15,2,6,벨기에,"벨기에,프랑스,스페인",
120,파밍 보이즈,2017-07-13,"52,300",0.0%,"52,300",100.0%,"21,159,500",10,10,100.0%,"3,143",2,5,한국,한국,(주)영화사 진진
120,키리바시의 방주,,"57,000",0.0%,"57,000",100.0%,"417,000",10,10,100.0%,79,1,4,캐나다,캐나다,
120,이 마스나디에리,2020-09-01,"329,000",0.0%,"329,000",100.0%,"329,000",10,10,100.0%,10,3,6,이탈리아,이탈리아,일미디어
123,엘라 벨라 빙고: 친구 찾기 대작전,2020-08-12,"61,480",0.0%,"-460,520",-88.2%,"57,387,860",9,-45,-83.3%,"7,283",2,4,노르웨이,노르웨이,(주)박수엔터테인먼트
124,검찰측의 죄인,,"62,000",0.0%,"-57,000",-47.9%,"3,903,000",8,-8,-50.0%,429,1,1,일본,일본,
124,아이 엠 러브,2011-01-20,"58,000",0.0%,"-295,000",-83.6%,"438,957,406",8,-43,-84.3%,"55,576",1,1,이탈리아,이탈리아,"(주)영화사 진진,(주)영화사 조제"
124,블랙아웃 : 인베이젼 어스,2020-08-05,"8,000",0.0%,"-159,000",-95.2%,"24,942,420",8,-32,-80.0%,"2,921",2,8,러시아,러시아,(주)제이앤씨미디어그룹
124,사도,2015-09-16,"68,000",0.0%,"-244,000",-78.2%,"48,846,602,501",8,-41,-83.7%,"6,247,728",1,3,한국,한국,(주)쇼박스
124,카페 소사이어티,2016-09-14,"60,000",0.0%,"-349,000",-85.3%,"1,050,511,666",8,-44,-84.6%,"126,887",1,2,미국,미국,"찬란,CGV아트하우스"
124,소원,2013-10-02,"50,000",0.0%,"-118,000",-70.2%,"18,530,236,600",8,-14,-63.6%,"2,711,133",1,3,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
130,쉘부르의 우산,1992-09-26,"47,000",0.0%,"-595,000",-92.7%,"120,371,668",7,-299,-97.7%,"16,539",2,3,프랑스,"프랑스,독일",(주)에스와이코마드
130,어게인,2020-07-30,"53,000",0.0%,"-31,000",-36.9%,"7,952,500",7,-5,-41.7%,"1,019",2,6,한국,한국,(주)에스와이코마드
130,존 윅 - 리로드,2017-02-22,"51,000",0.0%,"-3,717,060",-98.6%,"2,231,707,101",7,-451,-98.5%,"279,454",2,6,미국,미국,(주)제이앤씨미디어그룹
130,유스,2016-01-07,"54,000",0.0%,"-150,000",-73.5%,"678,798,600",7,-24,-77.4%,"87,242",1,1,이탈리아,"이탈리아,프랑스,스위스,영국",그린나래미디어(주)
134,삽질,2019-11-14,"35,000",0.0%,"35,000",100.0%,"123,468,530",6,6,100.0%,"15,580",1,4,한국,한국,(주)엣나인필름
134,세인트 주디,2020-07-29,"55,000",0.0%,"9,000",19.6%,"72,173,360",6,1,20.0%,"8,737",2,5,미국,미국,"(주)미로스페이스,주식회사 제이씨엔터웍스"
134,인비저블 라이프,2020-06-24,"53,000",0.0%,"20,000",60.6%,"51,596,470",6,1,20.0%,"6,358",1,2,기타,기타,(주)삼백상회
134,베스트 오퍼,2014-06-12,"47,000",0.0%,"1,000",2.2%,"388,077,700",6,0,0.0%,"51,489",1,1,이탈리아,이탈리아,(주)박수엔터테인먼트
134,가버나움,2019-01-24,"42,000",0.0%,"-152,000",-78.4%,"1,210,676,519",6,-19,-76.0%,"146,626",1,5,기타,기타,"그린나래미디어(주),플레이리스트(주)"
134,내일,2018-04-05,"39,000",0.0%,"39,000",100.0%,"5,428,000",6,6,100.0%,866,1,5,프랑스,프랑스,플랫폼C
134,빅샤크3: 젤리몬스터 대소동,2020-07-29,"36,000",0.0%,"-31,000",-46.3%,"562,245,660",6,-6,-50.0%,"72,853",1,2,중국,중국,(주)팝엔터테인먼트
134,트로이 디렉터스 컷,2020-07-03,"46,500",0.0%,"-20,500",-30.6%,"73,499,560",6,-4,-40.0%,"8,679",1,2,미국,미국,판씨네마(주)
134,아이 캔 온리 이매진,2018-06-21,"58,000",0.0%,"-21,000",-26.6%,"264,990,260",6,-3,-33.3%,"34,871",1,2,미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS"
134,클라우즈 오브 실스마리아,2014-12-18,"46,000",0.0%,"22,000",91.7%,"265,630,599",6,2,50.0%,"33,351",1,1,프랑스,"프랑스,스위스,독일",(주)나이너스엔터테인먼트
144,소공녀,2018-03-22,"32,000",0.0%,"-14,000",-30.4%,"477,617,200",5,-1,-16.7%,"59,826",1,1,한국,한국,CGV아트하우스
145,길,,"8,000",0.0%,"8,000",100.0%,"8,000",4,4,100.0%,4,1,4,한국,한국,주식회사 씨엠닉스
145,모든 것을 벗어던진 특별한 여행,2020-07-29,"24,000",0.0%,"18,000",300.0%,"17,635,660",4,3,300.0%,"2,183",1,1,호주,호주,주식회사 블루필름웍스
145,비념,2013-04-03,"30,000",0.0%,"22,000",275.0%,"16,066,200",4,3,300.0%,"2,349",1,2,한국,한국,㈜인디스토리
145,주사기 : 주사꾼들 이야기,,"8,000",0.0%,"8,000",100.0%,"8,000",4,4,100.0%,4,1,4,한국,한국,
145,우리들,2016-06-16,"32,000",0.0%,"18,000",128.6%,"378,057,114",4,2,100.0%,"50,971",1,4,한국,한국,(주)엣나인필름
145,소셜노마드,2020-08-01,"18,000",0.0%,"4,000",28.6%,"231,000",4,-3,-42.9%,56,1,4,한국,한국,주식회사 씨엠닉스
145,카오산 탱고,2020-07-30,"36,000",0.0%,"-418,500",-92.1%,"30,406,860",4,-90,-95.7%,"3,772",1,4,한국,한국,(주)영화사 그램
145,다가오는 것들,2016-09-29,"30,000",0.0%,"-68,900",-69.7%,"267,113,734",4,-9,-69.2%,"33,368",1,1,프랑스,프랑스,찬란
153,톰보이,2020-05-14,"27,000",0.0%,"11,000",68.8%,"278,822,620",3,1,50.0%,"31,242",1,2,프랑스,프랑스,(주)영화특별시에스엠씨
153,사돈의 팔촌,2016-05-12,"23,000",0.0%,"-26,000",-53.1%,"8,212,700",3,-2,-40.0%,"1,167",1,3,한국,한국,서울독립영화제
153,블루 아워,2020-07-22,"29,000",0.0%,"-61,000",-67.8%,"202,610,600",3,-9,-75.0%,"23,806",1,2,일본,일본,오드
153,김일성의 아이들,2020-06-25,"22,000",0.0%,"14,000",175.0%,"13,076,500",3,2,200.0%,"1,667",1,2,한국,한국,다큐스토리
153,킬러맨,2020-08-13,"23,000",0.0%,"-90,000",-79.6%,"9,192,300",3,-15,-83.3%,"1,121",1,1,미국,미국,"(주)누리픽쳐스,(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
153,하트,2020-02-27,"18,000",0.0%,"-6,000",-25.0%,"6,744,500",3,-1,-25.0%,873,1,3,한국,한국,필름다빈
153,계절과 계절 사이,2019-10-03,"18,000",0.0%,"-18,000",-50.0%,"15,605,500",3,-1,-25.0%,"1,826",1,3,한국,한국,(주)마노엔터테인먼트
153,프리저베이션홀 재즈밴드,2020-04-02,"18,500",0.0%,"-217,500",-92.2%,"6,383,260",3,-115,-97.5%,844,2,3,미국,미국,(주)에스와이코마드
153,죽도 서핑 다이어리,2020-05-07,"21,000",0.0%,"-157,000",-88.2%,"412,000",3,-86,-96.6%,124,1,2,한국,한국,(주)에스와이코마드
153,김복동,2019-08-08,"28,000",0.0%,"-27,000",-49.1%,"713,473,060",3,-3,-50.0%,"89,205",1,2,한국,한국,(주)엣나인필름
