●14주차 (2021년 04월 05일 ~ 2021년 04월 11일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
25,패왕별희 디 오리지널,2017-03-30,"18,191,040",0.4%,"-25,840,180",-58.7%,"1,003,104,720","1,625","-2,884",-64.0%,"109,757",71,334,중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
26,간이역,2021-02-18,"13,464,000",0.3%,"13,446,000",74700.0%,"22,492,340","1,496","1,485",13500.0%,"2,554",5,7,한국,한국,(주)드림팩트엔터테인먼트
27,스파이의 아내,2021-03-25,"11,768,100",0.3%,"-18,912,710",-61.6%,"87,368,620","1,342","-2,296",-63.1%,"9,963",29,187,일본,일본,M&M 인터내셔널
28,인천스텔라,2021-03-25,"7,341,440",0.2%,"3,035,840",70.5%,"18,959,110","1,178",692,142.4%,"2,478",25,126,한국,한국,(주)영화사 그램
29,몬테크리스토: 더 뮤지컬 라이브,2021-03-19,"22,615,500",0.5%,"-28,821,000",-56.0%,"331,247,000","1,116","-1,854",-62.4%,"17,096",45,167,한국,한국,"CGV ICECON,씨제이포디플렉스 주식회사"
30,미션 파서블,2021-02-17,"5,413,400",0.1%,"3,999,460",282.9%,"4,057,700,600","1,045",868,490.4%,"445,727",5,23,한국,한국,(주)메리크리스마스
31,부활,2020-07-09,"8,213,070",0.2%,"-8,644,040",-51.3%,"152,890,750","1,006",-991,-49.6%,"19,106",33,140,한국,한국,(주)중헌홀딩스
32,구원,2021-04-08,"8,450,380",0.2%,"5,777,380",216.1%,"11,123,380",955,658,221.5%,"1,252",32,143,한국,한국,(주)영화사오원
33,번지점프를 하다,2001-02-02,"9,305,500",0.2%,"9,305,500",100.0%,"49,569,800",905,905,100.0%,"6,322",50,315,한국,한국,"(주)넥스트엔터테인먼트월드(NEW),이언픽쳐스,브에나비스타인터내셔널코리아"
34,죽은 시인의 사회,1990-05-19,"7,666,930",0.2%,"-16,229,580",-67.9%,"473,225,340",826,"-1,450",-63.7%,"61,935",84,272,미국,미국,"(주)디스테이션,(주)드림팩트엔터테인먼트,브에나비스타픽쳐스"
35,중경삼림,1995-09-02,"6,307,350",0.1%,"-6,011,240",-48.8%,"627,575,930",685,-710,-50.9%,"67,228",21,105,홍콩,홍콩,(주)디스테이션
35,아틱,2019-03-27,"5,042,700",0.1%,"-11,552,000",-69.6%,"97,722,410",685,"-1,889",-73.4%,"13,004",37,204,아이슬란드,아이슬란드,"(주)영화특별시에스엠씨,(주)삼백상회"
37,정말 먼 곳,2021-03-18,"4,117,970",0.1%,"-821,970",-16.6%,"80,506,850",621,20,3.3%,"10,004",22,102,한국,한국,그린나래미디어(주)
38,커피 오어 티,2021-03-31,"5,216,940",0.1%,"-34,256,940",-86.8%,"48,155,820",590,"-4,468",-88.3%,"6,143",84,240,중국,중국,(주)넥스트엔터테인먼트월드(NEW)
39,아가씨(확장판),,"3,740,000",0.1%,"-1,134,000",-23.3%,"137,305,550",534,-165,-23.6%,"17,533",7,42,한국,한국,
40,디 아더 사이드,2021-03-25,"2,533,880",0.1%,"-3,118,140",-55.2%,"17,078,130",420,-525,-55.6%,"2,845",15,48,기타,기타,찬란
41,유다 그리고 블랙 메시아,2021-04-22,"4,138,500",0.1%,"4,138,500",100.0%,"4,138,500",416,416,100.0%,416,11,22,미국,미국,워너브러더스 코리아(주)
42,레 미제라블,2021-04-15,"4,018,000",0.1%,"2,625,000",188.4%,"5,411,000",381,172,82.3%,590,1,3,프랑스,프랑스,(주)영화사 진진
43,예기치 못한 일,,"632,000",0.0%,"632,000",100.0%,"1,059,000",316,316,100.0%,521,1,12,영국,영국,
44,해피 투게더,1998-08-22,"2,261,000",0.1%,"-4,179,500",-64.9%,"316,073,820",308,-640,-67.5%,"34,848",27,100,홍콩,홍콩,(주)디스테이션
45,어른들은 몰라요,2021-04-15,"2,646,000",0.1%,"1,755,000",197.0%,"4,428,000",294,195,197.0%,492,2,8,한국,한국,(주)리틀빅픽쳐스
46,리틀 조,2021-04-01,"2,947,500",0.1%,"-432,900",-12.8%,"7,205,900",282,-68,-19.4%,724,21,119,오스트리아,"오스트리아 ,영국,독일,프랑스",주식회사 왓챠
47,잃어버린 아이들,2021-04-08,"1,851,000",0.0%,"1,851,000",100.0%,"1,851,000",276,276,100.0%,276,26,142,기타,기타,(주)영화사오원
48,사막의 라이온,1981-12-17,"532,000",0.0%,"532,000",100.0%,"2,312,000",266,266,100.0%,"1,144",1,6,영국,"영국,미국,리비아",
48,아비정전,1990-12-22,"1,805,500",0.0%,"-4,157,000",-69.7%,"213,976,170",266,-616,-69.8%,"29,487",29,100,홍콩,홍콩,(주)디스테이션
50,줄리어스 시저,,"526,000",0.0%,"526,000",100.0%,"8,376,000",263,263,100.0%,"4,071",1,16,미국,미국,
51,국카스텐 콘서트 실황 : 해프닝,2021-03-24,"4,371,500",0.1%,"-17,488,000",-80.0%,"82,419,000",243,-981,-80.1%,"4,611",35,81,한국,한국,CGV ICECON
52,영웅본색 2,1988-07-22,"1,663,000",0.0%,"-2,061,500",-55.3%,"27,669,500",242,-304,-55.7%,"5,897",30,107,홍콩,홍콩,(유)조이앤시네마
53,노매드랜드,2021-04-15,"1,853,500",0.0%,"-10,436,700",-84.9%,"14,143,700",231,"-1,023",-81.6%,"1,485",2,2,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
54,프라미싱 영 우먼,2021-02-24,"1,783,000",0.0%,"-847,500",-32.2%,"59,330,400",224,-260,-53.7%,"7,758",17,38,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
55,테넷,2020-08-26,"1,990,500",0.0%,"1,990,500",100.0%,"18,466,288,670",187,187,100.0%,"1,999,174",17,46,미국,미국,워너브러더스 코리아(주)
56,기생춘 감독판,2021-04-09,"978,000",0.0%,"978,000",100.0%,"978,000",185,185,100.0%,185,20,20,한국,한국,(주)나우콘텐츠
57,싱크로닉,2021-04-01,"1,487,720",0.0%,"-3,863,270",-72.2%,"8,434,210",173,-373,-68.3%,867,29,91,미국,미국,(주)제이앤씨미디어그룹
58,파이터,2021-03-18,"1,164,000",0.0%,"-8,022,000",-87.3%,"47,457,090",164,"-1,232",-88.3%,"6,230",20,63,한국,한국,㈜인디스토리
59,스잔나,1981-07-17,"327,000",0.0%,"327,000",100.0%,"8,516,000",161,161,100.0%,"4,210",1,12,홍콩,홍콩,
60,소년시절의 너,2020-07-09,"1,636,000",0.0%,"1,468,000",873.8%,"643,679,480",159,131,467.9%,"77,008",17,35,중국,중국,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리"
61,불어라 검풍아,2021-04-08,"1,424,970",0.0%,"-357,030",-20.0%,"3,206,970",154,-44,-22.2%,352,29,76,한국,한국,(주)제이앤씨미디어그룹
62,"무순, 세상을 가로질러",2021-04-22,"1,269,000",0.0%,"1,269,000",100.0%,"1,269,000",141,141,100.0%,141,1,2,한국,한국,영화배급협동조합 씨네소파
63,불한당: 나쁜 놈들의 세상,2017-05-17,"1,350,380",0.0%,"-1,460,280",-52.0%,"7,753,688,955",129,-133,-50.8%,"964,333",1,11,한국,한국,(주)씨제이이엔엠
64,공동경비구역 JSA,2000-09-08,"1,072,000",0.0%,"-4,136,500",-79.4%,"29,291,700",121,-500,-80.5%,"3,517",23,46,한국,한국,CJ ENM
65,솔로몬과 시바의 여왕,1972-11-24,"290,000",0.0%,"290,000",100.0%,"18,926,000",116,116,100.0%,"8,937",1,6,미국,미국,
66,브레이브 언더 파이어,2021-03-17,"1,250,000",0.0%,"-6,536,700",-83.9%,"122,427,400",115,-857,-88.2%,"15,435",5,13,러시아,러시아,(주)박수엔터테인먼트
67,아이카,2021-03-25,"900,500",0.0%,"-4,860,170",-84.4%,"22,710,210",112,-577,-83.7%,"2,567",11,43,기타,기타,(주)디오시네마
67,맹크,2020-11-18,"1,048,700",0.0%,"979,700",1419.9%,"39,718,260",112,101,918.2%,"4,427",14,40,미국,미국,메가박스중앙(주)플러스엠
69,벌새,2019-08-29,"730,500",0.0%,"373,500",104.6%,"1,199,625,974",105,54,105.9%,"147,617",6,24,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
70,서복,2021-04-15,"1,014,000",0.0%,"1,014,000",100.0%,"1,889,000",103,103,100.0%,228,1,1,한국,한국,(주)씨제이이엔엠
70,섀도우 클라우드,2021-04-22,"927,000",0.0%,"927,000",100.0%,"927,000",103,103,100.0%,103,1,1,미국,미국,(주)제이앤씨미디어그룹
70,남매의 여름밤,2020-08-20,"716,000",0.0%,"-260,000",-26.6%,"182,996,602",103,-34,-24.8%,"22,062",6,25,한국,한국,그린나래미디어(주)
73,불타는 전장,,"252,500",0.0%,"252,500",100.0%,"3,367,500",101,101,100.0%,"1,683",1,6,미국,미국,
74,반딧불이 딘딘과 용감한 곤충 탐험대,2021-03-25,"562,000",0.0%,"-1,300,070",-69.8%,"17,816,040",99,-121,-55.0%,"2,056",5,17,중국,중국,(주)씨네필운
74,보더라인,2021-04-15,"891,000",0.0%,"891,000",100.0%,"891,000",99,99,100.0%,99,1,1,영국,영국,THE 픽쳐스
74,건축학개론,2012-03-22,"690,500",0.0%,"-218,500",-24.0%,"30,244,512,400",99,-32,-24.4%,"4,113,991",7,32,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
77,빅쇼트,2016-01-21,"650,000",0.0%,"-2,452,000",-79.0%,"3,634,146,707",98,-381,-79.5%,"448,382",21,46,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
78,카르멘,2021-04-03,"2,593,050",0.1%,"1,300,050",100.5%,"3,886,050",97,48,98.0%,146,10,21,이탈리아,이탈리아,일미디어
79,파수꾼,2011-03-03,"641,000",0.0%,"-419,000",-39.5%,"206,350,400",92,-60,-39.5%,"26,297",7,20,한국,한국,필라멘트픽쳐스
79,반지의 제왕 : 왕의 귀환,2003-12-17,"900,320",0.0%,"-4,835,620",-84.3%,"4,682,553,890",92,-415,-81.9%,"726,963",2,10,미국,미국,"워너브러더스 코리아(주),CJ ENM"
79,스왈로우,2020-07-03,"623,500",0.0%,"-454,500",-42.2%,"13,681,500",92,-64,-41.0%,"1,768",8,43,미국,"미국,프랑스",주식회사 왓챠
82,화양연화,2000-10-20,"814,200",0.0%,"-204,300",-20.1%,"976,383,400",84,-26,-23.6%,"110,170",6,20,홍콩,"홍콩,프랑스",(주)디스테이션
83,"러브 어페어: 우리가 말하는 것, 우리가 하는 것",,"568,000",0.0%,"568,000",100.0%,"568,000",82,82,100.0%,82,1,1,프랑스,프랑스,
84,모리타니안,2021-03-17,"661,400",0.0%,"-8,106,890",-92.5%,"366,982,560",81,"-1,015",-92.6%,"41,062",9,19,미국,미국,(주)디스테이션
85,천녀유혼: 인간정,2021-04-08,"732,800",0.0%,"732,800",100.0%,"732,800",79,79,100.0%,79,13,44,중국,중국,"예지림엔터테인먼트,주식회사 더쿱"
86,뉴 오더,,"523,000",0.0%,"523,000",100.0%,"523,000",76,76,100.0%,76,1,2,기타,기타,찬란
86,반지의 제왕 : 두개의 탑,2002-12-19,"801,670",0.0%,"-1,003,230",-55.6%,"307,741,670",76,-97,-56.1%,"26,017",3,11,미국,미국,"워너브러더스 코리아(주),(주)시네마서비스"
88,극장판 바이올렛 에버가든,2020-11-12,"731,340",0.0%,"-143,570",-16.4%,"519,445,980",73,-22,-23.2%,"60,558",1,7,일본,일본,(주)라이크콘텐츠
89,러빙 빈센트,2017-11-09,"603,300",0.0%,"-3,331,640",-84.7%,"3,365,464,701",71,-350,-83.1%,"421,415",9,22,영국,"영국,폴란드","(주)스튜디오디에이치엘,판씨네마(주)"
90,바울,2018-10-31,"460,000",0.0%,"-144,000",-23.8%,"2,141,663,900",69,-26,-27.4%,"273,515",8,31,미국,미국,(재)CBS
90,슈퍼노바,2021-05-12,"496,000",0.0%,"496,000",100.0%,"496,000",69,69,100.0%,69,1,2,영국,영국,(주)디스테이션
90,테이큰 하드체이싱,2021-04-08,"684,200",0.0%,"684,200",100.0%,"684,200",69,69,100.0%,69,9,28,미국,미국,(유)조이앤시네마
93,김종관 감독 기획전,,"663,000",0.0%,"663,000",100.0%,"663,000",68,68,100.0%,68,1,3,한국,한국,
94,랜드,2021-03-17,"575,500",0.0%,"-1,626,100",-73.9%,"25,638,900",67,-205,-75.4%,"3,897",10,21,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
95,늑대소년,2012-10-31,"452,000",0.0%,"-37,000",-7.6%,"46,595,755,400",65,-6,-8.5%,"6,655,204",6,30,한국,한국,(주)씨제이이엔엠
96,날씨의 아이,2019-10-30,"548,380",0.0%,"-436,860",-44.3%,"5,870,730,990",64,-47,-42.3%,"716,155",4,9,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
97,인턴의 입사교육 무삭제판,,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
97,기운센 시아버지 무삭제판,,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
97,여직원의 육체영업 무삭제판,,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
97,젖은 보험아줌마 무삭제판,2021-04-06,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
97,젖은 처제 무삭제판,2021-04-06,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
97,땀샘터진 형수님 무삭제판,2021-04-06,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
97,남편의 관음 : 낯선남자들 무삭제판,2021-04-06,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
97,아내의 내조 : 빼앗긴 아내 무삭제판,,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
97,혼숙생활,2021-04-07,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
97,외설마사지 : 고삐풀린아내 무삭제판,,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
97,위험한 삼촌들 무삭제판,2021-04-06,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
97,소녀 소리를 보는 소녀 무삭제판,2021-04-06,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
97,때려야 싼다,2021-04-06,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
97,사내 섹스 보고서,2021-04-07,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
97,다른 맛 : 너무 다른 쌍둥이 형제,2021-04-07,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
97,교회 여동생,2021-04-07,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
97,내 여자의 남자들 2 무삭제판,2021-04-06,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
97,이모네 미용실 문 닫는 날 무삭제판,2021-04-06,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
97,발정난 동창 무삭제판,,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
97,막나가는 남편후배 무삭제판,,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
97,마녀 마음을 듣는 소녀 무삭제판,2021-04-06,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
97,옆집 유부녀 강탈 무삭제판,,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
97,욕정의 며느리 3 무삭제판,,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
120,선라이즈,,"398,000",0.0%,"398,000",100.0%,"3,235,000",59,59,100.0%,491,1,1,미국,미국,
121,태극기 휘날리며,2004-02-05,"515,500",0.0%,"-5,607,000",-91.6%,"15,749,951,200",58,-648,-91.8%,"2,553,148",20,39,한국,한국,"(주)다자인소프트,(주)쇼박스"
122,알라바마 이야기,,"114,000",0.0%,"114,000",100.0%,"9,747,000",57,57,100.0%,"4,567",1,6,미국,미국,
123,프리즌,2017-03-23,"1,120,000",0.0%,"1,120,000",100.0%,"23,791,396,987",56,56,100.0%,"2,931,953",1,1,한국,한국,(주)쇼박스
124,소공녀,2018-03-22,"365,000",0.0%,"-663,000",-64.5%,"480,162,200",53,-104,-66.2%,"60,212",9,28,한국,한국,CGV아트하우스
125,스카페이스,,"104,000",0.0%,"34,000",48.6%,"6,718,000",52,17,48.6%,"3,010",1,12,미국,미국,
125,마태복음,2005-09-01,"264,000",0.0%,"201,000",319.0%,"2,352,000",52,34,188.9%,475,1,2,이탈리아,이탈리아,씨네마오병이어(주)
125,BBC프롬스: 거슈윈 영화 음악 콘서트,2021-04-01,"1,201,050",0.0%,"409,050",51.6%,"1,993,050",52,26,100.0%,78,7,13,독일,독일,(주)케빈앤컴퍼니
128,최악의 하루,2016-08-25,"355,000",0.0%,"138,000",63.6%,"645,481,190",50,18,56.3%,"81,498",6,22,한국,한국,CGV아트하우스
128,표류도,1960-12-17,"125,000",0.0%,"125,000",100.0%,"1,319,000",50,50,100.0%,647,1,4,한국,한국,
130,벤허,1972-09-07,"94,000",0.0%,"94,000",100.0%,"309,084,812",47,47,100.0%,"52,640",1,4,미국,미국,(주)팝엔터테인먼트
131,시 읽는 시간,2021-03-25,"341,000",0.0%,"-653,500",-65.7%,"3,393,900",46,-78,-62.9%,511,8,21,한국,한국,(주)마노엔터테인먼트
132,신 테니스의 왕자 효테이 vs 릿카이 : 게임 오브 퓨처 전편,2021-03-24,"352,000",0.0%,"-2,002,500",-85.0%,"8,795,500",44,-250,-85.0%,"1,097",10,28,일본,일본,(주)얼리버드픽쳐스
133,킹덤I 1&2,,"428,000",0.0%,"428,000",100.0%,"428,000",43,43,100.0%,43,1,1,덴마크,덴마크,
134,피가로의 결혼,2015-02-21,"1,059,600",0.0%,"-398,800",-27.3%,"59,952,200",42,-19,-31.1%,"2,815",6,10,미국,미국,(주) 인스터 글로벌
134,트웬티 해커,2021-03-24,"210,000",0.0%,"-1,437,500",-87.3%,"14,730,500",42,-261,-86.1%,"2,550",3,21,한국,한국,(주)도어이앤엠
136,예수는 역사다,2017-07-13,"288,500",0.0%,"40,500",16.3%,"1,252,847,200",41,7,20.6%,"174,289",5,22,미국,미국,(재)CBS
137,안나 카레니나,,"80,000",0.0%,"-461,000",-85.2%,"18,388,000",40,-223,-84.8%,"8,737",1,4,영국,영국,
137,킬러파티 (양수리 살인사건),2021-03-31,"600,000",0.0%,"-4,214,000",-87.5%,"5,414,000",40,-281,-87.5%,361,10,17,한국,한국,CGV ICECON
137,특명: 스피드 레스큐,2021-03-29,"200,000",0.0%,"-2,016,000",-91.0%,"2,444,000",40,-403,-91.0%,487,1,2,홍콩,홍콩,와이드 릴리즈(주)
140,쿼바디스,1973-01-13,"76,000",0.0%,"18,000",31.0%,"34,144,982",38,9,31.0%,"19,130",1,4,미국,미국,
140,"마진 콜: 24시간, 조작된 진실",2013-01-03,"242,000",0.0%,"-1,594,000",-86.8%,"54,749,500",38,-234,-86.0%,"7,694",11,21,미국,미국,(주)팝파트너스
142,가나의 혼인잔치: 언약,2020-11-26,"207,000",0.0%,"148,000",250.8%,"120,623,330",37,26,236.4%,"13,760",1,6,미국,미국,"(재)CBS,주식회사 블루필름웍스"
143,리스타트,2021-03-11,"224,000",0.0%,"-325,940",-59.3%,"353,136,620",35,-39,-52.7%,"39,432",5,35,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
143,아르코 라이브 무용 고요한 순환,2021-04-07,"374,000",0.0%,"374,000",100.0%,"374,000",35,35,100.0%,35,5,16,한국,한국,(주)아이디어랩
143,지구 최후의 밤,2019-07-25,"257,000",0.0%,"257,000",100.0%,"54,244,080",35,35,100.0%,"6,671",1,1,중국,중국,찬란
146,너의 새는 노래할 수 있어,2020-04-16,"324,000",0.0%,"324,000",100.0%,"20,691,900",34,34,100.0%,"2,312",2,4,일본,일본,(주)디오시네마
147,라스트 레터,2021-02-24,"261,500",0.0%,"9,500",3.8%,"96,081,650",33,6,22.2%,"11,228",4,10,일본,일본,(주)스튜디오 산타클로스엔터테인먼트
147,블랙머니,2019-11-13,"264,000",0.0%,"-56,000",-17.5%,"20,871,993,010",33,-7,-17.5%,"2,480,218",1,1,한국,한국,(주)에이스메이커무비웍스
149,그녀가 사라졌다,2021-03-17,"259,800",0.0%,"-2,279,300",-89.8%,"62,965,000",32,-261,-89.1%,"7,182",10,16,호주,호주,(주)스튜디오디에이치엘
150,(2021 작은영화영화제) 4주년 기념전: 당신의 인생 단편,,"93,000",0.0%,"93,000",100.0%,"93,000",31,31,100.0%,31,1,1,한국,한국,
150,엠마,2020-02-27,"205,000",0.0%,"205,000",100.0%,"39,100,500",31,31,100.0%,"5,585",1,2,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
150,극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,2020-11-12,"286,000",0.0%,"271,000",1806.7%,"175,652,000",31,29,1450.0%,"26,112",1,8,영국,영국,와이드 릴리즈(주)
153,그 여름 가장 조용한 바다,2004-08-13,"185,000",0.0%,"-22,000",-10.6%,"35,242,034",30,-3,-9.1%,"5,211",1,5,일본,일본,"(주)영화사 진진,(주)스폰지이엔티"
153,노가리,2021-03-31,"308,000",0.0%,"-180,870",-37.0%,"1,687,870",30,-24,-44.4%,183,5,13,한국,한국,(주)드림팩트엔터테인먼트
153,추룡 2 : 패왕,2021-04-01,"212,800",0.0%,"-5,510,200",-96.3%,"5,935,800",30,-963,-97.0%,"1,023",8,20,중국,중국,라온아이(주)
156,쟌다르크,2000-02-19,"58,000",0.0%,"58,000",100.0%,"58,000",29,29,100.0%,29,1,2,미국,미국,
156,타락천사,1995-12-23,"262,000",0.0%,"-106,000",-28.8%,"95,951,920",29,-6,-17.1%,"9,923",1,3,홍콩,홍콩,(주)디스테이션
