●04주차 (2020년 01월 20일 ~ 2020년 01월 26일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
10,천문: 하늘에 묻는다,2019-12-26,"158,119,720",0.3%,"-518,734,870",-76.6%,"16,460,386,780","22,040","-60,293",-73.2%,"1,990,746",429,"1,836",한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
11,스타워즈: 라이즈 오브 스카이워커,2020-01-08,"150,402,900",0.3%,"-790,883,050",-84.0%,"4,664,165,950","16,774","-87,181",-83.9%,"502,238",424,"1,581",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
12,오즈의 마법사: 요술구두와 말하는 책,2020-01-22,"123,387,520",0.3%,"123,387,520",100.0%,"123,387,520","15,489","15,489",100.0%,"15,489",252,"1,240",러시아,러시아,(주)박수엔터테인먼트
13,겨울왕국 2,2019-11-21,"114,776,600",0.3%,"-183,336,280",-61.5%,"114,708,035,190","13,838","-22,704",-62.1%,"13,735,028",210,867,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
14,하이큐!! 땅 VS 하늘,2020-01-23,"90,907,760",0.2%,"90,907,760",100.0%,"90,907,760","11,240","11,240",100.0%,"11,240",82,458,일본,일본,"(주)드림팩트엔터테인먼트,(주)삼백상회"
15,프린스 코기,2019-12-24,"47,514,000",0.1%,"-13,238,400",-21.8%,"1,503,048,980","9,349","1,393",17.5%,"199,386",20,63,벨기에,벨기에,(주)이수C&E
16,미드웨이,2019-12-31,"66,089,300",0.1%,"-407,755,400",-86.1%,"8,172,595,370","8,265","-48,570",-85.5%,"949,340",254,846,미국,미국,(주)누리픽쳐스
17,나이브스 아웃,2019-12-04,"67,166,940",0.1%,"-82,964,040",-55.3%,"6,642,633,870","7,897","-10,200",-56.4%,"779,085",67,350,미국,미국,(주)올스타엔터테인먼트
18,21 브릿지: 테러 셧다운,2020-01-01,"7,799,000",0.0%,"-7,443,900",-48.8%,"774,355,700","6,824","4,177",157.8%,"98,254",21,78,미국,미국,"(주)드림팩트엔터테인먼트,(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
19,시동,2019-12-18,"50,088,560",0.1%,"-431,615,880",-89.6%,"28,082,176,940","6,091","-51,407",-89.4%,"3,314,935",305,"1,035",한국,한국,(주)넥스트엔터테인먼트월드(NEW)
20,포드 V 페라리,2019-12-04,"48,154,280",0.1%,"-92,939,180",-65.9%,"11,871,709,720","5,607","-10,986",-66.2%,"1,346,052",74,286,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
21,아내를 죽였다,2019-12-11,"27,021,000",0.1%,"27,010,000",245545.5%,"793,445,560","5,404","5,402",270100.0%,"97,567",16,30,한국,한국,케이티하이텔(주)
22,파바로티,2020-01-01,"39,240,380",0.1%,"-35,648,700",-47.6%,"346,498,460","5,158","-3,821",-42.6%,"43,280",38,226,영국,영국,오드
23,사마에게,2020-01-23,"42,867,020",0.1%,"39,933,020",1361.0%,"49,442,020","5,118","4,770",1370.7%,"5,918",75,357,영국,영국,(주)엣나인필름
24,피아니스트의 전설,2020-01-01,"35,556,580",0.1%,"-21,736,640",-37.9%,"319,430,440","4,161","-2,960",-41.6%,"37,995",38,208,이탈리아,이탈리아,(주)라이크콘텐츠
25,신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,"31,558,440",0.1%,"-117,568,190",-78.8%,"7,023,957,300","4,009","-15,191",-79.1%,"890,370",89,332,한국,한국,(주)씨제이이엔엠
26,기생충,2019-05-30,"28,178,340",0.1%,"-24,924,580",-46.9%,"85,968,850,325","3,546","-3,505",-49.7%,"10,096,295",45,130,한국,한국,(주)씨제이이엔엠
27,갱,2020-01-16,"4,490,960",0.0%,"-2,696,720",-37.5%,"19,501,640","2,941",-26,-0.9%,"6,779",42,130,한국,한국,(주)삼백상회
28,에릭 클랩튼: 기타의 신,2020-01-23,"23,480,260",0.1%,"22,274,260",1847.0%,"25,852,260","2,904","2,770",2067.2%,"3,198",28,117,영국,영국,(주)영화사 진진
29,슈퍼 베어,2020-01-15,"15,848,340",0.0%,"-67,813,080",-81.1%,"104,909,760","2,497","-9,093",-78.5%,"14,987",140,312,미국,미국,와이드 릴리즈(주)
30,"고흐, 영원의 문에서",2019-12-26,"20,468,220",0.0%,"-6,466,750",-24.0%,"301,795,530","2,452",-970,-28.3%,"37,034",19,127,미국,"미국,프랑스",(주)팝엔터테인먼트
31,레플리카,2019-09-25,"19,000,000",0.0%,"19,000,000",100.0%,"343,884,230","2,400","2,400",100.0%,"43,385",12,24,미국,미국,(주)제이앤씨미디어그룹
32,눈의 여왕4,2019-12-24,"5,094,480",0.0%,"-14,573,220",-74.1%,"1,470,028,580","2,159","-7,415",-77.4%,"209,084",14,43,러시아,러시아,(주)넥스트엔터테인먼트월드(NEW)
33,두 교황,2019-12-11,"12,430,000",0.0%,"-11,413,500",-47.9%,"225,091,160","1,639","-1,469",-47.3%,"29,051",10,73,미국,"미국,영국,이탈리아,아르헨티나",판씨네마(주)
34,신의 은총으로,2020-01-16,"11,885,480",0.0%,"-6,236,380",-34.4%,"38,733,840","1,600",-609,-27.6%,"4,951",37,183,프랑스,프랑스,찬란
35,울지마 톤즈 2 : 슈크란 바바,2020-01-09,"11,272,000",0.0%,"-40,197,740",-78.1%,"142,840,440","1,580","-5,912",-78.9%,"19,014",32,146,한국,한국,(주)영화특별시에스엠씨
36,핑크퐁 시네마 콘서트 : 우주대탐험,2020-01-30,"7,590,000",0.0%,"-626,000",-7.6%,"15,806,000","1,415",388,37.8%,"2,442",8,11,한국,한국,스마트스터디(주)
37,스파이즈,2020-01-15,"9,343,420",0.0%,"-57,016,420",-85.9%,"75,703,260","1,352","-7,188",-84.2%,"9,892",131,267,프랑스,프랑스,(주)팝엔터테인먼트
38,작은 아씨들,2020-02-12,"10,932,000",0.0%,"10,932,000",100.0%,"10,932,000","1,331","1,331",100.0%,"1,331",6,14,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
39,페인 앤 글로리,2020-02-05,"11,181,000",0.0%,"11,181,000",100.0%,"11,181,000","1,317","1,317",100.0%,"1,317",6,18,스페인,스페인,(주)제이앤씨미디어그룹
40,조조 래빗,2020-02-05,"9,993,500",0.0%,"9,993,500",100.0%,"9,993,500","1,251","1,251",100.0%,"1,251",5,13,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
41,대함정,,"2,416,000",0.0%,"2,416,000",100.0%,"2,416,000","1,203","1,203",100.0%,"1,203",1,20,프랑스,"프랑스,이탈리아",
42,지옥의 영웅들,,"2,380,000",0.0%,"2,380,000",100.0%,"4,902,000","1,185","1,185",100.0%,"2,382",1,15,미국,미국,
43,"미안해요, 리키",2019-12-19,"7,938,240",0.0%,"-4,377,260",-35.5%,"278,706,640",954,-586,-38.1%,"35,250",14,75,프랑스,프랑스,(주)영화사 진진
44,주디,2020-03-25,"7,178,500",0.0%,"7,178,500",100.0%,"7,178,500",871,871,100.0%,871,6,16,영국,영국,TCO(주)더콘텐츠온
45,원스 어폰 어 타임... 인 할리우드,2019-09-25,"6,219,000",0.0%,"798,000",14.7%,"2,281,447,670",818,38,4.9%,"278,917",12,37,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
46,몽마르트 파파,2020-01-09,"5,055,000",0.0%,"-8,801,500",-63.5%,"47,136,300",738,"-1,202",-62.0%,"6,347",22,99,한국,한국,(주)트리플픽쳐스
47,"베를린, 아이 러브 유",2019-12-04,"1,112,000",0.0%,"-1,030,000",-48.1%,"4,643,900",700,"-1,400",-66.7%,"2,966",1,2,독일,독일,(주)영화사 안다미로
48,캣츠,2019-12-24,"3,779,000",0.0%,"1,233,020",48.4%,"6,317,208,050",698,372,114.1%,"755,227",7,19,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유)
49,연산군,1962-01-01,"1,363,000",0.0%,"1,363,000",100.0%,"15,254,000",679,679,100.0%,"7,453",1,12,한국,한국,
50,타발루가와 얼음공주,2020-01-08,"3,725,000",0.0%,"-43,971,880",-92.2%,"190,332,500",644,"-7,160",-91.7%,"27,279",26,54,독일,독일,예지림엔터테인먼트
51,벌룬,2020-01-16,"4,721,700",0.0%,"-4,144,600",-46.7%,"15,317,000",584,-448,-43.4%,"1,809",23,110,독일,독일,주식회사 세미콜론스튜디오
52,목격자-눈이 없는 아이,2020-01-29,"4,968,000",0.0%,"4,308,000",652.7%,"6,268,000",552,-108,-16.4%,"1,852",2,2,중국,중국,(주)드림팩트엔터테인먼트
53,컨트롤 그룹,2019-12-09,"1,642,000",0.0%,"620,000",60.7%,"2,665,000",550,-430,-43.9%,"1,531",1,2,미국,미국,(주)영화사 안다미로
54,걸즈 앤 판처 최종장 제1화,2020-01-08,"4,547,100",0.0%,"-5,719,180",-55.7%,"36,991,320",532,-624,-54.0%,"4,189",15,45,일본,일본,(주)디스테이션
55,조커,2019-10-02,"4,461,000",0.0%,"-6,044,500",-57.5%,"45,400,817,450",525,-979,-65.1%,"5,250,500",9,28,미국,미국,워너브러더스 코리아(주)
56,마리오 보타 : 영혼을 위한 건축,2020-01-23,"3,923,480",0.0%,"1,603,480",69.1%,"6,243,480",499,209,72.1%,789,10,34,스위스,스위스,하준사
57,윤희에게,2019-11-14,"3,860,700",0.0%,"-1,307,300",-25.3%,"960,968,701",496,-178,-26.4%,"120,524",8,39,한국,한국,(주)리틀빅픽쳐스
58,차일드 인 타임,2020-01-09,"4,151,400",0.0%,"-9,622,860",-69.9%,"49,921,940",488,"-1,233",-71.6%,"5,961",16,55,영국,영국,(주)팝엔터테인먼트
59,성혜의 나라,2020-01-30,"3,423,000",0.0%,"3,423,000",100.0%,"3,605,000",467,467,100.0%,504,2,2,한국,한국,아이 엠
60,트레져 헌터: 비밀의 책,2020-01-14,"2,238,000",0.0%,"191,000",9.3%,"4,285,000",466,26,5.9%,906,2,14,중국,중국,(주)소나무픽쳐스
61,델리리움,2019-12-09,"1,192,000",0.0%,"170,000",16.6%,"2,215,000",460,-520,-53.1%,"1,441",1,2,미국,미국,(주)영화사 안다미로
62,로맨스 빠빠,1960-01-28,"870,000",0.0%,"870,000",100.0%,"10,673,000",435,435,100.0%,"5,341",1,12,한국,한국,
63,지푸라기라도 잡고 싶은 짐승들,2020-02-19,"3,456,000",0.0%,"3,456,000",100.0%,"3,456,000",432,432,100.0%,432,1,1,한국,한국,메가박스중앙(주)플러스엠
64,정직한 후보,2020-02-12,"3,227,000",0.0%,"3,227,000",100.0%,"3,227,000",417,417,100.0%,417,2,2,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
65,흑과 백,,"779,000",0.0%,"779,000",100.0%,"4,737,000",391,391,100.0%,"2,298",1,5,미국,미국,
66,브라 이야기,2020-01-16,"2,677,500",0.0%,"-2,916,460",-52.1%,"9,477,460",385,-246,-39.0%,"1,150",11,66,독일,독일,알토미디어(주)
67,부베의 여인,,"752,000",0.0%,"586,000",353.0%,"4,190,000",371,288,347.0%,"2,080",1,11,이탈리아,"이탈리아,프랑스",
68,일 트로바토레,2020-01-12,"8,415,000",0.0%,"-615,000",-6.8%,"23,046,000",352,-38,-9.7%,976,5,12,독일,독일,(주)케빈앤컴퍼니
69,페어웰,2021-02-04,"2,659,000",0.0%,"2,659,000",100.0%,"2,659,000",338,338,100.0%,338,2,4,미국,"미국,중국",오드
70,작은 빛,2020-01-23,"2,544,960",0.0%,"-5,271,040",-67.4%,"12,007,960",328,-564,-63.2%,"1,459",21,65,한국,한국,(주)시네마달
71,82년생 김지영,2019-10-23,"2,279,000",0.0%,"-728,000",-24.2%,"30,304,931,310",320,15,4.9%,"3,678,917",3,5,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
72,누구를 위한 반역인가,,"566,000",0.0%,"-1,784,000",-75.9%,"2,916,000",283,-887,-75.8%,"1,453",1,4,미국,미국,
73,쥬라기 프레데터,2019-12-16,"292,000",0.0%,"-730,000",-71.4%,"1,315,000",280,-700,-71.4%,"1,261",1,2,영국,영국,(주)영화사 안다미로
74,날씨의 아이,2019-10-30,"2,341,780",0.0%,"434,420",22.8%,"5,425,007,290",277,51,22.6%,"657,269",2,9,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
75,루프홀,2019-12-16,"272,000",0.0%,"-690,000",-71.7%,"1,235,000",260,-660,-71.7%,"1,181",1,2,미국,미국,(주)영화사 안다미로
75,쥬라기 펫의 모험,2019-12-24,"272,000",0.0%,"-680,000",-71.4%,"1,225,000",260,-650,-71.4%,"1,171",1,2,미국,미국,(주)영화사 안다미로
75,존과 맥의 요상한 우주여행,2019-12-24,"272,000",0.0%,"-680,000",-71.4%,"1,225,000",260,-650,-71.4%,"1,171",1,2,미국,미국,(주)영화사 안다미로
78,겨울왕국,2014-01-16,"2,139,500",0.0%,"-2,946,500",-57.9%,"82,508,115,900",255,-350,-57.9%,"10,301,551",5,17,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
79,결혼 이야기,2019-11-27,"2,332,200",0.0%,"-3,530,800",-60.2%,"183,876,760",253,-389,-60.6%,"22,360",4,17,영국,영국,판씨네마(주)
80,벽안의 나비부인,,"502,000",0.0%,"502,000",100.0%,"1,884,000",251,251,100.0%,942,1,8,미국,미국,
81,러브레터,1999-11-20,"1,953,500",0.0%,"-1,793,480",-47.9%,"860,907,734",232,-218,-48.4%,"110,963",3,16,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트"
82,아이리시맨,2019-11-20,"1,970,000",0.0%,"-634,000",-24.3%,"306,882,340",224,-126,-36.0%,"36,377",2,9,미국,미국,판씨네마(주)
83,젊은 사자들,,"364,000",0.0%,"364,000",100.0%,"8,783,000",193,193,100.0%,"4,443",1,2,미국,미국,
84,파비안느에 관한 진실,2019-12-05,"1,376,000",0.0%,"-1,625,000",-54.1%,"300,542,700",186,-233,-55.6%,"45,130",3,11,프랑스,프랑스,(주)티캐스트
85,아이다,2019-02-02,"2,757,000",0.0%,"-215,000",-7.2%,"78,149,000",175,-28,-13.8%,"3,314",5,10,미국,미국,(주) 인스터 글로벌
86,어린 누나 4,2020-01-23,"933,000",0.0%,"933,000",100.0%,"933,000",169,169,100.0%,169,20,20,한국,한국,(주)컨텐츠 빌리지
87,더 포리너,2018-02-07,"326,000",0.0%,"326,000",100.0%,"330,589,800",163,163,100.0%,"41,217",1,4,영국,"영국,중국","(주)더블앤조이픽쳐스,TCO(주)더콘텐츠온"
88,카잔자키스,2020-01-30,"1,232,000",0.0%,"824,000",202.0%,"1,951,000",154,73,90.1%,277,1,1,기타,기타,(주)마노엔터테인먼트
89,나이트 헌터,2020-01-29,"1,278,000",0.0%,"1,278,000",100.0%,"1,278,000",142,142,100.0%,142,1,1,캐나다,캐나다,와이드 릴리즈(주)
90,무영탑,,"210,000",0.0%,"210,000",100.0%,"2,974,000",122,122,100.0%,"1,504",1,3,한국,한국,
91,토이 스토리 4,2019-06-20,"1,133,500",0.0%,"-1,653,000",-59.3%,"28,762,372,040",121,-227,-65.2%,"3,400,503",4,9,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
92,악의 손길,2008-11-24,"238,000",0.0%,"-140,000",-37.0%,"7,997,000",119,-70,-37.0%,"3,348",1,4,미국,미국,
93,셰인,,"224,000",0.0%,"224,000",100.0%,"26,954,000",112,112,100.0%,"12,766",1,8,미국,미국,
94,청춘빌라 살인사건,2020-01-02,"528,000",0.0%,"-1,592,000",-75.1%,"7,322,500",111,-258,-69.9%,"1,166",3,8,한국,한국,(주)미로스페이스
95,김복동,2019-08-08,"770,000",0.0%,"500,000",185.2%,"712,717,060",110,80,266.7%,"89,121",1,1,한국,한국,(주)엣나인필름
96,벌새,2019-08-29,"945,000",0.0%,"-562,000",-37.3%,"1,181,254,074",108,-70,-39.3%,"145,360",4,11,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
97,바람과 함께 사라지다,1972-12-23,"212,000",0.0%,"212,000",100.0%,"62,187,000",106,106,100.0%,"23,766",1,2,미국,미국,(주)피터팬픽쳐스
98,오두막,2017-04-20,"500,000",0.0%,"500,000",100.0%,"595,165,000",100,100,100.0%,"77,549",1,1,미국,미국,판씨네마(주)
99,폴링 인 러브,1987-03-21,"197,000",0.0%,"197,000",100.0%,"4,017,000",96,96,100.0%,"1,939",1,6,미국,미국,
99,순간에서 영원으로,,"192,000",0.0%,"192,000",100.0%,"3,660,000",96,96,100.0%,"1,830",1,7,영국,영국,
101,와일드라이프,2019-12-25,"673,480",0.0%,"-2,676,420",-79.9%,"98,806,120",93,-346,-78.8%,"12,384",5,17,미국,미국,"그린나래미디어(주),(주)키다리이엔티"
101,이태원,2019-12-05,"800,000",0.0%,"-435,000",-35.2%,"24,444,260",93,-48,-34.0%,"3,060",5,19,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
103,빈폴,2020-02-27,"674,000",0.0%,"674,000",100.0%,"674,000",85,85,100.0%,85,1,1,러시아,러시아,(주)팝엔터테인먼트
104,해저 2만리,,"149,000",0.0%,"-469,000",-75.9%,"26,652,000",82,-227,-73.5%,"12,880",1,3,미국,미국,
105,캉캉,,"171,000",0.0%,"171,000",100.0%,"3,127,000",78,78,100.0%,"1,551",1,9,미국,미국,
105,이별,1973-09-11,"156,000",0.0%,"156,000",100.0%,"10,146,000",78,78,100.0%,"5,050",1,6,한국,한국,
107,영광의 탈출,,"152,000",0.0%,"152,000",100.0%,"13,056,016",76,76,100.0%,"8,557",1,2,미국,미국,
107,백인 추장,,"510,000",0.0%,"510,000",100.0%,"510,000",76,76,100.0%,76,1,2,이탈리아,이탈리아,
109,대결,1971-01-20,"336,000",0.0%,"222,000",194.7%,"3,456,000",70,46,191.7%,606,1,2,프랑스,"프랑스,이탈리아",
110,뽀로로 극장판 보물섬 대모험,2019-04-25,"345,000",0.0%,"345,000",100.0%,"5,886,728,900",69,69,100.0%,"766,912",1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
111,프란치스코 교황 : 맨 오브 히스 워드,2019-11-21,"513,000",0.0%,"-1,591,000",-75.6%,"286,384,260",66,-241,-78.5%,"39,173",2,8,이탈리아,"이탈리아,스위스,독일,프랑스","㈜영화사 백두대간,영화사 풀"
112,잃어버린 세계를 찾아서,2019-10-09,"431,000",0.0%,"431,000",100.0%,"161,702,360",61,61,100.0%,"21,313",4,7,미국,미국,(주)이수C&E
113,크롤,2019-11-27,"468,000",0.0%,"-156,000",-25.0%,"1,128,159,080",60,-20,-25.0%,"140,576",1,1,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
113,위로해준 시동생,2020-01-22,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
115,썩시드,2020-01-09,"459,000",0.0%,"-1,317,700",-74.2%,"9,296,200",56,-138,-71.1%,"1,014",5,16,태국,태국,주식회사 슈아픽처스
116,일 포스티노,1996-03-09,"500,000",0.0%,"500,000",100.0%,"112,646,100",50,50,100.0%,"14,984",1,1,이탈리아,"이탈리아,프랑스",(주)영화사 진진
116,디어스킨,2020-01-01,"387,000",0.0%,"-735,000",-65.5%,"14,507,280",50,-107,-68.2%,"1,669",4,10,프랑스,프랑스,M&M 인터내셔널
118,그대와 영원히,1958-01-15,"96,000",0.0%,"52,000",118.2%,"3,653,000",48,26,118.2%,"1,859",1,6,한국,한국,
119,프란츠,2017-07-20,"305,000",0.0%,"-4,000",-1.3%,"152,716,300",44,-2,-4.3%,"20,983",1,1,프랑스,프랑스,찬란
120,메기,2019-09-26,"384,000",0.0%,"6,000",1.6%,"327,933,828",43,-2,-4.4%,"38,880",1,6,한국,한국,"(주)엣나인필름,CGV아트하우스"
120,네버엔딩 펠리니,,"313,000",0.0%,"210,000",203.9%,"416,000",43,28,186.7%,58,1,1,이탈리아,이탈리아,
122,케스,,"208,000",0.0%,"92,000",79.3%,"1,421,000",42,18,75.0%,239,1,1,영국,영국,
122,박서방,1960-10-05,"84,000",0.0%,"-20,000",-19.2%,"13,445,000",42,-10,-19.2%,"6,562",1,5,한국,한국,
124,극한직업,2019-01-23,"200,000",0.0%,"200,000",100.0%,"139,652,045,516",40,40,100.0%,"16,265,658",1,1,한국,한국,(주)씨제이이엔엠
124,엑시트,2019-07-31,"200,000",0.0%,"-796,000",-79.9%,"79,232,212,162",40,-84,-67.7%,"9,426,051",1,1,한국,한국,(주)씨제이이엔엠
126,리틀 큐,2020-01-09,"191,000",0.0%,"-851,000",-81.7%,"11,994,460",38,-100,-72.5%,"1,480",5,18,홍콩,홍콩,(주)미로스페이스
127,하녀,1960-11-03,"72,000",0.0%,"-90,000",-55.6%,"39,055,500",36,-45,-55.6%,"8,826",1,7,한국,한국,
128,허슬러,2019-11-27,"260,000",0.0%,"241,000",1268.4%,"357,075,960",35,16,84.2%,"43,888",1,1,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
129,러브 스토리,1971-12-15,"102,000",0.0%,"102,000",100.0%,"1,604,000",34,34,100.0%,350,1,1,미국,미국,
130,고독한 영혼,,"144,000",0.0%,"2,000",1.4%,"2,653,000",32,2,6.7%,580,1,1,미국,미국,
130,멀홀랜드 드라이브,2001-11-30,"164,000",0.0%,"-422,000",-72.0%,"105,900,882",32,-93,-74.4%,"13,341",1,1,미국,미국,(주)영화사 안다미로
132,대폭군,,"62,000",0.0%,"-92,000",-59.7%,"1,434,000",31,-46,-59.7%,717,1,4,한국,한국,
132,젊은이의 양지,1972-10-28,"62,000",0.0%,"62,000",100.0%,"21,565,000",31,31,100.0%,"10,088",1,1,미국,미국,
132,보리밭을 흔드는 바람,2006-11-02,"254,000",0.0%,"-189,000",-42.7%,"93,828,620",31,-28,-47.5%,"14,267",1,2,영국,"영국,독일,아일랜드,이탈리아","(주)영화사 진진,(주)동숭아트센터"
135,거미의 계략,1996-03-30,"190,000",0.0%,"-197,000",-50.9%,"2,168,000",30,-27,-47.4%,287,1,1,이탈리아,이탈리아,
135,시실리안,,"154,000",0.0%,0,0.0%,"1,058,000",30,-3,-9.1%,216,1,1,프랑스,"프랑스,미국",
137,선셋 대로,,"124,000",0.0%,"8,000",6.9%,"7,281,000",28,4,16.7%,"2,925",1,1,미국,미국,
138,산상수훈,2017-12-07,"308,000",0.0%,"48,000",18.5%,"413,958,790",27,0,0.0%,"54,858",1,1,한국,한국,"이언픽쳐스,(주)그란"
138,일일시호일,2019-01-17,"244,000",0.0%,"-72,000",-22.8%,"332,385,019",27,-7,-20.6%,"42,057",1,2,일본,일본,(주)영화사 진진
140,스타탄생,,"120,000",0.0%,"16,000",15.4%,"986,000",26,3,13.0%,391,1,1,미국,미국,
141,동년왕사,,"132,000",0.0%,"44,000",50.0%,"3,307,500",25,6,31.6%,564,1,1,대만,대만,
141,여사장,,"50,000",0.0%,"50,000",100.0%,"4,455,000",25,25,100.0%,"2,235",1,1,한국,한국,
143,냉혹한 학살자,,"148,000",0.0%,"-100,000",-40.3%,"396,000",24,-13,-35.1%,61,1,1,이탈리아,이탈리아,
144,이브의 모든 것,,"110,000",0.0%,"30,000",37.5%,"8,500,000",23,5,27.8%,"3,822",1,1,미국,미국,
144,지하실의 멜로디,,"112,000",0.0%,"-92,000",-45.1%,"1,085,000",23,-22,-48.9%,216,1,1,프랑스,"프랑스,이탈리아",
146,"나, 다니엘 블레이크",2016-12-08,"181,000",0.0%,"-391,000",-68.4%,"741,859,460",22,-73,-76.8%,"98,966",2,3,영국,영국,(주)영화사 진진
147,벌집의 아이들,,"106,000",0.0%,"22,000",26.2%,"398,000",21,3,16.7%,83,1,1,일본,일본,
147,교회오빠,2019-05-16,"208,000",0.0%,"98,000",89.1%,"897,095,710",21,10,90.9%,"112,767",1,3,한국,한국,커넥트픽쳐스(주)
147,삶,,"145,000",0.0%,"145,000",100.0%,"145,000",21,21,100.0%,21,1,1,이탈리아,이탈리아,
150,남쪽,,"90,000",0.0%,"-96,000",-51.6%,"402,000",20,-18,-47.4%,86,1,1,스페인,"스페인,프랑스",
150,아내의 애인 3 무삭제,2020-01-20,"100,000",0.0%,"100,000",100.0%,"100,000",20,20,100.0%,20,20,20,한국,한국,(주)영화사가을
152,사랑을 합시다,,"38,000",0.0%,"-96,000",-71.6%,"11,454,000",19,-48,-71.6%,"5,327",1,3,미국,미국,
153,사이더 하우스,2000-06-03,"80,000",0.0%,"12,000",17.6%,"234,000",18,3,20.0%,51,1,1,미국,미국,
153,소녀가 소녀에게,2020-01-09,"140,000",0.0%,"-1,591,500",-91.9%,"7,876,100",18,-191,-91.4%,819,3,9,일본,일본,(주)디오시네마
153,경계선,2019-10-24,"154,000",0.0%,"-114,000",-42.5%,"149,514,880",18,-16,-47.1%,"17,865",1,4,스웨덴,"스웨덴,덴마크",(주)제이앤씨미디어그룹
153,오르페브르의 부두,,"82,000",0.0%,"26,000",46.4%,"959,000",18,7,63.6%,184,1,1,프랑스,프랑스,
157,잊지 않았어요,2020-01-01,"39,000",0.0%,"-27,000",-40.9%,"236,000",17,-1,-5.6%,63,1,14,한국,한국,주식회사 씨엠닉스
158,라라랜드,2016-12-07,"144,000",0.0%,"-569,000",-79.8%,"30,047,828,388",16,-68,-81.0%,"3,601,991",1,2,미국,미국,판씨네마(주)
