순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
,,,,점유율 ,,,,,,,,
192,블러드: 궁금한 이야기,2020-06-15,"1,040,000",0.0%,"31,311,000",130,"7,455",1,4,영국,영국,(주)영화사 안다미로
192,소리에 놀라지 않는 사자처럼,2021-05-19,"975,940",0.0%,"975,940",130,130,8,58,한국,한국,(주)드림팩트엔터테인먼트
192,무협: 더 코드,2020-06-22,"1,040,000",0.0%,"36,896,040",130,"8,561",1,4,미국,미국,(주)영화사 안다미로
195,룸,2016-03-03,"884,000",0.0%,"707,635,870",128,"88,647",9,51,아일랜드,"아일랜드,캐나다","(주)팝엔터테인먼트,(주)영화사 빅"
196,서부의 사나이,,"317,500",0.0%,"1,683,500",127,806,1,6,미국,미국,
197,퍼펙트 케어,2021-02-19,"628,000",0.0%,"228,530,740",125,"27,462",1,1,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹"
198,어떤 알고리즘,,"372,000",0.0%,"372,000",124,124,1,12,한국,한국,
199,스파이의 아내,2021-03-25,"1,122,970",0.0%,"97,677,830",121,"11,105",3,34,일본,일본,M&M 인터내셔널
199,해피 투게더,1998-08-22,"1,098,000",0.0%,"317,822,820",121,"35,035",2,17,홍콩,홍콩,(주)디스테이션
201,죽여주는 여자,2016-10-06,"746,000",0.0%,"885,897,300",119,"121,594",10,54,한국,한국,CGV아트하우스
202,바람의 언덕,2020-04-23,"242,000",0.0%,"17,789,400",116,"2,554",1,62,한국,한국,영화사 삼순
202,프라미싱 영 우먼,2021-02-24,"968,000",0.0%,"67,753,000",116,"8,696",3,10,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
204,코지 판 투테,2021-04-18,"2,921,700",0.0%,"5,987,860",114,263,6,41,독일,독일,(주)케빈앤컴퍼니
205,고 피쉬!,2020-07-23,"717,000",0.0%,"34,809,780",113,"4,479",1,8,미국,미국,(주)박수엔터테인먼트
206,장수상회,2015-04-09,"847,000",0.0%,"8,744,252,143",111,"1,166,998",7,35,한국,한국,(주)씨제이이엔엠
207,바람이 우리를 데려다 주리라,2002-11-22,"767,000",0.0%,"6,404,000",110,881,1,3,이란,이란,㈜영화사 백두대간
208,올리브나무사이로,1997-08-23,"738,000",0.0%,"2,560,000",109,346,1,3,프랑스,"프랑스,이란",
209,숙제 + 키아로스타미의 길,,"744,000",0.0%,"744,000",108,108,1,2,이란,이란,
210,타인의 친절,2021-04-07,"976,400",0.0%,"77,740,290",106,"9,257",4,30,영국,영국,그린나래미디어(주)
211,"그 시절, 너의 뒤를 쫓았다",,"968,000",0.0%,"1,776,900",104,177,4,20,일본,일본,(주)미디어캐슬
211,이별의 아침에 약속의 꽃을 장식하자,2018-07-19,"849,500",0.0%,"331,251,000",104,"39,365",3,21,일본,일본,(주)미디어캐슬
213,오늘부터 우리는!!,2021-03-27,"1,030,410",0.0%,"1,664,710",103,163,4,23,일본,일본,(주)미디어캐슬
213,거대한 서부,1972-10-20,"257,500",0.0%,"2,713,500",103,"1,331",1,6,미국,미국,
213,실크 로드,2021-06-09,"927,000",0.0%,"927,000",103,103,1,1,미국,미국,(주)디스테이션
216,2006 [통합]영화제/기획전/회고전 등,,"900,000",0.0%,"583,992,200",100,"106,719",1,1,,,
216,아방섹,2021-05-21,"500,000",0.0%,"500,000",100,100,5,5,한국,한국,(주)메이크아트
218,시니어퀸 : 58년 개띠 여고동창생,2021-05-11,"693,000",0.0%,"693,000",99,99,1,1,한국,한국,(주)엔비디나비블루다이아몬드
219,8년을 뛰어넘은 신부,2021-05-07,"720,740",0.0%,"1,413,810",98,179,4,25,일본,일본,(주)미디어캐슬
220,클로즈업,,"683,000",0.0%,"1,655,000",96,283,1,1,이란,이란,
221,바라바,,"235,000",0.0%,"11,412,000",94,"5,687",1,6,이탈리아,이탈리아,
222,대장 부리바,1973-06-29,"232,500",0.0%,"28,528,500",93,"13,695",1,8,미국,미국,
223,사랑방 손님과 어머니,,"232,500",0.0%,"8,333,500",92,"4,138",1,6,한국,한국,
223,패터슨,2017-12-21,"633,000",0.0%,"565,019,208",92,"68,270",2,14,프랑스,"프랑스,독일,미국",그린나래미디어(주)
223,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,"714,500",0.0%,"1,088,215,250",92,"129,807",1,2,일본,일본,"동우에이앤이(주),(주)박수엔터테인먼트"
226,엘머 갠트리,,"232,500",0.0%,"10,826,500",91,"5,155",1,4,미국,미국,
226,윈체스터 73,,"227,500",0.0%,"2,373,500",91,"1,175",1,6,미국,미국,
228,셰넌도어,,"178,000",0.0%,"316,000",89,158,1,12,미국,미국,
228,청춘무정,,"178,000",0.0%,"13,166,000",89,"6,574",1,4,한국,한국,
230,연산군,1962-01-01,"220,000",0.0%,"15,518,000",88,"7,563",1,6,한국,한국,
231,타락천사,1995-12-23,"737,000",0.0%,"96,768,920",87,"10,018",2,9,홍콩,홍콩,(주)디스테이션
232,커피와 담배,2006-07-27,"600,000",0.0%,"77,844,900",86,"10,525",1,13,미국,미국,"(주)영화사 안다미로,(주)스폰지이엔티"
233,신해석 삼국지,2021-06-24,"723,440",0.0%,"1,389,940",84,161,4,17,일본,일본,"(주)리틀빅픽쳐스,(주)레드로버"
233,우리집,2019-08-22,"576,000",0.0%,"446,468,840",84,"56,390",9,43,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
235,돈의 맛,2012-05-17,"503,000",0.0%,"8,780,728,611",82,"1,166,107",8,38,한국,"한국,필리핀","(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트"
235,액트 오브 킬링,2014-11-20,"810,000",0.0%,"69,654,421",82,"8,765",1,7,덴마크,"덴마크,노르웨이,영국",(주)엣나인필름
237,워 위드 그랜파,2021-02-24,"406,000",0.0%,"125,542,310",81,"15,295",1,1,미국,미국,"(주)키다리이엔티,(주)태양미디어그룹"
237,로빈 훗의 모험,,"209,000",0.0%,"4,984,000",81,"2,476",1,6,미국,미국,
237,디드씨 도시로가다,,"162,000",0.0%,"10,009,000",81,"4,772",1,9,미국,미국,
240,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"768,500",0.0%,"103,468,010",80,"12,817",1,2,일본,일본,동우에이앤이(주)
241,프란시스 하,2014-07-17,"681,000",0.0%,"647,656,160",77,"82,849",1,4,미국,미국,그린나래미디어(주)
241,별을 쫓는 아이,2011-08-25,"633,000",0.0%,"449,540,892",77,"64,271",3,17,일본,일본,"(주)박수엔터테인먼트,에이원엔터테인먼트"
243,여행자,,"526,000",0.0%,"802,000",76,133,1,3,이란,이란,
243,킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,2019-05-30,"598,900",0.0%,"122,585,770",76,"14,726",1,2,일본,일본,동우에이앤이(주)
245,오직 사랑하는 이들만이 살아남는다,2014-01-09,"502,000",0.0%,"278,415,343",74,"36,558",1,12,영국,"영국,독일,미국,프랑스",찬란
246,아야와 마녀,2021-06-10,"504,000",0.0%,"504,000",72,72,1,1,일본,일본,(주)리틀빅픽쳐스
247,더티 더즌,,"142,000",0.0%,"142,000",71,71,1,9,미국,미국,
248,무법지대,,"175,000",0.0%,"4,895,000",70,"2,442",1,6,미국,미국,
249,목로주점,,"136,000",0.0%,"7,803,000",68,"3,797",1,6,프랑스,프랑스,
250,영원한 휴가,,"708,000",0.0%,"6,794,900",67,897,1,3,미국,미국,(주)영화사 안다미로
251,반지의 제왕 : 왕의 귀환,2003-12-17,"464,000",0.0%,"4,683,332,390",66,"727,061",1,4,미국,미국,"워너브러더스 코리아(주),CJ ENM"
252,뜨거웠던 그해의 기록,,"443,000",0.0%,"443,000",65,65,1,2,러시아,러시아,
253,러빙 빈센트,2017-11-09,"512,000",0.0%,"3,366,051,671",64,"421,490",1,1,영국,"영국,폴란드","(주)스튜디오디에이치엘,판씨네마(주)"
254,2046,2004-10-15,"457,000",0.0%,"846,467,510",63,"128,404",1,6,홍콩,홍콩,"(주)디스테이션,이십세기폭스필름코퍼레이션"
254,실록 김두한,1974-12-22,"126,000",0.0%,"6,269,000",63,"3,132",1,8,한국,한국,
254,극장판 바이올렛 에버가든,2020-11-12,"634,000",0.0%,"521,563,250",63,"60,762",1,2,일본,일본,(주)라이크콘텐츠
257,맞고사는 남편,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
257,마지막 처녀,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
257,새것 누구나 처음은 있었다,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
257,블랙머니,,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)제이에이와이이엔터테인먼트
257,킬버드,2021-05-28,"300,000",0.0%,"300,000",60,60,1,1,캐나다,캐나다,(주)제이에이와이이엔터테인먼트
257,1942: 언노운 배틀,2020-07-29,"480,000",0.0%,"43,505,100",60,"5,459",1,1,러시아,러시아,(주)제이앤씨미디어그룹
257,유부녀 맛집 무삭제판,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,욕정의 진찰실 무삭제판,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,한지붕 세가족 무삭제판,2021-05-17,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
257,부부 성생활 연구회 무삭제판,2021-05-17,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,반지의 제왕 : 두개의 탑,2002-12-19,"418,000",0.0%,"308,319,070",60,"26,093",1,4,미국,미국,"워너브러더스 코리아(주),(주)시네마서비스"
257,옆집아재 무삭제판,2021-05-17,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,훔쳐버린 섹스,2021-05-13,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)픽쳐레스크
257,레베카: 감출 수 없는 욕망,2021-05-13,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)픽쳐레스크
257,크게 만족한 장모님 무삭제판,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,욕정의 제수씨 무삭제판,2021-05-17,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,불량섹스 무삭제판,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,나를 적신 집사 무삭제판,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,나만 몰랐던 성감대 무삭제판,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,봇물터진 사무실 무삭제판,2021-05-17,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,네번째 엄마 무삭제,2021-05-06,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)픽쳐레스크
257,섹스 테라피,2021-05-13,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)픽쳐레스크
257,섹스 픽션,2021-05-06,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)픽쳐레스크
257,욕정의 아내,2021-05-13,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)픽쳐레스크
257,킹 오브 프리즘 -샤이니 세븐 스타즈-,2019-03-07,"477,500",0.0%,"142,468,190",60,"16,572",1,2,일본,일본,동우에이앤이(주)
282,킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오×유우×알렉,2019-05-02,"453,500",0.0%,"92,716,730",57,"11,058",1,2,일본,일본,동우에이앤이(주)
282,아비정전,1990-12-22,"404,000",0.0%,"214,467,170",57,"29,555",1,4,홍콩,홍콩,(주)디스테이션
284,"그리고, 살아간다",2021-01-15,"543,500",0.0%,"2,070,310",56,228,3,16,일본,일본,(주)미디어캐슬
284,페이블,2021-01-16,"479,500",0.0%,"879,510",56,97,4,15,일본,일본,"(주)콘텐츠판다,쇼치쿠"
284,나이아가라,,"140,000",0.0%,"17,432,000",56,"8,448",1,5,미국,미국,
287,미스테리 트레인,,"578,000",0.0%,"7,584,500",55,978,1,3,일본,"일본,미국",(주)영화사 안다미로
287,플로리다 프로젝트,2018-03-07,"550,000",0.0%,"800,755,600",55,"95,665",1,2,미국,미국,오드
287,아이,2021-02-10,"282,000",0.0%,"297,850,920",55,"37,692",4,5,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
290,새벽을 알리는 루의 노래,2018-01-31,"424,000",0.0%,"76,101,300",54,"9,197",4,20,일본,일본,(주)미디어캐슬
290,마농의 샘,1992-01-01,"281,000",0.0%,"685,000",54,134,1,2,프랑스,프랑스,
292,반지의 제왕 : 반지원정대,2001-12-31,"379,000",0.0%,"432,260,040",53,"35,625",1,4,미국,미국,"워너브러더스 코리아(주),(주)시네마서비스"
293,해길랍,2021-03-31,"341,000",0.0%,"121,453,390",52,"13,753",2,18,기타,기타,오드
294,스프링 송,2021-04-21,"226,500",0.0%,"6,070,980",51,715,4,25,한국,한국,"주식회사 컨텐츠썬,(주)아우라픽처스"
294,어둠속에 벨이 울릴 때,1972-10-13,"102,000",0.0%,"889,000",51,242,1,2,미국,미국,
296,문라이즈 킹덤,2013-01-31,"500,000",0.0%,"310,755,500",50,"39,490",1,2,미국,미국,(주)영화사 진진
296,다운 바이 로,,"514,000",0.0%,"8,091,400",50,"1,090",1,2,미국,"미국,독일",(주)영화사 안다미로
296,더스트맨,2021-04-07,"383,500",0.0%,"25,724,280",50,"3,764",5,25,한국,한국,(주)트리플픽쳐스
299,챔피언,,"98,000",0.0%,"6,047,000",49,"3,026",1,11,미국,미국,
300,미드나이트 스카이,2020-12-09,"379,000",0.0%,"62,901,660",47,"7,288",9,13,미국,미국,메가박스중앙(주)플러스엠
300,천국의 열쇠,,"94,000",0.0%,"6,824,000",47,"3,402",1,6,미국,미국,
302,의적 일지매,,"92,000",0.0%,"6,795,000",46,"3,363",1,6,한국,한국,
302,작가 미상,2020-02-20,"1,380,000",0.0%,"109,062,960",46,"13,650",1,1,독일,독일,(주)영화사 진진
304,킹 오브 프리즘 (바이 프리티 리듬),2016-08-11,"345,000",0.0%,"1,010,376,650",45,"121,752",1,2,일본,일본,(주)박수엔터테인먼트
305,인천스텔라,2021-03-25,"282,000",0.0%,"26,635,080",44,"3,709",2,6,한국,한국,(주)영화사 그램
305,마세티 킬즈,2013-11-21,"402,870",0.0%,"18,380,370",44,"5,159",2,4,미국,미국,"(주)제이앤씨미디어그룹,(주)팝엔터테인먼트"
305,마농의 샘 2,,"191,500",0.0%,"191,500",44,44,1,2,프랑스,프랑스,
308,"바다, 그리고 서사시",,"285,000",0.0%,"486,000",43,72,1,1,러시아,러시아,
308,에덴의 동쪽,1973-02-22,"86,000",0.0%,"22,651,500",43,"9,934",1,3,미국,미국,
308,동아,,"129,000",0.0%,"129,000",43,43,1,7,한국,한국,센트럴파크
311,피넛 버터 팔콘,2021-04-07,"302,000",0.0%,"56,054,400",42,"6,126",4,17,미국,미국,(주)팝엔터테인먼트
311,오렌지필름 기획전 – 김신비 배우전,,"428,000",0.0%,"428,000",42,42,1,4,한국,한국,
311,(2021 작은영화영화제) 세 가지 색 SF,,"126,000",0.0%,"126,000",42,42,1,1,한국,한국,
311,와와의 학교 가는 날,2016-10-27,"286,000",0.0%,"72,465,800",42,"13,736",1,6,중국,중국,(주)마노엔터테인먼트
311,서부 개척사,,"84,000",0.0%,"15,167,000",42,"6,261",1,1,미국,미국,
316,휴가,,"356,000",0.0%,"1,262,000",41,182,1,1,한국,한국,㈜인디스토리
316,정말 먼 곳,2021-03-18,"363,000",0.0%,"86,151,850",41,"10,832",1,7,한국,한국,그린나래미디어(주)
318,1987,2017-12-27,"240,000",0.0%,"58,170,216,145",40,"7,232,452",1,1,한국,한국,(주)씨제이이엔엠
318,카오스 워킹,2021-02-24,"204,000",0.0%,"1,230,782,480",40,"147,443",1,1,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
318,흐린 하늘에 웃다,2021-06-16,"415,000",0.0%,"415,000",40,40,2,13,일본,일본,(주)미디어캐슬
318,택시운전사,2017-08-02,"240,000",0.0%,"95,871,553,649",40,"12,189,698",1,1,한국,한국,(주)쇼박스
318,오! 문희,2020-09-02,"400,000",0.0%,"2,803,134,600",40,"351,770",1,1,한국,한국,CGV아트하우스
323,국가부도의 날,2018-11-28,"312,000",0.0%,"30,894,667,837",39,"3,755,439",1,1,한국,한국,(주)씨제이이엔엠
324,카페 소사이어티,2016-09-14,"380,000",0.0%,"1,062,944,166",38,"128,692",1,1,미국,미국,"찬란,CGV아트하우스"
325,브리가둔,,"74,000",0.0%,"3,190,000",37,"1,213",1,4,미국,미국,
326,대결,1971-01-20,"199,000",0.0%,"3,655,000",36,642,1,2,프랑스,"프랑스,이탈리아",
326,초능력 에볼루션,2021-05-31,"240,900",0.0%,"240,900",36,36,19,19,미국,미국,(유)조이앤시네마
326,수정 백조,,"240,000",0.0%,"240,000",36,36,1,2,기타,"기타,미국,독일",
326,태양은 가슴마다,,"72,000",0.0%,"515,000",36,183,1,2,미국,미국,
326,세자르와 로잘리,,"183,000",0.0%,"715,000",36,142,1,2,,,
326,당신의 사월,2021-04-01,"268,000",0.0%,"58,617,120",36,"7,625",3,19,한국,한국,(주)시네마달
332,흑기사,1973-10-24,"70,000",0.0%,"23,643,500",35,"11,313",1,4,미국,미국,
332,하녀,1960-11-03,"121,000",0.0%,"40,361,500",35,"9,010",1,5,한국,한국,
332,진홍의 도적,,"70,000",0.0%,"10,417,000",35,"4,857",1,4,미국,미국,
332,돈바스,,"235,000",0.0%,"235,000",35,35,1,2,독일,"독일,프랑스,우크라이나",
336,센코롤 커넥트,2021-03-27,"285,000",0.0%,"593,000",34,62,4,8,일본,일본,(주)미디어캐슬
336,다시 태어나도 우리,2017-09-27,"206,500",0.0%,"296,651,443",34,"38,373",1,9,한국,한국,(주)엣나인필름
338,엘 시드,1971-09-21,"66,000",0.0%,"22,054,790",33,"12,316",1,4,미국,"미국,이탈리아,영국",
339,디아볼릭,,"181,000",0.0%,"4,246,000",32,"1,659",1,2,프랑스,프랑스,
339,메이드 인 루프탑,2021-06-23,"253,000",0.0%,"3,943,000",32,575,1,1,한국,한국,(주)엣나인필름
339,마침내 안전!,,"176,000",0.0%,"312,000",32,52,1,3,미국,미국,
342,음악,2021-07-14,"299,940",0.0%,"1,040,340",31,113,2,10,일본,일본,(주)미디어캐슬
342,"뱅상, 프랑수아, 폴",,"153,000",0.0%,"366,000",31,86,1,2,프랑스,"프랑스,이탈리아",
342,케인호의 반란,,"62,000",0.0%,"8,537,000",31,"4,318",1,4,미국,미국,
345,제트,1989-09-30,"158,000",0.0%,"158,000",30,30,1,2,프랑스,프랑스,
345,내일,,"202,000",0.0%,"202,000",30,30,1,2,기타,기타,
345,"오늘, 우리 2",2021-01-21,"65,000",0.0%,"3,362,200",30,437,1,30,한국,한국,필름다빈
345,아메리칸 셰프,2015-01-07,"202,000",0.0%,"1,269,668,429",30,"155,837",1,6,미국,미국,(주)영화사 진진
349,우리 삼촌,,"246,400",0.0%,"413,200",29,67,2,13,일본,일본,
350,옷코는 초등학생 사장님!,2019-02-27,"231,000",0.0%,"95,620,780",28,"12,670",3,8,일본,일본,(주)트리플픽쳐스
350,고성을 사수하라,,"56,000",0.0%,"56,000",28,28,1,2,미국,미국,
350,생사의 고백,1971-10-22,"139,000",0.0%,"139,000",28,28,1,2,프랑스,"프랑스,이탈리아",
350,황금 투구,,"115,500",0.0%,"1,620,500",28,313,1,2,프랑스,프랑스,
350,떼레즈 라껭,,"145,000",0.0%,"145,000",28,28,1,2,프랑스,"프랑스,이탈리아",
350,케이프 피어,,"56,000",0.0%,"2,382,000",28,586,1,1,미국,미국,
350,인간실격,,"263,500",0.0%,"263,500",28,28,3,11,일본,일본,(주)미디어캐슬
350,모데카이,2015-02-18,"224,000",0.0%,"624,737,020",28,"78,098",1,1,미국,미국,(주)나이너스엔터테인먼트
350,둘,,"184,000",0.0%,"184,000",28,28,1,2,기타,기타,
359,차와 동정,,"54,000",0.0%,"7,914,000",27,"3,923",1,4,미국,미국,
359,벨벳 골드마인,1999-08-28,"223,000",0.0%,"54,025,485",27,"7,184",1,5,영국,"영국,미국","(주)디스테이션,(주)엔케이컨텐츠"
359,엠마,2020-02-27,"157,000",0.0%,"39,652,500",27,"5,675",1,2,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
359,킹 오브 프리즘 –샤이니 세븐 스타즈- II 카케루x조지x미나토,2019-04-04,"213,600",0.0%,"81,827,570",27,"9,733",1,2,일본,일본,동우에이앤이(주)
363,정사4-위험한 사랑,2021-04-22,"26,000",0.0%,"61,000",26,61,2,26,영국,영국,(유)조이앤시네마
363,바닷마을 다이어리,2015-12-17,"230,000",0.0%,"847,216,384",26,"103,575",1,4,일본,일본,(주)티캐스트
363,피가로의 결혼,2015-02-21,"683,400",0.0%,"63,306,000",26,"2,953",7,7,미국,미국,(주) 인스터 글로벌
363,미국대전쟁,2021-04-29,"26,000",0.0%,"46,000",26,46,2,26,미국,미국,(유)조이앤시네마
367,카모메 식당,2007-08-02,"171,000",0.0%,"42,221,000",25,"6,450",1,6,일본,일본,"(주)엔케이컨텐츠,스폰지"
367,원 웨이 티켓,1978-09-07,"50,000",0.0%,"220,000",25,101,1,1,미국,미국,
367,블루 재스민,2013-09-25,"189,000",0.0%,"1,060,053,500",25,"144,768",1,5,미국,미국,(주)인벤트스톤
367,나폴리의 황금,,"50,000",0.0%,"4,675,000",25,"2,051",1,4,이탈리아,이탈리아,
367,야간문,,"125,000",0.0%,"5,208,000",25,"2,554",1,2,프랑스,프랑스,
367,검은 태양은 밝아온다,,"50,000",0.0%,"8,833,000",25,"4,181",1,1,미국,미국,
367,키드 브라더,,"132,000",0.0%,"132,000",25,25,1,3,미국,미국,
374,헌티드,2004-03-12,"48,000",0.0%,"183,556,500",24,"28,732",1,1,미국,미국,(주)튜브엔터테인먼트
374,나폴레옹과 데지레,,"48,000",0.0%,"8,575,000",24,"4,272",1,4,미국,미국,
374,인디애니페스트2020 수상작 (인디스데이),,"160,000",0.0%,"160,000",24,24,1,9,한국,한국,
374,스페이스 시그널,2021-05-31,"118,480",0.0%,"118,480",24,24,18,18,미국,미국,(유)조이앤시네마
374,재판,,"153,000",0.0%,"153,000",24,24,1,2,네덜란드,"네덜란드,러시아",
379,교수목,,"46,000",0.0%,"10,504,000",23,"5,241",1,4,미국,미국,
379,제2의 찬스,,"46,000",0.0%,"270,000",23,135,1,4,미국,미국,
379,꼭대기 방,,"120,000",0.0%,"3,735,000",23,"1,822",1,2,영국,영국,
379,달콤한 인생,,"118,000",0.0%,"15,051,000",23,"4,426",1,4,이탈리아,"이탈리아,프랑스",
383,그것만이 내 세상,2018-01-17,"150,000",0.0%,"27,457,110,382",22,"3,420,221",1,5,한국,한국,(주)씨제이이엔엠
384,맹크,2020-11-18,"196,000",0.0%,"42,060,260",21,"4,683",2,3,미국,미국,메가박스중앙(주)플러스엠
384,너와 파도를 탈 수 있다면,2020-07-08,"165,000",0.0%,"92,085,890",21,"10,591",1,2,일본,일본,메가박스중앙(주)플러스엠
384,부메랑,1977-02-18,"42,000",0.0%,"419,000",21,187,1,4,프랑스,프랑스,
384,라운더바우트,,"92,000",0.0%,"268,000",21,58,1,2,프랑스,프랑스,
384,숙제,,"115,000",0.0%,"477,000",21,88,1,1,이란,이란,
384,포옹,,"165,000",0.0%,"165,000",21,21,1,1,한국,한국,
384,가족은 괴로워3: 아내여 장미처럼,,"157,800",0.0%,"157,800",21,21,3,7,일본,일본,(주)미디어캐슬
391,예수는 역사다,2017-07-13,"240,000",0.0%,"1,253,298,200",20,"174,342",1,1,미국,미국,(재)CBS
391,도어스,,"100,000",0.0%,"100,000",20,20,1,1,미국,미국,
391,강호아녀,2021-06-10,"238,000",0.0%,"238,000",20,20,3,3,프랑스,프랑스,(주)에스와이코마드
391,불륜 질투: 섹스를 싫어하는 아내,,"100,000",0.0%,"100,000",20,20,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
391,다 해주는 이태리 가이드,,"100,000",0.0%,"100,000",20,20,1,1,한국,한국,
391,여대생의 빨간 일기,,"100,000",0.0%,"100,000",20,20,1,1,한국,한국,(주)이십일세기미디어
391,자매의 맛있는 스와핑,,"100,000",0.0%,"100,000",20,20,1,1,한국,한국,(주)이십일세기미디어
391,음란 메이드가 되어버린 아내,,"100,000",0.0%,"100,000",20,20,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
391,샐러리맨,,"40,000",0.0%,"1,318,000",20,659,1,4,미국,미국,
391,야쿠자의 정부가 된 아내: 여보 거기서 뭐해?,,"100,000",0.0%,"100,000",20,20,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
401,보더라인,2021-04-15,"40,000",0.0%,"5,215,840",19,501,5,18,영국,영국,THE 픽쳐스
401,더 이벤트,,"109,000",0.0%,"109,000",19,19,1,2,네덜란드,"네덜란드,벨기에",
401,"미안해요, 리키",2019-12-19,"190,000",0.0%,"287,252,580",19,"36,314",1,1,프랑스,프랑스,(주)영화사 진진
401,가족은 괴로워 2,,"145,000",0.0%,"145,000",19,19,4,9,일본,일본,
401,포 페더스,,"38,000",0.0%,"78,000",19,39,1,1,영국,영국,
401,일대종사,2013-08-22,"102,000",0.0%,"741,398,500",19,"102,402",1,3,중국,중국,CGV아트하우스
401,열혈남아,1989-10-14,"102,000",0.0%,"27,244,740",19,"3,107",1,3,홍콩,홍콩,(주)디스테이션
408,휴가 + 천막,,"114,000",0.0%,"114,000",18,18,1,1,한국,한국,
408,시저는 죽어야 한다,2013-05-02,"177,000",0.0%,"35,055,000",18,"4,814",1,6,이탈리아,이탈리아,(주)에스와이코마드
408,공포의 보수,,"98,000",0.0%,"7,460,000",18,"3,224",1,2,프랑스,"프랑스,이탈리아",
411,티파니에서 아침을,2011-08-26,"34,000",0.0%,"124,317,700",17,"27,237",1,1,미국,미국,주식회사 마운틴픽쳐스
411,전쟁의 사상자들,,"34,000",0.0%,"124,000",17,47,1,1,,,
411,안부,,"51,000",0.0%,"51,000",17,17,1,6,한국,한국,
411,애정의 고빗길,,"34,000",0.0%,"970,000",17,485,1,4,미국,미국,
411,태양을 덮다,2021-03-11,"170,000",0.0%,"17,331,420",17,"2,581",1,1,일본,일본,(주)트리플픽쳐스
411,벰 : 비컴 휴먼,,"170,500",0.0%,"170,500",17,17,4,11,일본,일본,
417,지금은맞고그때는틀리다,2015-09-24,"116,000",0.0%,"665,635,092",16,"80,806",1,3,한국,한국,"(주)영화제작전원사 ,(주)넥스트엔터테인먼트월드(NEW)"
417,살인자들,,"32,000",0.0%,"4,364,000",16,"1,668",1,1,미국,미국,
417,스피디,,"94,000",0.0%,"94,000",16,16,1,3,미국,미국,
417,무기여 잘 있거라,1974-01-01,"32,000",0.0%,"21,701,034",16,"11,696",1,2,미국,미국,
417,닥터 잭,,"94,000",0.0%,"94,000",16,16,1,3,미국,미국,
422,본 투 비 블루,2016-06-09,"120,000",0.0%,"771,087,624",15,"94,622",1,6,캐나다,"캐나다,영국,미국",그린나래미디어(주)
422,나일의 대모험,1991-10-19,"30,000",0.0%,"105,000",15,40,1,1,미국,미국,
422,내가 필요하면 전화해,,"45,000",0.0%,"45,000",15,15,1,7,한국,한국,
422,로마의 휴일,,"30,000",0.0%,"106,914,000",15,"24,271",1,1,미국,"미국,이탈리아",
422,아우스터리츠,,"95,000",0.0%,"913,000",15,116,1,1,독일,독일,
