순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
18,소리도 없이,2020-10-15,"188,116,750",0.6%,"3,557,012,900","20,560","403,047",486,"3,555",한국,한국,(주)에이스메이커무비웍스
19,21 브릿지: 테러 셧다운,2020-01-01,"127,326,940",0.4%,"979,862,230","17,927","127,767",24,276,미국,미국,"(주)드림팩트엔터테인먼트,(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
20,추억의 검정고무신,2020-11-19,"144,888,600",0.5%,"144,888,600","17,712","17,712",215,"2,423",한국,한국,(주)대교 미디어콘텐츠사업본부
21,다만 악에서 구하소서 파이널컷,2020-10-28,"150,857,620",0.5%,"326,052,570","17,402","37,954",466,"3,345",한국,한국,(주)씨제이이엔엠
22,택스 콜렉터,2020-11-18,"128,415,750",0.4%,"128,415,750","16,412","16,412",372,"3,567",미국,미국,(주)팝엔터테인먼트
23,부활: 그 증거,2020-10-08,"102,275,770",0.3%,"208,504,580","12,969","25,487",21,371,한국,한국,(주)영화사 진진
24,마틴 에덴,2020-10-29,"104,540,790",0.3%,"138,956,030","11,531","15,004",60,"1,101",이탈리아,이탈리아,알토미디어(주)
25,걸후드,2020-11-12,"95,020,000",0.3%,"101,375,500","10,788","11,591",175,"2,253",프랑스,프랑스,(주)영화특별시에스엠씨
26,테슬라,2020-10-28,"71,889,590",0.2%,"184,842,950","8,884","23,441",407,"1,703",미국,미국,(주)제이앤씨미디어그룹
27,안티고네,2020-11-19,"74,056,400",0.2%,"74,875,400","8,351","8,517",130,"1,119",캐나다,캐나다,"그린나래미디어(주),(주)키다리이엔티"
28,요가학원 : 죽음의 쿤달리니,2020-11-18,"74,189,240",0.2%,"74,189,240","8,047","8,047",267,"2,172",한국,한국,(주)스마일이엔티
29,로미오와 줄리엣,1996-12-28,"53,845,000",0.2%,"143,424,400","6,833","20,160",57,527,미국,미국,"이십세기폭스코리아(주),(주)프레인글로벌"
30,마이 리틀 포니: 레인보우 로드 트립,2020-10-29,"52,649,360",0.2%,"74,548,140","6,706","9,426",226,945,미국,미국,(주)박수엔터테인먼트
31,바스켓볼 다이어리,2000-04-29,"51,829,000",0.2%,"51,829,000","6,560","6,560",55,499,미국,미국,미디어필름인터내셔날(주)
32,피아니스트의 마지막 인터뷰,2020-11-19,"44,941,040",0.1%,"44,941,040","5,433","5,433",55,546,캐나다,캐나다,판씨네마(주)
33,가나의 혼인잔치: 언약,2020-11-26,"44,113,460",0.1%,"44,113,460","5,343","5,343",116,605,미국,미국,"(재)CBS,주식회사 블루필름웍스"
34,렛 힘 고,2020-11-05,"36,674,000",0.1%,"37,351,000","4,960","5,096",47,549,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
35,나이스 걸 라이크 유,2020-11-18,"41,172,800",0.1%,"41,172,800","4,730","4,730",149,"1,408",미국,미국,(주)영화사 빅
36,극장판 미니특공대: 햄버거괴물의 습격,2020-09-30,"36,650,060",0.1%,"464,229,380","4,645","57,644",38,425,한국,한국,(주)리틀빅픽쳐스
37,셔터 아일랜드,2010-03-18,"33,011,000",0.1%,"7,440,865,500","4,232","994,455",45,451,미국,미국,CJ ENM
38,봉쇄수도원 카르투시오,2020-11-19,"36,124,490",0.1%,"36,124,490","4,223","4,223",125,905,한국,한국,커넥트픽쳐스(주)
39,페뷸러스,2020-11-05,"36,475,280",0.1%,"40,800,780","4,096","4,630",71,631,캐나다,캐나다,"(주)싸이더스,찬란"
40,극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,2020-09-30,"30,279,920",0.1%,"778,960,430","3,861","97,197",41,339,일본,일본,(주)이수C&E
41,맹크,2020-11-18,"34,268,450",0.1%,"34,268,450","3,813","3,813",100,868,미국,미국,메가박스중앙(주)플러스엠
42,그리고 우린 춤을 추었다,2020-11-25,"33,317,720",0.1%,"33,317,720","3,801","3,801",79,594,프랑스,프랑스,(주)엣나인필름
43,검객,2020-09-23,"22,862,100",0.1%,"1,619,781,870","3,795","190,237",24,284,한국,한국,"(주)키위미디어그룹,오퍼스픽쳐스(유),(주)씨네필운"
44,힐빌리의 노래,2020-11-11,"30,558,780",0.1%,"30,558,780","3,632","3,632",84,748,미국,미국,메가박스중앙(주)플러스엠
45,엣지 오브 투모로우,2014-06-04,"27,964,000",0.1%,"38,786,998,201","3,554","4,706,213",38,601,미국,미국,워너브러더스 코리아(주)
46,로그,2020-11-25,"26,047,840",0.1%,"26,047,840","3,354","3,354",180,"1,217",미국,미국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
47,레볼루셔너리 로드,2009-02-19,"25,412,000",0.1%,"407,717,000","3,275","58,977",41,400,미국,미국,CJ ENM
48,레버넌트: 죽음에서 돌아온 자,2016-01-14,"24,117,000",0.1%,"16,135,444,130","3,100","2,010,765",43,363,미국,미국,이십세기폭스코리아(주)
49,밥정,2020-10-07,"23,556,840",0.1%,"128,551,940","2,918","16,355",23,342,한국,한국,(주)엣나인필름
50,엑설런트 어드벤쳐 3,2020-11-19,"15,514,280",0.0%,"15,514,280","2,914","2,914",54,232,미국,미국,(주)누리픽쳐스
51,그린랜드,2020-09-29,"14,730,000",0.0%,"2,777,688,520","2,769","325,833",12,102,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
52,교실 안의 야크,2020-09-30,"23,065,700",0.1%,"91,539,240","2,725","10,777",15,239,기타,기타,주식회사 슈아픽처스
53,"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",2020-09-29,"75,541,000",0.2%,"3,129,974,000","2,686","102,008",53,165,한국,한국,씨제이포디플렉스 주식회사
54,부니베어: 원시시대 대모험,2020-10-22,"17,864,000",0.1%,"68,859,700","2,505","8,876",39,202,중국,중국,(주)라이크콘텐츠
55,인퍼머스,2020-11-11,"23,058,650",0.1%,"23,058,650","2,499","2,499",135,782,미국,미국,(주)디스테이션
56,코마,2020-11-12,"17,688,450",0.1%,"17,688,450","2,358","2,358",46,271,러시아,러시아,(주)까멜리아이엔티
57,지옥의 묵시록 파이널 컷,2020-11-26,"21,290,860",0.1%,"21,290,860","2,292","2,292",64,423,미국,미국,(주)디스테이션
58,나인스 게이트: 아홉 번째 살인,2020-11-04,"19,943,650",0.1%,"20,510,650","2,235","2,298",93,725,러시아,러시아,(주)제이앤씨미디어그룹
58,얼론,2020-11-18,"18,982,290",0.1%,"18,982,290","2,235","2,235",189,987,미국,미국,(주)영화사 안다미로
60,극장판 요괴워치: 포에버 프렌즈,2020-10-15,"15,588,800",0.0%,"120,626,750","2,027","15,378",44,218,일본,일본,(주)씨제이이엔엠
61,극장판 기븐,2020-11-26,"17,583,050",0.1%,"17,583,050","2,024","2,024",103,569,일본,일본,(주)애니플러스
62,글로리아를 위하여,2020-10-29,"14,783,000",0.0%,"22,861,400","1,922","2,831",32,221,프랑스,"프랑스,이탈리아",찬란
63,애프터: 그 후,2020-10-07,"9,952,000",0.0%,"308,484,040","1,911","37,354",9,60,미국,미국,판씨네마(주)
64,버든: 세상을 바꾸는 힘,2020-11-25,"14,343,070",0.0%,"14,343,070","1,724","1,724",82,489,미국,미국,(주)제이앤씨미디어그룹
65,젊은이의 양지,2020-10-28,"15,573,500",0.0%,"39,582,770","1,708","4,647",108,467,한국,한국,(주)리틀빅픽쳐스
66,담쟁이,2020-10-28,"14,363,140",0.0%,"34,625,130","1,679","4,359",93,503,한국,한국,(주)트리플픽쳐스
67,1917,2020-02-19,"18,614,700",0.1%,"7,890,617,460","1,636","872,087",3,127,미국,미국,(주)스마일이엔티
68,증발,2020-11-12,"14,050,800",0.0%,"15,101,800","1,588","1,744",35,300,한국,한국,㈜인디스토리
69,언힌지드,2020-10-07,"8,391,470",0.0%,"1,016,919,190","1,581","118,210",16,45,미국,미국,"(주)누리픽쳐스,(주)영화특별시에스엠씨"
70,죽지않는 인간들의 밤,2020-09-29,"7,627,000",0.0%,"848,724,440","1,525","103,251",3,10,한국,한국,TCO(주)더콘텐츠온
71,마치다군의 세계,2020-11-12,"14,081,170",0.0%,"14,081,170","1,478","1,478",44,326,일본,일본,(주)디오시네마
72,두 여인,,"2,950,000",0.0%,"21,334,000","1,475","9,828",1,9,이탈리아,"이탈리아,프랑스",
73,프린세스 에미: 마법 책의 비밀,2020-11-26,"11,219,640",0.0%,"11,219,640","1,436","1,436",133,405,독일,독일,(주)박수엔터테인먼트
74,아이 빌리브,2020-11-05,"11,730,600",0.0%,"11,730,600","1,430","1,430",75,442,미국,미국,(재)CBS
75,남과 여: 여전히 찬란한,2020-10-15,"11,599,000",0.0%,"59,114,900","1,385","7,033",13,164,프랑스,프랑스,(주)팝엔터테인먼트
76,프랑스여자,2020-06-04,"9,717,500",0.0%,"141,541,900","1,383","19,823",7,52,한국,한국,"(주)디스테이션,롯데컬처웍스(주)롯데엔터테인먼트"
77,기기괴괴 성형수,2020-09-09,"9,059,500",0.0%,"869,278,900","1,317","102,956",31,279,한국,한국,(주)트리플픽쳐스
77,언플랜드,2020-12-17,"10,050,500",0.0%,"10,050,500","1,317","1,317",6,28,미국,미국,(주)영화사오원
79,엠티맨,2020-11-19,"11,278,620",0.0%,"11,278,620","1,261","1,261",100,565,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
80,성의,1986-12-31,"2,500,000",0.0%,"12,587,644","1,250","7,616",1,9,미국,미국,
81,잠수종과 나비,2008-02-14,"9,503,970",0.0%,"187,891,470","1,202","27,287",20,182,미국,미국,"(주)영화사 진진,(주)유레카픽쳐스"
82,앙상블,2020-11-05,"10,376,610",0.0%,"11,531,610","1,140","1,245",52,352,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
83,노 게임 노 라이프 -제로-,2017-10-19,"8,728,000",0.0%,"752,947,300","1,097","92,359",19,244,일본,일본,(주)박수엔터테인먼트
84,웰컴 투 X-월드,2020-10-29,"7,920,000",0.0%,"17,463,900","1,059","2,198",20,185,한국,한국,(주)시네마달
85,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,"8,096,000",0.0%,"935,686,500","1,025","121,946",19,252,일본,일본,(주)박수엔터테인먼트
86,다윗과 밧세바,,"1,904,000",0.0%,"12,580,000",952,"6,323",1,10,미국,미국,
87,해리가 샐리를 만났을 때,1989-11-18,"10,444,500",0.0%,"164,579,700",943,"20,570",22,125,미국,미국,"(주)키다리이엔티,콜럼비아 픽쳐스 코포레이션"
88,구직자들,2020-11-12,"8,404,650",0.0%,"8,404,650",920,920,29,195,한국,한국,(주)이놀미디어
89,디어 마이 지니어스,2020-10-22,"5,265,000",0.0%,"10,539,400",880,"1,798",7,78,한국,한국,필름다빈
90,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,"6,840,000",0.0%,"1,087,500,750",857,"129,715",17,201,일본,일본,"동우에이앤이(주),(주)박수엔터테인먼트"
91,베이비티스,2020-10-22,"7,761,060",0.0%,"36,784,630",852,"4,350",19,178,호주,호주,M&M 인터내셔널
92,폰조,2020-10-14,"8,956,000",0.0%,"211,759,310",844,"25,383",5,9,미국,미국,(주)키다리이엔티
93,무협강호,2020-11-13,"4,230,000",0.0%,"4,230,000",824,824,48,57,중국,중국,(주)원더스컴퍼니
94,해머 오브 갓,2020-11-25,"5,871,500",0.0%,"5,871,500",816,816,42,192,영국,영국,(주)다자인소프트
95,마음에 부는 바람,2020-11-05,"6,953,000",0.0%,"6,953,000",805,805,13,108,일본,일본,(주)트리플픽쳐스
96,박서방,1960-10-05,"1,596,000",0.0%,"15,181,000",798,"7,430",1,6,한국,한국,
97,아치와 씨팍,2006-06-28,"7,673,480",0.0%,"648,027,280",769,"100,859",29,189,한국,한국,"(주)에이원엔터테인먼트,㈜스튜디오이쩜영"
98,오! 문희,2020-09-02,"5,130,000",0.0%,"2,802,734,600",739,"351,730",2,17,한국,한국,CGV아트하우스
99,강철비2: 정상회담,2020-07-29,"6,280,000",0.0%,"14,661,646,110",736,"1,791,533",4,13,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
100,레전더리 콘서트: 헤르베르트 폰 카라얀,2020-11-01,"20,976,000",0.1%,"20,976,000",730,730,15,122,독일,독일,(주)케빈앤컴퍼니
101,펀치 드렁크 러브,2003-05-08,"7,447,400",0.0%,"11,993,400",687,"1,485",21,115,미국,미국,콜럼비아트라이스타
102,안녕까지 30분,2020-10-14,"3,465,000",0.0%,"33,047,800",686,"4,225",3,8,일본,일본,(주)디스테이션
103,2020 청주영상위원회 '영화와 함께하는 11월' 관객과의 대화[GV],,"3,400,000",0.0%,"3,400,000",680,680,1,5,한국,한국,
104,69세,2020-08-20,"5,057,000",0.0%,"78,590,190",673,"9,790",4,33,한국,한국,(주)엣나인필름
104,SIFF2020 본선 단편경쟁 1,,"4,717,000",0.0%,"4,717,000",673,673,3,5,한국,한국,
106,파티마의 기적,2020-12-03,"4,665,000",0.0%,"4,665,000",661,661,3,6,미국,미국,(주)디스테이션
107,황무지 5월의 고해,2020-10-28,"4,736,000",0.0%,"10,610,500",621,"1,312",39,179,한국,한국,시네마 뉴원
108,종이꽃,2020-10-22,"4,810,400",0.0%,"62,436,310",620,"7,472",22,121,한국,한국,(주)스튜디오 보난자
109,찬실이는 복도 많지,2020-03-05,"6,685,800",0.0%,"245,131,760",619,"28,575",13,60,한국,한국,찬란
110,남매의 여름밤,2020-08-20,"4,857,500",0.0%,"178,898,602",615,"21,508",8,105,한국,한국,그린나래미디어(주)
111,본 투 드라이브,2019-12-12,"4,865,000",0.0%,"7,057,000",611,955,36,253,노르웨이,노르웨이,썬택엔터테인먼트 주식회사
112,동백정원,,"2,957,000",0.0%,"2,957,000",591,591,2,5,일본,일본,
113,불의 전차,2016-06-16,"4,756,770",0.0%,"401,268,670",579,"59,114",22,120,영국,영국,"(주)라이크콘텐츠,(주)프레인글로벌"
114,킹 오브 프리즘 (바이 프리티 리듬),2016-08-11,"4,472,000",0.0%,"1,010,031,650",561,"121,707",17,169,일본,일본,(주)박수엔터테인먼트
115,꿀벌과 천둥,2020-10-29,"4,820,700",0.0%,"8,806,600",558,"1,009",35,137,일본,일본,(주)디스테이션
116,날씨의 아이,2019-10-30,"3,374,940",0.0%,"5,857,986,620",547,"714,803",3,36,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
117,바이올렛 에버가든 – 영원과 자동 수기 인형 -,2020-03-26,"6,168,910",0.0%,"110,260,370",543,"12,477",10,60,일본,일본,(주)라이크콘텐츠
117,카사블랑카,1999-04-03,"1,092,000",0.0%,"41,316,500",543,"17,710",1,5,미국,미국,
119,팔로우 미,2020-10-22,"3,946,000",0.0%,"38,775,300",531,"4,715",15,61,미국,미국,(주)디스테이션
120,다만 악에서 구하소서,2020-08-05,"5,260,000",0.0%,"38,602,260,990",526,"4,357,803",2,2,한국,한국,(주)씨제이이엔엠
121,돌멩이,2020-10-15,"3,521,000",0.0%,"143,205,400",521,"17,280",9,64,한국,한국,(주)리틀빅픽쳐스
122,메이드 인 루프탑,2021-06-23,"3,494,000",0.0%,"3,494,000",515,515,2,5,한국,한국,(주)엣나인필름
123,온워드: 단 하루의 기적,2020-06-17,"3,031,560",0.0%,"3,587,573,620",514,"417,745",3,22,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
123,당신이 잠든 사이에,1995-05-13,"5,161,400",0.0%,"5,161,400",514,514,20,99,미국,미국,
125,아이즈 온 미 : 더 무비,2020-06-10,"4,669,000",0.0%,"510,943,000",491,"39,719",5,10,한국,한국,씨제이포디플렉스 주식회사
126,최미역행,2020-11-25,"3,792,500",0.0%,"3,792,500",483,483,20,72,중국,중국,시네마 뉴원
127,까치발,2021-06-03,"2,426,000",0.0%,"2,426,000",476,476,2,6,한국,한국,(주)시네마달
128,래드윔프스 안티 안티 제너레이션 2019,2020-11-05,"8,549,000",0.0%,"8,549,000",475,475,27,243,일본,일본,CGV ICECON
129,영광의 탈출,,"959,000",0.0%,"14,173,016",472,"9,108",1,8,미국,미국,
129,귀여운 여인,1990-09-15,"5,193,000",0.0%,"5,295,000",472,494,23,102,미국,미국,브에나비스타픽쳐스
131,너의 이름은.,2017-01-04,"2,811,500",0.0%,"30,047,167,286",469,"3,734,471",3,32,일본,일본,메가박스중앙(주)플러스엠
132,밤쉘: 세상을 바꾼 폭탄선언,2020-07-08,"4,303,000",0.0%,"1,544,025,340",459,"182,026",4,8,미국,"미국,캐나다",(주)홈초이스
133,SIFF2020 개막식,,"3,150,000",0.0%,"3,150,000",450,450,1,2,한국,한국,
134,파이트 클럽,1999-11-13,"3,004,000",0.0%,"130,503,200",432,"16,685",2,22,미국,미국,(주)팝엔터테인먼트
134,원더풀 데이즈,2003-07-17,"4,297,900",0.0%,"10,661,270",432,"1,150",58,155,한국,한국,"(주)에이원엔터테인먼트,아우라엔터테인먼트"
136,트롤: 월드 투어,2020-04-29,"2,580,000",0.0%,"1,170,580,320",430,"152,589",2,13,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
137,브릿마리 여기 있다,,"426,000",0.0%,"426,000",426,426,3,13,기타,기타,케이티하이텔(주)
138,사랑의 블랙홀,1993-12-04,"4,160,500",0.0%,"4,900,500",425,597,21,93,미국,미국,
139,사랑할 때와 죽을 때,,"842,000",0.0%,"22,714,000",421,"11,040",1,6,미국,미국,
140,프록시마 프로젝트,2020-10-15,"3,899,810",0.0%,"36,949,750",420,"4,272",12,75,프랑스,프랑스,(주)영화사 진진
141,2020 성균관대학교 영상학과 졸업영상제 프라이드스크린 개막작,,"2,508,000",0.0%,"2,508,000",418,418,1,2,기타,기타,
141,2020 성균관대학교 영상학과 졸업영상제 프라이드스크린 폐막작,,"2,508,000",0.0%,"2,508,000",418,418,1,2,한국,한국,
143,뜨거운 것이 좋아,,"4,088,500",0.0%,"18,244,500",417,"7,473",22,91,미국,미국,
144,럭키 몬스터,2020-12-03,"3,826,000",0.0%,"3,826,000",416,416,2,4,한국,한국,(주)영화사 그램
145,에듀케이션,2020-11-26,"3,308,170",0.0%,"4,365,170",409,561,23,105,한국,한국,영화배급협동조합 씨네소파
145,잔칫날,2020-12-02,"3,528,000",0.0%,"3,528,000",409,409,2,8,한국,한국,(주)트리플픽쳐스
145,아틀란티스의 왕,,"409,000",0.0%,"409,000",409,409,3,13,스웨덴,스웨덴,
148,SIFF2020 새로운선택 단편 1,,"2,849,000",0.0%,"2,849,000",407,407,1,3,한국,한국,
149,SIFF2020 페스티벌 초이스 단편 쇼케이스 2,,"2,793,000",0.0%,"2,793,000",399,399,2,3,한국,한국,
150,마지막 일몰,,"797,000",0.0%,"797,000",396,396,1,12,미국,미국,
151,카일라스 가는 길,2020-09-03,"2,327,500",0.0%,"71,290,540",390,"9,389",3,27,한국,한국,(주)영화사 진진
152,순간에서 영원으로,,"788,000",0.0%,"4,590,000",389,"2,290",1,9,영국,영국,
153,지옥의 오르페,2020-10-25,"9,260,700",0.0%,"11,479,100",370,460,7,51,독일,독일,(주)케빈앤컴퍼니
153,프린스 코기,2019-12-24,"2,220,000",0.0%,"1,527,387,980",370,"204,145",3,12,벨기에,벨기에,(주)이수C&E
155,스카이와 친구들: 로보시티의 비밀,2020-12-10,"3,811,000",0.0%,"3,811,000",365,365,2,4,기타,기타,와이드 릴리즈(주)
156,에브리타임 아이 다이,2020-10-21,"2,958,210",0.0%,"41,423,970",350,"5,009",10,45,미국,미국,(주)다자인소프트
157,정직한 후보,2020-02-12,"2,196,000",0.0%,"12,847,864,530",343,"1,537,075",2,13,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
157,드라이브웨이,,"1,924,000",0.0%,"1,924,000",343,343,2,4,미국,미국,
159,SIFF2020 새로운선택 단편 3,,"2,394,000",0.0%,"2,394,000",342,342,2,4,한국,한국,
160,아니아라,,"339,000",0.0%,"339,000",339,339,2,12,기타,기타,
161,기사도,,"668,000",0.0%,"3,043,000",334,"1,519",1,12,프랑스,프랑스,
162,트롤 킹,2020-10-07,"1,932,500",0.0%,"36,520,010",327,"4,728",2,8,기타,기타,(주)박수엔터테인먼트
163,타오르는 여인의 초상,2020-01-16,"2,440,440",0.0%,"1,257,679,838",317,"149,400",3,34,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
164,독수리 요새,,"633,000",0.0%,"1,078,000",314,489,2,10,미국,미국,
164,청계천의 개,,"1,638,000",0.0%,"2,368,500",314,461,1,3,한국,한국,
166,수네 vs 수네,,"312,000",0.0%,"312,000",312,312,2,13,스웨덴,스웨덴,
167,와일드 번치,,"759,000",0.0%,"759,000",302,302,1,12,미국,미국,
168,태양의 소녀들,2020-10-22,"2,591,500",0.0%,"25,572,970",301,"2,970",9,60,프랑스,프랑스,(주)이수C&E
168,아가씨(확장판),,"2,576,350",0.0%,"128,593,550",301,"16,287",2,17,한국,한국,
170,내언니전지현과 나,2020-12-03,"2,465,000",0.0%,"3,738,000",300,470,1,7,한국,한국,호우주의보
171,용루각: 비정도시,2020-12-03,"2,214,000",0.0%,"2,214,000",298,298,3,3,한국,한국,(주)드림팩트엔터테인먼트
172,산 파블로,,"594,000",0.0%,"1,379,000",292,525,1,11,미국,미국,
172,호프,2020-12-17,"2,794,000",0.0%,"2,794,000",292,292,1,2,기타,기타,(주)이놀미디어
174,도망친 여자,2020-09-17,"2,155,000",0.0%,"86,261,240",281,"10,244",6,63,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
175,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,2020-09-24,"2,019,860",0.0%,"108,983,470",280,"14,768",6,40,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
176,"어디갔어, 버나뎃",2020-10-08,"1,684,500",0.0%,"240,122,500",279,"28,651",9,45,미국,미국,"(주)디스테이션,(주)엔케이컨텐츠"
177,알피니스트 - 어느 카메라맨의 고백,2020-10-15,"2,312,800",0.0%,"21,364,230",277,"2,694",6,52,한국,한국,민치앤필름
178,서부 개척사,,"555,000",0.0%,"15,083,000",275,"6,219",1,6,미국,미국,
179,로코와 그의 형제들,,"540,000",0.0%,"3,999,000",265,"1,492",1,6,이탈리아,"이탈리아,프랑스",
179,유전,2018-06-07,"1,838,000",0.0%,"1,598,343,478",265,"181,459",13,37,미국,미국,(주)팝엔터테인먼트
181,2020 한국영화아카데미 36기 졸업영화제 아이컨택 섹션B,,"1,048,000",0.0%,"1,048,000",262,262,2,3,한국,한국,
181,2020 한국영화아카데미 36기 졸업영화제 아이컨택 섹션C,,"1,048,000",0.0%,"1,048,000",262,262,2,3,한국,한국,
181,2020 한국영화아카데미 36기 졸업영화제 아이컨택 섹션D,,"1,048,000",0.0%,"1,048,000",262,262,2,3,한국,한국,
181,나는 나를 해고하지 않는다,2021-01-28,"2,314,000",0.0%,"3,495,000",262,428,1,4,한국,한국,(주)영화사 진진
185,신사는 금발을 좋아해,,"520,000",0.0%,"18,131,000",260,"7,783",1,9,미국,미국,
186,SIFF2020 본선 단편경쟁 3,,"1,811,000",0.0%,"1,811,000",259,259,2,3,한국,한국,
187,리틀 걸,,"1,480,000",0.0%,"1,480,000",258,258,1,4,프랑스,프랑스,
188,타임 머신,,"524,000",0.0%,"3,828,000",257,"1,908",1,9,미국,미국,
189,박쥐,2009-04-30,"2,281,000",0.0%,"14,859,973,000",254,"2,208,419",1,6,한국,"한국,미국,호주",CJ ENM
190,엽문 리부트 2020,2020-11-26,"1,934,470",0.0%,"1,934,470",253,253,24,124,중국,중국,(주)영화사 빅
190,표류자들,,"253,000",0.0%,"529,000",253,305,3,11,스웨덴,"스웨덴,덴마크,독일,미국",
192,나는보리,2020-05-21,"1,451,000",0.0%,"86,337,360",251,"12,061",1,9,한국,한국,(주)영화사 진진
193,피원에이치 : 새로운 세계의 시작,2020-10-08,"2,480,000",0.0%,"21,109,200",248,"2,284",1,4,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
194,언세틀드,,"1,336,000",0.0%,"1,336,000",244,244,1,3,미국,"미국,기타,캐나다,남아프리카공화국",
195,백두산,2019-12-19,"1,440,000",0.0%,"69,826,806,300",240,"8,252,909",1,8,한국,한국,"(주)씨제이이엔엠,(주)덱스터스튜디오"
195,엑시트,2019-07-31,"1,440,000",0.0%,"79,234,922,162",240,"9,426,418",1,8,한국,한국,(주)씨제이이엔엠
197,모차르트 브라더스,,"238,000",0.0%,"238,000",238,238,2,12,스웨덴,스웨덴,
198,럭키 원,,"236,000",0.0%,"236,000",236,236,3,12,스웨덴,스웨덴,
199,친절한 금자씨,2005-07-29,"2,023,400",0.0%,"20,505,804,993",233,"3,122,289",1,6,한국,한국,CJ ENM
200,2020 한국영화아카데미 36기 졸업영화제 아이컨택 섹션A,,"920,000",0.0%,"920,000",230,230,2,3,한국,한국,
201,인플루언서,2020-11-25,"2,292,900",0.0%,"2,292,900",229,229,7,40,한국,한국,(주)인터오리진아이엔씨
