순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
13,미녀와 야수,2017-03-16,"119,396,880",0.2%,"42,253,148,459","18,044","5,156,372",197,"2,168",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
14,메멘토,2001-08-24,"137,644,500",0.2%,"329,931,800","15,928","44,632",141,"1,974",미국,미국,"(주)디스테이션,(주)팝엔터테인먼트"
15,소년시절의 너,2020-07-09,"130,544,000",0.2%,"596,037,700","15,363","69,653",85,"1,177",중국,중국,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리"
16,남매의 여름밤,2020-08-20,"102,154,960",0.1%,"106,508,960","12,507","13,070",133,"1,798",한국,한국,그린나래미디어(주)
17,나의 소녀시대,2016-05-12,"97,154,800",0.1%,"3,419,906,550","11,391","421,929",146,"2,683",대만,대만,오드
18,시크릿 가든,2020-08-19,"94,605,660",0.1%,"94,605,660","11,272","11,272",267,"2,646",영국,영국,(주)이수C&E
19,온워드: 단 하루의 기적,2020-06-17,"86,957,960",0.1%,"3,582,007,060","10,897","416,835",76,786,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
20,워터 릴리스,2020-08-13,"87,352,532",0.1%,"96,611,532","10,105","11,314",89,"1,108",프랑스,프랑스,(주)영화특별시에스엠씨
21,밤쉘: 세상을 바꾼 폭탄선언,2020-07-08,"78,058,020",0.1%,"1,537,526,340","9,567","181,137",71,761,미국,"미국,캐나다",(주)홈초이스
22,작은 소망,2020-08-13,"66,448,000",0.1%,"66,448,000","7,911","7,911",151,"1,339",대만,"대만,중국",(주)콘텐츠판다
23,비바리움,2020-07-16,"58,933,800",0.1%,"195,304,120","7,908","23,755",27,347,미국,"미국,덴마크,벨기에,아일랜드",(주)드림팩트엔터테인먼트
24,엘라 벨라 빙고: 친구 찾기 대작전,2020-08-12,"57,326,380",0.1%,"57,326,380","7,274","7,274",180,"1,129",노르웨이,노르웨이,(주)박수엔터테인먼트
25,69세,2020-08-20,"57,090,690",0.1%,"59,069,690","6,941","7,223",105,"1,323",한국,한국,(주)엣나인필름
26,#살아있다,2020-06-24,"29,582,380",0.0%,"15,965,329,900","6,328","1,903,703",56,318,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
27,소년 아메드,2020-07-30,"50,351,767",0.1%,"78,064,187","6,262","9,805",81,921,프랑스,프랑스,(주)영화사 진진
28,세인트 주디,2020-07-29,"50,137,000",0.1%,"72,127,360","5,999","8,732",139,884,미국,미국,"(주)미로스페이스,주식회사 제이씨엔터웍스"
29,존 윅: 특별판,2017-03-30,"52,806,460",0.1%,"81,322,120","5,690","9,238",159,775,미국,미국,"(주)제이앤씨미디어그룹,(유)조이앤시네마"
30,시네마 천국,1990-07-07,"29,986,300",0.0%,"368,930,500","4,638","59,816",28,251,프랑스,"프랑스,이탈리아","주식회사 왓챠,(주)팝엔터테인먼트"
31,극장판 시로바코,2020-08-20,"38,849,610",0.1%,"38,849,610","4,464","4,464",64,736,일본,일본,(주)애니플러스
32,부다페스트 스토리,2020-08-13,"34,661,490",0.0%,"35,431,490","4,181","4,335",33,432,헝가리,헝가리,알토미디어(주)
33,마티아스와 막심,2020-07-23,"38,020,280",0.0%,"110,311,420","4,121","12,320",37,495,캐나다,캐나다,(주)엣나인필름
34,파리의 인어,2020-07-23,"31,802,000",0.0%,"232,273,500","4,084","27,618",84,617,프랑스,프랑스,(주)빅웨이브시네마
35,위대한 쇼맨,2017-12-20,"23,198,750",0.0%,"13,408,456,070","3,671","1,709,130",15,249,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)"
36,주식회사 스페셜액터스,2020-08-06,"31,033,440",0.0%,"32,213,440","3,606","3,775",43,593,일본,일본,찬란
37,어서오시게스트하우스,2020-08-13,"30,665,670",0.0%,"31,913,670","3,468","3,658",58,489,한국,한국,(주)리틀빅픽쳐스
38,1942: 언노운 배틀,2020-07-29,"25,289,620",0.0%,"43,025,100","3,062","5,399",116,567,러시아,러시아,(주)제이앤씨미디어그룹
39,블루 아워,2020-07-22,"26,777,840",0.0%,"202,581,600","3,001","23,803",51,426,일본,일본,오드
40,부활,2020-07-09,"23,526,000",0.0%,"113,296,500","2,950","14,537",41,358,한국,한국,(주)중헌홀딩스
41,블랙아웃 : 인베이젼 어스,2020-08-05,"23,275,420",0.0%,"24,936,420","2,738","2,915",51,493,러시아,러시아,(주)제이앤씨미디어그룹
42,후쿠오카,2020-08-27,"21,296,980",0.0%,"23,789,480","2,620","3,003",101,670,한국,한국,"(주)률필름,㈜인디스토리"
43,포드 V 페라리,2019-12-04,"38,731,300",0.1%,"12,085,205,220","2,498","1,370,916",2,75,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
44,카오산 탱고,2020-07-30,"19,351,660",0.0%,"30,379,860","2,460","3,769",41,475,한국,한국,(주)영화사 그램
45,셰이프 오브 뮤직: 알렉상드르 데스플라,2020-08-13,"19,561,110",0.0%,"19,840,110","2,263","2,318",30,327,프랑스,프랑스,(주)영화사 진진
46,사랑이 눈뜰 때,2020-08-26,"16,837,770",0.0%,"16,837,770","2,197","2,197",92,690,미국,미국,(주)이놀미디어
47,지저귀는 새는 날지 않는다,2020-07-16,"18,707,900",0.0%,"77,445,000","2,123","8,639",13,185,일본,일본,(주)팝엔터테인먼트
48,피아니스트의 전설,2020-01-01,"13,509,900",0.0%,"393,032,462","2,112","49,277",15,103,이탈리아,이탈리아,(주)라이크콘텐츠
49,미션,1986-12-24,"12,550,500",0.0%,"171,054,748","2,048","42,025",24,181,영국,영국,"주식회사 더쿱,(주)피터팬픽쳐스"
50,존 윅 - 리로드,2017-02-22,"18,558,420",0.0%,"2,231,678,101","2,026","279,450",64,494,미국,미국,(주)제이앤씨미디어그룹
51,뮤지컬 쉬 러브즈 미,2017-07-06,"35,413,500",0.0%,"64,846,200","1,984","5,993",38,426,미국,미국,C 무비
52,태백권,2020-08-20,"14,247,800",0.0%,"14,247,800","1,972","1,972",62,437,한국,한국,(주)드림팩트엔터테인먼트
53,캐리비안 해적과 마법 다이아몬드,2020-08-26,"15,368,320",0.0%,"15,368,320","1,944","1,944",138,650,노르웨이,노르웨이,(주)제이앤씨미디어그룹
54,아디오스,2020-07-22,"9,274,900",0.0%,"48,029,220","1,837","6,526",20,102,스페인,스페인,(주)이놀미디어
55,브링 더 소울 : 더 무비,2019-08-07,"16,493,500",0.0%,"2,918,993,810","1,759","337,833",33,359,한국,한국,"CGV ICECON,월트디즈니컴퍼니코리아 유한책임회사"
56,큐리오사,2020-08-06,"12,969,800",0.0%,"12,969,800","1,480","1,480",19,317,프랑스,프랑스,(주)트리플픽쳐스
57,소리꾼,2020-07-01,"13,890,700",0.0%,"668,689,680","1,441","82,313",4,42,한국,한국,(주)리틀빅픽쳐스
58,슈퍼 레이스,2020-07-23,"10,618,200",0.0%,"70,348,180","1,419","9,043",29,147,캐나다,캐나다,(주)영화사 빅
59,O.J. 심슨 사건 파일,2020-08-05,"6,906,000",0.0%,"6,906,000","1,374","1,374",50,80,미국,미국,(주)스마일이엔티
60,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"9,603,700",0.0%,"99,667,500","1,208","12,371",7,79,일본,일본,동우에이앤이(주)
61,킬러맨,2020-08-13,"9,192,300",0.0%,"9,192,300","1,121","1,121",25,182,미국,미국,"(주)누리픽쳐스,(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
62,베스트 오퍼,2014-06-12,"6,778,000",0.0%,"388,030,700","1,095","51,483",13,74,이탈리아,이탈리아,(주)박수엔터테인먼트
63,모든 것을 벗어던진 특별한 여행,2020-07-29,"8,659,020",0.0%,"17,635,660","1,053","2,183",51,243,호주,호주,주식회사 블루필름웍스
64,리메인,2020-08-27,"8,220,700",0.0%,"8,428,200",965,993,45,242,한국,한국,(주)영화사오원
65,블러드: 궁금한 이야기,2020-06-15,"994,000",0.0%,"1,836,000",940,"1,758",1,9,영국,영국,(주)영화사 안다미로
66,사냥의 시간: 데스 게임,2020-06-22,"989,000",0.0%,"1,869,000",935,"1,799",1,9,미국,미국,(주)영화사 안다미로
67,무협: 더 코드,2020-06-22,"975,000",0.0%,"1,888,000",921,"1,822",1,9,미국,미국,(주)영화사 안다미로
68,맨슨 패밀리,2020-06-15,"963,000",0.0%,"1,942,000",909,"1,864",1,9,영국,"영국,미국",(주)영화사 안다미로
69,죽이는 여자,2020-08-23,"871,000",0.0%,"2,352,000",823,"2,286",1,8,미국,미국,(주)영화사 안다미로
70,어게인,2020-07-30,"5,780,000",0.0%,"7,899,500",762,"1,012",21,208,한국,한국,(주)에스와이코마드
71,찬실이는 복도 많지,2020-03-05,"6,254,280",0.0%,"237,040,960",719,"27,784",10,145,한국,한국,찬란
72,슈퍼펫,2020-08-13,"3,500,000",0.0%,"3,500,000",700,700,6,70,영국,영국,예지림엔터테인먼트
73,기묘한 이야기: 리플레이,2020-08-23,"738,000",0.0%,"1,801,000",696,"1,741",1,7,미국,미국,(주)영화사 안다미로
74,헤이트풀8,2016-01-07,"4,366,000",0.0%,"1,026,941,100",695,"124,732",8,45,미국,미국,(주)누리픽쳐스
75,할로윈: 살인마 잭,2020-07-21,"727,000",0.0%,"869,000",685,821,1,7,영국,영국,(주)영화사 안다미로
76,동아시아반일무장전선,2020-08-20,"4,940,500",0.0%,"5,496,000",606,686,23,168,한국,한국,아이 엠
77,카페 벨에포크,2020-05-20,"4,124,980",0.0%,"550,355,880",599,"66,050",2,49,프랑스,프랑스,(주)이수C&E
78,오! 문희,2020-09-02,"3,976,000",0.0%,"3,976,000",568,568,7,8,한국,한국,CGV아트하우스
79,착신아리,2004-07-09,"3,886,000",0.0%,"1,468,484,500",560,"235,702",24,122,일본,일본,(주)쇼박스
80,이별식당,2020-08-27,"4,210,560",0.0%,"4,232,560",530,533,24,138,한국,한국,"(주)에스와이코마드,아이 엠"
81,워터 프론트,,"947,000",0.0%,"10,073,000",471,"5,020",1,12,,,
81,야구소녀,2020-06-18,"3,097,000",0.0%,"318,191,720",471,"37,187",9,125,한국,한국,"(주)싸이더스,찬란"
83,링,1999-12-11,"3,219,000",0.0%,"12,517,200",461,"2,206",21,121,일본,일본,
84,고 피쉬!,2020-07-23,"3,194,700",0.0%,"33,952,780",435,"4,338",9,59,미국,미국,(주)박수엔터테인먼트
85,늙은 부부이야기: 스테이지 무비,2020-08-19,"4,396,500",0.0%,"4,396,500",432,432,16,82,한국,한국,예술의전당
86,주온 : 끝의 시작,2014-07-16,"2,966,000",0.0%,"3,074,093,231",431,"411,075",21,112,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
87,여름날,2020-08-20,"3,517,980",0.0%,"4,260,980",424,525,12,103,한국,한국,영화배급협동조합 씨네소파
88,트로이 디렉터스 컷,2020-07-03,"2,902,000",0.0%,"73,466,060",401,"8,675",3,42,미국,미국,판씨네마(주)
89,전망좋은 방,1989-06-24,"3,173,980",0.0%,"99,189,780",391,"15,628",2,28,영국,영국,알토미디어(주)
90,왕중왕,,"768,000",0.0%,"21,419,000",384,"10,561",1,8,미국,미국,
91,흑기사,1973-10-24,"755,000",0.0%,"23,326,000",375,"11,181",1,12,미국,미국,
92,딥워터,2020-07-09,"3,366,000",0.0%,"80,198,260",374,"9,300",3,4,기타,기타,(주)팝엔터테인먼트
93,라라랜드,2016-12-07,"3,113,600",0.0%,"30,841,693,148",373,"3,738,395",4,42,미국,미국,판씨네마(주)
94,춘희,,"750,000",0.0%,"14,091,000",370,"7,071",1,12,미국,미국,
94,패왕별희 디 오리지널,2017-03-30,"2,959,280",0.0%,"934,281,260",370,"103,110",3,60,중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
96,원 데이,2012-12-13,"2,862,300",0.0%,"1,690,532,800",365,"227,093",9,42,미국,미국,"(주)영화사 그램,(주)제이앤씨미디어그룹,(주)팝파트너스"
97,황야의 귀부인,,"724,000",0.0%,"5,471,000",362,"2,734",1,11,미국,미국,
98,바이킹,,"710,000",0.0%,"22,027,000",355,"10,954",1,9,미국,미국,
99,수색자,,"721,000",0.0%,"15,391,000",353,"6,983",1,6,미국,미국,
100,노틀담의 꼽추,1971-07-31,"666,000",0.0%,"27,332,000",333,"13,657",2,10,프랑스,프랑스,
101,너와 파도를 탈 수 있다면,2020-07-08,"2,863,660",0.0%,"89,821,980",312,"10,363",5,59,일본,일본,메가박스중앙(주)플러스엠
102,쉘부르의 우산,1992-09-26,"665,000",0.0%,"120,324,668",309,"16,532",2,19,프랑스,"프랑스,독일",(주)에스와이코마드
103,베토벤 프로젝트,2020-07-12,"5,301,000",0.0%,"17,639,000",307,"1,021",7,22,독일,독일,(주)케빈앤컴퍼니
104,나바론 요새,1974-07-20,"596,000",0.0%,"23,458,104",298,"12,032",1,6,미국,"미국,영국",
105,라 트라비아타,2019-07-09,"6,354,000",0.0%,"66,860,150",295,"2,842",6,27,미국,미국,(주) 인스터 글로벌
106,서울의 지붕 밑,,"582,000",0.0%,"6,435,000",291,"3,236",1,9,한국,한국,
107,팬데믹,2020-07-22,"1,916,500",0.0%,"176,181,960",290,"20,355",11,59,미국,미국,(주)영화사 빅
108,지난 여름 갑자기,,"569,000",0.0%,"15,654,000",282,"7,305",1,6,미국,미국,
109,유리씨즈,1975-12-27,"560,000",0.0%,"26,457,000",280,"13,458",1,11,이탈리아,이탈리아,
110,해변의 폴린느,,"2,042,000",0.0%,"8,603,000",266,"1,214",1,3,프랑스,프랑스,
111,이장,2020-03-25,"1,807,000",0.0%,"40,391,040",261,"5,004",3,26,한국,한국,㈜인디스토리
111,녹색광선,,"1,965,000",0.0%,"13,203,000",261,"1,928",1,3,프랑스,프랑스,
113,아쿠아맨,2018-12-19,"2,974,900",0.0%,"44,145,008,504",255,"5,041,187",1,21,미국,"미국,호주",워너브러더스 코리아(주)
114,톡식 어벤져,2018-10-13,"4,458,000",0.0%,"8,074,500",253,600,20,150,미국,미국,C 무비
115,성혜의 나라,2020-01-30,"599,000",0.0%,"15,477,980",251,"2,102",2,21,한국,한국,아이 엠
116,루비,2020-07-30,"2,004,800",0.0%,"3,262,900",250,380,11,90,한국,한국,주식회사 더쿱
117,리플리,2000-03-04,"1,907,000",0.0%,"20,213,500",246,"2,605",5,21,미국,미국,
118,어떤 휴가,,"525,000",0.0%,"3,290,000",245,"1,620",1,9,미국,미국,
118,산상수훈,2017-12-07,"2,563,500",0.0%,"423,509,790",245,"55,698",1,7,한국,한국,"이언픽쳐스,(주)그란"
120,코리안시네마 단편 1 - 제21회 전주국제영화제,,"1,486,500",0.0%,"1,486,500",232,232,1,5,한국,한국,
121,타오르는 여인의 초상,2020-01-16,"1,884,500",0.0%,"1,253,351,868",226,"148,818",3,39,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
122,습한 계절,,"1,406,500",0.0%,"1,621,500",225,268,1,3,중국,중국,
122,아토믹 블론드,2017-08-30,"1,344,000",0.0%,"1,179,539,658",225,"155,687",2,15,미국,미국,(주)키다리이엔티
124,래미와 친구들: 푸른푸른 초원의 위기,2020-07-30,"1,631,100",0.0%,"2,252,600",221,304,18,64,중국,중국,와이드 릴리즈(주)
125,어페어 투 리멤버,,"440,000",0.0%,"22,703,000",220,"11,126",1,6,미국,미국,
126,다가오는 것들,2016-09-29,"1,736,900",0.0%,"267,083,734",219,"33,364",2,31,프랑스,프랑스,찬란
127,덩케르크 이스케이프,2020-08-20,"1,572,900",0.0%,"1,572,900",217,217,13,84,영국,영국,(주)박수엔터테인먼트
128,매치 포인트,2006-04-13,"1,662,500",0.0%,"881,646,548",210,"132,816",1,8,영국,"영국,미국","(주)퍼스트런,글뫼 주식회사,CJ ENM"
128,날씨의 아이,2019-10-30,"1,466,000",0.0%,"5,845,763,050",210,"712,750",1,12,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
130,갈매기,2021-07-28,"1,395,000",0.0%,"1,395,000",202,202,1,4,한국,한국,(주)영화사 진진
131,내 여자친구의 남자친구,,"1,495,000",0.0%,"8,547,000",195,"1,245",1,2,프랑스,프랑스,
132,시티 오브 갓,2005-11-04,"1,566,000",0.0%,"65,503,140",191,"9,352",3,30,미국,미국,프리비젼엔터테인먼트
133,조디악,2007-08-15,"1,466,000",0.0%,"1,163,715,000",188,"176,591",4,15,미국,미국,워너브러더스 코리아(주)
134,수집가,,"1,380,000",0.0%,"4,505,000",186,656,1,2,프랑스,프랑스,
135,보라보라,,"1,276,500",0.0%,"1,276,500",185,185,1,3,한국,한국,
135,마술피리,2019-04-28,"3,916,000",0.0%,"46,273,000",185,"1,993",8,30,독일,독일,(주)케빈앤컴퍼니
137,스타 이즈 본,2018-10-09,"1,248,000",0.0%,"4,451,051,400",183,"528,453",1,24,미국,미국,워너브러더스 코리아(주)
137,브라바도스,,"366,000",0.0%,"12,766,000",183,"6,558",1,10,미국,미국,
139,파리의 랑데부,,"1,358,000",0.0%,"3,789,000",181,549,1,2,프랑스,프랑스,
140,정말 먼 곳,2021-03-18,"1,315,000",0.0%,"1,315,000",180,180,1,3,한국,한국,그린나래미디어(주)
141,팡파레,2020-07-09,"1,310,500",0.0%,"16,555,980",177,"1,919",8,73,한국,한국,㈜인디스토리
142,기기괴괴 성형수,2020-09-09,"1,575,000",0.0%,"1,575,000",175,175,1,1,한국,한국,(주)트리플픽쳐스
143,카페 소사이어티,2016-09-14,"1,361,000",0.0%,"1,050,473,666",174,"126,882",1,8,미국,미국,"찬란,CGV아트하우스"
144,광주비디오: 사라진 4시간,2020-07-16,"1,206,500",0.0%,"19,840,480",172,"2,615",5,58,한국,한국,(주)인디플러그
145,그녀의 모유는 백신,2020-08-21,"937,000",0.0%,"937,000",170,170,20,20,한국,한국,(주)담화
145,빛과 철,2021-02-18,"1,153,000",0.0%,"1,153,000",170,170,1,3,한국,한국,찬란
147,징기스칸,1977-03-18,"336,000",0.0%,"19,335,000",168,"9,373",1,6,미국,미국,
148,한국단편경쟁 6 - 제21회 전주국제영화제,,"1,170,500",0.0%,"1,170,500",167,167,1,4,한국,한국,
149,트랜짓,2020-07-02,"1,422,000",0.0%,"42,741,160",166,"5,027",4,33,독일,독일,M&M 인터내셔널
150,나는보리,2020-05-21,"708,000",0.0%,"84,419,360",165,"11,728",4,42,한국,한국,(주)영화사 진진
151,스팔타카스,1974-01-23,"328,000",0.0%,"10,068,000",164,"5,049",1,8,미국,미국,
151,십개월,,"1,134,000",0.0%,"1,134,000",164,164,1,3,한국,한국,그린나래미디어(주)
153,누구를 위하여 종은 울리나,1972-03-18,"324,000",0.0%,"33,529,586",162,"18,506",1,6,미국,미국,
154,하워즈 엔드,1993-04-10,"1,054,000",0.0%,"8,751,500",161,"1,193",1,5,영국,영국,알토미디어(주)
154,결백,2020-06-10,"1,148,500",0.0%,"7,642,559,340",161,"865,853",2,18,한국,한국,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리이엔티"
156,컨택트 2020,2020-07-15,"800,000",0.0%,"13,017,000",160,"2,576",2,8,미국,미국,위드 라이언 픽쳐스
157,파리 텍사스,1987-08-29,"1,200,000",0.0%,"4,794,000",159,721,1,2,프랑스,"프랑스,서독,영국",
157,마농 레스코,2020-08-03,"5,240,650",0.0%,"5,240,650",159,159,5,39,이탈리아,이탈리아,일미디어
159,8과 1/2,,"1,145,000",0.0%,"1,797,000",158,290,1,2,이탈리아,이탈리아,
160,비행사의 아내,,"1,148,000",0.0%,"3,128,000",156,466,1,2,프랑스,프랑스,
160,클라우즈 오브 실스마리아,2014-12-18,"944,000",0.0%,"265,630,599",156,"33,351",1,5,프랑스,"프랑스,스위스,독일",(주)나이너스엔터테인먼트
162,카사블랑카,1999-04-03,"311,000",0.0%,"40,224,500",153,"17,167",1,16,미국,미국,
163,치어리딩 클럽,2020-09-10,"354,000",0.0%,"354,000",152,152,2,13,캐나다,캐나다,찬란
164,오후의 연정,,"1,068,000",0.0%,"2,898,000",150,409,1,2,프랑스,프랑스,
165,아이즈 와이드 셧,2000-09-01,"1,169,000",0.0%,"17,101,500",149,"2,229",4,15,미국,미국,워너브러더스 코리아(주)
166,석류의 빛깔,,"1,059,000",0.0%,"2,247,000",147,382,1,2,소련,소련,
166,홈리스,,"1,022,000",0.0%,"1,022,000",147,147,1,3,한국,한국,그린나래미디어(주)
168,보름달이 뜨는 밤,,"1,009,000",0.0%,"3,808,000",146,560,1,3,프랑스,프랑스,
169,와일드 구스 레이크,,"914,000",0.0%,"914,000",145,145,1,2,중국,"중국,프랑스",
170,톰보이,2020-05-14,"1,164,000",0.0%,"278,795,620",142,"31,239",3,23,프랑스,프랑스,(주)영화특별시에스엠씨
171,십계,1973-06-16,"280,000",0.0%,"39,489,072",140,"20,127",1,6,미국,미국,
171,어제 일은 모두 괜찮아,2019-11-21,"980,000",0.0%,"135,949,280",140,"18,991",1,1,한국,한국,(주)삼백상회
173,어린 구멍,2020-08-13,"650,000",0.0%,"650,000",138,138,20,20,한국,한국,(주)컨텐츠 빌리지
173,구멍 교환,2020-08-27,"650,000",0.0%,"650,000",138,138,20,20,한국,한국,(주)컨텐츠 빌리지
173,속삭이는 페이지,,"982,000",0.0%,"982,000",138,138,1,2,러시아,"러시아,독일",
173,마누라 공유하기,2020-08-13,"650,000",0.0%,"650,000",138,138,20,20,한국,한국,(주)컨텐츠 빌리지
177,쓰루 더 파이어,2020-07-23,"971,620",0.0%,"4,341,760",137,602,7,31,프랑스,프랑스,(주)영화사오원
177,트롤: 월드 투어,2020-04-29,"806,000",0.0%,"1,168,000,320",137,"152,159",1,4,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
177,동주,2016-02-17,"1,194,000",0.0%,"8,917,335,963",137,"1,176,605",1,5,한국,한국,메가박스중앙(주)플러스엠
180,김일성의 아이들,2020-06-25,"1,052,000",0.0%,"13,068,500",135,"1,666",2,13,한국,한국,다큐스토리
180,무지개 여신,,"927,500",0.0%,"927,500",135,135,1,3,한국,한국,
180,혈과사,,"529,000",0.0%,"2,377,000",135,"1,059",1,9,미국,미국,
183,윤희에게,2019-11-14,"631,000",0.0%,"974,257,809",134,"122,377",4,40,한국,한국,(주)리틀빅픽쳐스
184,벌새,2019-08-29,"1,118,000",0.0%,"1,196,868,474",130,"147,234",4,35,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
184,한국단편경쟁 1 - 제21회 전주국제영화제,,"899,000",0.0%,"899,000",130,130,1,4,한국,한국,
186,한국단편경쟁 3 - 제21회 전주국제영화제,,"888,000",0.0%,"888,000",128,128,1,4,한국,한국,
187,애프터 웨딩 인 뉴욕,2020-04-23,"483,500",0.0%,"157,829,780",126,"19,367",4,23,영국,영국,(주)영화사 진진
188,바쿠라우,,"767,000",0.0%,"767,000",125,125,1,2,브라질,"브라질,프랑스",
189,프리저베이션홀 재즈밴드,2020-04-02,"281,000",0.0%,"6,364,760",124,841,1,10,미국,미국,(주)에스와이코마드
189,왕의 남자,2005-12-29,"1,119,000",0.0%,"66,019,264,400",124,"10,514,100",1,6,한국,한국,(주)시네마서비스
191,지붕 위의 바이올린,1974-07-17,"720,000",0.0%,"4,316,000",122,"1,242",1,3,미국,미국,
192,인비저블 라이프,2020-06-24,"822,070",0.0%,"51,543,470",121,"6,352",2,22,기타,기타,(주)삼백상회
193,우리들,2016-06-16,"1,150,000",0.0%,"378,025,114",120,"50,967",2,21,한국,한국,(주)엣나인필름
194,아들,2004-02-20,"851,000",0.0%,"6,464,000",118,"1,088",2,9,프랑스,"프랑스,벨기에",(주)동숭아트센터
195,원스,2007-09-20,"1,269,000",0.0%,"1,911,684,000",117,"274,749",2,19,아일랜드,아일랜드,"(주)제이앤씨미디어그룹,(주)영화사 진진"
196,로제타,2019-05-23,"877,000",0.0%,"40,875,950",116,"5,411",2,9,프랑스,"프랑스,벨기에",찬란
196,나는 나를 해고하지 않는다,2021-01-28,"781,000",0.0%,"781,000",116,116,1,3,한국,한국,(주)영화사 진진
198,몽상가들,2005-03-25,"1,206,000",0.0%,"293,278,204",114,"42,073",1,10,프랑스,프랑스,"찬란,오드"
199,팔리아치,2020-07-03,"1,658,500",0.0%,"8,354,650",112,316,12,21,이탈리아,이탈리아,일미디어
199,바람아 안개를 걷어가다오,,"761,000",0.0%,"761,000",112,112,1,4,한국,한국,(주)모쿠슈라
201,인디언 파이터,,"222,000",0.0%,"1,930,000",111,967,1,6,미국,미국,
202,어린과부,2020-08-11,"637,000",0.0%,"637,000",110,110,20,20,한국,한국,제뉴어리이공 현프로
202,죽지않는 인간들의 밤,2020-09-29,"880,000",0.0%,"880,000",110,110,1,1,한국,한국,TCO(주)더콘텐츠온
204,카메라를 멈추면 안 돼!,2018-08-23,"1,157,000",0.0%,"186,049,266",108,"20,913",2,3,일본,일본,"(주)디오시네마,(주)영화사 그램"
205,스쿠프,2007-02-01,"839,500",0.0%,"393,896,552",107,"61,562",1,7,미국,"미국,영국","(주)퍼스트런,글뫼 주식회사,(주)엠케이픽처스"
206,한국단편경쟁 5 - 제21회 전주국제영화제,,"718,000",0.0%,"718,000",106,106,1,4,한국,한국,
206,로마 위드 러브,2013-04-18,"811,000",0.0%,"1,354,054,437",106,"185,288",1,6,미국,"미국,이탈리아,스페인","(주)팝엔터테인먼트,(주)나이너스엔터테인먼트"
206,다시 만난 날들,2020-09-24,"954,000",0.0%,"954,000",106,106,1,1,한국,한국,(주)영화사오원
209,프리즈너,2020-07-23,"689,700",0.0%,"13,642,360",103,"1,681",4,52,한국,한국,(주)박수엔터테인먼트
