순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
16,나이브스 아웃,2019-12-04,"1,045,821,700",0.7%,"6,694,681,910","119,363","786,774",163,"4,427",미국,미국,(주)올스타엔터테인먼트
17,21 브릿지: 테러 셧다운,2020-01-01,"774,383,700",0.5%,"776,044,700","99,792","99,943",228,"6,479",미국,미국,"(주)드림팩트엔터테인먼트,(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
18,타오르는 여인의 초상,2020-01-16,"825,806,028",0.6%,"832,126,028","99,440","100,209",146,"3,412",프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
19,프린스 코기,2019-12-24,"495,860,680",0.3%,"1,524,793,980","70,750","203,708",242,"2,160",벨기에,벨기에,(주)이수C&E
20,눈의 여왕4,2019-12-24,"425,729,620",0.3%,"1,470,304,580","65,267","209,120",271,"2,229",러시아,러시아,(주)넥스트엔터테인먼트월드(NEW)
21,파바로티,2020-01-01,"334,003,278",0.2%,"365,099,278","41,580","45,811",85,"1,801",영국,영국,오드
22,피아니스트의 전설,2020-01-01,"312,761,322",0.2%,"332,985,322","37,354","39,731",69,"1,721",이탈리아,이탈리아,(주)라이크콘텐츠
23,인셉션,2010-07-21,"249,059,200",0.2%,"43,730,530,200","33,334","5,868,351",216,"1,856",미국,미국,"(주)디스테이션,워너브러더스 코리아(주)"
24,타발루가와 얼음공주,2020-01-08,"190,654,000",0.1%,"190,654,000","27,330","27,330",304,"2,286",독일,독일,예지림엔터테인먼트
25,캣츠,2019-12-24,"225,823,360",0.2%,"6,318,991,050","27,236","755,564",280,"2,317",미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유)
26,오즈의 마법사: 요술구두와 말하는 책,2020-01-22,"184,215,100",0.1%,"184,215,100","23,127","23,127",252,"1,866",러시아,러시아,(주)박수엔터테인먼트
27,"고흐, 영원의 문에서",2019-12-26,"178,492,550",0.1%,"309,483,510","21,269","37,960",52,"1,099",미국,"미국,프랑스",(주)팝엔터테인먼트
28,울지마 톤즈 2 : 슈크란 바바,2020-01-09,"139,327,440",0.1%,"147,967,440","18,804","19,764",232,"2,190",한국,한국,(주)영화특별시에스엠씨
29,하이큐!! 땅 VS 하늘,2020-01-23,"130,758,120",0.1%,"130,758,120","16,268","16,268",82,915,일본,일본,"(주)드림팩트엔터테인먼트,(주)삼백상회"
30,슈퍼 베어,2020-01-15,"105,930,760",0.1%,"105,930,760","15,144","15,144",227,"1,385",미국,미국,와이드 릴리즈(주)
31,두 교황,2019-12-11,"106,817,120",0.1%,"230,816,160","13,433","29,860",15,430,미국,"미국,영국,이탈리아,아르헨티나",판씨네마(주)
32,기생충,2019-05-30,"97,372,680",0.1%,"85,981,336,325","12,512","10,097,787",51,503,한국,한국,(주)씨제이이엔엠
33,사마에게,2020-01-23,"87,055,552",0.1%,"87,656,552","10,940","11,012",75,771,영국,영국,(주)엣나인필름
34,"미안해요, 리키",2019-12-19,"80,666,300",0.1%,"281,505,500","9,968","35,615",56,693,프랑스,프랑스,(주)영화사 진진
35,정직한 후보,2020-02-12,"69,402,000",0.0%,"69,402,000","9,912","9,912",19,46,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
36,스파이즈,2020-01-15,"75,767,560",0.1%,"75,767,560","9,900","9,900",224,"1,318",프랑스,프랑스,(주)팝엔터테인먼트
37,레플리카,2019-09-25,"63,683,000",0.0%,"388,567,230","8,102","49,087",13,87,미국,미국,(주)제이앤씨미디어그룹
38,갱,2020-01-16,"13,785,640",0.0%,"21,608,640","8,009","8,880",53,378,한국,한국,(주)삼백상회
39,나이트 헌터,2020-01-29,"42,051,300",0.0%,"42,051,300","6,812","6,812",141,763,캐나다,캐나다,와이드 릴리즈(주)
40,핑크퐁 시네마 콘서트 : 우주대탐험,2020-01-30,"47,057,500",0.0%,"47,057,500","6,504","6,504",176,642,한국,한국,스마트스터디(주)
41,몽마르트 파파,2020-01-09,"46,613,800",0.0%,"49,244,800","6,277","6,673",42,553,한국,한국,(주)트리플픽쳐스
42,클로젯,2020-02-05,"51,170,000",0.0%,"51,170,000","5,865","5,865",10,27,한국,한국,(주)씨제이이엔엠
43,아내를 죽였다,2019-12-11,"29,437,000",0.0%,"794,209,560","5,795","97,719",16,41,한국,한국,케이티하이텔(주)
44,차일드 인 타임,2020-01-09,"48,508,420",0.0%,"50,930,420","5,719","6,081",75,669,영국,영국,(주)팝엔터테인먼트
45,목격자-눈이 없는 아이,2020-01-29,"16,305,540",0.0%,"16,305,540","5,622","5,622",43,170,중국,중국,(주)드림팩트엔터테인먼트
46,신의 은총으로,2020-01-16,"41,170,820",0.0%,"43,023,820","5,349","5,615",41,433,프랑스,프랑스,찬란
47,에릭 클랩튼: 기타의 신,2020-01-23,"37,751,422",0.0%,"38,917,422","4,778","4,938",28,247,영국,영국,(주)영화사 진진
48,걸즈 앤 판처 최종장 제1화,2020-01-08,"38,676,620",0.0%,"38,676,620","4,380","4,380",55,580,일본,일본,(주)디스테이션
49,윤희에게,2019-11-14,"31,674,108",0.0%,"963,547,609","3,870","120,889",11,223,한국,한국,(주)리틀빅픽쳐스
50,조커,2019-10-02,"28,864,080",0.0%,"45,409,939,530","3,849","5,251,723",67,325,미국,미국,워너브러더스 코리아(주)
51,와일드라이프,2019-12-25,"30,228,360",0.0%,"98,869,120","3,715","12,391",36,374,미국,미국,"그린나래미디어(주),(주)키다리이엔티"
52,러브레터,1999-11-20,"33,498,520",0.0%,"861,347,734","3,632","111,022",17,218,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트"
53,알라딘,2019-05-23,"27,784,000",0.0%,"106,982,922,359","3,473","12,555,756",6,46,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
54,작은 아씨들,2020-02-12,"25,709,000",0.0%,"25,709,000","3,127","3,127",6,30,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
55,페인 앤 글로리,2020-02-05,"26,893,800",0.0%,"26,893,800","3,034","3,034",20,52,스페인,스페인,(주)제이앤씨미디어그룹
56,"베를린, 아이 러브 유",2019-12-04,"4,304,000",0.0%,"5,693,900","2,980","3,146",1,10,독일,독일,(주)영화사 안다미로
57,겨울왕국,2014-01-16,"25,406,500",0.0%,"82,509,480,900","2,966","10,301,709",6,107,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
58,파비안느에 관한 진실,2019-12-05,"20,511,260",0.0%,"301,510,700","2,798","45,268",20,169,프랑스,프랑스,(주)티캐스트
59,결혼 이야기,2019-11-27,"21,749,200",0.0%,"185,071,760","2,366","22,480",7,117,영국,영국,판씨네마(주)
60,쥬만지: 넥스트 레벨,2019-12-11,"18,350,960",0.0%,"8,793,014,370","2,303","1,057,266",13,119,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
61,조조 래빗,2020-02-05,"16,823,000",0.0%,"16,823,000","2,162","2,162",6,28,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
62,벌룬,2020-01-16,"16,365,500",0.0%,"16,366,500","1,941","1,942",24,271,독일,독일,주식회사 세미콜론스튜디오
63,프란치스코 교황 : 맨 오브 히스 워드,2019-11-21,"13,642,000",0.0%,"286,673,260","1,940","39,222",5,84,이탈리아,"이탈리아,스위스,독일,프랑스","㈜영화사 백두대간,영화사 풀"
64,원스 어폰 어 타임... 인 할리우드,2019-09-25,"13,802,000",0.0%,"2,283,609,670","1,870","279,189",18,76,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
65,아이리시맨,2019-11-20,"14,356,440",0.0%,"307,823,340","1,770","36,493",6,76,미국,미국,판씨네마(주)
66,쥬라기 프레데터,2019-12-16,"3,564,000",0.0%,"3,565,000","1,710","1,711",1,10,영국,영국,(주)영화사 안다미로
67,쥬라기 펫의 모험,2019-12-24,"3,379,000",0.0%,"3,380,000","1,601","1,602",1,11,미국,미국,(주)영화사 안다미로
68,지옥의 영웅들,,"3,172,000",0.0%,"5,694,000","1,581","2,778",1,20,미국,미국,
69,날씨의 아이,2019-10-30,"13,023,240",0.0%,"5,426,311,650","1,561","657,437",2,45,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
70,밤길,,"3,093,000",0.0%,"3,239,000","1,539","1,598",1,20,미국,미국,
71,컨트롤 그룹,2019-12-09,"2,664,000",0.0%,"2,665,000","1,530","1,531",1,9,미국,미국,(주)영화사 안다미로
72,존과 맥의 요상한 우주여행,2019-12-24,"2,944,000",0.0%,"2,945,000","1,514","1,515",1,11,미국,미국,(주)영화사 안다미로
73,디어스킨,2020-01-01,"13,055,280",0.0%,"14,540,280","1,484","1,673",15,181,프랑스,프랑스,M&M 인터내셔널
74,루프홀,2019-12-16,"2,659,000",0.0%,"2,660,000","1,465","1,466",1,10,미국,미국,(주)영화사 안다미로
75,작은 빛,2020-01-23,"11,907,960",0.0%,"13,554,960","1,454","1,693",21,147,한국,한국,(주)시네마달
76,누구를 위한 반역인가,,"2,916,000",0.0%,"2,916,000","1,453","1,453",1,16,미국,미국,
77,델리리움,2019-12-09,"2,214,000",0.0%,"2,215,000","1,440","1,441",1,9,미국,미국,(주)영화사 안다미로
78,브라 이야기,2020-01-16,"10,724,440",0.0%,"10,724,440","1,343","1,343",12,144,독일,독일,알토미디어(주)
79,두번할까요,2019-10-17,"13,310,000",0.0%,"1,470,966,120","1,331","177,351",5,5,한국,한국,(주)리틀빅픽쳐스
80,바이킹족의 혈투,,"2,664,000",0.0%,"2,664,000","1,327","1,327",1,20,이탈리아,"이탈리아,유고슬라비아",
81,마리오 보타 : 영혼을 위한 건축,2020-01-23,"9,948,880",0.0%,"9,948,880","1,290","1,290",10,78,스위스,스위스,하준사
82,주디,2020-03-25,"10,204,800",0.0%,"10,204,800","1,237","1,237",6,24,영국,영국,TCO(주)더콘텐츠온
83,대함정,,"2,416,000",0.0%,"2,416,000","1,203","1,203",1,20,프랑스,"프랑스,이탈리아",
84,어제 일은 모두 괜찮아,2019-11-21,"4,439,000",0.0%,"134,969,280","1,095","18,851",2,9,한국,한국,(주)삼백상회
85,청춘빌라 살인사건,2020-01-02,"6,714,500",0.0%,"7,332,500","1,068","1,171",6,81,한국,한국,(주)미로스페이스
86,일 트로바토레,2020-01-12,"25,068,000",0.0%,"25,068,000","1,065","1,065",5,33,독일,독일,(주)케빈앤컴퍼니
87,라스트 크리스마스,2019-12-05,"5,695,300",0.0%,"2,064,086,430","1,060","250,383",6,31,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
88,아담스 패밀리,2019-11-07,"10,480,000",0.0%,"2,647,371,140","1,048","331,003",5,5,미국,"미국,영국,캐나다",유니버설픽쳐스인터내셔널 코리아(유)
89,전장이여 영원히,,"2,088,000",0.0%,"4,010,000","1,044","2,005",1,20,미국,미국,
90,플레이보이,,"2,086,000",0.0%,"2,086,000","1,043","1,043",1,16,미국,미국,
91,트레져 헌터: 비밀의 책,2020-01-14,"4,657,000",0.0%,"4,657,000",990,990,5,31,중국,중국,(주)소나무픽쳐스
92,리틀 큐,2020-01-09,"7,222,460",0.0%,"12,020,460",947,"1,494",37,240,홍콩,홍콩,(주)미로스페이스
93,4인의 무뢰한,1971-05-28,"1,762,000",0.0%,"2,628,000",881,"1,309",1,10,미국,미국,
94,터미네이터: 다크 페이트,2019-10-30,"10,590,000",0.0%,"20,164,485,830",876,"2,409,938",2,6,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
95,디아스포라의 노래 : 아리랑 로드,2019-12-12,"4,325,000",0.0%,"12,674,500",863,"2,250",4,27,한국,한국,(주)드림팩트엔터테인먼트
96,사냥의 시간,,"7,388,000",0.0%,"7,388,000",850,850,2,5,한국,한국,
97,제미니 맨,2019-10-09,"8,430,000",0.0%,"3,304,399,230",843,"388,185",5,5,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
97,극장판 미니특공대: 공룡왕 디노,2020-02-06,"7,587,000",0.0%,"7,587,000",843,843,4,4,한국,한국,(주)리틀빅픽쳐스
99,소림쿵푸: 마지막 대결,2019-12-30,"3,963,000",0.0%,"4,681,000",841,998,2,24,중국,중국,(주)소나무픽쳐스
100,헤로니모,2019-11-21,"5,696,000",0.0%,"117,251,720",840,"15,980",4,35,한국,"한국,미국",커넥트픽쳐스(주)
101,철가면,,"1,662,000",0.0%,"1,662,000",831,831,1,12,프랑스,"프랑스,이탈리아",
102,82년생 김지영,2019-10-23,"6,869,000",0.0%,"30,305,411,310",826,"3,678,982",3,16,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
103,산딸기,2013-05-16,"1,626,000",0.0%,"10,256,700",808,"1,983",1,15,스웨덴,스웨덴,㈜영화사 백두대간
104,소녀가 소녀에게,2020-01-09,"7,761,100",0.0%,"7,876,100",796,819,9,95,일본,일본,(주)디오시네마
105,걸한트,,"1,558,000",0.0%,"1,558,000",779,779,1,20,미국,미국,
106,성혜의 나라,2020-01-30,"6,222,480",0.0%,"6,404,480",778,815,28,60,한국,한국,아이 엠
107,썩시드,2020-01-09,"7,331,200",0.0%,"9,405,200",774,"1,028",12,131,태국,태국,주식회사 슈아픽처스
108,사탄은 잠들지 않는다,,"1,540,000",0.0%,"1,678,000",770,800,1,12,미국,미국,
109,카잔자키스,2020-01-30,"5,713,440",0.0%,"6,432,440",765,888,20,49,기타,기타,(주)마노엔터테인먼트
110,더 프린세스 : 도둑맞은 공주,2020-08-12,"7,640,000",0.0%,"7,690,000",764,774,1,2,우크라이나,우크라이나,(주)팝엔터테인먼트
111,그리고 신은 여자를 창조했다,,"1,522,000",0.0%,"1,522,000",761,761,1,15,프랑스,프랑스,
112,그린 북,2019-01-09,"6,091,500",0.0%,"3,678,414,860",748,"439,748",5,19,미국,미국,CGV아트하우스
113,이태원,2019-12-05,"6,143,000",0.0%,"24,738,260",725,"3,096",7,115,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
114,벌새,2019-08-29,"6,113,000",0.0%,"1,181,979,074",701,"145,441",4,52,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
115,블랙머니,2019-11-13,"3,500,000",0.0%,"20,866,634,010",700,"2,479,664",5,35,한국,한국,(주)에이스메이커무비웍스
116,연산군,1962-01-01,"1,363,000",0.0%,"15,254,000",679,"7,453",1,12,한국,한국,
117,가버나움,2019-01-24,"5,208,500",0.0%,"1,208,433,519",652,"146,296",5,14,기타,기타,"그린나래미디어(주),플레이리스트(주)"
118,버즈 오브 프레이(할리 퀸의 황홀한 해방),2020-02-05,"9,360,000",0.0%,"9,360,000",624,624,1,1,미국,미국,워너브러더스 코리아(주)
119,리버티 밸런스를 쏜 사나이,,"1,192,000",0.0%,"13,746,000",596,"6,198",1,13,미국,미국,
120,차타레부인의 사랑,1981-08-01,"1,166,000",0.0%,"7,440,000",583,"3,512",1,11,프랑스,"프랑스,영국,독일",(주)피터팬픽쳐스
121,토이 스토리 4,2019-06-20,"4,727,500",0.0%,"28,763,179,540",569,"3,400,603",6,33,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
122,청춘여정,,"1,136,000",0.0%,"1,136,000",568,568,1,12,미국,미국,
123,작가 미상,2020-02-20,"2,619,500",0.0%,"2,619,500",522,522,7,7,독일,독일,(주)영화사 진진
124,제시 제임스 스토리,,"1,047,000",0.0%,"1,137,000",521,541,1,10,미국,미국,
125,더 포리너,2018-02-07,"1,045,000",0.0%,"331,308,800",520,"41,574",1,16,영국,"영국,중국","(주)더블앤조이픽쳐스,TCO(주)더콘텐츠온"
126,부베의 여인,,"1,048,000",0.0%,"4,486,000",519,"2,228",1,17,이탈리아,"이탈리아,프랑스",
127,영화로운 나날,2019-12-12,"3,800,500",0.0%,"16,025,480",489,"2,035",5,56,한국,한국,㈜인디스토리
128,월성,2019-12-12,"3,003,500",0.0%,"42,610,260",468,"5,138",5,40,한국,한국,(주)리틀빅픽쳐스
129,아이다,2019-02-02,"6,848,000",0.0%,"79,268,000",457,"3,393",5,25,미국,미국,(주) 인스터 글로벌
130,공기인형,2010-04-08,"4,491,480",0.0%,"103,377,280",448,"13,318",15,36,일본,일본,"오드,CJ ENM"
131,하비,,"870,000",0.0%,"6,497,000",435,"3,215",1,15,,,
131,로맨스 빠빠,1960-01-28,"870,000",0.0%,"10,673,000",435,"5,341",1,12,한국,한국,
133,지푸라기라도 잡고 싶은 짐승들,2020-02-19,"3,456,000",0.0%,"3,456,000",432,432,1,1,한국,한국,메가박스중앙(주)플러스엠
134,캐롤,2016-02-04,"3,827,000",0.0%,"2,705,930,195",425,"326,375",1,13,미국,"미국,영국",CGV아트하우스
135,인비저블 게스트,2017-09-21,"852,000",0.0%,"764,629,800",407,"95,390",1,11,스페인,스페인,(주)더블앤조이픽쳐스
136,전송가,,"810,000",0.0%,"14,876,000",405,"7,450",1,8,미국,미국,
136,젊은 사자들,,"766,000",0.0%,"9,185,000",405,"4,655",1,4,미국,미국,
138,라라랜드,2016-12-07,"3,749,000",0.0%,"30,047,900,388",397,"3,601,999",2,16,미국,미국,판씨네마(주)
139,페어웰,2021-02-04,"3,116,000",0.0%,"3,116,000",396,396,2,5,미국,"미국,중국",오드
140,백야의 탈출,,"756,000",0.0%,"4,206,000",395,"1,670",1,6,미국,미국,
141,무기여 잘 있거라,1974-01-01,"702,000",0.0%,"21,559,034",392,"11,625",1,6,미국,미국,
142,해저 2만리,,"767,000",0.0%,"26,652,000",391,"12,880",1,9,미국,미국,
142,흑과 백,,"779,000",0.0%,"4,737,000",391,"2,298",1,5,미국,미국,
144,달려오는 사람들,,"730,000",0.0%,"4,506,000",365,"2,248",1,9,미국,미국,
145,황색리본,,"675,000",0.0%,"5,951,000",350,"2,828",1,6,미국,미국,
146,잃어버린 세계를 찾아서,2019-10-09,"2,546,000",0.0%,"163,817,360",349,"21,601",40,103,미국,미국,(주)이수C&E
147,천국과 지옥,,"574,000",0.0%,"1,223,000",336,664,1,8,미국,미국,
148,레미제라블,2012-12-19,"3,012,000",0.0%,"43,103,140,000",330,"5,922,633",1,11,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
149,오페라의 유령,2004-12-08,"2,741,500",0.0%,"10,098,420,100",317,"1,578,678",2,12,미국,미국,"(주)팝엔터테인먼트,(주)드림팩트엔터테인먼트,CJ ENM"
150,왼손잡이 권총,,"626,000",0.0%,"3,735,000",313,"1,876",1,7,미국,미국,
151,물랑루즈,2001-10-26,"2,809,000",0.0%,"145,992,655",308,"22,602",2,14,미국,미국,"(주)프레인글로벌,이십세기폭스필름코퍼레이션"
151,악의 손길,2008-11-24,"616,000",0.0%,"7,997,000",308,"3,348",1,8,미국,미국,
153,트로이의 헤렌,,"598,000",0.0%,"11,399,000",307,"5,736",1,6,미국,미국,
154,사람보,,"616,000",0.0%,"1,760,000",303,875,1,5,프랑스,"프랑스,이탈리아",
155,애수,,"586,000",0.0%,"40,676,500",302,"18,291",1,6,미국,미국,
156,라보엠,2014-12-20,"4,678,000",0.0%,"69,302,000",299,"4,613",6,14,독일,독일,(주)쓰리캣프로덕션
157,삽질,2019-11-14,"2,060,000",0.0%,"123,401,530",294,"15,570",2,7,한국,한국,(주)엣나인필름
157,졸업,1971-06-19,"2,382,000",0.0%,"6,388,000",294,"1,177",1,2,미국,미국,시네마 뉴원
159,인생의 조건,,"586,000",0.0%,"2,104,000",293,"1,052",1,8,미국,미국,
160,너의 이름은.,2017-01-04,"2,232,000",0.0%,"29,898,038,256",279,"3,715,368",1,2,일본,일본,메가박스중앙(주)플러스엠
161,시마론,,"534,000",0.0%,"4,355,000",275,"2,183",1,6,,,
162,조,2019-07-11,"1,621,000",0.0%,"138,377,096",270,"17,048",1,2,미국,미국,(주)팝엔터테인먼트
163,서울의 지붕 밑,,"502,000",0.0%,"5,853,000",263,"2,945",1,6,한국,한국,
164,누구를 위하여 종은 울리나,1972-03-18,"516,000",0.0%,"33,205,586",258,"18,344",1,15,미국,미국,
165,벽안의 나비부인,,"502,000",0.0%,"1,884,000",251,942,1,8,미국,미국,
166,과외 누나,2020-01-03,"1,183,000",0.0%,"1,183,000",244,244,20,20,한국,한국,(주)케이알씨지
166,아스테릭스: 마법 물약의 비밀,2019-12-12,"1,244,000",0.0%,"78,814,680",244,"12,714",3,10,프랑스,프랑스,(주)박수엔터테인먼트
166,엄마와 딸,2020-01-30,"1,183,000",0.0%,"1,183,000",244,244,20,20,한국,한국,(주)케이알씨지
169,멀홀랜드 드라이브,2001-11-30,"1,158,000",0.0%,"105,900,882",241,"13,341",1,4,미국,미국,(주)영화사 안다미로
170,크롤,2019-11-27,"1,872,000",0.0%,"1,128,159,080",240,"140,576",1,10,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
171,대통령의 7시간,2019-11-14,"1,874,000",0.0%,"241,256,840",238,"28,618",4,50,한국,한국,"(주)씨네포트,주식회사 마운틴픽쳐스"
172,허슬러,2019-11-27,"1,572,000",0.0%,"358,343,960",236,"44,045",5,52,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
173,빈폴,2020-02-27,"1,790,000",0.0%,"1,790,000",229,229,2,3,러시아,러시아,(주)팝엔터테인먼트
173,보리밭을 흔드는 바람,2006-11-02,"1,414,000",0.0%,"93,828,620",229,"14,267",1,9,영국,"영국,독일,아일랜드,이탈리아","(주)영화사 진진,(주)동숭아트센터"
175,러브 앳,2019-11-27,"1,773,000",0.0%,"746,898,500",226,"93,311",2,15,프랑스,"프랑스,벨기에",(주)크리픽쳐스
176,올모스트 엔젤스,,"432,000",0.0%,"1,336,000",216,668,1,12,미국,미국,
177,속물들,2019-12-12,"1,161,800",0.0%,"22,110,240",214,"2,970",3,32,한국,한국,(주)삼백상회
178,하이큐!! 재능과 센스,2017-11-15,"1,010,000",0.0%,"311,593,500",202,"43,487",1,2,일본,일본,(주)이수C&E
179,행동하는 양심 김대중,2019-11-28,"1,800,000",0.0%,"45,039,360",200,"5,676",1,1,한국,한국,주식회사 마운틴픽쳐스
180,하이큐!! 콘셉트의 싸움,2018-01-11,"985,000",0.0%,"183,813,000",197,"25,144",1,2,일본,일본,(주)팝엔터테인먼트
181,메기,2019-09-26,"1,650,000",0.0%,"327,981,828",191,"38,886",1,15,한국,한국,"(주)엣나인필름,CGV아트하우스"
182,전쟁과 평화,1977-09-27,"380,000",0.0%,"28,655,774",190,"14,810",1,3,미국,미국,
183,기인들,,"352,000",0.0%,"8,473,000",185,"3,927",1,6,미국,미국,
184,애국자 게임 2 - 지록위마,,"1,203,000",0.0%,"6,781,500",183,883,2,17,한국,한국,
185,카센타,2019-11-27,"1,080,000",0.0%,"112,552,000",180,"14,839",1,1,한국,한국,(주)트리플픽쳐스
185,그대와 영원히,1958-01-15,"360,000",0.0%,"3,733,000",180,"1,899",1,15,한국,한국,
187,돈 워리,2019-07-25,"1,075,000",0.0%,"121,990,854",179,"15,745",1,2,미국,미국,"그린나래미디어(주),(주)다날엔터테인먼트"
188,폴링 인 러브,1987-03-21,"366,000",0.0%,"4,186,000",178,"2,021",1,15,미국,미국,
189,하이큐!! 끝과 시작,2016-11-16,"880,000",0.0%,"728,665,000",176,"100,030",1,2,일본,일본,(주)팝엔터테인먼트
190,하이큐!! 승자와 패자,2016-12-28,"875,000",0.0%,"382,735,000",175,"53,373",1,2,일본,일본,"(주)이수C&E,(주)팝엔터테인먼트"
191,아들과 연인,,"348,000",0.0%,"348,000",174,174,1,5,영국,영국,
192,무한정사,2020-01-02,"940,000",0.0%,"940,000",171,171,20,20,한국,한국,오디씨네마
192,주말 오후6시의 연인,2020-01-16,"943,000",0.0%,"943,000",171,171,20,20,한국,한국,(주)나우콘텐츠
194,경계선,2019-10-24,"1,401,000",0.0%,"149,662,880",170,"17,884",1,22,스웨덴,"스웨덴,덴마크",(주)제이앤씨미디어그룹
194,세상을 바꾼 변호인,2019-06-13,"1,021,000",0.0%,"388,107,170",170,"49,625",1,1,미국,미국,CGV아트하우스
194,도도녀 길들이기,2020-01-10,"937,000",0.0%,"988,000",170,187,20,20,한국,한국,선셋 시네마
194,신데렐라,2018-12-01,"2,424,000",0.0%,"41,170,000",170,"1,924",6,17,미국,미국,(주) 인스터 글로벌
194,지구를 지켜라,2003-04-04,"1,331,000",0.0%,"2,190,500",170,315,1,1,한국,한국,CJ ENM
199,어린 이모 3,2020-01-02,"933,000",0.0%,"933,000",169,169,20,20,한국,한국,(주)컨텐츠 빌리지
199,어린 누나 4,2020-01-23,"933,000",0.0%,"933,000",169,169,20,20,한국,한국,(주)컨텐츠 빌리지
199,엄마의 일기,2020-01-30,"933,000",0.0%,"933,000",169,169,20,20,한국,한국,(주)컨텐츠 빌리지
199,처제의 비밀,2020-01-29,"933,000",0.0%,"933,000",169,169,20,20,한국,한국,(주)나우콘텐츠
199,대리 남편,2020-01-03,"933,000",0.0%,"933,000",169,169,20,20,한국,한국,주식회사 제이씨엔터웍스
