순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
21,킬러의 보디가드 무삭제 특별판,2018-09-12,"138,161,600",1.1%,"138,164,600","16,208","16,211",318,"3,352",미국,미국,"(주)제이앤씨미디어그룹,(유)조이앤시네마"
22,미스비헤이비어,2020-05-27,"118,368,280",1.0%,"118,368,280","14,787","14,787",378,"3,024",영국,영국,판씨네마(주)
23,기생충,2019-05-30,"104,815,480",0.8%,"87,459,147,095","12,358","10,312,971",411,"3,927",한국,한국,(주)씨제이이엔엠
24,어벤져스: 인피니티 워,2018-04-25,"83,994,380",0.7%,"100,081,428,549","11,285","11,233,176",364,"2,045",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
25,레미제라블: 뮤지컬 콘서트,2020-05-13,"155,934,720",1.3%,"155,934,720","11,279","11,279",339,"3,228",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
26,라스트 풀 메저,2020-05-20,"85,740,400",0.7%,"85,740,400","10,799","10,799",333,"3,287",미국,미국,(주)삼백상회
27,초미의 관심사,2020-05-27,"82,840,160",0.7%,"82,840,160","10,351","10,351",380,"2,753",한국,한국,(주)트리플픽쳐스
28,킹덤,2020-04-29,"83,796,500",0.7%,"140,937,500","9,716","17,663",182,"1,957",일본,일본,와이드 릴리즈(주)
29,아홉 스님,2020-05-27,"54,679,100",0.4%,"54,679,100","9,020","9,020",141,"1,079",한국,한국,"(주)퍼스트런,(주)키다리이엔티"
30,씨 피버,2020-05-13,"77,063,460",0.6%,"77,063,460","8,894","8,894",278,"2,405",아일랜드,"아일랜드,스웨덴,벨기에,영국",(주)팝엔터테인먼트
31,나는보리,2020-05-21,"58,824,340",0.5%,"60,390,340","7,938","8,169",158,"1,228",한국,한국,(주)영화사 진진
32,로마의 휴일,,"56,582,500",0.5%,"106,629,500","7,538","24,178",67,913,미국,"미국,이탈리아",
33,루팡 3세: 더 퍼스트,2020-05-21,"64,877,000",0.5%,"64,877,000","7,395","7,395",132,"1,616",일본,일본,(주)넥스트엔터테인먼트월드(NEW)
34,애프터 웨딩 인 뉴욕,2020-04-23,"59,731,460",0.5%,"157,085,320","7,125","19,209",95,"1,127",영국,영국,(주)영화사 진진
35,하이큐!! 또 다른 도전,2020-05-14,"56,076,700",0.5%,"56,076,700","6,588","6,588",142,"1,565",일본,일본,(주)삼백상회
36,알리타: 배틀 엔젤,2019-02-05,"36,215,880",0.3%,"18,607,671,547","5,992","1,958,055",243,"1,632",미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)"
37,루키스,2020-05-20,"45,868,080",0.4%,"45,868,080","5,510","5,510",277,"2,009",중국,중국,"주식회사 더쿱,(주)영화특별시에스엠씨"
38,마션,2015-10-08,"29,893,580",0.2%,"39,702,034,175","5,279","4,887,144",274,"1,742",미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)"
39,티파니에서 아침을,2011-08-26,"37,688,000",0.3%,"124,249,700","5,003","27,203",55,721,미국,미국,주식회사 마운틴픽쳐스
40,리벤지,2020-05-06,"40,284,300",0.3%,"40,284,300","4,814","4,814",143,"1,284",프랑스,프랑스,(주)팝엔터테인먼트
41,슈팅걸스,2020-05-06,"35,823,060",0.3%,"74,394,060","4,587","10,178",207,"1,620",한국,한국,(주)영화사오원
42,신세계,2013-02-21,"26,036,200",0.2%,"34,919,009,805","4,407","4,688,978",110,921,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
43,"조금씩, 천천히 안녕",2020-05-27,"33,280,420",0.3%,"33,280,420","4,152","4,152",166,914,일본,일본,(주)디스테이션
44,동감,2000-05-27,"32,215,000",0.3%,"41,569,500","3,502","5,527",108,"1,127",한국,한국,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)"
45,헌티드 파크,2020-05-06,"30,047,360",0.2%,"30,965,360","3,467","3,569",143,"1,083",일본,일본,(주)삼백상회
46,라이프 오브 파이,2013-01-01,"21,084,500",0.2%,"16,331,903,100","3,437","1,638,171",102,478,미국,미국,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)"
47,오퍼나지: 비밀의계단,2008-02-14,"29,020,000",0.2%,"1,156,263,500","3,434","177,044",115,944,스페인,"스페인,멕시코","(주)팝엔터테인먼트,(주)프라임엔터테인먼트,(주)유레카픽쳐스"
48,비커밍 제인,2007-10-11,"29,001,600",0.2%,"1,396,448,600","3,390","216,250",117,877,미국,미국,"(주)팝엔터테인먼트,CJ ENM"
49,시네마 천국,1990-07-07,"16,749,500",0.1%,"300,000,700","3,295","48,707",34,393,프랑스,"프랑스,이탈리아","주식회사 왓챠,(주)팝엔터테인먼트"
50,썸원 썸웨어,2020-04-29,"22,644,040",0.2%,"29,902,640","2,674","3,587",37,434,프랑스,프랑스,찬란
51,레드슈즈,2019-07-25,"13,399,500",0.1%,"6,119,445,190","2,627","820,766",99,414,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
52,레미: 집 없는 아이,2020-05-28,"20,862,820",0.2%,"20,862,820","2,623","2,623",168,672,프랑스,프랑스,(주)팝엔터테인먼트
53,유령선,2020-04-15,"20,687,660",0.2%,"181,583,920","2,392","20,730",117,753,한국,한국,(주)엣나인필름
54,지푸라기라도 잡고 싶은 짐승들,2020-02-19,"23,697,580",0.2%,"5,445,594,750","2,377","627,247",6,29,한국,한국,메가박스중앙(주)플러스엠
55,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"19,663,900",0.2%,"54,858,980","2,273","6,311",18,336,일본,일본,동우에이앤이(주)
56,핑크퐁 시네마 콘서트 : 우주대탐험,2020-01-30,"17,931,500",0.1%,"136,969,000","2,261","17,581",36,146,한국,한국,스마트스터디(주)
57,시간을 달리는 소녀,2007-06-14,"11,237,540",0.1%,"676,202,040","2,187","98,026",101,652,일본,일본,"(주)얼리버드픽쳐스,THE 픽쳐스,CJ ENM"
58,늑대아이,2012-09-13,"12,844,160",0.1%,"2,351,966,121","2,150","342,005",60,659,일본,일본,(주)미디어데이
59,고양이 집사,2020-05-14,"18,293,260",0.1%,"21,155,260","2,115","2,466",49,473,한국,한국,㈜인디스토리
60,보이콰이어,2020-05-14,"17,554,380",0.1%,"17,554,380","2,105","2,105",74,554,미국,미국,THE 픽쳐스
61,미드웨이,2019-12-31,"10,294,000",0.1%,"8,227,427,530","2,058","957,952",10,12,미국,미국,(주)누리픽쳐스
62,헌트,2020-04-23,"13,726,240",0.1%,"47,535,240","1,967","6,415",13,134,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
63,극장판 엉덩이 탐정: 화려한 사건 수첩,2019-07-11,"9,810,000",0.1%,"1,105,576,140","1,948","140,395",46,270,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
64,범털,2020-05-14,"13,649,060",0.1%,"13,649,060","1,682","1,682",48,417,한국,한국,(주)피터팬픽쳐스
65,얼굴없는 보스: 못다한 이야기 감독판,2020-05-13,"11,877,700",0.1%,"11,877,700","1,613","1,613",50,494,한국,한국,"(주)좋은 하늘,(주)박수엔터테인먼트"
66,인비저블 게스트,2017-09-21,"7,814,000",0.1%,"772,443,800","1,563","96,953",46,365,스페인,스페인,(주)더블앤조이픽쳐스
67,블러드샷,2020-05-21,"10,173,000",0.1%,"10,173,000","1,398","1,398",9,187,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
68,샤레이드,,"9,730,000",0.1%,"19,321,000","1,376","5,618",16,129,,,
69,메탈리카와 샌프란시스코 심포니,2020-05-20,"24,411,500",0.2%,"24,411,500","1,368","1,368",41,410,미국,미국,씨제이포디플렉스 주식회사
70,이별의 아침에 약속의 꽃을 장식하자,2018-07-19,"6,730,680",0.1%,"328,654,180","1,296","39,067",26,312,일본,일본,(주)미디어캐슬
71,너의 이름은.,2017-01-04,"7,848,760",0.1%,"30,035,651,096","1,290","3,732,545",22,211,일본,일본,메가박스중앙(주)플러스엠
72,숀더쉽 더 무비: 꼬마 외계인 룰라!,2020-02-19,"8,493,000",0.1%,"98,830,340","1,266","13,046",64,229,영국,영국,TCO(주)더콘텐츠온
72,마이 페어 레이디,,"9,382,000",0.1%,"12,393,000","1,266","1,741",19,145,미국,미국,
74,사브리나,,"9,057,000",0.1%,"34,799,000","1,248","13,526",28,191,미국,미국,
75,싸커 퀸즈,2020-05-27,"9,270,580",0.1%,"9,270,580","1,215","1,215",57,267,프랑스,프랑스,와이드 릴리즈(주)
76,찬실이는 복도 많지,2020-03-05,"9,505,220",0.1%,"223,865,280","1,197","26,185",10,219,한국,한국,찬란
77,레미제라블,2012-12-19,"5,985,000",0.0%,"43,185,230,000","1,181","5,938,769",16,147,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
78,"안녕, 미누",2020-05-27,"8,660,000",0.1%,"8,851,000","1,172","1,212",25,117,한국,한국,"영화사 풀,(주)영화사 친구"
79,비홀드 마이 하트,2020-05-21,"9,812,800",0.1%,"9,812,800","1,162","1,162",47,297,미국,미국,(주)디오시네마
80,언어의 정원,2013-08-14,"5,787,000",0.0%,"505,051,423","1,145","76,097",45,283,일본,일본,(주)팝엔터테인먼트
81,어쩌다 아스널,2020-05-13,"9,204,880",0.1%,"9,204,880","1,139","1,139",85,506,프랑스,프랑스,(주)스마일이엔티
82,작은 아씨들,2020-02-12,"9,152,160",0.1%,"7,265,927,330","1,138","862,154",6,137,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
83,조조 래빗,2020-02-05,"10,571,820",0.1%,"965,083,200","1,081","112,075",3,25,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
84,정직한 후보,2020-02-12,"10,220,000",0.1%,"12,845,078,530","1,022","1,536,652",3,6,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
85,런 보이 런,2020-05-28,"8,208,220",0.1%,"8,208,220","1,018","1,018",25,120,한국,한국,(주)라온컴퍼니플러스
86,하이큐!! 콘셉트의 싸움,2018-01-11,"4,985,000",0.0%,"188,798,000",997,"26,141",18,27,일본,일본,(주)팝엔터테인먼트
87,더 터닝,2020-04-02,"8,301,000",0.1%,"155,385,940",981,"17,664",5,16,미국,미국,(주)스마일이엔티
88,해피 해피 레스토랑,2020-05-14,"7,533,120",0.1%,"7,779,120",965,"1,014",24,210,일본,일본,찬란
89,라라걸,2020-04-15,"7,832,060",0.1%,"108,675,460",946,"12,784",15,189,호주,호주,판씨네마(주)
90,주디,2020-03-25,"7,459,400",0.1%,"759,953,060",936,"92,369",11,116,영국,영국,TCO(주)더콘텐츠온
91,극장판 헬로카봇 : 백악기 시대,2018-08-01,"4,603,000",0.0%,"6,596,728,500",914,"880,776",67,210,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
92,스타 이즈 본,2018-10-09,"4,393,740",0.0%,"4,445,349,840",837,"527,522",6,79,미국,미국,워너브러더스 코리아(주)
93,침입자,2020-06-04,"4,297,000",0.0%,"4,297,000",833,833,5,6,한국,한국,(주)에이스메이커무비웍스
94,하이큐!! 재능과 센스,2017-11-15,"4,095,000",0.0%,"315,688,500",819,"44,306",18,27,일본,일본,(주)이수C&E
95,비밀정보원: 인 더 프리즌,2020-04-15,"6,699,840",0.1%,"172,588,940",811,"20,317",15,163,영국,영국,(주)제이앤씨미디어그룹
96,파리의 연인,,"5,638,000",0.0%,"24,089,500",792,"9,580",19,130,미국,미국,
97,오픈 더 도어,2020-04-08,"6,903,200",0.1%,"286,702,100",778,"31,760",43,211,러시아,러시아,(주)팝엔터테인먼트
98,파도를 걷는 소년,2020-05-14,"6,763,720",0.1%,"7,157,720",768,828,25,201,한국,한국,매치컷(주)
99,괴물의 아이,2015-11-25,"4,457,960",0.0%,"1,669,973,076",747,"225,639",31,281,일본,일본,"CGV아트하우스,(주)리틀빅픽쳐스"
100,설국열차,2013-08-01,"4,449,000",0.0%,"67,032,283,500",728,"9,353,332",26,208,한국,"한국,체코",(주)씨제이이엔엠
101,바람의 언덕,2020-04-23,"5,927,900",0.0%,"15,346,400",716,"1,942",11,175,한국,한국,영화사 삼순
102,하이큐!! 승자와 패자,2016-12-28,"3,530,000",0.0%,"386,265,000",706,"54,079",17,28,일본,일본,"(주)이수C&E,(주)팝엔터테인먼트"
103,스케어리 스토리:어둠의 속삭임,2020-03-25,"3,368,000",0.0%,"375,492,420",704,"44,989",5,41,미국,미국,(주)제이앤씨미디어그룹
104,뽀로로 극장판 보물섬 대모험,2019-04-25,"3,508,000",0.0%,"5,890,912,400",698,"767,739",42,153,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
105,엽문4: 더 파이널,2020-04-01,"5,700,000",0.0%,"630,212,300",681,"72,836",16,127,홍콩,홍콩,(주)키다리이엔티
106,썸머 워즈,2009-08-13,"3,234,100",0.0%,"942,834,300",652,"132,906",39,232,일본,일본,CJ ENM
107,인비저블맨,2020-02-26,"4,717,300",0.0%,"5,014,491,060",636,"574,813",11,112,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
108,어바웃 타임,2013-12-05,"3,190,000",0.0%,"25,255,473,800",628,"3,441,657",5,66,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
109,아비정전,1990-12-22,"5,959,500",0.0%,"165,821,600",606,"23,754",5,70,홍콩,홍콩,(주)디스테이션
110,하이큐!! 끝과 시작,2016-11-16,"3,005,000",0.0%,"731,670,000",601,"100,631",17,28,일본,일본,(주)팝엔터테인먼트
111,기도의 막이 내릴 때,2020-05-14,"4,859,540",0.0%,"4,859,540",598,598,33,225,일본,일본,노바엔터테인먼트
112,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,"3,770,500",0.0%,"4,584,139,650",559,"591,087",52,139,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
113,클로젯,2020-02-05,"5,454,000",0.0%,"10,971,962,280",546,"1,270,835",3,4,한국,한국,(주)씨제이이엔엠
114,미스터 주: 사라진 VIP,2020-01-22,"4,643,000",0.0%,"5,078,163,660",536,"604,143",3,3,한국,한국,"메가박스중앙(주)플러스엠,(주)리틀빅픽쳐스"
115,그렇게 아버지가 된다,2013-12-19,"3,257,000",0.0%,"970,596,062",522,"127,631",23,109,일본,일본,(주)티캐스트콘텐츠허브
116,다이노소어 어드벤처 : 백악기 공룡대백과,2016-05-04,"3,351,500",0.0%,"858,052,500",498,"112,832",42,113,영국,영국,"(주)박수엔터테인먼트,(주)애니플러스"
117,행복 목욕탕,2017-03-23,"2,984,500",0.0%,"173,111,800",496,"22,475",18,108,일본,일본,(주)디스테이션
118,미래의 미라이,2019-01-16,"2,770,300",0.0%,"867,546,057",465,"106,990",25,191,일본,일본,메가박스중앙(주)플러스엠
119,델마와 루이스,1993-11-27,"2,331,000",0.0%,"120,186,600",450,"18,647",3,51,미국,미국,(주)드림팩트엔터테인먼트
120,초능력소년사건,2020-05-28,"4,390,420",0.0%,"4,390,420",448,448,12,42,중국,중국,디에이치 컴퍼니
121,7번방의 선물,2013-01-23,"2,556,500",0.0%,"91,437,368,170",430,"12,812,144",34,158,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
122,이장,2020-03-25,"2,874,000",0.0%,"37,228,040",425,"4,479",8,94,한국,한국,㈜인디스토리
123,왕과 나: 런던 팔라디움 극장 뮤지컬,2020-04-29,"6,992,000",0.1%,"8,737,000",413,510,12,116,영국,영국,씨제이포디플렉스 주식회사
124,서치 아웃,2020-04-15,"3,689,060",0.0%,"297,167,000",410,"34,115",24,125,한국,한국,"(주)스톰픽쳐스코리아,(주)삼백상회"
125,리골레토,2020-04-05,"10,017,000",0.1%,"24,467,500",399,996,8,54,독일,독일,(주)케빈앤컴퍼니
126,고양이와 할아버지,2020-04-23,"3,357,380",0.0%,"21,749,340",398,"2,577",10,106,일본,일본,(주)디스테이션
127,더 워닝,2020-05-06,"1,940,500",0.0%,"2,139,500",384,413,32,190,스페인,스페인,(주)더블앤조이픽쳐스
128,마담 버터플라이,2020-05-05,"9,311,500",0.1%,"9,311,500",369,369,7,49,미국,미국,(주) 인스터 글로벌
129,베일리 어게인,2018-11-22,"2,221,500",0.0%,"799,756,400",367,"94,168",25,130,미국,미국,(주)홈초이스
130,타오르는 여인의 초상,2020-01-16,"3,153,500",0.0%,"1,244,623,408",349,"147,721",3,47,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
131,애니 레보비츠: 렌즈를 통해 들여다본 삶,2009-06-11,"2,737,340",0.0%,"48,301,660",343,"6,933",9,96,미국,미국,"하준사,(주)스폰지이엔티"
132,조쉬 그로반: 브리지스 뉴욕 매디슨스퀘어가든 콘서트,2020-05-20,"6,154,500",0.0%,"6,154,500",342,342,20,183,영국,영국,씨제이포디플렉스 주식회사
133,사랑이 뭘까,2020-04-09,"3,163,460",0.0%,"46,341,480",341,"5,192",6,80,일본,일본,(주)엣나인필름
134,피가로의 결혼,2020-05-01,"10,838,500",0.1%,"10,838,500",334,334,5,42,이탈리아,이탈리아,일미디어
135,디어스킨,2020-01-01,"1,565,000",0.0%,"20,567,280",316,"3,121",1,8,프랑스,프랑스,M&M 인터내셔널
136,들리나요?,2020-06-10,"4,906,000",0.0%,"4,906,000",307,307,1,2,한국,한국,(주)트리플픽쳐스
137,브레이크,2020-05-20,"1,500,000",0.0%,"1,500,000",300,300,5,15,러시아,러시아,주식회사 콘텐츠플레이
138,파리 텍사스,1987-08-29,"2,213,000",0.0%,"2,726,000",296,380,1,3,프랑스,"프랑스,서독,영국",
138,고령화 가족,2013-05-09,"1,728,500",0.0%,"8,171,220,653",296,"1,141,518",16,96,한국,한국,(주)씨제이이엔엠
140,알래스카의 혼,,"570,000",0.0%,"7,637,000",285,"3,374",1,12,미국,미국,
141,82년생 박아라,,"1,739,000",0.0%,"1,739,000",281,281,20,20,한국,한국,선셋 시네마
142,살인의 추억,2003-04-25,"1,687,500",0.0%,"78,699,537",266,"12,834",24,89,한국,한국,CJ ENM
143,이누야시키 : 히어로 VS 빌런,2020-04-22,"2,241,460",0.0%,"60,414,320",259,"7,509",20,94,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹"
144,6년간의 의혹,,"502,000",0.0%,"1,942,000",251,966,1,12,미국,미국,
145,비류,,"482,000",0.0%,"482,000",241,241,1,9,미국,미국,
146,이웃의 아내,2020-05-26,"1,200,000",0.0%,"1,200,000",240,240,10,15,미국,미국,(주)제이브로
147,4시의 악마,,"470,000",0.0%,"470,000",235,235,1,8,미국,미국,
148,아르코라이브 뮤지컬 안테모사,2020-03-25,"2,710,000",0.0%,"12,059,500",230,"1,016",13,50,한국,한국,(주)아이디어랩
149,멜랑콜리아,2012-05-17,"2,416,000",0.0%,"144,999,683",221,"19,210",1,16,덴마크,"덴마크,스웨덴,이탈리아,독일,프랑스","(주)엣나인필름,(주)팝엔터테인먼트"
150,애정의 쌀,,"438,000",0.0%,"2,956,000",219,"1,478",1,9,이탈리아,이탈리아,
151,노예반란,,"436,000",0.0%,"436,000",218,218,1,9,이탈리아,"이탈리아,스페인,서독",
152,그늘과 양지,,"418,000",0.0%,"2,388,000",209,"1,189",1,12,미국,미국,
153,연애 완전 정복,,"1,900,000",0.0%,"1,900,000",200,200,1,2,한국,한국,(주)이놀미디어
153,데드워터,2020-05-28,"1,000,000",0.0%,"1,000,000",200,200,10,13,미국,미국,(주)제이브로
155,전망좋은 방,1989-06-24,"1,072,000",0.0%,"12,766,600",197,"5,459",7,8,영국,영국,알토미디어(주)
156,남태평양 목선작전,,"374,000",0.0%,"374,000",187,187,1,9,미국,미국,
157,너의 새는 노래할 수 있어,2020-04-16,"1,519,180",0.0%,"19,114,900",183,"2,085",6,51,일본,일본,(주)디오시네마
158,모리의 정원,2020-03-26,"1,221,000",0.0%,"27,462,720",178,"3,268",3,42,일본,일본,(주)영화사 진진
159,퐁네프의 연인들,1992-04-18,"1,351,000",0.0%,"66,726,200",172,"8,538",1,12,프랑스,프랑스,오드
160,개를 훔치는 완벽한 방법,2014-12-31,"1,147,000",0.0%,"2,332,501,565",171,"306,984",11,58,한국,한국,"(주)리틀빅픽쳐스,(주)대명문화공장"
161,주인집 딸,2020-05-07,"942,000",0.0%,"942,000",170,170,21,21,한국,한국,(주)컨텐츠 빌리지
162,이모의유혹3,2020-05-29,"946,000",0.0%,"946,000",169,169,20,20,한국,한국,스마일컨텐츠
163,마미,2014-12-18,"1,453,000",0.0%,"470,141,044",163,"59,200",3,8,캐나다,"캐나다,프랑스",(주)엣나인필름
164,도쿄가,,"1,146,000",0.0%,"1,146,000",159,159,1,4,서독,서독,
165,우리들,2016-06-16,"1,029,500",0.0%,"375,751,114",154,"50,701",11,74,한국,한국,(주)엣나인필름
166,춘희,,"306,000",0.0%,"13,281,000",153,"6,671",1,12,미국,미국,
167,파리의 아메리카인,,"307,000",0.0%,"6,930,000",152,"3,194",1,12,미국,미국,
167,벙어리 삼룡이,1964-11-13,"304,000",0.0%,"11,587,000",152,"5,635",1,12,한국,한국,
169,토요일밤과 일요일아침,,"300,000",0.0%,"300,000",150,150,1,12,영국,영국,
170,원스,2007-09-20,"767,000",0.0%,"1,910,002,000",146,"274,594",3,30,아일랜드,아일랜드,"(주)제이앤씨미디어그룹,(주)영화사 진진"
171,나바론 요새,1974-07-20,"288,000",0.0%,"22,862,104",144,"11,734",1,9,미국,"미국,영국",
171,도시와 옷에 대한 노트,,"1,067,000",0.0%,"1,067,000",144,144,1,3,서독,서독,
171,베를린 천사의 시,1993-05-15,"1,087,000",0.0%,"5,784,000",144,905,1,2,독일,독일,
174,환상의 마로나,2020-06-11,"937,000",0.0%,"937,000",143,143,6,7,프랑스,프랑스,찬란
175,사라진 시간,2020-06-18,"1,278,000",0.0%,"1,278,000",142,142,1,1,한국,한국,(주)에이스메이커무비웍스
176,아파치요새,1971-05-01,"288,000",0.0%,"11,949,000",141,"5,467",1,6,미국,미국,
176,너의 췌장을 먹고 싶어,2018-11-15,"803,000",0.0%,"413,144,505",141,"52,850",3,29,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
178,산상수훈,2017-12-07,"1,609,000",0.0%,"417,643,790",140,"55,173",1,4,한국,한국,"이언픽쳐스,(주)그란"
179,몽상가들,2005-03-25,"1,032,000",0.0%,"288,354,204",138,"41,601",1,12,프랑스,프랑스,"찬란,오드"
179,가자 장미여관으로 4,2020-05-28,"650,000",0.0%,"650,000",138,138,20,20,한국,한국,(주)컨텐츠 빌리지
179,배달노출2 : 초대남과 좋아죽는 와이프,2020-05-29,"653,000",0.0%,"653,000",138,138,20,20,한국,한국,밀크픽처스
179,장모님들의 사랑,2020-05-13,"689,000",0.0%,"689,000",138,138,20,20,한국,한국,(주)소나무픽쳐스
183,엘 시드,1971-09-21,"272,000",0.0%,"21,988,790",136,"12,283",1,6,미국,"미국,이탈리아,영국",
184,포드 V 페라리,2019-12-04,"1,129,320",0.0%,"12,037,806,920",134,"1,367,810",1,7,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
185,시간의 흐름 속으로,,"926,000",0.0%,"1,330,000",132,215,1,3,독일,독일,
186,사물의 상태,,"898,000",0.0%,"898,000",131,131,1,3,서독,서독,
187,악사들,2014-12-04,"254,000",0.0%,"8,286,700",127,"1,600",1,12,한국,한국,㈜인디스토리
188,페널티킥 앞에 선 골키퍼의 불안,,"880,000",0.0%,"2,292,000",126,329,1,3,서독,"서독,오스트리아",
189,신과 나: 100일간의 거래,2020-04-08,"738,000",0.0%,"61,203,100",122,"7,285",3,24,기타,기타,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)"
190,시민 노무현,2019-05-23,"795,840",0.0%,"117,726,090",121,"14,621",9,30,한국,한국,(주)삼백상회
191,도시의 앨리스,,"861,000",0.0%,"2,042,000",118,308,1,3,서독,서독,
191,울지마 톤즈 2 : 슈크란 바바,2020-01-09,"241,000",0.0%,"153,030,940",118,"20,710",1,12,한국,한국,(주)영화특별시에스엠씨
193,기도의 힘,2020-04-09,"1,083,440",0.0%,"16,577,200",117,"2,069",4,33,미국,미국,주식회사 더쿱
194,영웅본색,1987-05-23,"591,000",0.0%,"114,246,400",116,"16,906",2,15,홍콩,홍콩,(유)조이앤시네마
195,구름은 흘러도,,"228,000",0.0%,"4,712,000",114,"2,409",1,9,한국,한국,
196,레터스 투 줄리엣,2010-10-06,"560,000",0.0%,"4,283,197,500",112,"585,272",3,17,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
