순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
14,죽지않는 인간들의 밤,2020-09-29,"284,194,510",1.1%,"285,074,510","36,582","36,692",570,"3,923",한국,한국,TCO(주)더콘텐츠온
15,결백,2020-06-10,"217,070,000",0.8%,"7,859,629,340","28,172","894,025",14,211,한국,한국,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리이엔티"
16,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,2020-08-20,"216,113,000",0.8%,"999,199,840","26,415","122,650",323,"4,214",일본,일본,(주)씨제이이엔엠
17,극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,2020-09-30,"196,985,460",0.8%,"196,985,460","24,584","24,584",591,972,일본,일본,(주)이수C&E
18,오케이 마담,2020-08-12,"189,866,710",0.7%,"10,979,887,910","23,486","1,228,685",531,"5,149",한국,한국,메가박스중앙(주)플러스엠
19,"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",2020-09-29,"701,990,500",2.7%,"701,990,500","22,937","22,937",102,468,한국,한국,씨제이포디플렉스 주식회사
20,에이바,2020-09-09,"175,694,250",0.7%,"175,694,250","22,336","22,336",515,"6,075",미국,미국,(주)제이앤씨미디어그룹
21,드라이브,2011-11-17,"119,175,670",0.5%,"275,413,650","13,875","34,016",125,"1,965",미국,미국,"주식회사 풍경소리,판씨네마(주)"
22,강철비2: 정상회담,2020-07-29,"27,159,400",0.1%,"14,655,366,110","10,294","1,790,797",111,336,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
23,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,2020-09-24,"72,448,330",0.3%,"72,448,330","9,899","9,899",157,"1,350",일본,일본,(주)넥스트엔터테인먼트월드(NEW)
24,테스와 보낸 여름,2020-09-10,"79,397,000",0.3%,"85,994,000","8,857","9,590",194,"1,847",네덜란드,네덜란드,(주)팝엔터테인먼트
25,극장판 미니특공대: 햄버거괴물의 습격,2020-09-30,"70,710,710",0.3%,"70,710,710","8,768","8,768",383,490,한국,한국,(주)리틀빅픽쳐스
26,도망친 여자,2020-09-17,"64,339,170",0.2%,"64,339,170","7,658","7,658",143,"1,560",한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
27,고스트 오브 워,2020-09-02,"64,089,960",0.2%,"64,089,960","7,531","7,531",228,"1,987",영국,영국,THE 픽쳐스
28,더 렌탈 : 소리없는 감시자,2020-09-16,"60,294,280",0.2%,"60,294,280","7,476","7,476",245,"1,761",미국,미국,(주)제이앤씨미디어그룹
29,카일라스 가는 길,2020-09-03,"56,720,200",0.2%,"56,720,200","7,315","7,315",47,936,한국,한국,(주)영화사 진진
30,남매의 여름밤,2020-08-20,"49,987,682",0.2%,"156,496,642","5,694","18,764",63,"1,019",한국,한국,그린나래미디어(주)
31,비독: 파리의 황제,2020-09-17,"44,512,660",0.2%,"44,512,660","5,101","5,101",182,"1,474",프랑스,프랑스,"(주)영화특별시에스엠씨,주식회사 더쿱"
32,아무도 없다,2020-09-09,"38,821,450",0.1%,"38,821,450","4,462","4,462",122,"1,113",미국,미국,판씨네마(주)
33,프란시스 하,2014-07-17,"35,413,940",0.1%,"626,835,010","4,334","80,489",68,560,미국,미국,그린나래미디어(주)
34,공포분자,2020-09-17,"33,434,630",0.1%,"35,757,630","4,274","4,677",52,619,기타,기타,(주)에이썸엔터테인먼트
35,매지컬: 공주를 웃겨라,2020-09-17,"31,582,870",0.1%,"31,582,870","4,050","4,050",220,"1,025",한국,한국,(주)에이원엔터테인먼트
36,지니어스 독,2020-09-16,"29,699,400",0.1%,"29,699,400","3,650","3,650",142,"1,198",미국,미국,(주)키다리이엔티
37,인디애니페스트2020 릴레이작가 초청전,,"19,200,000",0.1%,"19,200,000","3,200","3,200",4,24,기타,기타,
38,송 오브 러브,2020-09-10,"16,134,080",0.1%,"16,134,080","3,133","3,133",48,263,기타,기타,(주)누리픽쳐스
39,반교: 디텐션,2020-08-13,"21,182,120",0.1%,"324,685,250","3,103","36,073",57,303,기타,기타,(주)팝엔터테인먼트
40,하워즈 엔드,1993-04-10,"25,444,010",0.1%,"34,195,510","3,032","4,225",50,581,영국,영국,알토미디어(주)
41,다시 만난 날들,2020-09-24,"25,975,230",0.1%,"26,929,230","2,800","2,906",105,667,한국,한국,(주)영화사오원
42,위 섬온 더 다크니스,2020-09-17,"14,289,320",0.1%,"14,289,320","2,774","2,774",49,237,미국,미국,(주)누리픽쳐스
43,해수의 아이,2020-09-30,"23,845,040",0.1%,"23,845,040","2,589","2,589",76,114,일본,일본,(주)영화사오원
44,강철비2 : 정상회담 확장판,2020-09-30,"10,964,500",0.0%,"10,964,500","2,498","2,498",92,237,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
45,나를 구하지 마세요,2020-09-10,"19,558,800",0.1%,"19,935,800","2,204","2,260",79,732,한국,한국,(주)리틀빅픽쳐스
46,후쿠오카,2020-08-27,"18,498,540",0.1%,"42,288,020","2,166","5,169",81,628,한국,한국,"(주)률필름,㈜인디스토리"
47,아메리칸 잡,2020-09-03,"5,847,720",0.0%,"5,847,720","2,156","2,156",36,223,미국,미국,(주)제이앤씨미디어그룹
48,루브르박물관 기획특별전,2020-09-16,"27,408,000",0.1%,"27,408,000","2,110","2,110",22,417,프랑스,프랑스,씨제이포디플렉스 주식회사
49,메멘토,2001-08-24,"19,695,000",0.1%,"349,626,800","2,078","46,710",32,272,미국,미국,"(주)디스테이션,(주)팝엔터테인먼트"
50,보테로,2020-09-24,"15,210,000",0.1%,"15,210,000","1,835","1,835",34,242,캐나다,캐나다,(주)마노엔터테인먼트
51,공포체험라디오 4DX,2020-09-16,"16,604,000",0.1%,"16,604,000","1,794","1,794",37,411,한국,한국,"CGV ICECON,씨제이포디플렉스 주식회사"
52,69세,2020-08-20,"11,858,000",0.0%,"70,927,690","1,434","8,657",45,420,한국,한국,(주)엣나인필름
53,반도,2020-07-15,"8,091,000",0.0%,"33,068,801,280","1,395","3,811,877",23,178,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
54,어트랙션,2020-09-17,"10,807,570",0.0%,"10,807,570","1,286","1,286",101,642,독일,독일,(주)이수C&E
55,베로니카의 이중생활,1991-11-09,"12,014,500",0.0%,"31,203,100","1,261","3,802",9,75,프랑스,프랑스,"(주)영화사 안다미로,㈜영화사 백두대간"
56,나의 소녀시대,2016-05-12,"8,881,300",0.0%,"3,428,787,850","1,050","422,979",57,155,대만,대만,오드
57,세 가지 색 : 블루,1994-04-23,"9,970,500",0.0%,"24,868,800","1,017","3,269",9,69,프랑스,프랑스,"(주)영화사 안다미로,㈜영화사 백두대간"
58,구르는 수레바퀴,2020-09-23,"7,897,000",0.0%,"7,897,000",983,983,4,37,한국,한국,아방가르드 필름
59,리메인,2020-08-27,"6,523,900",0.0%,"14,952,100",905,"1,898",36,119,한국,한국,(주)영화사오원
60,시크릿 가든,2020-08-19,"7,258,000",0.0%,"101,863,660",864,"12,136",33,162,영국,영국,(주)이수C&E
61,캐롤,2016-02-04,"5,105,500",0.0%,"2,755,680,195",850,"336,124",24,150,미국,"미국,영국",CGV아트하우스
62,플레인 하이스트,2020-09-29,"4,209,000",0.0%,"4,209,000",849,849,50,51,미국,미국,씨네쿼넌 픽쳐스
63,부활: 그 증거,2020-10-08,"7,098,720",0.0%,"7,098,720",846,846,3,53,한국,한국,(주)영화사 진진
64,블러드 킬,2020-09-28,"4,283,500",0.0%,"4,283,500",829,829,50,57,미국,미국,노바엔터테인먼트
65,천로역정: 천국을 찾아서,2019-06-13,"6,456,000",0.0%,"2,210,206,510",807,"297,806",6,18,미국,미국,"(재)CBS,주식회사 마운틴픽쳐스"
66,파이널 킬,2020-09-21,"4,046,000",0.0%,"4,046,000",804,804,49,54,미국,미국,(주)스톰픽쳐스코리아
67,극장판 시로바코,2020-08-20,"6,647,040",0.0%,"45,496,650",754,"5,218",28,199,일본,일본,(주)애니플러스
67,교실 안의 야크,2020-09-30,"5,956,380",0.0%,"5,956,380",754,754,25,38,기타,기타,주식회사 슈아픽처스
69,세 가지 색: 레드,1994-09-17,"5,850,000",0.0%,"10,011,000",717,"1,271",9,52,프랑스,프랑스,(주)영화사 안다미로
70,세 가지 색 : 화이트,1994-06-18,"5,781,000",0.0%,"9,738,000",712,"1,222",10,55,프랑스,프랑스,(주)영화사 안다미로
71,치어리딩 클럽,2020-09-10,"5,080,240",0.0%,"5,434,240",663,815,35,274,캐나다,캐나다,찬란
72,뮤지컬 홀리데이 인,2017-12-20,"11,084,000",0.0%,"18,340,900",619,"1,565",30,274,미국,미국,C 무비
73,인디애니페스트2020 새벽비행1,,"3,603,000",0.0%,"3,603,000",601,601,2,8,한국,한국,
74,낙엽귀근,2020-09-24,"4,605,380",0.0%,"4,605,380",565,565,23,125,중국,중국,주식회사 블루필름웍스
75,캐리비안 해적과 마법 다이아몬드,2020-08-26,"4,312,660",0.0%,"19,680,980",563,"2,507",79,194,노르웨이,노르웨이,(주)제이앤씨미디어그룹
76,아임 낫 데어,2008-05-29,"3,061,500",0.0%,"186,432,800",515,"27,203",17,112,미국,"미국,독일",(주)스폰지이엔티
77,트루스,2016-08-24,"2,994,500",0.0%,"155,147,500",506,"19,846",20,128,미국,미국,(주)라이크콘텐츠
78,메피스토,2020-09-10,"4,054,900",0.0%,"4,054,900",502,502,30,238,한국,한국,(주)영화사 그램
79,고령가 소년 살인사건,2017-11-23,"5,327,000",0.0%,"132,010,500",498,"10,029",4,26,대만,대만,(주)리틀빅픽쳐스
79,사랑이 눈뜰 때,2020-08-26,"3,484,300",0.0%,"20,322,070",498,"2,695",77,156,미국,미국,(주)이놀미디어
81,돌멩이,2020-10-15,"4,410,000",0.0%,"4,410,000",490,490,5,10,한국,한국,(주)리틀빅픽쳐스
82,십계 6편 : 간음하지 말라,,"1,937,500",0.0%,"3,015,500",475,747,10,62,폴란드,폴란드,
82,십계 5편 : 살인하지 말라,,"1,937,500",0.0%,"3,059,500",475,752,10,62,폴란드,폴란드,
84,더 페인팅,,"2,832,000",0.0%,"2,832,000",472,472,1,4,기타,기타,
85,인셉션,2010-07-21,"3,030,300",0.0%,"44,862,253,440",446,"5,998,647",4,53,미국,미국,"(주)디스테이션,워너브러더스 코리아(주)"
86,우리가 이별 뒤에 알게 되는 것들,2020-09-30,"4,236,980",0.0%,"4,236,980",441,441,37,50,캐나다,캐나다,아이 엠
87,밤쉘: 세상을 바꾼 폭탄선언,2020-07-08,"2,196,000",0.0%,"1,539,722,340",430,"181,567",4,13,미국,"미국,캐나다",(주)홈초이스
88,해는 또다시 뜬다,,"835,000",0.0%,"7,938,000",415,"3,950",1,12,미국,미국,
88,십계 1편 : 나 이외의 다른 신을 섬기지 말라,,"1,755,500",0.0%,"3,456,000",415,763,9,45,폴란드,폴란드,
88,십계 2편 : 하느님의 이름을 망령되이 일컫지 말라,,"1,755,500",0.0%,"3,040,000",415,705,9,45,폴란드,폴란드,
91,애프터: 그 후,2020-10-07,"3,528,000",0.0%,"3,528,000",392,392,8,8,미국,미국,판씨네마(주)
92,타이페이 스토리,2019-11-07,"3,121,000",0.0%,"39,087,420",382,"4,838",7,39,대만,대만,(주)드림팩트엔터테인먼트
93,십계 4편 : 부모를 공경하라,,"1,573,750",0.0%,"2,572,750",378,632,13,54,폴란드,폴란드,
93,십계 3편 : 안식일을 지키라,,"1,573,750",0.0%,"2,394,750",378,607,13,54,폴란드,폴란드,
95,회전목마,,"753,000",0.0%,"4,775,000",374,"2,377",1,12,미국,미국,
96,하나 그리고 둘,2000-10-28,"3,123,000",0.0%,"86,034,600",369,"9,150",4,28,대만,"대만,일본",(주)리틀빅픽쳐스
97,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"3,032,010",0.0%,"102,699,510",366,"12,737",7,37,일본,일본,동우에이앤이(주)
98,이십일세기 소녀,2020-09-03,"3,157,400",0.0%,"4,309,400",363,490,20,152,일본,일본,(주)디오시네마
99,십계 9편 : 네 이웃의 아내를 탐내지 말라,,"1,480,500",0.0%,"2,289,000",362,597,9,45,폴란드,폴란드,
99,십계 10편 : 네 이웃을 소유를 탐내지 말라,,"1,480,500",0.0%,"2,269,000",362,593,9,45,폴란드,폴란드,
101,마르지엘라,2020-09-30,"3,199,460",0.0%,"3,199,460",354,354,24,30,기타,기타,하준사
102,소년시절의 너,2020-07-09,"2,959,000",0.0%,"598,996,700",353,"70,006",5,68,중국,중국,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리"
102,교수목,,"731,000",0.0%,"10,458,000",353,"5,218",1,12,미국,미국,
104,십계 7편 : 도적질하지 말라,,"1,362,750",0.0%,"2,167,250",337,567,11,46,폴란드,폴란드,
104,십계 8편 : 거짓 증언하지 말라,,"1,362,750",0.0%,"2,152,250",337,564,11,46,폴란드,폴란드,
104,소년 아메드,2020-07-30,"1,691,000",0.0%,"79,755,187",337,"10,142",6,51,프랑스,프랑스,(주)영화사 진진
104,날으는 해병대,,"679,000",0.0%,"2,355,000",337,895,1,12,미국,미국,
108,맨츄리안 캔디데이트,,"654,000",0.0%,"6,791,000",327,"3,032",1,12,미국,미국,
109,데스티네이션 도쿄,,"642,000",0.0%,"3,213,000",321,"1,604",1,9,미국,미국,
110,모호크족의 북소리,,"634,000",0.0%,"6,778,000",317,"3,175",1,9,미국,미국,
111,사랑아 나는 통곡한다,,"628,000",0.0%,"10,467,000",314,"5,186",1,12,미국,미국,
112,건힐의 결투,,"616,000",0.0%,"7,931,000",308,"4,041",1,9,미국,미국,
113,워터 릴리스,2020-08-13,"2,550,500",0.0%,"99,162,032",293,"11,607",9,77,프랑스,프랑스,(주)영화특별시에스엠씨
114,바람에 쓴 편지,,"580,000",0.0%,"9,678,000",290,"4,858",1,13,미국,미국,
115,바탄의 전투,,"576,000",0.0%,"3,103,000",288,"1,307",1,9,미국,미국,
116,마야,,"566,000",0.0%,"2,084,000",283,"1,042",1,9,이탈리아,"이탈리아,미국,프랑스",
116,길고 긴 여름날,,"571,000",0.0%,"5,646,000",283,"2,798",1,12,미국,미국,
118,"어디갔어, 버나뎃",2020-10-08,"3,869,500",0.0%,"3,869,500",273,273,1,3,미국,미국,"(주)디스테이션,(주)엔케이컨텐츠"
119,포스트맨은 벨을 두번 울린다,,"540,000",0.0%,"7,727,000",270,"3,672",1,12,미국,미국,
120,젊은 모녀,2020-09-10,"1,562,000",0.0%,"1,562,000",269,269,20,20,한국,한국,(주)소나무픽쳐스
121,황금마차,,"534,000",0.0%,"970,000",267,420,1,9,이탈리아,"이탈리아,프랑스",
121,카르멘,2019-09-14,"5,681,900",0.0%,"42,966,400",267,"1,841",7,49,미국,미국,(주) 인스터 글로벌
123,인디애니페스트2020 새벽비행2,,"1,584,000",0.0%,"1,584,000",265,265,2,5,한국,한국,
124,브링 더 소울 : 더 무비,2019-08-07,"2,228,000",0.0%,"2,921,221,810",264,"338,097",31,56,한국,한국,"CGV ICECON,월트디즈니컴퍼니코리아 유한책임회사"
125,살로메,2020-09-20,"6,019,500",0.0%,"6,019,500",241,241,8,30,독일,독일,(주)케빈앤컴퍼니
126,애니멀 크래커,2020-08-05,"1,676,400",0.0%,"1,027,379,740",240,"129,468",4,17,미국,미국,(주)이수C&E
127,영웅,,"1,416,000",0.0%,"1,416,000",236,236,1,2,기타,"기타,프랑스,포르투갈",
127,그왈루의 여정,,"1,416,000",0.0%,"1,416,000",236,236,1,2,기타,기타,
127,베이비 마마스,,"1,416,000",0.0%,"1,416,000",236,236,1,2,남아프리카공화국,남아프리카공화국,
130,로드 투 카불,,"1,380,000",0.0%,"1,380,000",230,230,1,2,모로코,모로코,
130,마타레스,,"1,380,000",0.0%,"1,380,000",230,230,1,2,기타,기타,
130,선시티에서의 10일,,"1,380,000",0.0%,"1,380,000",230,230,1,2,나이지리아,나이지리아,
130,마흐무드의 복사 가게,,"1,380,000",0.0%,"1,631,000",230,481,1,2,이집트,이집트,
134,이별식당,2020-08-27,"1,724,180",0.0%,"5,956,740",224,757,23,107,한국,한국,"(주)에스와이코마드,아이 엠"
135,귀여운 빌리,,"447,000",0.0%,"3,880,000",221,"1,849",1,9,미국,미국,
136,뮤지컬 남극 탐험가는 나를 좋아해,2020-09-16,"3,940,000",0.0%,"3,940,000",219,219,16,136,미국,미국,C 무비
136,7월7일,2020-09-02,"1,846,560",0.0%,"1,846,560",219,219,18,108,한국,한국,(주)이놀미디어
138,남과 여: 여전히 찬란한,2020-10-15,"1,880,000",0.0%,"1,880,000",215,215,3,6,프랑스,프랑스,(주)팝엔터테인먼트
139,이별의 목적,2020-09-10,"1,690,470",0.0%,"1,690,470",214,214,15,122,한국,한국,주식회사 블루필름웍스
140,밥정,2020-10-07,"1,684,000",0.0%,"5,826,000",209,775,5,12,한국,한국,(주)엣나인필름
141,부베의 여인,,"403,000",0.0%,"5,033,000",199,"2,499",1,6,이탈리아,"이탈리아,프랑스",
142,사랑에 관한 짧은 필름,1995-10-14,"1,702,000",0.0%,"4,706,000",194,630,2,13,폴란드,폴란드,(주)영화사 안다미로
143,동아시아반일무장전선,2020-08-20,"1,399,000",0.0%,"6,895,000",184,870,9,58,한국,한국,아이 엠
144,섹스의 세계,2020-09-17,"940,000",0.0%,"940,000",174,174,25,25,한국,한국,(주)컨텐츠 빌리지
144,기색충,2020-09-10,"940,000",0.0%,"940,000",174,174,25,25,한국,한국,(주)컨텐츠 빌리지
146,살인에 관한 짧은 필름,1997-07-05,"1,431,000",0.0%,"3,618,000",167,443,2,16,폴란드,폴란드,(주)영화사 안다미로
147,마술피리,2019-04-28,"3,381,500",0.0%,"49,654,500",160,"2,153",7,30,독일,독일,(주)케빈앤컴퍼니
148,여름날,2020-08-20,"1,129,500",0.0%,"5,390,480",155,680,8,72,한국,한국,영화배급협동조합 씨네소파
149,백주의 결투,,"308,000",0.0%,"10,000,000",154,"4,313",1,10,미국,미국,
150,메기,2019-09-26,"1,382,000",0.0%,"334,401,228",147,"39,651",2,18,한국,한국,"(주)엣나인필름,CGV아트하우스"
151,광음적고사,,"1,581,000",0.0%,"1,581,000",141,141,1,1,대만,대만,(주)에이썸엔터테인먼트
152,좀비캠프,2020-09-25,"700,000",0.0%,"700,000",140,140,5,7,미국,미국,(주)스톰픽쳐스코리아
153,김비서는 정말 왜 그럴까?,2020-09-03,"650,000",0.0%,"650,000",138,138,20,20,한국,한국,(주)컨텐츠 빌리지
154,외출 3,2020-09-28,"672,000",0.0%,"672,000",134,134,19,20,한국,한국,(주)영화사가을
154,화끈한 미용실,2020-09-09,"672,000",0.0%,"672,000",134,134,20,20,한국,한국,(주)영화사가을
156,영 앳 하트,,"266,000",0.0%,"9,439,000",133,"4,488",1,3,미국,미국,
157,쿼바디스,1973-01-13,"264,000",0.0%,"34,010,982",132,"19,063",1,6,미국,미국,
157,타오르는 여인의 초상,2020-01-16,"798,530",0.0%,"1,254,150,398",132,"148,950",2,22,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
159,작은 소망,2020-08-13,"640,000",0.0%,"67,088,000",128,"8,039",1,8,대만,"대만,중국",(주)콘텐츠판다
160,새,,"760,000",0.0%,"24,729,626",120,"3,216",2,9,미국,미국,(주)영화사 안다미로
161,터칭 더 보이드,2020-09-24,"848,640",0.0%,"950,640",112,129,8,43,영국,영국,(주)피터팬픽쳐스
162,찬실이는 복도 많지,2020-03-05,"858,000",0.0%,"237,898,960",111,"27,895",5,56,한국,한국,찬란
163,맨발의 청춘,,"220,000",0.0%,"14,407,000",110,"7,597",1,13,한국,한국,
164,역마차,,"216,000",0.0%,"18,282,900",108,"7,311",1,6,미국,미국,
165,어서오시게스트하우스,2020-08-13,"776,000",0.0%,"32,689,670",105,"3,763",4,31,한국,한국,(주)리틀빅픽쳐스
165,맨슨 패밀리,2020-06-15,"117,000",0.0%,"2,059,000",105,"1,969",1,2,영국,"영국,미국",(주)영화사 안다미로
167,벤허,1972-09-07,"206,000",0.0%,"308,990,812",103,"52,593",1,6,미국,미국,(주)팝엔터테인먼트
168,블러드: 궁금한 이야기,2020-06-15,"112,000",0.0%,"1,948,000",100,"1,858",1,2,영국,영국,(주)영화사 안다미로
169,무협: 더 코드,2020-06-22,"110,000",0.0%,"1,998,000",98,"1,920",1,2,미국,미국,(주)영화사 안다미로
169,소리도 없이,2020-10-15,"882,000",0.0%,"882,000",98,98,1,1,한국,한국,(주)에이스메이커무비웍스
169,언힌지드,2020-10-07,"882,000",0.0%,"882,000",98,98,2,2,미국,미국,"(주)누리픽쳐스,(주)영화특별시에스엠씨"
172,셰이프 오브 뮤직: 알렉상드르 데스플라,2020-08-13,"917,370",0.0%,"20,757,480",97,"2,415",4,23,프랑스,프랑스,(주)영화사 진진
172,사냥의 시간: 데스 게임,2020-06-22,"109,000",0.0%,"1,978,000",97,"1,896",1,2,미국,미국,(주)영화사 안다미로
174,하우스,,"692,000",0.0%,"692,000",96,96,1,2,일본,일본,
175,라라랜드,2016-12-07,"916,000",0.0%,"30,842,609,148",94,"3,738,489",1,7,미국,미국,판씨네마(주)
176,아라비안 나이트,,"186,000",0.0%,"4,643,000",93,"2,337",1,6,미국,미국,
177,더 프린세스 : 도둑맞은 공주,2020-08-12,"673,600",0.0%,"457,499,660",92,"55,838",4,24,우크라이나,우크라이나,(주)팝엔터테인먼트
177,존 휴스턴 회고전-미스터 앨리슨,2008-03-15,"184,000",0.0%,"3,807,000",92,"1,810",1,6,미국,미국,
179,아이 캔 온리 이매진,2018-06-21,"686,000",0.0%,"265,618,260",90,"34,955",1,9,미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS"
179,시간을 달리는 소녀,,"648,000",0.0%,"648,000",90,90,1,2,일본,일본,
181,패왕별희 디 오리지널,2017-03-30,"825,200",0.0%,"935,106,460",88,"103,198",1,29,중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
182,라 붐,2013-10-24,"870,000",0.0%,"69,960,500",87,"9,348",1,2,프랑스,프랑스,(주)앤드플러스미디어웍스
182,프록시마 프로젝트,2020-10-15,"620,000",0.0%,"620,000",87,87,5,5,프랑스,프랑스,(주)영화사 진진
182,500일의 썸머,2010-01-21,"870,000",0.0%,"2,305,197,900",87,"291,382",1,2,미국,미국,"(주)스튜디오디에이치엘,(주)팝엔터테인먼트,이십세기폭스코리아(주)"
185,현기증,,"939,000",0.0%,"71,136,642",86,"12,122",1,4,미국,미국,(주)영화사 안다미로
186,악사들,2014-12-04,"245,000",0.0%,"8,531,700",85,"1,685",1,23,한국,한국,㈜인디스토리
187,전학생,,"586,000",0.0%,"586,000",84,84,1,2,일본,일본,
188,부다페스트 스토리,2020-08-13,"600,500",0.0%,"36,031,990",83,"4,418",7,23,헝가리,헝가리,알토미디어(주)
188,이방인과 보낸 여름,,"568,000",0.0%,"568,000",83,83,1,2,일본,일본,
190,윤희에게,2019-11-14,"610,000",0.0%,"974,867,809",82,"122,459",7,46,한국,한국,(주)리틀빅픽쳐스
190,청춘 딩가딩가딩,,"575,000",0.0%,"575,000",82,82,1,2,일본,일본,
190,나는보리,2020-05-21,"467,000",0.0%,"84,886,360",82,"11,810",6,42,한국,한국,(주)영화사 진진
193,쓸쓸한 사람,,"553,000",0.0%,"553,000",79,79,1,2,일본,일본,
194,왕의 남자,2005-12-29,"640,000",0.0%,"66,019,904,400",77,"10,514,177",1,7,한국,한국,(주)시네마서비스
195,아베 사다의 생애,,"539,000",0.0%,"539,000",76,76,1,2,일본,일본,
196,"하루카, 노스탤지어",,"502,000",0.0%,"502,000",74,74,1,2,일본,일본,
197,이 마스나디에리,2020-09-01,"2,405,050",0.0%,"2,405,050",73,73,5,32,이탈리아,이탈리아,일미디어
197,러브 미 텐더,,"146,000",0.0%,"6,742,000",73,"3,363",1,7,미국,미국,
197,북경의 55일,,"146,000",0.0%,"12,817,000",73,"6,373",1,6,미국,미국,
200,싸이코,,"752,000",0.0%,"67,909,026",70,"9,970",1,3,미국,미국,(주)영화사 안다미로
200,북촌방향,2011-09-08,"486,000",0.0%,"370,280,200",70,"46,282",1,5,한국,한국,(주)영화제작전원사
202,마농 레스코,2020-08-03,"1,033,500",0.0%,"6,274,150",69,228,10,19,이탈리아,이탈리아,일미디어
203,레드 리버,,"134,000",0.0%,"16,230,000",67,"7,591",1,6,미국,미국,
204,마티아스와 막심,2020-07-23,"696,000",0.0%,"111,007,420",66,"12,386",2,14,캐나다,캐나다,(주)엣나인필름
205,빅샤크3: 젤리몬스터 대소동,2020-07-29,"339,000",0.0%,"562,559,660",63,"72,912",1,3,중국,중국,(주)팝엔터테인먼트
206,18 걸그룹 승하의 눈치게임,2020-09-17,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,라임필름
206,여자친구의 맛,2020-09-29,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,케이엘 픽쳐스
206,가슴 큰 초희 - 무삭제판,2020-09-18,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,케이엘 픽쳐스
206,예쁜 여동생 2,2020-09-06,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,케이엘 픽쳐스
206,욕정의 며느리2,2020-09-02,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
206,싸버린 택배기사,2020-09-02,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
206,섹스 소녀 3,2020-09-15,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,케이엘 픽쳐스
