순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
36,아르코 라이브 뮤지컬 호프,2021-03-03,"90,163,000",0.3%,"90,163,000","4,509","4,509",10,193,한국,한국,(주)아이디어랩
37,내일도 우린 사랑하고 있을까,2021-03-11,"31,768,800",0.1%,"31,768,800","4,451","4,451",129,"1,090",중국,중국,(주)디스테이션
38,해리 포터와 불의 잔,2005-12-01,"42,986,500",0.1%,"22,097,731,900","4,322","3,499,257",30,353,미국,미국,워너브러더스 코리아(주)
39,와일드 마운틴 타임,2021-03-24,"35,076,910",0.1%,"35,076,910","4,072","4,072",272,"1,843",영국,영국,"(주)영화사 빅,(주)태양미디어그룹"
40,"조제, 호랑이 그리고 물고기들",2021-03-31,"28,701,310",0.1%,"28,701,310","4,001","4,001",388,719,일본,일본,(주)팝엔터테인먼트
41,쁘떼뜨,2021-03-10,"33,256,200",0.1%,"33,256,200","3,915","3,915",105,"1,251",독일,독일,예지림엔터테인먼트
42,허트 로커,2010-04-22,"33,789,830",0.1%,"1,336,499,030","3,895","177,735",75,889,미국,미국,"(주)까멜리아이엔티,(주)스마일이엔티,(주)넥스트엔터테인먼트월드(NEW)"
43,해길랍,2021-03-31,"25,995,640",0.1%,"26,491,640","3,844","3,907",223,293,기타,기타,오드
44,커피 오어 티,2021-03-31,"27,529,470",0.1%,"27,529,470","3,766","3,766",119,176,중국,중국,(주)넥스트엔터테인먼트월드(NEW)
45,랜드,2021-03-17,"24,080,300",0.1%,"24,080,300","3,722","3,722",25,371,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
46,해피 투게더,1998-08-22,"31,066,610",0.1%,"309,760,320","3,680","33,971",35,573,홍콩,홍콩,(주)디스테이션
47,국카스텐 콘서트 실황 : 해프닝,2021-03-24,"62,325,000",0.2%,"62,325,000","3,485","3,485",54,729,한국,한국,CGV ICECON
48,유어 아이즈 텔,2021-03-11,"23,015,760",0.1%,"23,015,760","3,370","3,370",103,698,일본,일본,"(주)리틀빅픽쳐스,주식회사 더쿱"
49,아수라도,2021-03-18,"27,725,060",0.1%,"27,725,060","3,166","3,166",101,759,한국,한국,(주)제이앤씨미디어그룹
50,노바디,2021-04-07,"20,391,000",0.1%,"20,391,000","2,913","2,913",22,23,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
51,프라미싱 영 우먼,2021-02-24,"22,644,900",0.1%,"55,816,900","2,904","7,230",60,494,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
52,라라의 신비한 모험,2021-03-18,"23,300,050",0.1%,"23,300,050","2,808","2,808",165,592,기타,기타,와이드 릴리즈(주)
53,부활: 그 증거,2020-10-08,"20,945,000",0.1%,"273,960,320","2,715","34,062",8,73,한국,한국,(주)영화사 진진
54,잃어버린 얼굴 1895,2021-02-24,"47,893,500",0.2%,"116,466,000","2,613","6,384",63,549,한국,한국,(재)서울예술단
55,부활,2020-07-09,"21,930,010",0.1%,"135,226,510","2,495","17,032",39,238,한국,한국,(주)중헌홀딩스
56,태양을 덮다,2021-03-11,"16,525,420",0.1%,"16,720,420","2,476","2,515",21,188,일본,일본,(주)트리플픽쳐스
57,화양연화,2000-10-20,"23,789,520",0.1%,"974,954,200","2,453","110,024",25,282,홍콩,"홍콩,프랑스",(주)디스테이션
58,타락천사,1995-12-23,"22,599,790",0.1%,"95,458,920","2,319","9,873",31,208,홍콩,홍콩,(주)디스테이션
59,트웬티 해커,2021-03-24,"13,485,500",0.0%,"13,485,500","2,301","2,301",74,230,한국,한국,(주)도어이앤엠
60,어니스트 씨프,2021-02-03,"13,609,400",0.0%,"724,854,260","2,278","82,388",5,17,미국,미국,(주)올스타엔터테인먼트
61,극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 완더링; 아가트람,2021-02-25,"21,647,420",0.1%,"62,002,030","2,181","6,290",74,657,일본,일본,(주)애니플러스
62,디 아더 사이드,2021-03-25,"12,659,990",0.0%,"12,659,990","2,112","2,112",20,136,기타,기타,찬란
63,세자매,2021-01-27,"13,103,690",0.0%,"701,932,930","2,094","83,245",19,214,한국,한국,(주)리틀빅픽쳐스
64,아이카,2021-03-25,"18,720,440",0.1%,"18,720,440","2,089","2,089",38,256,기타,기타,(주)디오시네마
65,더블패티,2021-02-17,"16,607,520",0.1%,"132,609,660","2,043","15,383",24,82,한국,한국,"케이티하이텔(주),판씨네마(주)"
66,북스마트,2021-01-27,"9,758,000",0.0%,"108,654,680","1,951","16,380",3,12,미국,미국,(주)콘텐츠판다
67,원초적 본능,2021-03-18,"12,946,000",0.0%,"12,946,000","1,927","1,927",32,466,미국,미국,(주)제이앤씨미디어그룹
68,타오르는 여인의 초상,2020-01-16,"13,180,000",0.0%,"1,293,261,338","1,914","153,945",33,494,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
69,아비정전,1990-12-22,"14,016,270",0.0%,"208,641,670","1,871","28,716",32,376,홍콩,홍콩,(주)디스테이션
70,반딧불이 딘딘과 용감한 곤충 탐험대,2021-03-25,"16,278,070",0.1%,"16,278,070","1,849","1,849",99,297,중국,중국,(주)씨네필운
71,공동경비구역 JSA,2000-09-08,"15,830,500",0.1%,"25,533,200","1,819","3,094",57,543,한국,한국,CJ ENM
72,빛과 철,2021-02-18,"13,288,610",0.0%,"83,919,760","1,801","10,348",45,397,한국,한국,찬란
73,원더 우먼 1984,2020-12-23,"8,992,000",0.0%,"4,947,583,400","1,798","548,695",4,7,미국,미국,워너브러더스 코리아(주)
74,조제,2020-12-10,"8,731,000",0.0%,"1,896,675,540","1,746","212,439",6,11,한국,한국,워너브러더스 코리아(주)
75,패왕별희 디 오리지널,2017-03-30,"13,132,500",0.0%,"948,698,960","1,661","104,951",68,92,중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
76,포제서,2021-03-11,"15,118,280",0.1%,"17,716,280","1,654","1,881",80,551,캐나다,캐나다,(주)제이앤씨미디어그룹
77,새해전야,2021-02-10,"10,988,270",0.0%,"1,563,873,850","1,633","169,838",44,158,한국,한국,(주)에이스메이커무비웍스
78,리틀드래곤 코코넛2: 정글대탐험,2021-02-24,"13,578,930",0.0%,"35,175,910","1,621","4,241",147,342,독일,독일,(주)팝엔터테인먼트
79,해변의 에트랑제,2021-02-18,"15,191,750",0.1%,"49,396,100","1,606","5,313",22,222,일본,일본,(주)팝엔터테인먼트
80,헬렌: 내 영혼의 자화상,2021-02-25,"12,397,150",0.0%,"23,792,100","1,566","2,996",40,297,기타,기타,(주)영화사 진진
81,영웅본색,1987-05-23,"10,316,000",0.0%,"124,562,400","1,539","18,445",33,333,홍콩,홍콩,(유)조이앤시네마
82,늑대와 춤을,1991-03-31,"7,153,000",0.0%,"94,739,420","1,430","11,757",6,10,미국,미국,"(주)더세컨드웨이브,(주)영화특별시에스엠씨"
83,당신의 사월,2021-04-01,"11,007,000",0.0%,"12,960,500","1,190","1,482",2,11,한국,한국,(주)시네마달
84,카페 소사이어티,2016-09-14,"7,337,000",0.0%,"1,062,501,166","1,087","128,643",32,436,미국,미국,"찬란,CGV아트하우스"
85,인천스텔라,2021-03-25,"9,304,870",0.0%,"9,423,870","1,060","1,077",50,315,한국,한국,(주)영화사 그램
86,멀리가지마라,2021-03-04,"7,687,500",0.0%,"10,648,500","1,046","1,375",34,244,한국,한국,(주)영화사오원
87,엽기적인 그녀,2001-07-26,"10,269,290",0.0%,"35,442,380","1,043","3,443",91,213,한국,한국,"이언픽쳐스,(주)시네마서비스"
88,"구라, 베토벤",2021-02-25,"5,767,700",0.0%,"21,690,100",992,"3,594",9,96,한국,한국,목영이엔엠
89,시간의 끝에서 널 기다려,2021-02-17,"5,399,200",0.0%,"40,809,400",932,"5,222",21,79,홍콩,홍콩,(주)디스테이션
89,서치,2018-08-29,"6,411,500",0.0%,"25,295,011,345",932,"2,951,629",31,353,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
91,더 파더,2021-04-07,"7,679,500",0.0%,"17,102,500",905,"1,880",18,41,영국,영국,판씨네마(주)
92,2046,2004-10-15,"8,231,000",0.0%,"845,939,510",902,"128,332",20,111,홍콩,홍콩,"(주)디스테이션,이십세기폭스필름코퍼레이션"
93,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,2019-03-21,"7,120,000",0.0%,"407,614,610",893,"46,377",17,102,일본,일본,(주)애니플러스
94,피넛 버터 팔콘,2021-04-07,"8,306,000",0.0%,"8,306,000",892,892,5,11,미국,미국,(주)팝엔터테인먼트
95,신 테니스의 왕자 효테이 vs 릿카이 : 게임 오브 퓨처 전편,2021-03-24,"7,083,000",0.0%,"7,083,000",883,883,60,411,일본,일본,(주)얼리버드픽쳐스
96,빅쇼트,2016-01-21,"5,436,000",0.0%,"3,632,003,707",839,"448,059",27,250,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
97,나는 나를 해고하지 않는다,2021-01-28,"4,473,500",0.0%,"140,877,500",831,"18,399",7,36,한국,한국,(주)영화사 진진
98,불한당: 나쁜 놈들의 세상,2017-05-17,"8,970,710",0.0%,"7,751,114,735",810,"964,099",2,42,한국,한국,(주)씨제이이엔엠
99,밤빛,2021-03-04,"6,292,110",0.0%,"8,566,110",772,"1,041",31,365,한국,한국,영화배급협동조합 씨네소파
100,더 터널,2021-03-04,"7,060,550",0.0%,"7,060,550",768,768,36,265,기타,기타,예지림엔터테인먼트
101,모추어리 컬렉션,2021-01-21,"3,730,000",0.0%,"37,557,400",746,"4,693",2,3,미국,미국,(주)이놀미디어
102,너의 이름은.,2017-01-04,"7,336,940",0.0%,"30,074,967,976",733,"3,737,888",5,92,일본,일본,메가박스중앙(주)플러스엠
103,117편의 러브레터,2021-03-18,"5,362,770",0.0%,"5,922,770",720,832,18,183,헝가리,헝가리,알토미디어(주)
104,클로저,2005-02-03,"7,095,090",0.0%,"1,665,743,092",683,"248,409",21,147,미국,미국,"(주)스튜디오디에이치엘,(주)퍼스트런,글뫼 주식회사,소니픽쳐스릴리징코리아"
105,아일로,2021-03-18,"5,504,370",0.0%,"5,504,370",655,655,25,176,프랑스,프랑스,(주)에스와이코마드
106,신패왕화 : 예스마담,2021-03-04,"3,100,000",0.0%,"3,100,000",620,620,5,31,홍콩,홍콩,라온아이(주)
107,레컨,2021-02-27,"4,249,800",0.0%,"4,292,800",606,613,20,43,미국,미국,주식회사 풍경소리
108,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,"4,552,000",0.0%,"359,028,730",570,"44,739",15,86,일본,일본,(주)박수엔터테인먼트
109,부에노스 아이레스 제로 디그리,,"4,818,000",0.0%,"24,143,500",506,"2,496",7,62,홍콩,홍콩,(주)디스테이션
110,극장판 바이올렛 에버가든,2020-11-12,"4,715,950",0.0%,"518,043,670",484,"60,420",3,42,일본,일본,(주)라이크콘텐츠
111,주세페 베르디의 '레퀴엠',2021-03-02,"11,007,050",0.0%,"11,007,050",472,472,11,99,이탈리아,이탈리아,일미디어
112,"마진 콜: 24시간, 조작된 진실",2013-01-03,"3,021,000",0.0%,"53,800,500",463,"7,549",22,142,미국,미국,(주)팝파트너스
113,날씨의 아이,2019-10-30,"4,413,190",0.0%,"5,869,460,310",441,"716,008",5,82,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
114,드림빌더,2021-02-10,"2,593,500",0.0%,"157,287,640",435,"18,560",3,17,기타,기타,(주)트리플픽쳐스
115,정브르의 동물일기,2021-02-24,"2,956,500",0.0%,"9,597,000",429,"1,416",51,119,한국,한국,CGV ICECON
116,특명: 스피드 레스큐,2021-03-29,"2,144,000",0.0%,"2,144,000",427,427,21,25,홍콩,홍콩,와이드 릴리즈(주)
117,턴: 더 스트릿,2021-03-31,"3,226,000",0.0%,"3,226,000",414,414,27,29,한국,한국,(주)26컴퍼니
118,UFO 스케치,2021-03-04,"2,849,500",0.0%,"4,179,500",404,566,10,126,한국,한국,(주)마노엔터테인먼트
119,에로스: 왕가위 감독 특별판,,"3,660,500",0.0%,"12,880,500",403,"1,377",6,33,홍콩,홍콩,(주)디스테이션
120,디지몬 어드벤처 : 라스트 에볼루션 인연,2021-02-17,"4,311,500",0.0%,"49,397,000",396,"4,739",29,73,일본,일본,(주)얼리버드픽쳐스
120,팅커 테일러 솔저 스파이,2012-02-09,"3,564,000",0.0%,"666,727,200",396,"89,382",3,4,영국,"영국,프랑스,독일","(주)드림팩트엔터테인먼트,팝엔터테인먼트"
122,열혈남아,1989-10-14,"3,518,600",0.0%,"26,785,740",393,"3,051",15,72,홍콩,홍콩,(주)디스테이션
123,파라오,,"784,000",0.0%,"8,098,000",392,"4,044",1,12,미국,미국,
124,람보,1983-06-17,"4,045,440",0.0%,"4,139,440",380,416,32,108,미국,미국,(주)제이앤씨미디어그룹
125,더스트맨,2021-04-07,"3,492,000",0.0%,"4,976,000",374,589,3,5,한국,한국,(주)트리플픽쳐스
126,잊을 수 없는 모정,,"744,000",0.0%,"1,591,000",372,717,1,12,미국,미국,
127,동사서독 리덕스,2013-12-05,"3,174,000",0.0%,"73,775,000",366,"9,052",9,39,홍콩,"홍콩,대만","(주)디스테이션,(주)엔케이컨텐츠,(주)앤드플러스미디어웍스"
128,실종: 사라진 사람들,2021-03-18,"3,105,180",0.0%,"3,105,180",348,348,30,149,미국,미국,(주)제이앤씨미디어그룹
129,아홉수 로맨스,2021-02-24,"3,572,640",0.0%,"9,437,320",342,950,23,98,한국,한국,(주)스튜디오 보난자
130,아이,2021-02-10,"3,093,900",0.0%,"297,568,920",334,"37,637",29,83,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
131,부러진 화살,,"664,000",0.0%,"7,053,000",332,"3,739",1,16,미국,미국,
132,비포 미드나잇,2013-05-22,"2,523,300",0.0%,"1,556,736,157",326,"212,565",13,68,미국,미국,"(주)까멜리아이엔티,(주)팝엔터테인먼트"
133,그리고 방행자,2021-03-11,"2,856,340",0.0%,"2,856,340",323,323,7,53,한국,한국,"주식회사 블루필름웍스,THE 픽쳐스"
134,람보-특별판,2021-03-04,"2,467,010",0.0%,"2,467,010",321,321,21,133,미국,미국,(주)제이앤씨미디어그룹
134,페어웰,2021-02-04,"2,426,200",0.0%,"111,243,900",321,"13,373",10,102,미국,"미국,중국",오드
136,피가로의 결혼,2015-02-21,"8,033,700",0.0%,"57,966,200",320,"2,735",6,44,미국,미국,(주) 인스터 글로벌
137,세계를 그대 품안에,,"624,000",0.0%,"24,705,000",312,"12,215",1,12,미국,미국,
138,스푸트닉,2021-02-04,"2,101,000",0.0%,"12,460,640",301,"1,492",2,3,러시아,러시아,(주)제이앤씨미디어그룹
138,피아노,1993-09-25,"2,027,000",0.0%,"33,837,000",301,"6,101",5,61,호주,호주,(주)팝엔터테인먼트
140,비련의 공주 엘리자베스,,"587,000",0.0%,"2,979,000",291,"1,487",1,12,미국,미국,
141,유공자,2021-03-01,"940,000",0.0%,"940,000",287,287,4,147,한국,한국,M&M 인터내셔널
142,산,,"554,000",0.0%,"10,141,000",273,"5,056",1,12,미국,미국,
143,동경 이야기,2014-08-16,"2,950,000",0.0%,"14,303,400",266,"1,788",1,14,일본,일본,오드
144,일대종사,2013-08-22,"2,287,500",0.0%,"741,199,500",257,"102,370",3,20,중국,중국,CGV아트하우스
145,트라이얼 오브 더 시카고 7,2020-10-07,"2,263,500",0.0%,"43,604,030",244,"5,282",19,36,미국,미국,메가박스중앙(주)플러스엠
146,아틱,2019-03-27,"1,544,000",0.0%,"76,085,010",242,"9,745",3,4,아이슬란드,아이슬란드,"(주)영화특별시에스엠씨,(주)삼백상회"
147,사랑의 비약,,"472,000",0.0%,"4,831,000",236,"2,408",1,9,미국,미국,
148,기도하는 남자,2020-02-20,"1,245,000",0.0%,"14,909,420",232,"1,893",11,68,한국,한국,(주)랠리버튼
149,마리오네트,2021-02-17,"2,171,400",0.0%,"62,758,000",230,"7,548",19,81,네덜란드,네덜란드,(주)이놀미디어
150,3개의 얼굴들,2021-03-04,"1,825,900",0.0%,"1,825,900",227,227,5,77,프랑스,프랑스,주식회사 플릭스코
151,탐정야화,,"440,000",0.0%,"1,791,000",220,893,1,9,미국,미국,
152,수색자,,"536,000",0.0%,"15,927,000",217,"7,200",1,13,미국,미국,
152,소공녀,2018-03-22,"1,401,000",0.0%,"479,199,200",217,"60,069",17,110,한국,한국,CGV아트하우스
154,내 친구의 딸2,2021-03-04,"1,059,000",0.0%,"1,059,000",210,210,20,20,한국,한국,노바엔터테인먼트
154,내 여자의 맛,2021-03-11,"1,059,000",0.0%,"1,059,000",210,210,20,20,한국,한국,노바엔터테인먼트
156,레 미제라블,2021-04-15,"1,393,000",0.0%,"1,393,000",209,209,1,2,프랑스,프랑스,(주)영화사 진진
157,방황하는 네덜란드인,2021-02-28,"5,053,000",0.0%,"6,256,400",206,257,7,45,독일,독일,(주)케빈앤컴퍼니
158,검찰측의 죄인,,"2,098,100",0.0%,"6,001,100",204,633,3,20,일본,일본,
158,세상의 모든 디저트: 러브 사라,2021-02-04,"1,427,000",0.0%,"54,660,170",204,"6,532",6,44,영국,영국,(주)티캐스트
160,분노,2017-03-30,"2,053,940",0.0%,"239,695,977",201,"29,627",3,21,일본,일본,메가박스중앙(주)플러스엠
161,안녕하세요,,"2,187,000",0.0%,"6,769,000",199,903,1,13,일본,일본,
162,어른들은 몰라요,2021-04-15,"1,782,000",0.0%,"1,782,000",198,198,1,2,한국,한국,(주)리틀빅픽쳐스
163,출동! 시크릿 보틀 수호대,2021-03-24,"1,843,500",0.0%,"1,843,500",196,196,10,47,한국,한국,씨제이포디플렉스 주식회사
164,비밀의 정원,2021-04-08,"1,917,000",0.0%,"2,904,000",191,334,1,2,한국,한국,필름다빈
165,스매시 앤 그랩: 보석강도단 핑크 팬더,2021-03-11,"1,474,000",0.0%,"1,474,000",189,189,9,87,영국,영국,독포레스트
165,스카페이스,,"388,000",0.0%,"6,614,000",189,"2,958",1,12,미국,미국,
165,내시,,"378,000",0.0%,"12,628,000",189,"6,292",1,9,한국,한국,
168,기억의 전쟁,2020-02-27,"1,438,000",0.0%,"19,698,240",186,"2,366",4,27,한국,한국,(주)시네마달
168,만춘,,"2,057,000",0.0%,"6,370,000",186,890,1,14,일본,일본,
170,인생유전,,"371,000",0.0%,"2,509,000",183,692,1,6,프랑스,프랑스,
171,성월동화,1999-08-28,"1,220,000",0.0%,"28,839,800",181,"3,895",1,14,중국,중국,(주)영화사오원
172,BBC프롬스: 그라치니테-틸라와 버밍엄 심포니,2021-03-02,"5,366,000",0.0%,"5,366,000",180,180,11,76,독일,독일,(주)케빈앤컴퍼니
173,이다,2015-02-18,"1,188,500",0.0%,"135,103,235",178,"17,700",8,56,폴란드,"폴란드,덴마크",시네마 뉴원
174,바람의 목소리,,"1,295,000",0.0%,"1,515,000",176,220,1,3,일본,일본,
175,지구 최후의 날,,"350,000",0.0%,"1,691,000",175,843,1,12,,,
176,하나와 앨리스,2004-11-17,"1,331,570",0.0%,"593,437,270",174,"93,287",3,25,일본,일본,"(주)미디어캐슬,(주)팝엔터테인먼트,쇼이스트(주)"
177,엠마,2020-02-27,"1,512,000",0.0%,"38,895,500",167,"5,554",27,58,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
178,사마에게,2020-01-23,"1,320,000",0.0%,"135,948,472",165,"16,882",2,3,영국,영국,(주)엣나인필름
179,몬스터 헌터,2021-02-10,"1,560,950",0.0%,"972,706,750",162,"102,104",12,35,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
179,회색 양복을 입은 사나이,,"324,000",0.0%,"2,544,000",162,986,1,6,미국,미국,
181,신의 법정,,"320,000",0.0%,"3,392,000",160,"1,547",1,9,미국,미국,
182,"나는 내일, 어제의 너와 만난다",2017-10-12,"1,097,000",0.0%,"1,372,427,800",157,"180,797",1,7,일본,일본,(주)디스테이션
183,시 읽는 시간,2021-03-25,"1,132,900",0.0%,"2,336,400",155,381,15,70,한국,한국,(주)마노엔터테인먼트
184,대해적,,"390,000",0.0%,"11,716,000",154,"5,512",1,8,미국,미국,
185,송가인 더 드라마,2021-02-11,"1,230,000",0.0%,"175,253,000",151,"16,251",24,68,한국,한국,(주)영화특별시에스엠씨
186,"사랑하고 사랑받고, 차고 차이고",2021-04-08,"1,200,000",0.0%,"1,200,000",150,150,1,1,일본,일본,(주)라이크콘텐츠
187,싱크로닉,2021-04-01,"1,595,500",0.0%,"1,595,500",148,148,1,2,미국,미국,(주)제이앤씨미디어그룹
188,구름 위에 살다,,"996,000",0.0%,"996,000",145,145,1,2,일본,일본,
188,미라클 벨리에,2015-08-27,"1,160,000",0.0%,"933,505,518",145,"122,614",2,2,프랑스,프랑스,(주)영화사 진진
190,타인의 친절,2021-04-07,"1,506,000",0.0%,"1,506,000",140,140,1,3,영국,영국,그린나래미디어(주)
191,천년호,,"274,000",0.0%,"2,352,000",137,"1,176",1,9,한국,한국,
192,국가부도의 날,2018-11-28,"838,000",0.0%,"30,894,153,837",134,"3,755,367",16,73,한국,한국,(주)씨제이이엔엠
193,고종황제와 의사 안중근,,"264,000",0.0%,"7,807,000",132,"3,895",1,6,한국,한국,
193,오차즈케의 맛,,"1,484,000",0.0%,"2,822,000",132,372,1,13,일본,일본,
193,아메리칸 허슬,2014-02-20,"1,136,500",0.0%,"1,201,525,170",132,"156,225",22,52,미국,미국,(주)누리픽쳐스
196,들장미,,"262,000",0.0%,"589,000",131,249,1,9,오스트리아,오스트리아,
197,동주,2016-02-17,"1,431,940",0.0%,"8,920,555,903",129,"1,176,936",1,14,한국,한국,메가박스중앙(주)플러스엠
197,그린 북,2019-01-09,"1,032,000",0.0%,"3,708,035,360",129,"445,291",2,2,미국,미국,CGV아트하우스
199,황혼의 결투,,"325,000",0.0%,"2,946,000",128,"1,435",1,6,미국,미국,
200,파 프롬 헤븐,2003-05-23,"635,000",0.0%,"1,457,000",127,270,1,2,미국,미국,"(주)영화사 안다미로,프라임픽쳐스"
201,가버나움,2019-01-24,"1,008,000",0.0%,"1,211,804,519",126,"146,763",2,2,기타,기타,"그린나래미디어(주),플레이리스트(주)"
201,사랑방 손님과 어머니,,"256,000",0.0%,"8,101,000",126,"4,046",2,11,한국,한국,
