순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
42,스웨그,2020-12-10,"25,739,180",0.2%,"25,739,180","2,713","2,713",118,756,한국,한국,(주)영화사오원
43,피아니스트의 마지막 인터뷰,2020-11-19,"22,562,070",0.2%,"67,503,110","2,664","8,097",33,568,캐나다,캐나다,판씨네마(주)
44,쇼걸,1995-11-18,"15,709,200",0.1%,"16,047,200","2,627","2,796",20,138,미국,미국,"(주)콘텐츠패밀리,주식회사 풍경소리"
45,다크 나이트,2008-08-06,"26,179,500",0.2%,"28,196,912,040","2,615","4,227,207",1,12,미국,미국,"주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)"
46,프리키 데스데이 순한맛,2020-12-10,"23,273,230",0.2%,"23,273,230","2,541","2,541",159,"1,010",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
47,국제수사,2020-09-29,"14,352,000",0.1%,"4,496,603,760","2,534","537,470",6,19,한국,한국,(주)쇼박스
48,작은 아씨들,2020-02-12,"17,114,500",0.1%,"7,283,877,330","2,503","864,782",32,371,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
49,킹덤 오브 헤븐: 디렉터스 컷,2020-11-11,"20,663,800",0.2%,"233,176,600","2,479","25,323",17,314,영국,영국,(주)영화사오원
50,산티아고의 흰 지팡이,2020-03-19,"14,521,310",0.1%,"22,445,270","2,412","3,440",14,186,한국,한국,제이리미디어
51,증발,2020-11-12,"14,558,500",0.1%,"29,660,300","2,327","4,071",12,179,한국,한국,㈜인디스토리
52,그리고 우린 춤을 추었다,2020-11-25,"19,467,680",0.2%,"52,785,400","2,202","6,003",74,536,프랑스,프랑스,(주)엣나인필름
53,"조제, 호랑이 그리고 물고기들",2004-10-29,"14,699,500",0.1%,"523,045,636","2,119","76,006",33,323,일본,일본,"(주)디스테이션,(주)프레인글로벌,(주)스폰지이엔티"
54,해리가 샐리를 만났을 때,1989-11-18,"19,937,000",0.2%,"184,516,700","2,043","22,613",21,279,미국,미국,"(주)키다리이엔티,콜럼비아 픽쳐스 코포레이션"
55,펀치 드렁크 러브,2003-05-08,"18,937,000",0.2%,"30,930,400","2,019","3,504",20,285,미국,미국,콜럼비아트라이스타
56,미스터 보스,2020-12-30,"14,711,600",0.1%,"14,711,600","1,954","1,954",226,516,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
57,극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,2020-11-12,"12,406,500",0.1%,"172,239,000","1,855","25,615",60,502,영국,영국,와이드 릴리즈(주)
58,내언니전지현과 나,2020-12-03,"15,918,800",0.1%,"19,656,800","1,836","2,306",36,490,한국,한국,호우주의보
59,추억의 검정고무신,2020-11-19,"11,956,500",0.1%,"156,845,100","1,819","19,531",66,303,한국,한국,(주)대교 미디어콘텐츠사업본부
60,극장판 기븐,2020-11-26,"15,542,740",0.1%,"33,125,790","1,802","3,826",66,636,일본,일본,(주)애니플러스
61,택스 콜렉터,2020-11-18,"10,109,500",0.1%,"138,525,250","1,785","18,197",29,143,미국,미국,(주)팝엔터테인먼트
62,담보,2020-09-29,"10,938,000",0.1%,"14,748,867,550","1,757","1,719,521",8,118,한국,한국,(주)씨제이이엔엠
63,지푸라기라도 잡고 싶은 짐승들,2020-02-19,"11,420,000",0.1%,"5,457,014,750","1,730","628,977",30,340,한국,한국,메가박스중앙(주)플러스엠
64,노트북,2004-11-26,"14,618,260",0.1%,"4,635,137,700","1,693","651,305",33,409,미국,미국,"(주)퍼스트런,TCO(주)더콘텐츠온,글뫼 주식회사,CJ ENM"
65,안티고네,2020-11-19,"14,416,050",0.1%,"89,291,450","1,662","10,179",37,296,캐나다,캐나다,"그린나래미디어(주),(주)키다리이엔티"
66,사랑의 블랙홀,1993-12-04,"12,490,500",0.1%,"17,391,000","1,445","2,042",17,214,미국,미국,
67,함께 있을 수 있다면,2020-12-24,"11,108,470",0.1%,"11,108,470","1,441","1,441",30,229,프랑스,프랑스,(주)영화사 진진
68,굿바이,2008-10-30,"11,458,280",0.1%,"902,314,280","1,393","144,228",139,160,일본,일본,"(주)드림팩트엔터테인먼트,㈜케이디미디어"
69,스카이와 친구들: 로보시티의 비밀,2020-12-10,"10,748,880",0.1%,"14,559,880","1,392","1,757",83,393,기타,기타,와이드 릴리즈(주)
70,비긴 어게인,2014-08-13,"9,301,100",0.1%,"27,316,322,421","1,332","3,464,844",33,69,미국,미국,판씨네마(주)
71,지옥의 묵시록 파이널 컷,2020-11-26,"12,202,770",0.1%,"33,493,630","1,326","3,618",58,268,미국,미국,(주)디스테이션
72,그날이 온다,2020-12-09,"12,155,850",0.1%,"12,155,850","1,315","1,315",105,549,영국,영국,(주)제이앤씨미디어그룹
73,테넷,2020-08-26,"11,847,120",0.1%,"18,396,929,850","1,306","1,992,214",9,200,미국,미국,워너브러더스 코리아(주)
74,당신이 잠든 사이에,1995-05-13,"10,976,000",0.1%,"16,137,400","1,204","1,718",20,181,미국,미국,
75,겨울밤에,2020-12-10,"10,111,970",0.1%,"13,755,370","1,174","1,665",49,443,한국,한국,㈜인디스토리
76,귀여운 여인,1990-09-15,"11,363,000",0.1%,"16,658,000","1,163","1,657",18,185,미국,미국,브에나비스타픽쳐스
77,뜨거운 것이 좋아,,"9,672,000",0.1%,"27,916,500","1,124","8,597",12,144,미국,미국,
78,요가학원 : 죽음의 쿤달리니,2020-11-18,"5,783,900",0.0%,"79,973,140","1,081","9,128",21,76,한국,한국,(주)스마일이엔티
79,마지막 휴가,2020-12-10,"8,849,000",0.1%,"8,849,000","1,075","1,075",11,116,한국,한국,(주)드림팩트엔터테인먼트
80,라이어트: 기계들의 역습,2020-12-23,"5,925,900",0.0%,"5,925,900","1,073","1,073",52,87,미국,미국,(주)노바이앤티
81,뮤직 앤 리얼리티,2020-12-23,"9,197,950",0.1%,"10,034,950","1,059","1,152",38,284,한국,"한국,미국","(주)미로스페이스,(주)스튜디오 보난자"
82,아이 엠 우먼,2021-01-14,"9,401,500",0.1%,"9,401,500","1,005","1,005",4,18,호주,호주,(주)팝엔터테인먼트
83,나이스 걸 라이크 유,2020-11-18,"6,895,400",0.1%,"48,068,200",990,"5,720",9,49,미국,미국,(주)영화사 빅
84,에이바,2020-09-09,"4,929,000",0.0%,"183,599,250",985,"23,817",7,9,미국,미국,(주)제이앤씨미디어그룹
85,정직한 후보,2020-02-12,"6,432,500",0.1%,"12,854,297,030",963,"1,538,038",22,252,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
86,발레리안: 천 개 행성의 도시,2017-08-30,"8,268,530",0.1%,"4,056,024,938",936,"512,867",64,372,프랑스,프랑스,판씨네마(주)
87,캡틴 판타스틱,2016-11-30,"7,911,800",0.1%,"123,931,700",925,"16,186",53,343,미국,미국,"(주)팝엔터테인먼트,주식회사 더쿱"
88,돌멩이,2020-10-15,"7,578,000",0.1%,"150,783,400",842,"18,122",4,7,한국,한국,(주)리틀빅픽쳐스
89,렛 힘 고,2020-11-05,"4,200,000",0.0%,"41,551,000",840,"5,936",2,14,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
90,죽지않는 인간들의 밤,2020-09-29,"3,915,000",0.0%,"852,639,440",783,"104,034",9,9,한국,한국,TCO(주)더콘텐츠온
91,"이별유예, 일주일",2020-12-09,"7,586,000",0.1%,"7,586,000",779,779,29,306,한국,한국,(주)유어스토리블루
92,"지금, 만나러 갑니다",2005-03-25,"5,108,500",0.0%,"1,142,990,400",742,"180,524",32,196,일본,일본,"(주)디스테이션,(주)엔케이컨텐츠,롯데쇼핑㈜롯데엔터테인먼트"
93,로그,2020-11-25,"5,155,300",0.0%,"31,203,140",658,"4,012",135,262,미국,미국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
94,젊은이의 양지,2020-10-28,"5,214,000",0.0%,"44,796,770",654,"5,301",2,17,한국,한국,(주)리틀빅픽쳐스
95,찬실이는 복도 많지,2020-03-05,"5,481,070",0.0%,"250,612,830",633,"29,208",12,106,한국,한국,찬란
96,SIFF2020 페스티벌 초이스 단편 쇼케이스 1,,"4,319,000",0.0%,"5,824,000",617,832,2,4,한국,한국,
97,장 미쉘 바스키아: 더 레이디언트 차일드,2020-12-09,"5,618,700",0.0%,"5,618,700",608,608,18,270,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
98,나의 인생여행,2020-12-10,"4,757,210",0.0%,"4,757,210",590,590,31,250,영국,영국,(주)라이크콘텐츠
99,레전더리 콘서트: 카를로스 클라이버,2020-12-02,"17,130,000",0.1%,"17,130,000",583,583,14,115,독일,독일,(주)케빈앤컴퍼니
100,디바,2020-09-23,"2,878,000",0.0%,"901,717,350",575,"108,122",3,6,한국,한국,메가박스중앙(주)플러스엠
101,걸후드,2020-11-12,"3,351,000",0.0%,"104,726,500",562,"12,153",8,48,프랑스,프랑스,(주)영화특별시에스엠씨
102,로맨틱 코미디,2020-12-03,"4,734,540",0.0%,"5,648,040",559,654,28,251,미국,미국,(주)영화사 안다미로
103,버든: 세상을 바꾸는 힘,2020-11-25,"4,424,500",0.0%,"18,767,570",544,"2,268",77,172,미국,미국,(주)제이앤씨미디어그룹
104,봉쇄수도원 카르투시오,2020-11-19,"4,107,220",0.0%,"40,231,710",509,"4,732",30,168,한국,한국,커넥트픽쳐스(주)
105,기기괴괴 성형수,2020-09-09,"3,925,660",0.0%,"873,204,560",470,"103,426",36,230,한국,한국,(주)트리플픽쳐스
106,엑설런트 어드벤쳐 3,2020-11-19,"2,318,700",0.0%,"17,832,980",437,"3,351",6,45,미국,미국,(주)누리픽쳐스
107,프린세스 에미: 마법 책의 비밀,2020-11-26,"3,336,140",0.0%,"14,555,780",435,"1,871",51,135,독일,독일,(주)박수엔터테인먼트
108,에듀케이션,2020-11-26,"3,808,500",0.0%,"8,173,670",427,988,19,135,한국,한국,영화배급협동조합 씨네소파
109,너의 췌장을 먹고 싶어,2017-10-25,"2,825,500",0.0%,"3,720,604,740",410,"467,925",24,137,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
110,글루미 선데이,2000-10-21,"2,909,500",0.0%,"192,186,900",400,"24,647",2,12,독일,독일,(주)팝엔터테인먼트
111,마틴 에덴,2020-10-29,"3,218,400",0.0%,"142,174,430",392,"15,396",11,107,이탈리아,이탈리아,알토미디어(주)
112,달콤한 인생,,"3,749,000",0.0%,"13,030,000",385,"4,174",5,29,이탈리아,"이탈리아,프랑스",
113,소리도 없이,2020-10-15,"1,893,000",0.0%,"3,558,905,900",377,"403,424",3,4,한국,한국,(주)에이스메이커무비웍스
114,언힌지드,2020-10-07,"1,801,000",0.0%,"1,018,720,190",360,"118,570",3,3,미국,미국,"(주)누리픽쳐스,(주)영화특별시에스엠씨"
115,토스카,2020-12-01,"12,100,200",0.1%,"12,100,200",359,359,5,45,이탈리아,이탈리아,일미디어
116,SIFF2020 본선 단편경쟁 3,,"2,408,000",0.0%,"4,219,000",344,603,2,2,한국,한국,
117,온워드: 단 하루의 기적,2020-06-17,"3,236,000",0.0%,"3,590,809,620",339,"418,084",2,13,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
118,SIFF2020 페스티벌 초이스 단편 쇼케이스 2,,"2,338,000",0.0%,"5,131,000",334,733,1,2,한국,한국,
119,애프터,2019-08-22,"2,287,500",0.0%,"496,113,740",331,"58,995",23,129,미국,미국,판씨네마(주)
120,가을의 마티네,2020-12-31,"2,033,110",0.0%,"2,033,110",321,321,16,19,일본,일본,찬란
121,장난스런 키스,2019-03-27,"2,133,500",0.0%,"3,503,596,550",314,"428,323",22,119,대만,대만,"오드,(주)홈초이스"
122,용감한 토끼 당당이,2020-12-17,"1,550,000",0.0%,"1,550,000",310,310,5,31,중국,중국,예지림엔터테인먼트
123,SIFF2020 폐막식,,"2,156,000",0.0%,"2,156,000",308,308,1,2,한국,한국,
124,애인과 정부,,"606,000",0.0%,"606,000",303,303,1,9,미국,미국,
125,오케이 마담,2020-08-12,"1,712,200",0.0%,"10,981,600,110",283,"1,228,968",12,128,한국,한국,메가박스중앙(주)플러스엠
126,나폴레옹과 데지레,,"563,000",0.0%,"8,527,000",279,"4,248",1,12,미국,미국,
126,머리카락,2020-12-10,"2,505,670",0.0%,"2,505,670",279,279,12,116,한국,한국,"목영이엔엠,(주)다자인소프트"
128,라 보엠,2020-11-29,"6,799,400",0.1%,"7,890,500",266,307,7,54,독일,독일,(주)케빈앤컴퍼니
129,포기와 베스,2020-10-06,"6,759,600",0.1%,"19,024,000",256,758,7,55,미국,미국,(주) 인스터 글로벌
130,애비규환,2020-11-12,"1,933,000",0.0%,"206,974,800",244,"22,743",11,56,한국,한국,(주)리틀빅픽쳐스
130,살아남은 사람들,2021-02-10,"1,726,000",0.0%,"1,726,000",244,244,2,12,헝가리,헝가리,알토미디어(주)
132,교실 안의 야크,2020-09-30,"1,983,500",0.0%,"93,522,740",243,"11,020",8,68,기타,기타,주식회사 슈아픽처스
133,족벌 두 신문 이야기,2021-01-01,"1,936,000",0.0%,"1,936,000",242,242,2,6,한국,한국,(주)엣나인필름
133,SIFF2020 새로운선택 단편 1,,"1,694,000",0.0%,"4,543,000",242,649,1,3,한국,한국,
135,붉은 눈,2020-12-24,"1,200,000",0.0%,"1,200,000",240,240,5,12,일본,일본,(주)미디어캐슬
136,고양이 집사,2020-05-14,"2,221,200",0.0%,"25,555,440",238,"2,988",11,97,한국,한국,㈜인디스토리
137,천년여우 구미호,2020-12-03,"957,000",0.0%,"957,000",231,231,11,56,한국,한국,(주)케이알씨지
138,나는 나를 해고하지 않는다,2021-01-28,"1,698,000",0.0%,"5,193,000",230,658,2,3,한국,한국,(주)영화사 진진
138,분노의 강,,"460,000",0.0%,"4,407,000",230,"2,208",1,12,미국,미국,
140,극장판 미니특공대: 햄버거괴물의 습격,2020-09-30,"1,619,700",0.0%,"465,849,080",213,"57,857",6,64,한국,한국,(주)리틀빅픽쳐스
141,전쟁,2020-12-30,"1,370,000",0.0%,"1,370,000",212,212,35,69,미국,미국,(주)제이앤씨미디어그룹
141,맹크,2020-11-18,"1,686,110",0.0%,"35,954,560",212,"4,025",14,52,미국,미국,메가박스중앙(주)플러스엠
143,개 같은 것들,2020-12-17,"1,797,000",0.0%,"1,797,000",207,207,2,21,한국,한국,(주)콘텐츠윙
144,코마,2020-11-12,"1,051,000",0.0%,"18,739,450",205,"2,563",1,3,러시아,러시아,(주)까멜리아이엔티
145,퐁네프의 연인들,1992-04-18,"1,913,000",0.0%,"68,768,200",200,"8,752",2,22,프랑스,프랑스,오드
146,탱크 투 베를린,2020-12-23,"1,490,740",0.0%,"1,490,740",196,196,16,71,러시아,러시아,(주)제이앤씨미디어그룹
147,극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,2020-09-30,"1,588,880",0.0%,"780,549,310",195,"97,392",3,48,일본,일본,(주)이수C&E
148,"싸이더:애,심",,"598,000",0.0%,"598,000",194,194,1,58,한국,한국,주식회사 씨엠닉스
149,두 번째 엄마-불륜정사,2020-12-03,"912,000",0.0%,"912,000",191,191,20,20,한국,한국,(주)케이알씨지
150,"님아, 그 강을 건너지 마오",2014-11-27,"1,714,500",0.0%,"37,360,010,579",186,"4,802,602",10,99,한국,한국,"CGV아트하우스,(주)대명문화공장"
151,제3회 애니메이션 어워즈,,"1,456,000",0.0%,"1,456,000",182,182,1,2,기타,기타,
152,SIFF2020 본선 단편경쟁 2,,"1,256,000",0.0%,"2,558,000",179,365,1,2,한국,한국,
152,미스터트롯: 더 무비,2020-10-22,"1,310,200",0.0%,"1,288,696,100",179,"150,090",8,41,한국,한국,(주)영화사 그램
154,철도원,2000-02-04,"1,130,000",0.0%,"9,765,000",176,"1,981",1,7,일본,일본,
155,세트플레이,2020-12-10,"1,363,000",0.0%,"2,407,000",170,286,16,101,한국,한국,"주식회사 블루필름웍스,(주)무빙픽쳐스컴퍼니"
156,처제가 왜 거기서 나와?,2020-12-23,"935,000",0.0%,"935,000",169,169,20,20,한국,한국,(주)컨텐츠 빌리지
156,초대녀 3,2020-12-10,"940,000",0.0%,"940,000",169,169,20,20,한국,한국,(주)컨텐츠 빌리지
158,레미제라블 디 오리지널,,"336,000",0.0%,"11,534,000",168,"5,605",1,4,독일,독일,
159,쿠사마 야요이: 무한의 세계,2021-05-19,"1,630,000",0.0%,"1,630,000",163,163,1,2,미국,미국,오드
160,부다페스트 느와르,2020-09-18,"958,000",0.0%,"1,974,000",159,349,1,5,헝가리,헝가리,알토미디어(주)
161,에이미,2015-11-05,"1,137,900",0.0%,"100,684,900",151,"12,210",11,51,영국,영국,"(주)팝엔터테인먼트,주식회사 더쿱"
162,SIFF2020 새로운선택 단편 2,,"1,022,000",0.0%,"2,163,000",146,309,1,2,한국,한국,
163,SIFF2020 본선 단편경쟁 1,,"1,015,000",0.0%,"5,732,000",145,818,1,2,한국,한국,
164,해머 오브 갓,2020-11-25,"1,303,970",0.0%,"7,175,470",144,960,24,43,영국,영국,(주)다자인소프트
165,산상수훈,2017-12-07,"1,689,000",0.0%,"427,660,290",140,"56,048",1,4,한국,한국,"이언픽쳐스,(주)그란"
166,자니 기타,,"274,000",0.0%,"13,323,000",137,"6,258",1,8,미국,미국,
167,바스켓볼 다이어리,2000-04-29,"1,059,000",0.0%,"52,888,000",135,"6,695",9,19,미국,미국,미디어필름인터내셔날(주)
167,모호크족의 북소리,,"270,000",0.0%,"7,048,000",135,"3,310",1,9,미국,미국,
169,선샤인 패밀리,2020-12-31,"1,168,100",0.0%,"1,168,100",133,133,26,28,한국,"한국,필리핀",시네마 뉴원
170,로미오와 줄리엣,1996-12-28,"1,029,000",0.0%,"144,453,400",132,"20,292",7,24,미국,미국,"이십세기폭스코리아(주),(주)프레인글로벌"
171,화이트 갓,2015-04-02,"860,500",0.0%,"20,316,700",126,"2,657",1,7,헝가리,"헝가리,독일,스웨덴",(주)나이너스엔터테인먼트
172,남매의 여름밤,2020-08-20,"876,000",0.0%,"179,774,602",122,"21,630",2,28,한국,한국,그린나래미디어(주)
173,베라크루스,1971-02-13,"240,000",0.0%,"22,248,000",120,"10,945",1,9,미국,미국,
174,본 투 드라이브,2019-12-12,"963,000",0.0%,"8,020,000",117,"1,072",27,56,노르웨이,노르웨이,썬택엔터테인먼트 주식회사
175,워낭소리,2009-01-15,"995,000",0.0%,"19,078,009,900",113,"2,934,996",12,80,한국,한국,㈜인디스토리
175,안젤리크,2016-01-28,"226,000",0.0%,"3,322,000",113,712,1,9,프랑스,프랑스,(주)더블앤조이픽쳐스
177,붉은 수수밭,1989-09-09,"616,000",0.0%,"8,211,000",103,"2,581",1,6,중국,중국,
178,소리꾼,2020-07-01,"500,000",0.0%,"670,872,680",100,"82,600",1,1,한국,한국,(주)리틀빅픽쳐스
179,실크 스타킹,,"196,000",0.0%,"3,415,000",98,"1,733",1,9,미국,미국,
180,유리 채색 화가-로트 믹셔의 예술,,"554,000",0.0%,"554,000",97,97,1,2,헝가리,헝가리,
180,동주,2016-02-17,"989,000",0.0%,"8,918,745,963",97,"1,176,751",1,6,한국,한국,메가박스중앙(주)플러스엠
182,잠수종과 나비,2008-02-14,"715,470",0.0%,"188,606,940",94,"27,381",7,31,미국,미국,"(주)영화사 진진,(주)유레카픽쳐스"
183,셔터 아일랜드,2010-03-18,"718,000",0.0%,"7,441,583,500",92,"994,547",4,10,미국,미국,CJ ENM
184,2020 세종영화제 섹션4,,"637,000",0.0%,"637,000",91,91,1,1,한국,한국,
184,2020 세종영화제 섹션1,,"637,000",0.0%,"637,000",91,91,1,1,한국,한국,
184,2020 세종영화제 섹션2,,"637,000",0.0%,"637,000",91,91,1,1,한국,한국,
184,2020 세종영화제 섹션3,,"637,000",0.0%,"637,000",91,91,1,1,한국,한국,
188,파 프롬 헤븐,2003-05-23,"520,000",0.0%,"822,000",87,143,1,13,미국,미국,"(주)영화사 안다미로,프라임픽쳐스"
189,에덴의 동쪽,1973-02-22,"166,000",0.0%,"22,565,500",83,"9,891",1,6,미국,미국,
189,인생,1995-05-27,"649,000",0.0%,"2,965,000",83,501,1,4,중국,중국,
189,작은 아씨들,,"166,000",0.0%,"14,156,000",83,"6,749",1,3,미국,미국,
192,아비정전,1990-12-22,"610,000",0.0%,"168,382,600",82,"24,052",1,4,홍콩,홍콩,(주)디스테이션
193,안녕까지 30분,2020-10-14,"400,000",0.0%,"33,447,800",80,"4,305",1,1,일본,일본,(주)디스테이션
194,걸 위드 더 카메라,,"556,000",0.0%,"731,000",79,104,1,2,한국,한국,
194,모래시계 요양원,,"534,000",0.0%,"534,000",79,79,1,2,폴란드,폴란드,
196,남과 여: 여전히 찬란한,2020-10-15,"729,000",0.0%,"59,843,900",78,"7,111",1,14,프랑스,프랑스,(주)팝엔터테인먼트
196,오즈의 마법사,2012-05-03,"156,000",0.0%,"14,232,000",78,"4,924",1,10,미국,미국,주식회사 마운틴픽쳐스
198,파계,,"154,000",0.0%,"10,336,000",77,"5,225",1,6,미국,미국,
198,지구 최후의 밤,2019-07-25,"621,000",0.0%,"53,987,080",77,"6,636",1,2,중국,중국,찬란
200,SIFF2020 뉴-쇼츠 2,,"518,000",0.0%,"518,000",74,74,1,2,한국,한국,
200,마이 리틀 포니: 레인보우 로드 트립,2020-10-29,"572,600",0.0%,"75,120,740",74,"9,500",2,5,미국,미국,(주)박수엔터테인먼트
