순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
33,불량한 가족,2020-07-09,"41,499,940",0.1%,"46,944,940","4,869","5,474",161,"1,167",한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
34,아디오스,2020-07-22,"38,754,320",0.1%,"38,754,320","4,689","4,689",150,"1,262",스페인,스페인,(주)이놀미디어
35,트랜짓,2020-07-02,"36,264,660",0.1%,"41,319,160","4,263","4,861",42,641,독일,독일,M&M 인터내셔널
36,에베레스트,2020-07-22,"35,664,240",0.1%,"37,500,240","4,255","4,459",142,"1,138",중국,중국,(주)제이앤씨미디어그룹
37,부산행:익스텐디드,2020-07-01,"32,808,500",0.1%,"32,808,500","4,117","4,117",88,"1,012",한국,한국,(주)넥스트엔터테인먼트월드(NEW)
38,고 피쉬!,2020-07-23,"30,758,080",0.1%,"30,758,080","3,903","3,903",138,586,미국,미국,(주)박수엔터테인먼트
39,미션,1986-12-24,"22,089,000",0.0%,"158,504,248","3,699","39,977",25,248,영국,영국,"주식회사 더쿱,(주)피터팬픽쳐스"
40,해피 디 데이,2020-07-01,"30,493,800",0.1%,"34,349,800","3,694","4,176",153,"1,118",미국,미국,(주)영화사 빅
41,조디악,2007-08-15,"27,771,500",0.1%,"1,162,249,000","3,557","176,403",39,348,미국,미국,워너브러더스 코리아(주)
42,소년 아메드,2020-07-30,"27,712,420",0.1%,"27,712,420","3,543","3,543",82,265,프랑스,프랑스,(주)영화사 진진
43,존 윅: 특별판,2017-03-30,"28,485,660",0.1%,"28,515,660","3,538","3,548",166,636,미국,미국,"(주)제이앤씨미디어그룹,(유)조이앤시네마"
44,시라이,2020-07-15,"28,483,620",0.1%,"28,483,620","3,292","3,292",70,641,일본,일본,(주)디스테이션
45,맛있는 녀석들,2020-07-16,"26,045,040",0.1%,"26,070,040","3,274","3,279",152,539,중국,중국,(주)팝엔터테인먼트
46,킬 스위치,2020-07-01,"16,260,900",0.0%,"16,260,900","3,230","3,230",51,158,미국,미국,(주)삼백상회
47,에어로너츠,2020-06-10,"19,627,260",0.0%,"691,318,500","3,186","79,903",22,178,영국,"영국,미국",(주)홈초이스
48,피아니스트의 전설,2020-01-01,"18,671,000",0.0%,"379,522,562","3,108","47,165",18,195,이탈리아,이탈리아,(주)라이크콘텐츠
49,세인트 주디,2020-07-29,"21,990,360",0.0%,"21,990,360","2,733","2,733",151,507,미국,미국,"(주)미로스페이스,주식회사 제이씨엔터웍스"
50,아이 캔 온리 이매진,2018-06-21,"16,859,000",0.0%,"264,287,260","2,698","34,794",12,133,미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS"
51,뮤지컬 브로드웨이 42번가,2020-07-08,"47,531,000",0.1%,"47,531,000","2,644","2,644",48,507,미국,미국,C 무비
52,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"18,587,200",0.0%,"90,063,800","2,549","11,163",11,133,일본,일본,동우에이앤이(주)
52,로마 위드 러브,2013-04-18,"15,266,760",0.0%,"1,353,243,437","2,549","185,182",85,563,미국,"미국,이탈리아,스페인","(주)팝엔터테인먼트,(주)나이너스엔터테인먼트"
54,광주비디오: 사라진 4시간,2020-07-16,"18,633,980",0.0%,"18,633,980","2,443","2,443",70,580,한국,한국,(주)인디플러그
55,컨택트 2020,2020-07-15,"12,217,000",0.0%,"12,217,000","2,416","2,416",50,126,미국,미국,위드 라이언 픽쳐스
56,리플리,2000-03-04,"18,306,500",0.0%,"18,306,500","2,359","2,359",19,192,미국,미국,
57,베스트 오퍼,2014-06-12,"14,113,000",0.0%,"381,252,700","2,355","50,388",16,153,이탈리아,이탈리아,(주)박수엔터테인먼트
58,1942: 언노운 배틀,2020-07-29,"17,735,480",0.0%,"17,735,480","2,337","2,337",121,421,러시아,러시아,(주)제이앤씨미디어그룹
59,인비저블 라이프,2020-06-24,"16,911,500",0.0%,"50,721,400","2,153","6,231",29,353,기타,기타,(주)삼백상회
60,에이리언 2,1986-12-24,"15,470,000",0.0%,"15,470,000","1,976","1,976",34,238,미국,미국,
61,아이즈 와이드 셧,2000-09-01,"14,457,500",0.0%,"15,932,500","1,868","2,080",14,161,미국,미국,워너브러더스 코리아(주)
62,시티 오브 갓,2005-11-04,"14,923,640",0.0%,"63,937,140","1,829","9,161",13,273,미국,미국,프리비젼엔터테인먼트
63,패왕별희 디 오리지널,2017-03-30,"17,763,320",0.0%,"931,321,980","1,789","102,740",11,167,중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
64,헤이트풀8,2016-01-07,"10,596,500",0.0%,"1,022,575,100","1,771","124,037",14,136,미국,미국,(주)누리픽쳐스
65,겟 아웃,2017-05-17,"10,566,000",0.0%,"17,450,135,035","1,747","2,141,199",63,354,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
66,더 위치,,"13,375,000",0.0%,"14,137,400","1,706","1,838",21,174,미국,"미국,캐나다",
67,전망좋은 방,1989-06-24,"12,828,700",0.0%,"96,015,800","1,630","15,237",17,210,영국,영국,알토미디어(주)
68,프리즈너,2020-07-23,"12,952,660",0.0%,"12,952,660","1,578","1,578",49,381,한국,한국,(주)박수엔터테인먼트
69,스왈로우,2020-07-03,"11,932,000",0.0%,"11,932,000","1,514","1,514",10,90,미국,"미국,프랑스",주식회사 왓챠
70,포스 오브 네이쳐,2020-07-01,"10,180,160",0.0%,"10,685,160","1,478","1,579",46,364,미국,미국,주식회사 풍경소리
71,죽이는 여자,2020-08-23,"1,481,000",0.0%,"1,481,000","1,463","1,463",3,5,미국,미국,(주)영화사 안다미로
72,콜 미 바이 유어 네임,2018-03-22,"12,870,340",0.0%,"1,908,123,968","1,459","226,340",27,144,이탈리아,"이탈리아,프랑스,브라질,미국","(주)디스테이션,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점"
73,팡파레,2020-07-09,"12,831,480",0.0%,"15,245,480","1,458","1,742",24,311,한국,한국,㈜인디스토리
74,미저리,1991-03-01,"11,407,500",0.0%,"11,707,500","1,456","1,556",14,133,미국,미국,
75,월요일이 사라졌다,2018-02-22,"8,606,000",0.0%,"7,498,756,100","1,428","904,656",46,264,영국,"영국,미국,프랑스,벨기에",(주)스마일이엔티
76,우리집 똥멍청이,2020-07-22,"11,487,600",0.0%,"11,487,600","1,400","1,400",79,566,프랑스,"프랑스,벨기에",(주)퍼스트런
77,사라진 시간,2020-06-18,"11,566,840",0.0%,"1,652,466,580","1,396","185,795",51,389,한국,한국,(주)에이스메이커무비웍스
78,침입자,2020-06-04,"11,329,920",0.0%,"4,810,611,000","1,386","532,045",32,338,한국,한국,(주)에이스메이커무비웍스
79,에이리언즈 원,1987-10-01,"10,838,500",0.0%,"10,915,500","1,383","1,399",23,211,미국,미국,
80,코드 8,2020-07-02,"11,241,360",0.0%,"11,241,360","1,362","1,362",82,504,캐나다,캐나다,(주)팝엔터테인먼트
81,나의 첫 번째 슈퍼스타,2020-06-10,"8,016,000",0.0%,"474,367,360","1,308","53,748",25,266,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
82,호텔 레이크,2020-04-29,"6,525,000",0.0%,"598,748,200","1,305","71,324",6,10,한국,한국,(주)스마일이엔티
83,에이브의 쿠킹 다이어리,2020-06-24,"9,601,440",0.0%,"40,060,060","1,264","5,230",21,219,브라질,브라질,(주)영화사 진진
84,카오산 탱고,2020-07-30,"10,815,200",0.0%,"11,028,200","1,257","1,309",45,117,한국,한국,(주)영화사 그램
85,욕창,2020-07-02,"9,519,580",0.0%,"11,429,580","1,191","1,441",17,249,한국,한국,필름다빈
86,괴물,,"9,091,000",0.0%,"10,532,000","1,162","1,418",19,151,미국,미국,
87,맘마미아!2,2018-08-08,"6,959,500",0.0%,"19,616,072,003","1,154","2,295,241",62,310,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
88,부력,2020-06-25,"9,816,780",0.0%,"46,032,660","1,148","5,492",41,302,호주,호주,(주)영화사 그램
89,카페 벨에포크,2020-05-20,"7,290,700",0.0%,"546,230,900","1,131","65,451",6,111,프랑스,프랑스,(주)이수C&E
90,모든 것을 벗어던진 특별한 여행,2020-07-29,"8,976,640",0.0%,"8,976,640","1,130","1,130",51,169,호주,호주,주식회사 블루필름웍스
91,아메리칸 셰프,2015-01-07,"6,812,000",0.0%,"1,269,466,429","1,109","155,807",31,210,미국,미국,(주)영화사 진진
92,피아노의 숲,2008-10-30,"10,077,640",0.0%,"234,704,440","1,086","36,413",56,328,일본,일본,"(주)에이원엔터테인먼트,(주)이모션픽처스,THE 픽쳐스"
93,캐리,1978-09-17,"8,245,500",0.0%,"13,188,500","1,077","3,122",8,67,미국,미국,
94,죠스,1978-04-22,"8,235,500",0.0%,"9,650,500","1,061","1,285",18,142,미국,미국,
95,다운시커,2020-01-28,"1,108,000",0.0%,"1,109,000","1,060","1,061",1,8,미국,미국,(주)영화사 안다미로
96,기묘한 이야기: 리플레이,2020-08-23,"1,063,000",0.0%,"1,063,000","1,045","1,045",1,4,미국,미국,(주)영화사 안다미로
97,데빌 인 더 캐빈,2020-01-28,"1,082,000",0.0%,"1,083,000","1,034","1,035",1,8,미국,미국,(주)영화사 안다미로
98,엔딩스 비기닝스,2020-06-24,"8,245,920",0.0%,"110,180,880",972,"13,401",32,225,미국,"미국,한국","(주)스마일이엔티,(주)씨제이이엔엠"
99,새벽의 저주: 악령의 부활,2020-02-05,"1,009,000",0.0%,"1,010,000",961,962,1,8,미국,미국,(주)영화사 안다미로
100,맨슨 패밀리,2020-06-15,"978,000",0.0%,"979,000",954,955,3,4,영국,"영국,미국",(주)영화사 안다미로
101,무협: 더 코드,2020-06-22,"912,000",0.0%,"913,000",900,901,3,4,미국,미국,(주)영화사 안다미로
102,배트맨 비긴즈,2005-06-24,"5,316,840",0.0%,"5,799,168,000",895,"903,190",30,199,미국,미국,워너브러더스 코리아(주)
103,사냥의 시간: 데스 게임,2020-06-22,"879,000",0.0%,"880,000",863,864,1,3,미국,미국,(주)영화사 안다미로
104,라라랜드,2016-12-07,"5,720,080",0.0%,"30,838,579,548",828,"3,738,022",11,134,미국,미국,판씨네마(주)
105,블러드: 궁금한 이야기,2020-06-15,"841,000",0.0%,"842,000",817,818,3,4,영국,영국,(주)영화사 안다미로
106,모탈: 레전드 오브 토르,2020-07-09,"5,742,080",0.0%,"5,742,080",808,808,28,158,기타,기타,주식회사 풍경소리
107,웨이크필드 프로젝트,2020-06-08,"822,000",0.0%,"823,000",780,781,1,7,미국,미국,(주)영화사 안다미로
108,아메리칸 호러 스토리: 메리메이커의 살인자,2020-03-05,"815,000",0.0%,"816,000",773,774,1,7,미국,미국,(주)영화사 안다미로
109,래미의 드래곤월드 구출작전,2020-07-16,"5,992,340",0.0%,"5,992,340",767,767,65,200,중국,중국,와이드 릴리즈(주)
110,킹덤: 아메리칸 좀비,2020-04-20,"797,000",0.0%,"799,000",755,756,1,7,미국,미국,(주)영화사 안다미로
111,테스와 보낸 여름,2020-09-10,"6,597,000",0.0%,"6,597,000",733,733,3,4,네덜란드,네덜란드,(주)팝엔터테인먼트
112,지구 침공: 컨테이젼,2020-06-08,"757,000",0.0%,"758,000",715,716,1,7,영국,"영국,프랑스",(주)영화사 안다미로
113,베토벤 프로젝트,2020-07-12,"12,338,000",0.0%,"12,338,000",714,714,13,65,독일,독일,(주)케빈앤컴퍼니
114,데드링거,,"5,501,500",0.0%,"5,501,500",700,700,8,48,,,
115,드라큐라,1993-01-16,"5,452,000",0.0%,"5,635,000",696,756,14,83,미국,미국,
116,플라이,1988-08-13,"5,202,500",0.0%,"5,202,500",661,661,7,54,미국,미국,
117,타오르는 여인의 초상,2020-01-16,"5,036,460",0.0%,"1,251,467,368",658,"148,592",5,71,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
118,환상의 마로나,2020-06-11,"5,688,900",0.0%,"56,371,460",657,"5,983",14,116,프랑스,프랑스,찬란
119,나폴리의 황금,,"1,203,000",0.0%,"4,625,000",599,"2,026",1,12,이탈리아,이탈리아,
120,리틀 포레스트,2018-02-28,"3,601,000",0.0%,"11,941,275,185",589,"1,508,185",29,174,한국,한국,메가박스중앙(주)플러스엠
121,찬실이는 복도 많지,2020-03-05,"4,306,400",0.0%,"230,786,680",560,"27,065",5,114,한국,한국,찬란
122,스크림,1999-01-16,"4,352,000",0.0%,"4,352,000",554,554,10,64,미국,미국,(주)태원엔터테인먼트
123,바다로 가자,2020-06-18,"2,611,000",0.0%,"8,909,700",544,"1,343",6,66,한국,한국,ZONE Film
124,포드 V 페라리,2019-12-04,"8,027,000",0.0%,"12,046,473,920",537,"1,368,418",1,6,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
125,레옹 디 오리지널,2020-06-11,"3,365,760",0.0%,"76,130,900",528,"12,403",13,92,프랑스,프랑스,(주)제이앤씨미디어그룹
126,태양은 가득히,1973-02-03,"1,065,000",0.0%,"27,664,000",525,"12,308",1,12,프랑스,"프랑스,이탈리아",
127,해녀,,"1,026,000",0.0%,"4,808,000",513,"2,137",1,12,미국,미국,
128,피서지에서 생긴 일,1972-08-19,"1,050,000",0.0%,"25,578,000",510,"12,749",1,12,미국,미국,
129,아쿠아맨,2018-12-19,"5,651,400",0.0%,"44,142,033,604",502,"5,040,932",1,7,미국,"미국,호주",워너브러더스 코리아(주)
130,김일성의 아이들,2020-06-25,"4,035,500",0.0%,"12,016,500",496,"1,531",11,82,한국,한국,다큐스토리
131,"안녕, 미누",2020-05-27,"3,858,000",0.0%,"22,544,500",481,"2,817",3,44,한국,한국,"영화사 풀,(주)영화사 친구"
132,워터 릴리스,2020-08-13,"2,504,000",0.0%,"9,259,000",470,"1,209",7,7,프랑스,프랑스,(주)영화특별시에스엠씨
133,쓰루 더 파이어,2020-07-23,"3,370,140",0.0%,"3,370,140",465,465,23,144,프랑스,프랑스,(주)영화사오원
134,하워즈 엔드,1993-04-10,"2,861,500",0.0%,"7,697,500",425,"1,032",5,31,영국,영국,알토미디어(주)
135,꼭대기 방,,"846,000",0.0%,"3,615,000",423,"1,799",1,9,영국,영국,
136,나의 청춘은 너의 것,2020-04-29,"4,050,000",0.0%,"718,942,500",405,"84,847",2,2,대만,대만,"오드,(주)홈초이스"
137,그랜드 부다페스트 호텔,2014-03-20,"2,384,000",0.0%,"6,487,391,022",385,"832,630",3,37,미국,"미국,독일","(주)피터팬픽쳐스,이십세기폭스코리아(주)"
138,해저 2만리,,"765,000",0.0%,"27,615,000",375,"13,354",1,9,미국,미국,
139,테우리,2020-07-09,"3,170,980",0.0%,"4,079,980",371,472,16,102,한국,한국,(주)26컴퍼니
140,백년의 기억,2020-06-11,"2,714,000",0.0%,"5,012,100",370,750,5,56,프랑스,프랑스,"전국예술영화관협회,에무 시네마 앤 카페"
141,톰보이,2020-05-14,"3,175,480",0.0%,"277,631,620",364,"31,097",4,42,프랑스,프랑스,(주)영화특별시에스엠씨
142,몽상가들,2005-03-25,"3,718,000",0.0%,"292,072,204",358,"41,959",1,15,프랑스,프랑스,"찬란,오드"
143,바람의 언덕,2020-04-23,"1,067,000",0.0%,"16,688,400",342,"2,322",6,43,한국,한국,영화사 삼순
144,나는보리,2020-05-21,"2,473,500",0.0%,"83,711,360",329,"11,563",5,66,한국,한국,(주)영화사 진진
145,심야식당,2015-06-18,"1,891,000",0.0%,"1,049,752,974",317,"132,853",18,113,일본,일본,(주)영화사 진진
146,벌새,2019-08-29,"2,196,400",0.0%,"1,195,750,474",302,"147,104",6,57,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
147,로제타,2019-05-23,"1,886,000",0.0%,"39,998,950",301,"5,295",3,19,프랑스,"프랑스,벨기에",찬란
148,스타 이즈 본,2018-10-09,"1,769,580",0.0%,"4,449,803,400",298,"528,270",1,30,미국,미국,워너브러더스 코리아(주)
149,16세의 사운드트랙,2020-07-02,"2,451,400",0.0%,"3,534,400",285,412,19,147,영국,영국,(주)마노엔터테인먼트
150,스파이더맨: 파 프롬 홈,2019-07-02,"3,156,500",0.0%,"69,033,177,100",280,"8,023,606",2,11,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
151,멜랑콜리아,2012-05-17,"3,724,480",0.0%,"151,477,123",279,"19,753",1,4,덴마크,"덴마크,스웨덴,이탈리아,독일,프랑스","(주)엣나인필름,(주)팝엔터테인먼트"
152,백치들,2000-05-20,"2,884,480",0.0%,"4,370,480",277,418,1,5,덴마크,덴마크,
153,나는 네가 지난 여름에 한 일을 알고 있다,1998-06-06,"2,127,000",0.0%,"2,127,000",273,273,6,32,미국,미국,
154,하오의 연정,,"542,000",0.0%,"19,289,000",271,"9,624",1,13,미국,미국,
155,트립 투 이탈리아,2015-06-04,"1,583,000",0.0%,"164,440,800",268,"21,475",16,88,영국,영국,찬란
156,아들,2004-02-20,"1,610,500",0.0%,"5,613,000",257,970,4,22,프랑스,"프랑스,벨기에",(주)동숭아트센터
156,파피차,,"257,000",0.0%,"257,000",257,257,2,4,프랑스,프랑스,주식회사 왓챠
158,징기스칸,1977-03-18,"508,000",0.0%,"18,999,000",254,"9,205",1,6,미국,미국,
159,레베카,,"1,866,500",0.0%,"36,330,800",252,"5,477",2,9,미국,미국,
159,도그빌,2003-08-01,"2,554,400",0.0%,"4,711,880",252,493,1,4,덴마크,덴마크,
161,문라이즈 킹덤,2013-01-31,"2,045,000",0.0%,"310,236,000",251,"39,434",2,14,미국,미국,(주)영화사 진진
161,마흐무드의 복사 가게,,"251,000",0.0%,"251,000",251,251,2,4,이집트,이집트,
163,트롤: 월드 투어,2020-04-29,"1,869,840",0.0%,"1,167,194,320",250,"152,022",2,43,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
163,어게인,2020-07-30,"2,119,500",0.0%,"2,119,500",250,250,22,58,한국,한국,(주)에스와이코마드
165,국도극장: 감독판,2020-05-29,"2,005,000",0.0%,"8,495,000",249,"1,005",4,51,한국,한국,명필름랩
166,그 여름 가장 조용한 바다,2004-08-13,"1,751,000",0.0%,"34,850,034",237,"5,148",1,3,일본,일본,"(주)영화사 진진,(주)스폰지이엔티"
167,내일을 위한 시간,2015-01-01,"1,557,000",0.0%,"343,610,900",232,"42,853",3,19,벨기에,"벨기에,프랑스,이탈리아",그린나래미디어(주)
168,"시, 나리오",2020-07-02,"1,802,000",0.0%,"1,802,000",225,225,18,96,한국,한국,(주)노바이앤티
169,완벽한 후보자,,"223,000",0.0%,"223,000",223,223,1,4,기타,"기타,독일",
170,애니멀 크래커,2020-08-05,"1,998,000",0.0%,"1,998,000",222,222,2,2,미국,미국,(주)이수C&E
171,이름 없는 성자,,"218,000",0.0%,"218,000",218,218,2,4,모로코,"모로코,프랑스",
172,현기증,,"1,715,000",0.0%,"70,197,642",217,"12,036",1,5,미국,미국,(주)영화사 안다미로
173,날씨의 아이,2019-10-30,"1,552,500",0.0%,"5,844,297,050",211,"712,540",4,30,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
173,프랑스여자,2020-06-04,"1,568,500",0.0%,"131,679,900",211,"18,414",13,71,한국,한국,"(주)디스테이션,롯데컬처웍스(주)롯데엔터테인먼트"
175,라 트라비아타,2019-07-09,"4,421,500",0.0%,"60,506,150",208,"2,547",7,29,미국,미국,(주) 인스터 글로벌
176,남태평양,1971-08-07,"410,000",0.0%,"20,638,924",205,"11,657",1,10,미국,미국,
177,여기가 천국,,"204,000",0.0%,"204,000",204,204,1,4,프랑스,"프랑스,카타르,독일,캐나다,터키,팔레스타인",
177,팔리아치,2020-07-03,"6,696,150",0.0%,"6,696,150",204,204,5,46,이탈리아,이탈리아,일미디어
179,연연풍진,,"1,494,000",0.0%,"8,288,500",202,"1,259",1,2,대만,대만,
180,바닷마을 다이어리,2015-12-17,"1,274,000",0.0%,"846,942,384",201,"103,544",1,6,일본,일본,(주)티캐스트
180,동굴,,"201,000",0.0%,"201,000",201,201,2,4,기타,"기타,덴마크",
182,동년왕사,,"1,453,000",0.0%,"4,760,500",199,763,1,2,대만,대만,
182,엘머 갠트리,,"398,000",0.0%,"10,594,000",199,"5,064",1,6,미국,미국,
184,부에나 비스타 소셜 클럽,2001-03-01,"995,500",0.0%,"211,671,201",198,"27,034",1,3,독일,독일,오드
185,진짜로 일어날지도 몰라 기적,2011-12-22,"1,182,000",0.0%,"341,621,400",197,"44,058",1,4,일본,일본,"(주)스튜디오 보난자,(주)미로비젼"
186,하이파 거리,,"192,000",0.0%,"192,000",192,192,2,4,이라크,"이라크,카타르",
187,누라는 꿈꾼다,,"190,000",0.0%,"190,000",190,190,2,4,기타,"기타,벨기에,프랑스,카타르",
188,미스비헤이비어,2020-05-27,"1,705,000",0.0%,"234,240,860",188,"28,856",3,40,영국,영국,판씨네마(주)
189,바이킹,,"370,000",0.0%,"21,317,000",185,"10,599",1,3,미국,미국,
190,파리 텍사스,1987-08-29,"868,000",0.0%,"3,594,000",182,562,1,3,프랑스,"프랑스,서독,영국",
191,블랙아웃 : 인베이젼 어스,2020-08-05,"1,661,000",0.0%,"1,661,000",177,177,2,2,러시아,러시아,(주)제이앤씨미디어그룹
191,마담 프루스트의 비밀정원,2014-07-24,"1,072,000",0.0%,"1,272,357,962",177,"162,376",1,5,프랑스,프랑스,찬란
193,가버나움,2019-01-24,"1,251,000",0.0%,"1,210,019,519",176,"146,539",4,51,기타,기타,"그린나래미디어(주),플레이리스트(주)"
193,이장,2020-03-25,"810,500",0.0%,"38,584,040",176,"4,743",2,28,한국,한국,㈜인디스토리
195,비긴 어게인,2014-08-13,"1,911,500",0.0%,"27,305,698,321",170,"3,463,380",2,8,미국,미국,판씨네마(주)
196,구멍동서,2020-07-20,"961,000",0.0%,"961,000",169,169,20,20,한국,한국,선셋 시네마
196,옆집소녀4,2020-07-03,"940,000",0.0%,"940,000",169,169,19,20,한국,한국,스마일컨텐츠
196,주식회사 스페셜액터스,2020-08-06,"1,180,000",0.0%,"1,180,000",169,169,3,4,일본,일본,찬란
196,주부남편의 발기찬 바깥생활,2020-07-31,"935,000",0.0%,"935,000",169,169,20,20,한국,한국,(주)담화
196,불륜의 세계,2020-07-10,"965,000",0.0%,"965,000",169,169,20,20,한국,한국,선셋 시네마
201,유산,,"167,000",0.0%,"167,000",167,167,2,4,기타,"기타,아랍에미리트연합국정부,프랑스,스위스,독일",
