순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
17,젠틀맨,2020-02-26,"322,011,440",0.5%,"322,011,440","41,844","41,844",586,"6,244",미국,미국,"(주)영화사 빅,(주)다날엔터테인먼트"
18,타오르는 여인의 초상,2020-01-16,"359,790,660",0.6%,"1,191,916,688","41,733","141,942",156,"3,229",프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
19,페인 앤 글로리,2020-02-05,"206,048,700",0.3%,"232,942,500","27,257","30,291",198,"2,820",스페인,스페인,(주)제이앤씨미디어그룹
20,"하이, 젝시",2020-02-19,"209,098,500",0.3%,"209,098,500","26,523","26,523",205,"4,143",미국,미국,(주)홈초이스
21,해리포터와 아즈카반의 죄수,2004-07-16,"226,729,500",0.4%,"11,152,870,500","25,933","1,800,966",47,993,미국,미국,워너브러더스 코리아(주)
22,해치지않아,2020-01-15,"187,220,140",0.3%,"10,282,332,090","22,912","1,224,726",459,"2,951",한국,한국,(주)에이스메이커무비웍스
23,나이브스 아웃,2019-12-04,"148,846,440",0.2%,"6,843,528,350","22,890","809,664",109,"1,340",미국,미국,(주)올스타엔터테인먼트
24,극장판 원피스 스탬피드,2020-02-13,"188,639,000",0.3%,"188,639,000","22,278","22,278",372,"3,300",일본,일본,(주)스마일이엔티
25,이 멋진 세계에 축복을! 붉은 전설,2020-02-06,"150,227,180",0.2%,"156,475,180","17,394","17,962",57,"1,068",일본,일본,(주)애니플러스
26,포드 V 페라리,2019-12-04,"116,267,300",0.2%,"12,013,338,760","15,620","1,365,155",74,"1,271",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
27,나쁜 녀석들: 포에버,2020-01-15,"95,241,880",0.2%,"4,880,756,760","12,768","547,805",194,"1,113",미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
28,숀더쉽 더 무비: 꼬마 외계인 룰라!,2020-02-19,"81,243,680",0.1%,"81,243,680","10,544","10,544",270,"1,757",영국,영국,TCO(주)더콘텐츠온
29,핑크퐁 시네마 콘서트 : 우주대탐험,2020-01-30,"71,431,000",0.1%,"118,488,500","8,725","15,229",182,"1,584",한국,한국,스마트스터디(주)
30,닥터 두리틀,2020-01-08,"53,883,790",0.1%,"13,449,206,760","8,226","1,607,082",225,976,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
31,작가 미상,2020-02-20,"56,830,480",0.1%,"59,449,980","7,371","7,893",55,533,독일,독일,(주)영화사 진진
32,문신을 한 신부님,2020-02-13,"57,427,460",0.1%,"58,331,460","7,067","7,179",57,677,폴란드,"폴란드,프랑스",알토미디어(주)
33,겨울왕국 2,2019-11-21,"53,165,960",0.1%,"114,800,033,750","6,544","13,746,215",28,748,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
34,하이큐!! 땅 VS 하늘,2020-01-23,"52,521,880",0.1%,"183,280,000","6,472","22,740",67,795,일본,일본,"(주)드림팩트엔터테인먼트,(주)삼백상회"
35,천문: 하늘에 묻는다,2019-12-26,"16,188,960",0.0%,"16,502,543,020","5,645","2,000,490",44,203,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
36,목격자-눈이 없는 아이,2020-01-29,"13,008,360",0.0%,"29,313,900","5,613","11,235",41,156,중국,중국,(주)드림팩트엔터테인먼트
37,사마에게,2020-01-23,"45,398,060",0.1%,"133,054,612","5,526","16,538",57,747,영국,영국,(주)엣나인필름
38,나이트 헌터,2020-01-29,"32,457,800",0.1%,"74,509,100","5,033","11,845",122,760,캐나다,캐나다,와이드 릴리즈(주)
39,시원찮은 그녀를 위한 육성방법 피날레,2020-02-27,"43,508,620",0.1%,"43,508,620","4,876","4,876",71,330,일본,일본,(주)애니플러스
40,졸업,1971-06-19,"35,206,200",0.1%,"41,594,200","4,464","5,641",44,480,미국,미국,시네마 뉴원
41,미드웨이,2019-12-31,"23,284,940",0.0%,"8,211,133,530","3,652","955,294",73,438,미국,미국,(주)누리픽쳐스
42,백두산,2019-12-19,"19,012,180",0.0%,"69,815,896,300","2,806","8,251,697",118,504,한국,한국,"(주)씨제이이엔엠,(주)덱스터스튜디오"
43,카잔자키스,2020-01-30,"20,248,600",0.0%,"26,681,040","2,582","3,470",21,293,기타,기타,(주)마노엔터테인먼트
44,엠마,2020-02-27,"13,748,500",0.0%,"13,748,500","2,167","2,167",18,101,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
45,피아니스트의 전설,2020-01-01,"16,212,780",0.0%,"349,198,102","2,054","41,785",14,166,이탈리아,이탈리아,(주)라이크콘텐츠
46,"집에 돌아오면, 언제나 아내가 죽은 척을 하고있다",2020-02-20,"17,266,100",0.0%,"18,620,100","1,990","2,218",34,270,일본,일본,(주)영화사 그램
47,날씨의 아이,2019-10-30,"18,178,720",0.0%,"5,444,490,370","1,949","659,386",4,46,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
48,파바로티,2020-01-01,"14,281,380",0.0%,"379,380,658","1,875","47,686",19,196,영국,영국,오드
49,스타워즈: 라이즈 오브 스카이워커,2020-01-08,"15,180,620",0.0%,"4,712,902,210","1,697","507,889",17,160,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
50,신의 한 수: 귀수편,2019-11-07,"16,440,000",0.0%,"18,480,216,050","1,644","2,159,081",6,11,한국,한국,(주)씨제이이엔엠
51,조커,2019-10-02,"12,407,100",0.0%,"45,422,346,630","1,507","5,253,230",59,281,미국,미국,워너브러더스 코리아(주)
52,두 교황,2019-12-11,"11,749,800",0.0%,"242,565,960","1,504","31,364",11,136,미국,"미국,영국,이탈리아,아르헨티나",판씨네마(주)
53,기도하는 남자,2020-02-20,"12,594,420",0.0%,"12,594,420","1,477","1,477",34,216,한국,한국,(주)랠리버튼
54,갱,2020-01-16,"1,519,000",0.0%,"23,127,640","1,454","10,334",8,59,한국,한국,(주)삼백상회
55,주디,2020-03-25,"11,256,500",0.0%,"21,461,300","1,453","2,690",10,49,영국,영국,TCO(주)더콘텐츠온
56,에릭 클랩튼: 기타의 신,2020-01-23,"10,604,200",0.0%,"49,521,622","1,445","6,383",20,228,영국,영국,(주)영화사 진진
57,오즈의 마법사: 요술구두와 말하는 책,2020-01-22,"10,992,220",0.0%,"195,207,320","1,407","24,534",47,171,러시아,러시아,(주)박수엔터테인먼트
58,빈폴,2020-02-27,"12,343,440",0.0%,"14,133,440","1,266","1,495",33,125,러시아,러시아,(주)팝엔터테인먼트
59,신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,"9,536,800",0.0%,"7,046,110,380","1,263","893,221",45,135,한국,한국,(주)씨제이이엔엠
60,울프 콜,2020-03-05,"9,306,000",0.0%,"9,306,000","1,208","1,208",4,8,프랑스,프랑스,판씨네마(주)
61,스파이즈,2020-01-15,"5,500,000",0.0%,"81,267,560","1,100","11,000",20,55,프랑스,프랑스,(주)팝엔터테인먼트
62,시동,2019-12-18,"8,531,000",0.0%,"28,098,934,360","1,098","3,317,038",26,107,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
63,겨울왕국,2014-01-16,"9,218,380",0.0%,"82,518,699,280","1,056","10,302,765",2,15,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
64,찬실이는 복도 많지,2020-03-05,"8,876,000",0.0%,"12,517,000","1,049","1,536",7,14,한국,한국,찬란
65,샤인,1997-01-25,"9,878,020",0.0%,"137,654,220",998,"17,924",28,101,호주,호주,"(주)비싸이드 픽쳐스,필립 스튜디오,(주)라이크콘텐츠"
66,소림퇴마: 악마사냥꾼,2020-02-03,"4,771,000",0.0%,"4,771,000",988,988,5,31,중국,중국,(주)소나무픽쳐스
67,성혜의 나라,2020-01-30,"8,056,500",0.0%,"14,460,980",977,"1,792",24,261,한국,한국,아이 엠
68,장마,2020-02-27,"7,065,000",0.0%,"7,065,000",955,955,1,13,한국,한국,영화사 무명
69,몽고의 란,,"1,825,000",0.0%,"1,825,000",910,910,1,12,프랑스,프랑스,
70,원스 어폰 어 타임... 인 할리우드,2019-09-25,"6,935,500",0.0%,"2,290,545,170",868,"280,057",4,31,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
71,결혼 이야기,2019-11-27,"7,127,800",0.0%,"192,199,560",856,"23,336",6,53,영국,영국,판씨네마(주)
72,"고흐, 영원의 문에서",2019-12-26,"6,522,740",0.0%,"316,006,250",837,"38,797",9,122,미국,"미국,프랑스",(주)팝엔터테인먼트
73,존 휴스턴 회고전-용서받지 못할 자,,"1,655,000",0.0%,"13,539,000",825,"6,129",1,16,미국,미국,
74,울지마 톤즈 2 : 슈크란 바바,2020-01-09,"4,694,500",0.0%,"152,661,940",814,"20,578",12,158,한국,한국,(주)영화특별시에스엠씨
75,아파트 열쇠를 빌려드립니다,,"1,601,000",0.0%,"3,609,000",793,"1,804",1,16,미국,미국,
76,모아나,2017-01-12,"5,297,500",0.0%,"18,061,714,807",760,"2,310,966",4,28,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
77,라푼젤,2011-02-10,"5,156,000",0.0%,"10,202,699,000",740,"1,016,132",5,31,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
78,얼굴없는 보스,2019-11-21,"7,300,000",0.0%,"207,101,000",730,"24,441",4,4,한국,한국,"(주)좋은 하늘,(주)박수엔터테인먼트"
79,기억의 전쟁,2020-02-27,"6,409,040",0.0%,"7,761,940",718,914,14,45,한국,한국,(주)시네마달
80,인어공주,1991-12-21,"4,819,000",0.0%,"42,620,200",693,"5,567",5,24,미국,미국,
81,아이리시맨,2019-11-20,"5,613,000",0.0%,"313,436,340",692,"37,185",3,28,미국,미국,판씨네마(주)
82,디어스킨,2020-01-01,"2,272,000",0.0%,"16,812,280",669,"2,342",1,7,프랑스,프랑스,M&M 인터내셔널
83,캣츠,2019-12-24,"3,366,000",0.0%,"6,322,357,050",668,"756,232",2,14,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유)
84,다크 워터스,2020-03-11,"5,262,000",0.0%,"5,262,000",651,651,4,7,미국,미국,(주)이수C&E
85,페이톤 플레이스,,"1,304,000",0.0%,"11,216,000",647,"5,592",1,12,미국,미국,
86,기사푸라카스,,"1,238,000",0.0%,"1,238,000",619,619,1,20,프랑스,프랑스,
87,윤희에게,2019-11-14,"4,838,200",0.0%,"968,385,809",611,"121,500",7,91,한국,한국,(주)리틀빅픽쳐스
88,투란도트,2020-02-08,"15,809,000",0.0%,"15,809,000",607,607,5,36,미국,미국,(주) 인스터 글로벌
89,"미안해요, 리키",2019-12-19,"4,894,080",0.0%,"286,399,580",591,"36,206",6,81,프랑스,프랑스,(주)영화사 진진
90,마리오 보타 : 영혼을 위한 건축,2020-01-23,"4,638,840",0.0%,"14,587,720",590,"1,880",9,83,스위스,스위스,하준사
91,밥정,2020-10-07,"4,142,000",0.0%,"4,142,000",566,566,2,3,한국,한국,(주)엣나인필름
92,연인아 돌아오라,,"1,128,000",0.0%,"1,128,000",564,564,1,15,미국,미국,
93,공기인형,2010-04-08,"3,843,860",0.0%,"107,221,140",505,"13,823",14,120,일본,일본,"오드,CJ ENM"
94,아들과 연인,,"984,000",0.0%,"1,332,000",487,661,1,15,영국,영국,
95,블랙머니,2019-11-13,"4,775,000",0.0%,"20,871,409,010",481,"2,480,145",3,4,한국,한국,(주)에이스메이커무비웍스
96,더 테러리스트,2020-02-26,"4,022,400",0.0%,"4,022,400",474,474,17,67,기타,기타,(주)드림팩트엔터테인먼트
97,실록 김두한,1974-12-22,"916,000",0.0%,"6,143,000",458,"3,069",1,15,한국,한국,
98,더 프린세스 : 도둑맞은 공주,2020-08-12,"4,083,000",0.0%,"11,773,000",455,"1,229",2,3,우크라이나,우크라이나,(주)팝엔터테인먼트
99,너의 이름은.,2017-01-04,"4,346,000",0.0%,"29,902,384,256",452,"3,715,820",2,10,일본,일본,메가박스중앙(주)플러스엠
100,철낭자,1971-04-30,"890,000",0.0%,"2,407,000",445,"1,201",1,15,한국,한국,
101,작은 빛,2020-01-23,"2,864,000",0.0%,"16,418,960",435,"2,128",10,126,한국,한국,(주)시네마달
102,보이헌트,,"784,000",0.0%,"784,000",392,392,1,15,미국,미국,
103,천년호,,"774,000",0.0%,"1,992,000",387,996,1,15,한국,한국,
104,톰보이,2020-05-14,"3,014,000",0.0%,"4,009,000",385,486,1,3,프랑스,프랑스,(주)영화특별시에스엠씨
105,노인과 바다,,"714,000",0.0%,"7,370,000",382,"3,692",1,8,미국,미국,
106,상처뿐인 영광,1971-06-26,"693,000",0.0%,"11,666,000",376,"5,831",1,9,미국,미국,
107,누구를 위한 반역인가,,"746,000",0.0%,"3,662,000",373,"1,826",1,9,미국,미국,
108,제시 제임스 스토리,,"738,000",0.0%,"1,875,000",369,910,1,10,미국,미국,
109,부부교환 하던 날,2020-02-26,"1,932,000",0.0%,"1,932,000",355,355,20,20,한국,한국,(주)소나무픽쳐스
110,벌새,2019-08-29,"3,117,000",0.0%,"1,185,096,074",354,"145,795",3,36,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
111,일 트로바토레,2020-01-12,"8,608,000",0.0%,"33,676,000",347,"1,412",5,40,독일,독일,(주)케빈앤컴퍼니
112,덩케르크,2017-07-20,"657,000",0.0%,"24,577,428,848",337,"2,793,042",1,9,미국,"미국,영국",워너브러더스 코리아(주)
113,사요나라,,"664,000",0.0%,"20,377,000",332,"10,135",2,22,미국,미국,
114,알피니스트 - 어느 카메라맨의 고백,2020-10-15,"2,246,000",0.0%,"2,601,800",314,378,1,2,한국,한국,민치앤필름
115,페어웰,2021-02-04,"2,349,000",0.0%,"5,465,000",310,706,3,6,미국,"미국,중국",오드
116,하트,2020-02-27,"2,391,000",0.0%,"3,663,000",304,485,11,32,한국,한국,필름다빈
117,몽마르트 파파,2020-01-09,"1,982,000",0.0%,"51,226,800",300,"6,973",6,65,한국,한국,(주)트리플픽쳐스
117,21 브릿지: 테러 셧다운,2020-01-01,"300,000",0.0%,"776,344,700",300,"100,243",10,33,미국,미국,"(주)드림팩트엔터테인먼트,(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
119,터미네이터: 다크 페이트,2019-10-30,"2,656,000",0.0%,"20,167,141,830",289,"2,410,227",1,3,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
120,신의 은총으로,2020-01-16,"2,788,940",0.0%,"45,812,760",288,"5,903",8,58,프랑스,프랑스,찬란
121,잃어버린 세계를 찾아서,2019-10-09,"2,124,500",0.0%,"165,941,860",278,"21,879",37,102,미국,미국,(주)이수C&E
122,알라딘,1993-07-03,"1,875,500",0.0%,"16,417,000",270,"2,128",4,20,미국,미국,
123,시호,2020-02-27,"2,310,000",0.0%,"2,310,000",260,260,6,17,한국,한국,"주식회사 마운틴픽쳐스,주식회사 블루필름웍스"
124,참한 누나,2020-02-19,"1,323,000",0.0%,"1,323,000",252,252,19,19,한국,한국,(주)소나무픽쳐스
125,살인의 추억,2003-04-25,"1,628,640",0.0%,"56,429,037",246,"8,479",16,96,한국,한국,CJ ENM
126,추억,,"482,000",0.0%,"2,444,000",241,"1,222",1,8,미국,미국,
126,국제시장,2014-12-17,"1,205,000",0.0%,"110,944,262,730",241,"14,263,940",1,4,한국,한국,(주)씨제이이엔엠
128,그리고 신은 여자를 창조했다,,"476,000",0.0%,"1,998,000",238,999,1,11,프랑스,프랑스,
129,천로역정: 천국을 찾아서,2019-06-13,"470,000",0.0%,"2,203,647,010",235,"296,985",1,8,미국,미국,"(재)CBS,주식회사 마운틴픽쳐스"
129,이태원,2019-12-05,"2,104,000",0.0%,"26,842,260",235,"3,331",3,26,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
131,지옥의 영웅들,,"478,000",0.0%,"6,172,000",234,"3,012",1,8,미국,미국,
131,용감한 래시,,"483,000",0.0%,"1,875,000",234,698,1,8,미국,미국,
133,슬픔이여 안녕,,"416,000",0.0%,"8,623,000",232,"4,292",1,8,미국,미국,
134,미녀와 야수,1992-07-04,"1,483,500",0.0%,"1,524,744,000",214,"148,916",1,7,미국,미국,"워너브러더스 코리아(주),한국소니픽쳐스릴리징브에나비스타영화㈜"
135,러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,"2,145,820",0.0%,"1,015,468,320",206,"133,568",1,4,일본,일본,(주)박수엔터테인먼트
136,지옥화,1958-04-20,"410,000",0.0%,"8,126,000",205,"3,759",1,8,한국,한국,
137,황금팔을 가진 사나이,,"374,000",0.0%,"3,738,000",204,"1,652",1,6,,,
138,헤어졌을때와 만났을때,,"402,000",0.0%,"2,093,000",201,"1,044",1,8,미국,미국,
139,로마,2018-12-12,"1,516,000",0.0%,"354,161,636",198,"43,188",2,7,멕시코,멕시코,판씨네마(주)
139,금지된 사랑,1993-02-13,"1,403,000",0.0%,"1,979,000",198,310,1,2,프랑스,프랑스,
141,아이다,2019-02-02,"3,172,000",0.0%,"82,440,000",194,"3,587",5,9,미국,미국,(주) 인스터 글로벌
142,이장,2020-03-25,"1,660,000",0.0%,"2,654,000",192,334,1,2,한국,한국,㈜인디스토리
143,리암 갤러거,2020-03-12,"920,000",0.0%,"920,000",184,184,3,3,영국,영국,(주)디스테이션
144,왼손잡이 권총,,"366,000",0.0%,"4,101,000",183,"2,059",1,4,미국,미국,
145,바람과 함께 사라지다,1972-12-23,"364,000",0.0%,"62,551,000",182,"23,948",1,6,미국,미국,(주)피터팬픽쳐스
146,러브라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우,2019-02-14,"1,917,320",0.0%,"242,643,390",181,"27,112",1,4,일본,일본,(주)애니플러스
147,6년간의 의혹,,"356,000",0.0%,"1,440,000",178,715,1,5,미국,미국,
148,"먼 목소리, 계속되는 삶",,"1,254,000",0.0%,"2,360,000",175,381,1,2,영국,영국,
148,산상수훈,2017-12-07,"2,076,000",0.0%,"416,034,790",175,"55,033",1,6,한국,한국,"이언픽쳐스,(주)그란"
150,어페어 투 리멤버,,"381,000",0.0%,"22,263,000",174,"10,906",1,6,미국,미국,
151,결백,2020-06-10,"1,530,000",0.0%,"1,530,000",170,170,1,1,한국,한국,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리이엔티"
152,딸의 일기,2020-02-13,"938,000",0.0%,"938,000",169,169,20,20,한국,한국,(주)컨텐츠 빌리지
152,의붓 여동생,2020-02-07,"933,000",0.0%,"933,000",169,169,20,20,한국,한국,(주)가온콘텐츠
152,누나의 일기,2020-02-20,"938,000",0.0%,"938,000",169,169,20,20,한국,한국,(주)컨텐츠 빌리지
155,설국열차,2013-08-01,"992,300",0.0%,"67,027,834,500",156,"9,352,604",14,77,한국,"한국,체코",(주)씨제이이엔엠
156,나홀로,,"306,000",0.0%,"306,000",153,153,1,9,미국,미국,
157,쥬발,,"296,000",0.0%,"2,357,000",151,"1,213",1,3,미국,미국,
158,오두막,2017-04-20,"750,000",0.0%,"595,915,000",150,"77,699",1,1,미국,미국,판씨네마(주)
159,네트워크,,"1,069,000",0.0%,"1,069,000",148,148,1,2,미국,미국,
160,서부의 사나이,,"290,000",0.0%,"1,260,000",145,626,1,8,미국,미국,
161,메기,2019-09-26,"1,243,000",0.0%,"329,224,828",140,"39,026",2,15,한국,한국,"(주)엣나인필름,CGV아트하우스"
162,알라딘,2019-05-23,"698,000",0.0%,"106,983,620,359",138,"12,555,894",2,3,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
163,여동생의 사생활,2020-02-14,"641,000",0.0%,"641,000",134,134,16,16,한국,한국,(주)케이알씨지
163,불한당: 나쁜 놈들의 세상,2017-05-17,"1,520,000",0.0%,"7,718,162,525",134,"958,632",1,1,한국,한국,(주)씨제이이엔엠
165,자유부인,1956-06-09,"260,000",0.0%,"5,317,000",130,"2,657",1,9,한국,한국,
165,혼 : 공포의 시작,2020-02-13,"935,000",0.0%,"935,000",130,130,9,62,한국,한국,(주)드림팩트엔터테인먼트
167,여사장,,"254,000",0.0%,"4,767,000",127,"2,391",1,5,한국,한국,
168,러브레터,1999-11-20,"1,090,000",0.0%,"862,437,734",124,"111,146",1,11,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트"
169,카메라를 든 사람,,"833,000",0.0%,"1,214,000",119,193,1,2,미국,미국,
170,에움길,2019-06-20,"236,000",0.0%,"61,592,000",118,"7,720",1,8,한국,한국,(주)영화사 그램
170,건힐의 결투,,"260,000",0.0%,"7,315,000",118,"3,733",1,7,미국,미국,
172,반고호,1992-10-03,"669,000",0.0%,"5,201,000",117,902,1,4,프랑스,프랑스,
172,벌룬,2020-01-16,"974,000",0.0%,"17,340,500",117,"2,059",5,20,독일,독일,주식회사 세미콜론스튜디오
174,행동하는 양심 김대중,2019-11-28,"1,017,000",0.0%,"46,056,360",113,"5,789",1,1,한국,한국,주식회사 마운틴픽쳐스
175,하녀,1960-11-03,"1,116,000",0.0%,"40,171,500",112,"8,938",1,1,한국,한국,
176,호흡,2019-12-19,"220,000",0.0%,"10,661,160",110,"1,418",1,8,한국,한국,(주)영화사 그램
176,킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,2019-05-30,"543,500",0.0%,"121,898,870",110,"14,638",1,1,일본,일본,동우에이앤이(주)
176,후배부부와교환섹스2,2020-02-07,"639,000",0.0%,"639,000",110,110,20,20,한국,한국,스마일컨텐츠
179,마부,,"186,000",0.0%,"20,215,000",108,"10,680",1,8,한국,한국,
179,뺑반,2019-01-30,"1,188,000",0.0%,"15,225,493,848",108,"1,827,020",1,1,한국,한국,(주)쇼박스
181,바람의 언덕,2020-04-23,"868,000",0.0%,"4,776,500",102,625,1,2,한국,한국,영화사 삼순
182,축복,,"202,000",0.0%,"1,896,000",101,948,1,11,미국,미국,
183,칼리가리 박사의 밀실,,"739,000",0.0%,"739,000",100,100,1,2,독일,독일,
184,장수상회,2015-04-09,"588,000",0.0%,"8,743,405,143",98,"1,166,887",2,2,한국,한국,(주)씨제이이엔엠
185,후쿠오카,2020-08-27,"490,500",0.0%,"2,492,500",97,383,4,4,한국,한국,"(주)률필름,㈜인디스토리"
186,사랑이 뭘까,2020-04-09,"1,061,000",0.0%,"1,061,000",95,95,1,3,일본,일본,(주)엣나인필름
186,삼일천하,1973-02-15,"190,000",0.0%,"1,542,000",95,771,1,9,한국,한국,
188,그린 북,2019-01-09,"618,000",0.0%,"3,679,032,860",94,"439,842",1,5,미국,미국,CGV아트하우스
189,베라크루스,1971-02-13,"186,000",0.0%,"21,830,000",93,"10,769",1,7,미국,미국,
189,연평해전,2015-06-24,"465,000",0.0%,"45,567,755,830",93,"6,045,049",1,2,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
191,워터 릴리스,2020-08-13,"845,000",0.0%,"845,000",92,92,1,1,프랑스,프랑스,(주)영화특별시에스엠씨
192,물망초,,"182,000",0.0%,"12,172,000",91,"5,399",1,8,한국,한국,
193,한여름의 판타지아,2015-06-11,"900,000",0.0%,"287,383,458",90,"36,981",1,1,한국,"한국,일본",㈜인디스토리
194,시실리안,,"588,000",0.0%,"1,646,000",89,305,1,2,프랑스,"프랑스,미국",
194,원탁의 기사,,"178,000",0.0%,"16,255,000",89,"7,788",1,8,미국,미국,
196,시집가는 날,1957-02-11,"174,000",0.0%,"2,676,000",87,"1,903",1,6,한국,한국,
196,애심,1973-03-10,"174,000",0.0%,"20,602,000",87,"10,122",1,10,미국,미국,
198,상과 하,,"172,000",0.0%,"8,379,000",86,"4,202",1,9,미국,미국,
198,숲 속의 집,,"453,000",0.0%,"453,000",86,86,1,3,프랑스,"프랑스,이탈리아",
200,백색도시,,"569,000",0.0%,"2,011,000",85,346,1,1,스위스,"스위스,포르투갈,영국",
201,불꽃+스콜피오 라이징,,"599,000",0.0%,"599,000",84,84,1,1,미국,미국,
201,부러진 화살,,"168,000",0.0%,"6,389,000",84,"3,407",1,7,미국,미국,
201,사탄의 태양 아래,,"464,000",0.0%,"655,500",84,119,1,2,,,
204,거인,,"166,000",0.0%,"10,586,000",83,"5,157",1,6,미국,미국,
205,반역자,,"160,000",0.0%,"4,570,000",80,"2,285",1,5,미국,미국,
206,영광의 탈출,,"158,000",0.0%,"13,214,016",79,"8,636",1,6,미국,미국,
207,7일간의 외출,,"514,000",0.0%,"514,000",78,78,1,2,프랑스,프랑스,
208,달려오는 사람들,,"152,000",0.0%,"4,658,000",76,"2,324",1,9,미국,미국,
208,사자자리,,"487,000",0.0%,"487,000",76,76,1,3,프랑스,프랑스,
210,악의 화원,,"150,000",0.0%,"3,666,000",75,"1,833",1,6,미국,미국,
210,들개,2014-04-03,"600,000",0.0%,"26,940,200",75,"3,408",1,1,한국,한국,CGV아트하우스
210,극장판 유희왕 더 다크 사이드 오브 디멘션즈,2016-06-09,"825,000",0.0%,"259,144,200",75,"32,449",1,1,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
