●02주차 (2021년 01월 11일 ~ 2021년 01월 17일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
18,나이브스 아웃,2019-12-04,"10,462,000",0.8%,"10,462,000",100.0%,"6,884,373,090","1,494","1,494",100.0%,"816,300",33,147,미국,미국,(주)올스타엔터테인먼트
19,이웃사촌,2020-11-25,"13,090,910",1.0%,"-9,304,040",-41.5%,"3,704,415,560","1,385","-1,033",-42.7%,"430,944",81,475,한국,한국,"(주)리틀빅픽쳐스,(주)트리니티픽쳐스"
20,타임 패러독스,2015-01-07,"8,662,500",0.7%,"8,662,500",100.0%,"656,263,908","1,256","1,256",100.0%,"83,759",33,142,호주,호주,(유)조이앤시네마
21,가을의 마티네,2020-12-31,"6,622,440",0.5%,"-2,426,050",-26.8%,"24,629,670","1,033",-351,-25.4%,"3,783",20,107,일본,일본,찬란
22,신과함께-죄와 벌,2017-12-20,"6,517,320",0.5%,"-5,543,870",-46.0%,"115,726,251,147",983,-692,-41.3%,"14,414,440",75,516,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
23,메멘토,2001-08-24,"6,862,500",0.5%,"6,862,500",100.0%,"356,489,300",981,981,100.0%,"47,691",33,127,미국,미국,"(주)디스테이션,(주)팝엔터테인먼트"
24,런,2020-11-20,"8,723,100",0.7%,"-7,229,320",-45.3%,"2,600,918,400",960,-828,-46.3%,"283,318",45,310,미국,미국,(주)올스타엔터테인먼트
25,러브레터,1999-11-20,"8,356,680",0.7%,"-4,692,710",-36.0%,"970,283,834",906,-518,-36.4%,"124,531",43,274,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트"
26,너의 이름은.,2017-01-04,"6,358,700",0.5%,"6,283,200",8322.1%,"30,053,688,486",894,885,9833.3%,"3,735,389",26,169,일본,일본,메가박스중앙(주)플러스엠
27,노팅 힐,1999-07-03,"6,007,000",0.5%,"6,007,000",100.0%,"541,232,082",886,886,100.0%,"66,392",41,239,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유)
28,래시 컴 홈,2021-01-07,"4,777,500",0.4%,"-861,950",-15.3%,"10,416,950",795,-141,-15.1%,"1,731",15,82,독일,독일,찬란
29,100% 울프: 푸들이 될 순 없어,2020-12-24,"5,471,580",0.4%,"-4,997,670",-47.7%,"133,804,910",782,-641,-45.0%,"16,986",39,217,호주,호주,(주)팝엔터테인먼트
30,비긴 어게인,2014-08-13,"5,284,000",0.4%,"-8,155,470",-60.7%,"27,349,403,801",760,"-1,173",-60.7%,"3,469,618",34,138,미국,미국,판씨네마(주)
31,굿바이,2008-10-30,"5,926,680",0.5%,"-9,188,610",-60.8%,"945,489,520",687,"-1,104",-61.6%,"149,118",46,231,일본,일본,"(주)드림팩트엔터테인먼트,㈜케이디미디어"
32,운디네,2020-12-24,"5,666,570",0.5%,"-4,031,810",-41.6%,"54,313,850",656,-456,-41.0%,"6,280",33,191,독일,독일,M&M 인터내셔널
33,다크 나이트,2008-08-06,"6,350,000",0.5%,"2,671,000",72.6%,"28,203,262,040",635,267,72.6%,"4,227,842",1,6,미국,미국,"주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)"
34,언플랜드,2020-12-17,"3,478,300",0.3%,"1,072,790",44.6%,"121,530,260",604,332,122.1%,"14,342",22,50,미국,미국,(주)영화사오원
35,극장판 바이올렛 에버가든,2020-11-12,"5,410,990",0.4%,"-8,575,280",-61.3%,"495,314,850",582,"-1,033",-64.0%,"58,145",34,155,일본,일본,(주)라이크콘텐츠
36,나이팅게일,2020-12-30,"4,475,600",0.4%,"-17,084,170",-79.2%,"112,285,110",522,"-1,985",-79.2%,"13,649",68,271,호주,호주,(주)제이앤씨미디어그룹
37,라빠르망,1997-03-22,"2,866,500",0.2%,"2,866,500",100.0%,"68,500,000",441,441,100.0%,"11,393",20,128,프랑스,프랑스,(주)디스테이션
38,나의 작은 동무,2021-01-14,"3,986,940",0.3%,"3,986,940",100.0%,"3,986,940",438,438,100.0%,438,40,156,기타,기타,(주)라이크콘텐츠
39,요요현상,2021-01-14,"3,243,940",0.3%,"2,043,940",170.3%,"5,324,440",333,233,233.0%,559,27,114,한국,한국,영화배급협동조합 씨네소파
40,귀여운 남자,2021-01-14,"2,724,970",0.2%,"2,283,970",517.9%,"3,165,970",329,280,571.4%,378,41,172,한국,한국,(주)드림팩트엔터테인먼트
41,라스트 프론티어,2021-01-14,"2,698,200",0.2%,"2,698,200",100.0%,"2,698,200",318,318,100.0%,318,20,76,러시아,러시아,(주)까멜리아이엔티
42,썸머 85,2020-12-24,"2,809,110",0.2%,"-5,383,820",-65.7%,"82,929,720",312,-570,-64.6%,"9,409",32,119,기타,기타,찬란
43,마라가 큰 결정을 해야 해,2021-01-07,"2,187,600",0.2%,"-3,074,740",-58.4%,"7,449,940",268,-317,-54.2%,853,62,183,미국,미국,(주)영화사오원
44,천사는 바이러스,2021-01-06,"1,893,110",0.2%,"-1,865,490",-49.6%,"5,741,710",246,-213,-46.4%,722,31,117,한국,한국,주식회사 씨엠닉스
45,타오르는 여인의 초상,2020-01-16,"2,350,000",0.2%,"2,288,000",3690.3%,"1,260,242,838",245,237,2962.5%,"149,672",4,9,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
46,1917,2020-02-19,"1,796,500",0.1%,"-1,324,500",-42.4%,"7,932,619,960",207,-243,-54.0%,"878,101",8,25,미국,미국,(주)스마일이엔티
47,족벌 두 신문 이야기,2021-01-01,"1,370,900",0.1%,"-1,158,100",-45.8%,"8,577,900",181,-147,-44.8%,"1,067",7,46,한국,한국,(주)엣나인필름
48,사라센의 칼,2021-01-14,"1,427,800",0.1%,"888,800",164.9%,"1,966,800",163,114,232.7%,212,14,49,한국,한국,(주)콘텐츠윙
49,리플레이,2020-12-16,"1,281,440",0.1%,"-3,325,850",-72.2%,"100,629,910",141,-394,-73.6%,"12,200",13,74,미국,미국,(주)다자인소프트
50,부활: 그 증거,2020-10-08,"892,000",0.1%,"-265,000",-22.9%,"241,903,320",127,-28,-18.1%,"29,757",2,7,한국,한국,(주)영화사 진진
51,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,2020-10-22,"1,258,810",0.1%,"61,830",5.2%,"699,506,810",122,10,8.9%,"77,095",3,18,일본,일본,(주)애니플러스
52,미스터 보스,2020-12-30,"959,410",0.1%,"-4,808,930",-83.4%,"34,302,670",120,-574,-82.7%,"4,239",16,66,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
53,스윙키즈,2018-12-19,"1,119,580",0.1%,"250,380",28.8%,"12,096,659,072",118,40,51.3%,"1,473,321",1,9,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
54,"내 어깨 위 고양이, 밥 2",2020-12-24,"1,012,950",0.1%,"-2,712,840",-72.8%,"55,121,190",115,-295,-72.0%,"6,357",14,50,영국,영국,(주)영화특별시에스엠씨
55,삼진그룹 영어토익반,2020-10-21,"1,037,400",0.1%,"-154,300",-12.9%,"13,985,427,570",105,-23,-18.0%,"1,571,720",6,27,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
56,닥터 지바고,1978-01-01,"536,000",0.0%,"311,000",138.2%,"37,655,500",100,55,122.2%,"16,980",1,2,미국,미국,
57,"오늘, 우리 2",2021-01-21,"882,000",0.1%,"882,000",100.0%,"882,000",98,98,100.0%,98,1,2,한국,한국,필름다빈
58,전쟁,2020-12-30,"547,850",0.0%,"-842,920",-60.6%,"4,666,890",94,-116,-55.2%,692,3,32,미국,미국,(주)제이앤씨미디어그룹
59,밈 전쟁: 개구리 페페 구하기,,"836,000",0.1%,"409,000",95.8%,"1,519,000",93,54,138.5%,169,1,1,미국,미국,주식회사 왓챠
60,캐롤,2016-02-04,"866,200",0.1%,"866,200",100.0%,"2,757,436,395",91,91,100.0%,"336,304",4,7,미국,"미국,영국",CGV아트하우스
61,함께 있을 수 있다면,2020-12-24,"665,400",0.1%,"-1,138,970",-63.1%,"15,833,610",89,-138,-60.8%,"2,045",7,27,프랑스,프랑스,(주)영화사 진진
62,러브 액츄얼리,2003-12-05,"750,910",0.1%,"-2,122,820",-73.9%,"2,323,516,628",87,-221,-71.8%,"327,216",8,21,미국,"미국,영국","(주)제이앤씨미디어그룹,와이드 릴리즈(주),UIP코리아,(유)조이앤시네마"
63,베토벤 프로젝트,2020-07-12,"968,000",0.1%,"-219,000",-18.4%,"20,909,000",86,-21,-19.6%,"1,315",1,4,독일,독일,(주)케빈앤컴퍼니
63,테넷,2020-08-26,"796,180",0.1%,"-292,540",-26.9%,"18,400,003,390",86,-26,-23.2%,"1,992,553",4,30,미국,미국,워너브러더스 코리아(주)
65,찬실이는 복도 많지,2020-03-05,"641,500",0.1%,"438,500",216.0%,"251,600,330",84,57,211.1%,"29,339",3,16,한국,한국,찬란
66,어게인,2020-07-30,"812,000",0.1%,"462,000",132.0%,"9,435,500",82,47,134.3%,"1,183",1,2,한국,한국,(주)에스와이코마드
67,내언니전지현과 나,2020-12-03,"691,000",0.1%,"140,000",25.4%,"21,223,800",81,6,8.0%,"2,503",5,20,한국,한국,호우주의보
68,극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,2020-11-12,"538,000",0.0%,"220,000",69.2%,"173,731,500",79,32,68.1%,"25,837",8,21,영국,영국,와이드 릴리즈(주)
69,이름 없이 가난하고 아름답게,,"536,000",0.0%,"536,000",100.0%,"536,000",78,78,100.0%,78,1,2,일본,일본,
70,해바라기,1982-11-14,"770,000",0.1%,"770,000",100.0%,"26,514,000",74,74,100.0%,"11,753",1,4,이탈리아,이탈리아,
71,블레이드 러너 2049,2017-10-12,"827,000",0.1%,"827,000",100.0%,"2,791,284,065",72,72,100.0%,"324,113",3,8,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
71,마틴 에덴,2020-10-29,"447,500",0.0%,"149,500",50.2%,"143,118,930",72,22,44.0%,"15,546",3,19,이탈리아,이탈리아,알토미디어(주)
73,커넥트,2021-01-20,"639,000",0.1%,"639,000",100.0%,"639,000",71,71,100.0%,71,1,1,미국,미국,(주)이수C&E
74,평범한 연인들,,"407,000",0.0%,"200,000",96.6%,"2,892,000",70,32,84.2%,502,1,4,프랑스,프랑스,
74,레전더리 콘서트: 레너드 번스타인,2021-01-03,"1,921,000",0.2%,"-241,000",-11.1%,"5,846,000",70,-2,-2.8%,211,13,24,독일,독일,(주)케빈앤컴퍼니
74,스웨그,2020-12-10,"645,500",0.1%,"-263,090",-29.0%,"28,001,850",70,-27,-27.8%,"2,953",1,7,한국,한국,(주)영화사오원
77,맥베스,2018-10-07,"1,347,000",0.1%,"1,347,000",100.0%,"32,447,500",65,65,100.0%,"1,379",7,7,독일,독일,(주)케빈앤컴퍼니
77,글루미 선데이,2000-10-21,"566,500",0.0%,"-212,500",-27.3%,"193,795,400",65,-29,-30.9%,"24,833",2,16,독일,독일,(주)팝엔터테인먼트
79,장 미쉘 바스키아: 더 레이디언트 차일드,2020-12-09,"599,500",0.0%,"-151,400",-20.2%,"7,358,100",64,-19,-22.9%,800,8,43,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
80,토스카,2020-12-01,"1,635,000",0.1%,"-122,050",-6.9%,"15,912,250",63,-29,-31.5%,526,10,20,이탈리아,이탈리아,일미디어
80,고백,2021-02-24,"441,000",0.0%,"441,000",100.0%,"441,000",63,63,100.0%,63,1,1,한국,한국,(주)리틀빅픽쳐스
82,800,2020-12-10,"524,500",0.0%,"-4,775,700",-90.1%,"141,648,200",61,-893,-93.6%,"16,619",5,16,중국,중국,"TCO(주)더콘텐츠온,(주)디스테이션"
83,스트레스 제로,2021-02-03,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)트리플픽쳐스
83,미소녀 파라다이스 베이글녀 마을,2021-01-12,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
83,미스캡틴 : 섹시 히어로즈,2021-01-14,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,미국,미국,(주)픽쳐레스크
83,인턴의 입사교육,2021-01-14,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
83,18 BJ 하연의 화려한 테크닉,2021-01-12,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,케이엘 픽쳐스
88,펀치 드렁크 러브,2003-05-08,"639,000",0.1%,"-29,000",-4.3%,"33,091,400",59,-3,-4.8%,"3,704",1,5,미국,미국,콜럼비아트라이스타
89,누군가 어디에서 나를 기다리면 좋겠다,2020-12-17,"443,000",0.0%,"-1,121,200",-71.7%,"27,894,550",57,-132,-69.8%,"3,451",5,15,프랑스,프랑스,(주)영화사 진진
90,겨울밤에,2020-12-10,"422,500",0.0%,"-134,000",-24.1%,"14,878,370",56,-16,-22.2%,"1,810",6,25,한국,한국,㈜인디스토리
90,피아니스트의 마지막 인터뷰,2020-11-19,"490,510",0.0%,"-648,790",-56.9%,"69,807,560",56,-65,-53.7%,"8,348",3,14,캐나다,캐나다,판씨네마(주)
92,하트,2020-02-27,"505,000",0.0%,"104,000",25.9%,"8,039,500",55,6,12.2%,"1,027",2,6,한국,한국,필름다빈
92,리골레토,2013-09-28,"1,353,900",0.1%,"480,400",55.0%,"29,624,400",55,21,61.8%,"1,171",6,10,미국,미국,(주) 인스터 글로벌
94,천국이 허락한 모든 것,,"132,500",0.0%,"132,500",100.0%,"7,187,500",53,53,100.0%,"3,242",1,5,미국,미국,
95,피델리오,2020-05-31,"560,000",0.0%,"-207,000",-27.0%,"13,076,800",50,-18,-26.5%,618,1,3,독일,독일,(주)케빈앤컴퍼니
95,가나의 혼인잔치: 언약,2020-11-26,"460,300",0.0%,"-522,440",-53.2%,"119,861,330",50,-70,-58.3%,"13,655",4,24,미국,미국,"(재)CBS,주식회사 블루필름웍스"
97,비브르 사 비,1997-05-03,"423,000",0.0%,"423,000",100.0%,"24,539,000",49,49,100.0%,"3,213",1,2,프랑스,프랑스,"알토미디어(주),㈜영화사 백두대간"
98,공작부인,,"234,000",0.0%,"195,000",500.0%,"2,282,000",46,39,557.1%,"1,044",1,2,미국,미국,
98,트랜짓,2020-07-02,"407,000",0.0%,"-47,000",-10.4%,"43,969,160",46,-18,-28.1%,"5,180",2,2,독일,독일,M&M 인터내셔널
100,남매의 여름밤,2020-08-20,"320,000",0.0%,"-29,000",-8.3%,"180,473,602",45,6,15.4%,"21,719",2,10,한국,한국,그린나래미디어(주)
101,가슴이여 영원히,,"305,000",0.0%,"305,000",100.0%,"305,000",44,44,100.0%,44,1,1,일본,일본,
101,극장판 기븐,2020-11-26,"476,500",0.0%,"62,630",15.1%,"34,284,160",44,3,7.3%,"3,936",1,7,일본,일본,(주)애니플러스
101,작가 미상,2020-02-20,"285,000",0.0%,"285,000",100.0%,"107,682,960",44,44,100.0%,"13,604",1,1,독일,독일,(주)영화사 진진
104,피아노,1993-09-25,"238,000",0.0%,"79,000",49.7%,"30,857,500",43,13,43.3%,"5,651",1,1,호주,호주,(주)팝엔터테인먼트
105,해리가 샐리를 만났을 때,1989-11-18,"430,000",0.0%,"66,500",18.3%,"185,773,700",40,5,14.3%,"22,732",1,3,미국,미국,"(주)키다리이엔티,콜럼비아 픽쳐스 코포레이션"
105,기사푸라카스,,"80,000",0.0%,"80,000",100.0%,"1,492,000",40,40,100.0%,746,1,6,프랑스,프랑스,
107,아키츠 온천,,"249,000",0.0%,"249,000",100.0%,"804,000",39,39,100.0%,150,1,1,일본,일본,
108,날씨의 아이,2019-10-30,"307,540",0.0%,"197,540",179.6%,"5,858,552,130",36,22,157.1%,"714,880",2,5,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
108,동경의 황혼,,"239,000",0.0%,"66,000",38.2%,"5,359,000",36,11,44.0%,876,1,1,일본,일본,
110,여자들만의 밤,,"217,000",0.0%,"2,000",0.9%,"432,000",35,1,2.9%,69,1,1,일본,일본,
110,여자라는 것,,"246,000",0.0%,"53,000",27.5%,"439,000",35,5,16.7%,65,1,1,일본,일본,
110,뮤직 앤 리얼리티,2020-12-23,"296,700",0.0%,"-670,740",-69.3%,"12,861,390",35,-73,-67.6%,"1,465",4,20,한국,"한국,미국","(주)미로스페이스,(주)스튜디오 보난자"
110,오버 드라이브,,"415,000",0.0%,"415,000",100.0%,"415,000",35,35,100.0%,35,1,1,일본,일본,(주)미디어캐슬
114,잔칫날,2020-12-02,"293,000",0.0%,"-104,570",-26.3%,"86,514,060",34,-15,-30.6%,"11,172",4,9,한국,한국,(주)트리플픽쳐스
114,여로,,"68,000",0.0%,"68,000",100.0%,"18,470,000",34,34,100.0%,"8,991",1,4,미국,미국,
114,맨체스터 바이 더 씨,2017-02-15,"287,000",0.0%,"287,000",100.0%,"448,385,900",34,34,100.0%,"55,932",1,1,미국,미국,THE 픽쳐스
114,쇼걸,1995-11-18,"196,970",0.0%,"-574,000",-74.5%,"17,103,040",34,-93,-73.2%,"2,971",4,13,미국,미국,"(주)콘텐츠패밀리,주식회사 풍경소리"
118,호프만 이야기,,"145,000",0.0%,"82,000",130.2%,"2,510,000",30,19,172.7%,375,1,1,영국,영국,
119,마미,2014-12-18,"290,000",0.0%,"290,000",100.0%,"482,648,544",29,29,100.0%,"60,481",1,2,캐나다,"캐나다,프랑스",(주)엣나인필름
119,노트북,2004-11-26,"269,000",0.0%,"-157,000",-36.9%,"4,636,054,200",29,-10,-25.6%,"651,395",1,5,미국,미국,"(주)퍼스트런,TCO(주)더콘텐츠온,글뫼 주식회사,CJ ENM"
121,무드 인디고,2014-12-11,"259,000",0.0%,"259,000",100.0%,"378,362,230",28,28,100.0%,"47,026",1,2,프랑스,"프랑스,벨기에",(주)프레인글로벌
121,연애편지,,"188,000",0.0%,"-89,000",-32.1%,"465,000",28,-17,-37.8%,73,1,1,일본,일본,
121,담보,2020-09-29,"256,500",0.0%,"126,000",96.6%,"14,749,348,550",28,12,75.0%,"1,719,578",3,10,한국,한국,(주)씨제이이엔엠
121,달이 떠오른다,,"195,000",0.0%,"-38,000",-16.3%,"428,000",28,-10,-26.3%,66,1,1,일본,일본,
121,춘희,,"56,000",0.0%,"56,000",100.0%,"14,147,000",28,28,100.0%,"7,099",1,3,미국,미국,
121,가스등,,"142,000",0.0%,"8,000",6.0%,"9,821,000",28,3,12.0%,"4,466",1,1,미국,미국,
121,제리 맥과이어,1997-02-01,"182,000",0.0%,"28,000",18.2%,"40,461,400",28,6,27.3%,"5,508",2,9,미국,미국,(주)피터팬픽쳐스
128,너의 췌장을 먹고 싶어,2018-11-15,"198,000",0.0%,"198,000",100.0%,"413,342,505",27,27,100.0%,"52,877",1,1,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
128,"나, 다니엘 블레이크",2016-12-08,"270,000",0.0%,"270,000",100.0%,"743,954,460",27,27,100.0%,"99,248",1,2,영국,영국,(주)영화사 진진
130,맥추,,"178,000",0.0%,"178,000",100.0%,"5,410,000",26,26,100.0%,871,1,1,일본,일본,
130,"그리고, 살아간다",2021-01-15,"221,140",0.0%,"221,140",100.0%,"221,140",26,26,100.0%,26,1,2,일본,일본,(주)미디어캐슬
130,사랑의 블랙홀,1993-12-04,"264,000",0.0%,"-423,000",-61.6%,"18,626,000",26,-44,-62.9%,"2,165",1,4,미국,미국,
133,블루 벨벳,1992-10-17,"132,000",0.0%,"30,000",29.4%,"43,072,900",25,6,31.6%,"5,317",1,1,미국,미국,(주)유로커뮤니케이션
133,세이사쿠의 아내,,"160,000",0.0%,"160,000",100.0%,"2,863,000",25,25,100.0%,501,1,1,일본,일본,
135,오긴,,"159,000",0.0%,"15,000",10.4%,"303,000",24,1,4.3%,47,1,1,일본,일본,
135,선샤인 패밀리,2020-12-31,"172,000",0.0%,"-287,500",-62.6%,"3,063,570",24,-44,-64.7%,364,3,7,한국,"한국,필리핀",시네마 뉴원
137,협상,2018-09-19,"258,000",0.0%,"258,000",100.0%,"17,032,391,166",23,23,100.0%,"1,967,744",1,5,한국,한국,(주)씨제이이엔엠
138,루비 스팍스,2018-05-10,"146,000",0.0%,"50,000",52.1%,"262,689,400",22,8,57.1%,"29,844",1,6,미국,미국,(주)팝엔터테인먼트
138,우리 생애 최고의 해,,"115,000",0.0%,"-7,000",-5.7%,"4,358,884",22,0,0.0%,"3,540",1,1,미국,미국,
140,어거스트 러쉬,2007-11-29,"184,000",0.0%,"184,000",100.0%,"14,359,602,000",21,21,100.0%,"2,229,893",3,9,미국,미국,"(주)영화사 그램,CJ ENM"
140,페이블,2021-01-16,"189,510",0.0%,"189,510",100.0%,"189,510",21,21,100.0%,21,1,2,일본,일본,"(주)콘텐츠판다,쇼치쿠"
140,작은 빛,2020-01-23,"105,000",0.0%,"10,000",10.5%,"17,263,960",21,2,10.5%,"2,257",1,8,한국,한국,(주)시네마달
143,제저벨,,"106,000",0.0%,"21,000",24.7%,"478,000",20,2,11.1%,98,1,1,,,
143,오르페우스,,"106,000",0.0%,"10,000",10.4%,"2,131,000",20,2,11.1%,894,1,1,프랑스,프랑스,
145,라우더 댄 밤즈,2016-10-27,"175,000",0.0%,"175,000",100.0%,"89,458,700",19,19,100.0%,"11,162",1,1,노르웨이,"노르웨이,프랑스,덴마크",그린나래미디어(주)
146,아내를 녹여버린 농부,,"90,000",0.0%,"90,000",100.0%,"90,000",18,18,100.0%,18,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
146,흑인 도깨비 방망이: 뚝딱 나온 오르가즘,,"90,000",0.0%,"90,000",100.0%,"90,000",18,18,100.0%,18,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
146,공포분자,2020-09-17,"124,000",0.0%,"28,000",29.2%,"43,484,630",18,7,63.6%,"5,620",1,2,기타,기타,(주)에이썸엔터테인먼트
146,토탈 이클립스,1995-12-02,"93,000",0.0%,"-111,000",-54.4%,"297,000",18,-20,-52.6%,56,1,1,영국,"영국,프랑스,벨기에",
146,지옥의 묵시록 파이널 컷,2020-11-26,"180,000",0.0%,"-27,000",-13.0%,"33,673,630",18,-8,-30.8%,"3,636",1,1,미국,미국,(주)디스테이션
146,원더,2017-12-27,"180,000",0.0%,"180,000",100.0%,"2,031,210,689",18,18,100.0%,"267,020",1,1,미국,미국,"CGV아트하우스,그린나래미디어(주)"
152,그리고 우린 춤을 추었다,2020-11-25,"204,000",0.0%,"51,030",33.4%,"53,378,810",17,1,6.3%,"6,059",1,1,프랑스,프랑스,(주)엣나인필름
152,멜랑콜리아,2012-05-17,"170,000",0.0%,"170,000",100.0%,"153,165,123",17,17,100.0%,"19,918",1,1,덴마크,"덴마크,스웨덴,이탈리아,독일,프랑스","(주)엣나인필름,(주)팝엔터테인먼트"
154,산딸기 2,1985-02-02,"32,000",0.0%,"32,000",100.0%,"3,035,000",16,16,100.0%,"1,515",1,2,한국,한국,
154,인 디 아일,2018-11-22,"136,000",0.0%,"136,000",100.0%,"87,012,900",16,16,100.0%,"10,149",1,1,독일,독일,M&M 인터내셔널
156,베로니카의 이중생활,1991-11-09,"150,000",0.0%,"150,000",100.0%,"32,013,100",15,15,100.0%,"3,890",1,1,프랑스,프랑스,"(주)영화사 안다미로,㈜영화사 백두대간"
156,원더풀 라이프,2001-12-09,"150,000",0.0%,"150,000",100.0%,"181,401,600",15,15,100.0%,"22,018",1,1,일본,일본,"(주)영화사 안다미로,(주)라이크콘텐츠,㈜영화사 백두대간"
156,갇힌 여인,2005-12-23,"79,000",0.0%,"-41,000",-34.2%,"12,339,000",15,-8,-34.8%,"1,896",1,1,프랑스,"프랑스,벨기에",(주)이모션픽처스
156,빅 트리,,"37,500",0.0%,"37,500",100.0%,"1,105,500",15,15,100.0%,540,1,3,미국,미국,
156,패터슨,2017-12-21,"150,000",0.0%,"150,000",100.0%,"564,086,208",15,15,100.0%,"68,148",1,1,프랑스,"프랑스,독일,미국",그린나래미디어(주)
