●28주차 (2019년 07월 08일 ~ 2019년 07월 14일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
76,빌리 엘리어트,2001-02-16,"1,668,000",0.0%,"-30,000",-1.8%,"205,595,700",278,-5,-1.8%,"27,467",2,2,영국,"영국,프랑스","(주)팝엔터테인먼트,유아이피-씨아이씨영화및비디오배급(유)"
77,김군,2019-05-23,"1,762,000",0.0%,"-1,189,000",-40.3%,"117,120,990",262,-188,-41.8%,"15,674",7,32,한국,한국,영화사 풀
78,이케아 옷장에서 시작된 특별난 여행,2019-07-18,"2,187,000",0.0%,"147,000",7.2%,"9,699,000",243,-12,-4.7%,"1,106",1,2,프랑스,프랑스,(주)스마일이엔티
78,"광해, 왕이 된 남자",2012-09-13,"2,723,700",0.0%,"2,723,700",100.0%,"88,912,866,469",243,243,100.0%,"12,323,988",1,6,한국,한국,(주)씨제이이엔엠
80,무기여 잘 있거라,1974-01-01,"484,000",0.0%,"484,000",100.0%,"20,729,034",242,242,100.0%,"11,169",1,6,미국,미국,
81,밤쉘,2018-06-07,"478,000",0.0%,"478,000",100.0%,"87,214,330",239,239,100.0%,"11,505",1,8,미국,미국,(주)영화사 그램
82,트리트 미 라이크 파이어,2019-06-27,"1,365,000",0.0%,"-2,895,580",-68.0%,"25,117,780",235,-322,-57.8%,"3,241",6,24,프랑스,프랑스,(주)트리플픽쳐스
83,감각의 제국 : 무삭제판,,"1,977,500",0.0%,"1,977,500",100.0%,"1,977,500",229,229,100.0%,229,4,10,일본,일본,
84,로우,2017-08-05,"1,840,000",0.0%,"1,840,000",100.0%,"15,856,000",226,226,100.0%,"1,836",7,12,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
84,해피엔드,2019-06-20,"1,807,200",0.0%,"-5,323,600",-74.7%,"60,526,830",226,-698,-75.5%,"7,572",8,27,프랑스,"프랑스,오스트리아 ,독일",그린나래미디어(주)
86,황혼에서 새벽까지,1998-09-05,"1,893,500",0.0%,"1,893,500",100.0%,"1,893,500",220,220,100.0%,220,5,13,미국,미국,
87,연애센터,,"434,000",0.0%,"-1,705,000",-79.7%,"3,744,000",217,-840,-79.5%,"1,857",1,4,미국,미국,
87,빅샤크2: 해저2만리,2019-06-06,"1,085,000",0.0%,"-172,000",-13.7%,"382,915,920",217,-27,-11.1%,"52,832",2,5,중국,중국,와이드 릴리즈(주)
89,카르멘,2018-07-01,"3,356,000",0.0%,"3,356,000",100.0%,"86,848,500",212,212,100.0%,"3,859",6,7,독일,독일,(주)케빈앤컴퍼니
90,배심원들,2019-05-15,"1,090,000",0.0%,"488,000",81.1%,"2,302,197,090",209,123,143.0%,"287,902",1,2,한국,한국,CGV아트하우스
91,위!,2019-11-28,"1,619,000",0.0%,"1,619,000",100.0%,"1,619,000",202,202,100.0%,202,6,10,네덜란드,네덜란드,(주)미로스페이스
92,딸의 친구 4,2019-07-11,"1,012,000",0.0%,"1,012,000",100.0%,"1,012,000",195,195,100.0%,195,20,20,한국,한국,(주)컨텐츠 빌리지
93,오멘,1977-06-03,"1,703,000",0.0%,"1,703,000",100.0%,"1,703,000",193,193,100.0%,193,5,10,미국,미국,
94,검은 태양은 밝아온다,,"368,000",0.0%,"368,000",100.0%,"8,016,000",184,184,100.0%,"3,754",1,6,미국,미국,
95,에스더의 왕,,"328,000",0.0%,"328,000",100.0%,"5,444,000",183,183,100.0%,"2,755",1,3,이탈리아,"이탈리아,미국",
96,백경,2008-03-15,"352,000",0.0%,"352,000",100.0%,"12,560,000",176,176,100.0%,"6,053",1,12,영국,영국,
97,황야는 통곡한다,1971-01-24,"334,000",0.0%,"334,000",100.0%,"750,000",174,174,100.0%,312,1,4,미국,미국,
98,사일런스,2019-07-17,"1,530,000",0.0%,"1,530,000",100.0%,"1,530,000",170,170,100.0%,170,1,1,미국,미국,(주)이수C&E
99,유전,2018-06-07,"1,632,000",0.0%,"-1,895,000",-53.7%,"1,570,561,938",169,-239,-58.6%,"178,290",2,2,미국,미국,(주)팝엔터테인먼트
100,백조,,"324,000",0.0%,"-106,000",-24.7%,"6,607,000",162,-53,-24.7%,"3,041",1,4,미국,미국,
101,스트롱거,2019-06-27,"1,113,500",0.0%,"-6,640,580",-85.6%,"34,275,440",158,-907,-85.2%,"4,517",10,35,미국,미국,(주)올스타엔터테인먼트
102,굿바이 썸머,2019-07-25,"1,359,000",0.0%,"1,359,000",100.0%,"1,359,000",151,151,100.0%,151,1,1,한국,한국,㈜인디스토리
103,행복에 젖은 아가씨,,"308,000",0.0%,"308,000",100.0%,"2,921,000",149,149,100.0%,"1,401",1,4,미국,미국,
103,우리 지금 만나,2019-05-29,"898,000",0.0%,"653,000",266.5%,"12,391,600",149,113,313.9%,"1,711",2,8,한국,한국,㈜인디스토리
105,극장판 오소마츠 6쌍둥이,2019-06-13,"1,324,650",0.0%,"-7,832,690",-85.5%,"74,156,870",148,-935,-86.3%,"8,898",2,8,일본,일본,(주)리틀빅픽쳐스
106,귀신의 향기,2019-07-03,"1,041,600",0.0%,"-2,844,300",-73.2%,"4,927,500",147,-396,-72.9%,690,12,44,한국,한국,(주)스튜디오후크
107,스카라무슈,1973-06-02,"276,000",0.0%,"-318,000",-53.5%,"2,206,000",138,-156,-53.1%,"1,074",1,11,미국,미국,
108,루스 베이더 긴즈버그 : 나는 반대한다,2019-03-28,"675,000",0.0%,"360,000",114.3%,"85,020,880",135,72,114.3%,"10,833",1,1,미국,미국,(주)영화사 진진
109,킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,2019-05-30,"1,294,500",0.0%,"-5,065,360",-79.6%,"118,122,030",128,-551,-81.1%,"13,993",1,2,일본,일본,동우에이앤이(주)
110,오클라호마,,"254,000",0.0%,"254,000",100.0%,"1,522,000",127,127,100.0%,761,1,6,미국,미국,
111,엘리펀트킹 덤보,2019-06-13,"634,000",0.0%,"-700,000",-52.5%,"64,274,060",119,-125,-51.2%,"8,736",2,5,기타,기타,(주)박수엔터테인먼트
112,체 게바라: 1부 아르헨티나,2019-06-13,"728,000",0.0%,"-1,435,800",-66.4%,"28,209,120",118,-214,-64.5%,"3,926",4,9,독일,독일,찬란
113,미쓰백,2018-10-11,"570,000",0.0%,"-1,164,000",-67.1%,"6,047,393,066",114,-45,-28.3%,"723,010",1,2,한국,한국,(주)리틀빅픽쳐스
114,언더 더 씨2,2019-05-23,"565,000",0.0%,"-25,000",-4.2%,"92,593,360",113,-5,-4.2%,"13,086",2,2,미국,미국,이언픽쳐스
115,업사이드,2019-06-13,"813,000",0.0%,"-2,236,000",-73.3%,"375,889,100",111,-278,-71.5%,"44,501",4,10,미국,미국,(주)디스테이션
116,인생 후르츠,2018-12-06,"440,000",0.0%,"440,000",100.0%,"544,699,530",110,110,100.0%,"70,530",1,1,일본,일본,(주)엣나인필름
117,킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오×유우×알렉,2019-05-02,"1,070,980",0.0%,"-1,961,520",-64.7%,"88,911,870",109,-187,-63.2%,"10,423",1,2,일본,일본,동우에이앤이(주)
118,라라랜드,2016-12-07,"782,486",0.0%,"604,486",339.6%,"30,034,916,480",107,87,435.0%,"3,600,583",1,2,미국,미국,판씨네마(주)
119,돌아오지 않는 해병,,"194,000",0.0%,"-58,000",-23.0%,"4,610,000",97,-29,-23.0%,"2,290",1,7,한국,한국,
120,사랑방 손님과 어머니,,"172,000",0.0%,"-56,000",-24.6%,"2,788,000",96,-28,-22.6%,"1,426",1,3,한국,한국,
121,라라와 움직이는 비밀의 숲,2019-08-22,"512,000",0.0%,"-662,000",-56.4%,"2,964,000",93,-132,-58.7%,460,1,2,중국,중국,(주)박수엔터테인먼트
122,킹 오브 프리즘 -샤이니 세븐 스타즈-,2019-03-07,"902,000",0.0%,"-1,720,500",-65.6%,"138,846,710",90,-171,-65.5%,"15,948",1,2,일본,일본,동우에이앤이(주)
122,아픈 만큼 사랑한다,2019-04-03,"591,000",0.0%,"-673,000",-53.2%,"106,264,600",90,-114,-55.9%,"14,899",2,11,한국,한국,(주)드림팩트엔터테인먼트
124,몬테크리스토 백작,,"178,000",0.0%,"178,000",100.0%,"8,432,000",89,89,100.0%,"4,279",1,12,미국,미국,
124,덕구,2018-04-05,"445,000",0.0%,"445,000",100.0%,"2,391,023,700",89,89,100.0%,"315,971",2,2,한국,한국,메가박스중앙(주)플러스엠
126,유관순,,"172,000",0.0%,"172,000",100.0%,"1,764,000",86,86,100.0%,882,1,6,한국,한국,
127,킹 오브 프리즘 –샤이니 세븐 스타즈- II 카케루x조지x미나토,2019-04-04,"866,500",0.0%,"-1,623,500",-65.2%,"78,936,990",85,-158,-65.0%,"9,224",1,2,일본,일본,동우에이앤이(주)
128,툴리,2018-11-22,"420,000",0.0%,"420,000",100.0%,"302,903,000",84,84,100.0%,"37,325",1,2,캐나다,캐나다,(주)리틀빅픽쳐스
129,피서지에서 생긴 일,1972-08-19,"158,000",0.0%,"-1,179,000",-88.2%,"24,418,000",79,-582,-88.0%,"12,184",1,3,미국,미국,
130,내안의 그놈,2019-01-09,"750,000",0.0%,"750,000",100.0%,"16,412,866,567",75,75,100.0%,"1,916,930",1,1,한국,한국,"(주)메리크리스마스,TCO(주)더콘텐츠온"
131,랩소디,,"222,000",0.0%,"222,000",100.0%,"3,996,000",74,74,100.0%,"1,482",1,1,미국,미국,
132,오버 데어,,"323,000",0.0%,"132,000",69.1%,"3,518,000",73,31,73.8%,434,1,1,한국,한국,(주)영화사 진진
133,러브,2017-11-02,"678,000",0.0%,"678,000",100.0%,"26,226,000",68,68,100.0%,"3,183",1,1,프랑스,프랑스,판씨네마(주)
133,체 게바라: 2부 게릴라,2019-06-13,"392,000",0.0%,"-1,758,400",-81.8%,"22,494,160",68,-251,-78.7%,"3,016",3,8,독일,독일,찬란
135,에움길,2019-06-20,"422,000",0.0%,"-994,700",-70.2%,"56,232,000",64,-119,-65.0%,"6,454",5,21,한국,한국,(주)영화사 그램
136,내 여자친구의 남자친구,,"462,000",0.0%,"119,000",34.7%,"5,640,000",63,17,37.0%,866,1,1,프랑스,프랑스,
137,비긴 어게인,2014-08-13,"450,300",0.0%,"450,300",100.0%,"27,153,684,961",61,61,100.0%,"3,435,729",1,1,미국,미국,판씨네마(주)
138,고양이를 부탁해,2001-10-12,"540,000",0.0%,"540,000",100.0%,"1,463,000",60,60,100.0%,216,1,1,한국,한국,(주)시네마서비스
139,피나 바우쉬의 댄싱 드림즈,2011-01-20,"452,000",0.0%,"452,000",100.0%,"46,269,800",59,59,100.0%,"6,201",1,1,독일,독일,(주)영화사 진진
139,아이덴티피케이션 오브우먼(보디우먼),1989-11-25,"383,000",0.0%,"-212,000",-35.6%,"978,000",59,-66,-52.8%,184,1,2,이탈리아,이탈리아,
141,검은 비상선,,"114,000",0.0%,"-6,000",-5.0%,"234,000",57,-3,-5.0%,117,1,5,한국,한국,
142,쉘부르의 우산,1992-09-26,"424,986",0.0%,"424,986",100.0%,"5,147,586",53,53,100.0%,939,1,2,프랑스,"프랑스,독일",(주)에스와이코마드
143,산상수훈,2017-12-07,"543,000",0.0%,"-11,000",-2.0%,"405,769,350",51,-1,-1.9%,"54,063",1,2,한국,한국,"이언픽쳐스,(주)그란"
144,소나기,2017-08-31,"96,000",0.0%,"50,000",108.7%,"81,699,808",48,25,108.7%,"13,526",1,2,한국,한국,(주)리틀빅픽쳐스
144,"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014-08-21,"96,000",0.0%,"50,000",108.7%,"229,019,195",48,25,108.7%,"36,398",1,2,한국,한국,이달투
146,내게 남은 사랑을,2017-11-02,"94,000",0.0%,"50,000",113.6%,"185,995,600",47,25,113.6%,"28,333",1,7,한국,한국,(주)무빙픽쳐스컴퍼니
147,파업전야,1990-03-28,"276,000",0.0%,"6,000",2.2%,"15,226,180",46,1,2.2%,"1,986",1,1,한국,한국,(주)리틀빅픽쳐스
147,해변의 폴린느,,"344,000",0.0%,"-323,000",-48.4%,"5,684,000",46,-44,-48.9%,832,1,1,프랑스,프랑스,
149,팔스타프,2019-06-16,"978,000",0.0%,"-2,083,500",-68.1%,"9,174,000",43,-93,-68.4%,403,5,5,독일,독일,(주)케빈앤컴퍼니
150,붉은 사막,,"294,000",0.0%,"294,000",100.0%,"1,404,000",42,42,100.0%,206,1,1,이탈리아,"이탈리아,프랑스",
150,피의 연대기,2018-01-18,"210,000",0.0%,"210,000",100.0%,"84,698,200",42,42,100.0%,"10,905",1,1,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
152,매기스 플랜,2017-01-25,"175,000",0.0%,"175,000",100.0%,"383,041,800",39,39,100.0%,"47,791",1,1,미국,미국,오드
152,여름의 빛,,"268,000",0.0%,"149,000",125.2%,"1,001,000",39,21,116.7%,180,1,1,프랑스,프랑스,
154,녹색광선,,"284,000",0.0%,"-15,000",-5.0%,"9,821,000",38,-2,-5.0%,"1,480",1,1,프랑스,프랑스,
154,여인의 사랑,,"241,000",0.0%,"241,000",100.0%,"241,000",38,38,100.0%,38,1,1,프랑스,"프랑스,이탈리아",
156,검은 여름,2019-06-20,"252,000",0.0%,"122,000",93.8%,"2,394,000",36,17,89.5%,311,5,15,한국,한국,(주)미로스페이스
156,말모이,2019-01-09,"216,000",0.0%,"-274,000",-55.9%,"23,987,145,520",36,-62,-63.3%,"2,866,020",1,1,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
