●40주차 (2019년 09월 30일 ~ 2019년 10월 06일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
75,말레피센트 2,2019-10-17,"4,545,000",0.0%,"4,545,000",100.0%,"4,545,000",303,303,100.0%,303,1,1,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
76,로마의 휴일,,"590,000",0.0%,"590,000",100.0%,"40,502,500",296,296,100.0%,"15,308",1,6,미국,"미국,이탈리아",
77,비뚤어진 집,2019-09-19,"1,991,080",0.0%,"-15,989,760",-88.9%,"87,444,560",274,"-2,144",-88.7%,"10,553",11,48,영국,영국,(주)팝엔터테인먼트
78,기생충,2019-05-30,"2,482,000",0.0%,"-2,179,500",-46.8%,"85,863,680,245",270,-229,-45.9%,"10,082,840",2,3,한국,한국,(주)씨제이이엔엠
79,애월,2019-09-26,"2,029,780",0.0%,"-3,052,220",-60.1%,"11,035,780",265,-281,-51.5%,"1,247",20,87,한국,한국,(주)드림팩트엔터테인먼트
80,전쟁과 평화,1977-09-27,"512,000",0.0%,"512,000",100.0%,"27,635,774",256,256,100.0%,"14,284",1,5,미국,미국,
81,주전장,2019-07-25,"1,370,000",0.0%,"266,800",24.2%,"303,202,090",241,78,47.9%,"38,812",2,6,미국,미국,(주)시네마달
82,그린 북,2019-01-09,"1,666,000",0.0%,"476,000",40.0%,"3,648,361,860",238,68,40.0%,"434,388",1,1,미국,미국,CGV아트하우스
83,알래스카의 혼,,"468,000",0.0%,"278,000",146.3%,"6,723,000",234,139,146.3%,"2,917",1,4,미국,미국,
84,암수살인,2018-10-03,"3,182,500",0.0%,"3,182,500",100.0%,"32,998,321,048",232,232,100.0%,"3,789,553",1,1,한국,한국,(주)쇼박스
85,김복동,2019-08-08,"1,415,000",0.0%,"-4,943,500",-77.7%,"691,079,560",229,-602,-72.4%,"85,299",3,7,한국,한국,(주)엣나인필름
85,FIWOM 2019 엄마랑 산부인과를+맙소사+리틀 아미+아마레타+헤엄치는 법+예민하시네,,"1,606,000",0.0%,"1,606,000",100.0%,"1,606,000",229,229,100.0%,229,1,2,기타,기타,
87,체인지오버,2019-09-26,"1,753,800",0.0%,"-2,105,880",-54.6%,"8,462,480",225,-182,-44.7%,915,8,35,뉴질랜드,뉴질랜드,(주)디오시네마
88,FIWOM 2019 난세포+미니 미스+빼라는 놈을 패라+앤드 유,,"1,568,200",0.0%,"1,568,200",100.0%,"1,568,200",224,224,100.0%,224,1,2,기타,기타,
89,차타레부인의 사랑,1981-08-01,"438,000",0.0%,"438,000",100.0%,"3,723,000",219,219,100.0%,"1,656",1,10,프랑스,"프랑스,영국,독일",(주)피터팬픽쳐스
90,카르멘,2019-09-14,"5,418,000",0.0%,"723,500",15.4%,"23,525,000",217,11,5.3%,983,5,10,미국,미국,(주) 인스터 글로벌
91,헬로우 평양,2019-09-26,"1,300,260",0.0%,"-1,408,140",-52.0%,"4,008,660",215,-136,-38.7%,566,9,42,독일,독일,(주)다자인소프트
91,기러기 아빠,,"430,000",0.0%,"280,000",186.7%,"11,904,500",215,140,186.7%,"5,948",1,19,한국,한국,
91,천로역정: 천국을 찾아서,2019-06-13,"1,739,500",0.0%,"378,700",27.8%,"2,192,641,010",215,-10,-4.4%,"294,720",5,12,미국,미국,"(재)CBS,주식회사 마운틴픽쳐스"
94,어슐러 르 귄의 환상특급,,"1,493,000",0.0%,"1,493,000",100.0%,"1,493,000",213,213,100.0%,213,1,2,미국,미국,
95,죽거나 혹은 나쁘거나,2000-07-15,"1,863,500",0.0%,"1,863,500",100.0%,"2,590,800",212,212,100.0%,335,7,10,한국,한국,(주)라이크콘텐츠
96,베이 베이,,"1,386,000",0.0%,"1,386,000",100.0%,"1,386,000",198,198,100.0%,198,1,3,미국,미국,
97,FIWOM 2019 시네마토그래퍼+우먼 인 할리우드,,"1,361,300",0.0%,"1,361,300",100.0%,"1,361,300",195,195,100.0%,195,1,2,미국,미국,
98,태풍을 일으킨 사나이,1975-11-06,"386,000",0.0%,"386,000",100.0%,"984,000",193,193,100.0%,503,1,8,한국,한국,
99,최강레드!,,"1,333,000",0.0%,"1,333,000",100.0%,"1,333,000",190,190,100.0%,190,1,2,미국,미국,
100,우키시마호,2019-09-19,"1,181,200",0.0%,"-1,000,260",-45.9%,"20,832,940",187,-115,-38.1%,"2,507",2,10,한국,한국,"(주)영화사메이플러스,주식회사 마운틴픽쳐스"
100,제인을 찾으세요,,"1,288,300",0.0%,"1,288,300",100.0%,"1,288,300",187,187,100.0%,187,1,2,미국,미국,
102,FIWOM 2019 빛나는 인생+도나의 사랑,,"1,267,000",0.0%,"1,267,000",100.0%,"1,267,000",181,181,100.0%,181,1,2,기타,기타,
103,미드소마,2019-07-11,"900,000",0.0%,"-1,738,800",-65.9%,"790,871,816",180,-299,-62.4%,"87,053",2,6,미국,미국,(주)팝엔터테인먼트
104,네티즌,,"1,204,000",0.0%,"1,204,000",100.0%,"1,204,000",172,172,100.0%,172,1,2,미국,미국,
105,FIWOM 2019 폐막식,,"873,400",0.0%,"873,400",100.0%,"873,400",158,158,100.0%,158,1,1,기타,기타,
106,열두 번째 용의자,2019-10-10,"1,341,000",0.0%,"-344,000",-20.4%,"3,026,000",149,-40,-21.2%,338,1,1,한국,한국,㈜인디스토리
106,FIWOM 2019 연락처+쓰라린 바다+파티전 거리+프라이머리 컬러스+그녀,,"1,079,000",0.0%,"1,079,000",100.0%,"1,079,000",149,149,100.0%,149,1,2,기타,기타,
108,회상,,"1,036,000",0.0%,"1,036,000",100.0%,"1,036,000",148,148,100.0%,148,1,2,네덜란드,네덜란드,
108,마리아 칼라스: 세기의 디바,2019-07-11,"1,108,900",0.0%,"284,900",34.6%,"203,398,080",148,35,31.0%,"27,755",2,11,프랑스,프랑스,(주)영화사 진진
110,무법지대,,"290,000",0.0%,"-82,000",-22.0%,"4,720,000",145,-41,-22.0%,"2,372",1,5,미국,미국,
111,디터 람스,2019-08-22,"1,184,000",0.0%,"-354,300",-23.0%,"50,510,770",139,-54,-28.0%,"5,977",2,9,미국,미국,하준사
112,마탄의 사수,2019-09-01,"3,132,000",0.0%,"73,500",2.4%,"23,775,000",137,4,3.0%,"1,011",6,12,독일,독일,(주)케빈앤컴퍼니
113,위기의 30대 여자들,,"946,400",0.0%,"946,400",100.0%,"946,400",136,136,100.0%,136,1,2,이스라엘,이스라엘,
114,마담 프루스트의 비밀정원,2014-07-24,"1,103,300",0.0%,"259,020",30.7%,"1,269,825,962",135,20,17.4%,"161,944",1,7,프랑스,프랑스,찬란
115,여배우들의 티타임,2019-10-10,"1,206,000",0.0%,"916,000",315.9%,"1,496,000",134,76,131.0%,192,1,1,영국,영국,(주)영화사오원
116,피크닉,,"264,000",0.0%,"264,000",100.0%,"15,216,000",132,132,100.0%,"7,592",1,6,미국,미국,
117,지구공룡대탐험,2019-08-15,"650,000",0.0%,"646,000",16150.0%,"148,474,640",130,126,3150.0%,"19,419",1,1,미국,미국,와이드 릴리즈(주)
117,당갈,2018-04-25,"1,040,000",0.0%,"1,040,000",100.0%,"909,633,500",130,130,100.0%,"109,980",1,1,인도,인도,(주)넥스트엔터테인먼트월드(NEW)
119,백경,2008-03-15,"234,000",0.0%,"234,000",100.0%,"13,002,000",117,117,100.0%,"6,274",1,5,영국,영국,
120,이타미 준의 바다,2019-08-15,"873,000",0.0%,"-921,500",-51.4%,"187,559,160",112,-147,-56.8%,"23,119",3,12,한국,한국,(주)영화사 진진
121,언더 더 실버레이크,2019-09-19,"779,400",0.0%,"-3,412,592",-81.4%,"26,439,152",107,-444,-80.6%,"2,999",6,31,미국,미국,(주)팝엔터테인먼트
122,시인 할매,2019-02-05,"800,000",0.0%,"-500,000",-38.5%,"72,691,900",100,-100,-50.0%,"9,170",1,1,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
122,815 군산 : 돼지의 최후,,"500,000",0.0%,0,0.0%,"1,500,000",100,0,0.0%,300,1,1,한국,한국,
122,나랏말싸미,2019-07-24,"700,000",0.0%,"-2,367,000",-77.2%,"7,848,257,823",100,-265,-72.6%,"956,300",1,1,한국,한국,메가박스중앙(주)플러스엠
125,허슬러,,"190,000",0.0%,"190,000",100.0%,"8,444,000",95,95,100.0%,"4,111",1,6,,,
126,FIWOM 2019 피움초이스4,,"656,800",0.0%,"656,800",100.0%,"656,800",92,92,100.0%,92,1,1,한국,한국,
126,라라랜드,2016-12-07,"1,410,000",0.0%,"-311,000",-18.1%,"30,039,923,480",92,-47,-33.8%,"3,601,010",1,1,미국,미국,판씨네마(주)
126,외팔이,,"184,000",0.0%,"8,000",4.5%,"6,573,000",92,4,4.5%,"3,097",1,7,홍콩,홍콩,
126,개구장이 도련님,,"184,000",0.0%,"184,000",100.0%,"656,000",92,92,100.0%,328,1,8,한국,한국,
130,게임의 규칙,,"630,000",0.0%,"630,000",100.0%,"630,000",90,90,100.0%,90,1,2,미국,미국,
131,예수는 역사다,2017-07-13,"442,000",0.0%,"380,000",612.9%,"1,248,338,400",86,75,681.8%,"173,508",2,7,미국,미국,(재)CBS
131,배심원들,2019-05-15,"602,000",0.0%,"-178,000",-22.8%,"2,306,806,090",86,-44,-33.8%,"288,579",1,1,한국,한국,CGV아트하우스
133,FIWOM 2019 마리엘르와 모니카+여성의원,,"589,000",0.0%,"589,000",100.0%,"589,000",84,84,100.0%,84,1,2,기타,기타,
133,FIWOM 2019 내가 택시를 모는 이유+캣콜링: 길 위의 성폭력,,"588,000",0.0%,"588,000",100.0%,"588,000",84,84,100.0%,84,1,2,기타,기타,
135,스크림: 허수아비의 저주,2019-10-02,"444,000",0.0%,"444,000",100.0%,"444,000",83,83,100.0%,83,5,13,영국,영국,(주)소나무픽쳐스
136,로망,2019-04-03,"400,000",0.0%,"-1,058,000",-72.6%,"589,714,900",80,-138,-63.3%,"79,789",1,1,한국,한국,(주)메리크리스마스
136,FIWOM 2019 피움초이스2,,"553,000",0.0%,"553,000",100.0%,"553,000",80,80,100.0%,80,1,1,한국,한국,
138,"동물, 원",2019-09-05,"559,300",0.0%,"-556,100",-49.9%,"24,618,880",79,-109,-58.0%,"3,409",6,27,한국,한국,(주)시네마달
139,나의 청춘 마리안느,,"195,000",0.0%,"195,000",100.0%,"1,964,000",72,72,100.0%,952,1,3,프랑스,"프랑스,독일",
140,날아오르다,,"497,000",0.0%,"497,000",100.0%,"497,000",71,71,100.0%,71,1,2,스페인,스페인,
141,쉘부르의 우산,1992-09-26,"588,000",0.0%,"-647,480",-52.4%,"117,720,760",70,-92,-56.8%,"15,934",2,6,프랑스,"프랑스,독일",(주)에스와이코마드
142,FIWOM 2019 피움초이스3,,"476,000",0.0%,"476,000",100.0%,"476,000",68,68,100.0%,68,1,1,한국,한국,
143,발명왕 볼트,2019-09-19,"520,000",0.0%,"-11,163,200",-95.5%,"70,186,840",66,"-1,834",-96.5%,"9,352",3,9,중국,중국,(주)박수엔터테인먼트
143,로슈포르의 숙녀들,2019-08-22,"474,000",0.0%,"-982,000",-67.4%,"18,390,228",66,-13,-16.5%,"2,297",1,2,프랑스,프랑스,(주)에스와이코마드
145,이유없는 반항,1971-03-26,"133,000",0.0%,"133,000",100.0%,"15,690,500",64,64,100.0%,"6,928",1,4,미국,미국,
146,바우하우스,2019-08-29,"553,000",0.0%,"-873,480",-61.2%,"35,763,378",62,-145,-70.0%,"4,237",2,6,독일,독일,(주)마노엔터테인먼트
147,르누아르,2014-02-13,"484,000",0.0%,"484,000",100.0%,"90,663,900",61,61,100.0%,"12,475",1,3,프랑스,프랑스,프리비젼엔터테인먼트
148,여배우: 섹스수업 무삭제판,2019-10-01,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)제이에이와이이엔터테인먼트
148,익스페트리어트,2019-10-01,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,미국,미국,(주)엔씨미디어
150,FIWOM 2019 도나의 사랑+마리엘르와 모니카,,"406,000",0.0%,"406,000",100.0%,"406,000",58,58,100.0%,58,1,1,기타,기타,
151,말할 수 없는 비밀,2008-01-10,"636,000",0.0%,"242,000",61.4%,"1,171,328,150",51,-12,-19.0%,"165,187",1,1,대만,"대만,홍콩","(주)엔케이컨텐츠,(주)디스테이션,(주)스폰지이엔티"
152,플랑크 상수,2015-04-30,"50,000",0.0%,"50,000",100.0%,"5,003,500",50,50,100.0%,654,1,1,한국,한국,하준사
152,망원동 인공위성,2015-02-05,"50,000",0.0%,"50,000",100.0%,"20,926,700",50,50,100.0%,"3,022",1,1,한국,한국,(주)시네마달
152,그녀,2014-05-22,"50,000",0.0%,"50,000",100.0%,"2,996,245,624",50,50,100.0%,"367,316",1,1,미국,미국,"주식회사 더쿱,유니버설픽쳐스인터내셔널 코리아(유)"
152,테슬라 프로젝트,,"50,000",0.0%,"50,000",100.0%,"172,500",50,50,100.0%,85,1,1,한국,한국,
152,인 더 더스트,2019-10-04,"50,000",0.0%,"50,000",100.0%,"50,000",50,50,100.0%,50,1,1,프랑스,프랑스,주식회사 씨네룩스
152,별의 정원,2019-07-04,"50,000",0.0%,"-867,000",-94.5%,"96,221,300",50,-81,-61.8%,"13,988",1,1,한국,한국,예지림엔터테인먼트
158,FIWOM 2019 피움초이스1,,"329,000",0.0%,"329,000",100.0%,"329,000",47,47,100.0%,47,1,1,한국,한국,
159,2006 [통합]영화제/기획전/회고전 등,,"138,000",0.0%,"138,000",100.0%,"583,092,200",46,46,100.0%,"106,619",1,1,,,
160,미치광이 피에로,,"306,000",0.0%,"111,000",56.9%,"6,257,000",42,15,55.6%,882,1,2,프랑스,"프랑스,이탈리아",
