●44주차 (2019년 10월 28일 ~ 2019년 11월 03일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
15,더 킹: 헨리 5세,2019-10-23,"42,122,240",0.1%,"-41,656,120",-49.7%,"127,524,600","5,863","-4,661",-44.3%,"16,590",125,680,네덜란드,네덜란드,판씨네마(주)
16,경계선,2019-10-24,"42,763,420",0.1%,"-7,480,020",-14.9%,"96,852,860","5,379",-355,-6.2%,"11,623",45,419,스웨덴,"스웨덴,덴마크",(주)제이앤씨미디어그룹
17,두번할까요,2019-10-17,"24,603,620",0.1%,"-233,578,840",-90.5%,"1,434,451,120","3,588","-29,596",-89.2%,"173,036",155,487,한국,한국,(주)리틀빅픽쳐스
18,엑시트,2019-07-31,"26,378,000",0.1%,"19,592,200",288.7%,"79,186,663,662","3,255","2,046",169.2%,"9,418,846",10,25,한국,한국,(주)씨제이이엔엠
19,아담스 패밀리,2019-11-07,"31,424,000",0.1%,"-38,137,000",-54.8%,"100,985,000","3,216","-4,797",-59.9%,"11,229",16,17,미국,"미국,영국,캐나다",유니버설픽쳐스인터내셔널 코리아(유)
20,엔젤 오브 마인,2019-10-30,"22,022,600",0.1%,"19,196,600",679.3%,"26,288,600","3,077","2,763",879.9%,"3,571",115,742,미국,미국,(주)영화사 빅
21,우먼 인 할리우드,2019-10-31,"23,634,200",0.1%,"22,426,200",1856.5%,"24,842,200","2,848","2,697",1786.1%,"2,999",35,190,미국,미국,(주)마노엔터테인먼트
22,아이다호,,"21,826,000",0.1%,"-935,400",-4.1%,"44,950,400","2,759",45,1.7%,"5,521",19,151,미국,미국,
23,시크릿 슈퍼스타,2019-10-24,"20,328,700",0.1%,"-30,190,700",-59.8%,"80,137,100","2,557","-3,789",-59.7%,"9,960",110,431,인도,인도,(주)넥스트엔터테인먼트월드(NEW)
24,터미네이터2 3D,1991-07-06,"21,460,960",0.1%,"-70,361,100",-76.6%,"133,959,020","2,485","-7,425",-74.9%,"14,228",106,354,미국,미국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
25,벌새,2019-08-29,"17,826,140",0.1%,"-9,843,300",-35.6%,"1,100,760,045","2,289","-1,039",-31.2%,"134,846",26,143,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
26,체크 히어로,2019-10-23,"13,148,840",0.0%,"-57,070,070",-81.3%,"97,845,750","2,240","-7,166",-76.2%,"13,364",78,237,덴마크,덴마크,예지림엔터테인먼트
27,장사리 : 잊혀진 영웅들,2019-09-25,"12,436,040",0.0%,"-11,226,980",-47.4%,"8,947,820,550","2,158","-1,735",-44.6%,"1,131,531",17,52,한국,한국,워너브러더스 코리아(주)
28,스탠 바이 미,,"16,461,000",0.1%,"3,291,000",25.0%,"30,265,000","2,101",524,33.2%,"3,801",19,129,미국,미국,
29,매튜 본의 백조의 호수,2019-10-31,"33,979,000",0.1%,"33,979,000",100.0%,"33,979,000","2,085","2,085",100.0%,"2,085",15,60,영국,영국,메가박스중앙(주)플러스엠
30,쿠엔틴 타란티노 8,2019-10-30,"14,025,000",0.0%,"12,685,000",946.6%,"15,365,000","1,994","1,860",1388.1%,"2,128",21,159,미국,미국,(주)누리픽쳐스
31,너를 만난 여름,2019-10-16,"13,100,400",0.0%,"-63,013,400",-82.8%,"254,693,600","1,951","-7,777",-79.9%,"30,884",84,465,중국,중국,"오드,(주)홈초이스"
32,나랏말싸미,2019-07-24,"18,170,000",0.1%,"17,120,000",1630.5%,"7,869,977,823","1,857","1,707",1138.0%,"958,608",9,10,한국,한국,메가박스중앙(주)플러스엠
33,하이 라이프,2019-10-30,"12,754,700",0.0%,"8,896,700",230.6%,"16,612,700","1,574","1,219",343.4%,"1,929",28,180,영국,"영국,프랑스,독일",(주)올스타엔터테인먼트
34,메기,2019-09-26,"13,063,580",0.0%,"-1,799,260",-12.1%,"311,094,497","1,491",-233,-13.5%,"36,847",21,116,한국,한국,"(주)엣나인필름,CGV아트하우스"
35,사자,2019-07-31,"14,260,000",0.0%,"14,260,000",100.0%,"12,931,566,145","1,426","1,426",100.0%,"1,611,163",6,6,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
36,니나 내나,2019-10-30,"8,952,180",0.0%,"7,192,180",408.6%,"15,920,180","1,179","1,019",636.9%,"1,990",51,313,한국,한국,(주)리틀빅픽쳐스
37,추격자: 살인자의 증거,2019-07-24,"5,496,200",0.0%,"2,208,200",67.2%,"19,073,200","1,033",433,72.2%,"6,512",2,5,독일,독일,제인앤유
38,와일드 로즈,2019-10-17,"7,598,440",0.0%,"-23,723,160",-75.7%,"118,134,340","1,013","-3,163",-75.7%,"15,723",37,131,영국,영국,판씨네마(주)
39,"힘을 내요, 미스터 리",2019-09-11,"5,183,000",0.0%,"-4,916,000",-48.7%,"9,914,224,406","1,007","-1,004",-49.9%,"1,179,832",5,15,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
40,텔 잇 투 더 비즈,2019-10-31,"9,188,580",0.0%,"3,419,580",59.3%,"16,217,580","1,003",362,56.5%,"1,770",22,103,영국,영국,(주)라이크콘텐츠
41,미드소마,2019-07-11,"10,020,000",0.0%,"9,120,000",1013.3%,"800,891,816","1,002",822,456.7%,"88,055",2,7,미국,미국,(주)팝엔터테인먼트
42,소피와 드래곤: 마법책의 비밀,2019-10-02,"8,794,000",0.0%,"5,237,100",147.2%,"750,963,350",986,384,63.8%,"96,536",3,7,러시아,러시아,(주)씨제이이엔엠
43,길은 멀어도 마음만은,1977-07-16,"1,984,000",0.0%,"1,984,000",100.0%,"7,576,000",982,982,100.0%,"3,773",1,20,스페인,스페인,
44,토이 스토리 4,2019-06-20,"5,907,500",0.0%,"138,600",2.4%,"28,757,726,040",966,15,1.6%,"3,399,913",14,27,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
45,제미니 맨,2019-10-09,"7,342,000",0.0%,"-61,220,400",-89.3%,"3,284,803,230",965,"-8,315",-89.6%,"385,865",14,47,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
46,데미트리아스,1977-02-18,"1,892,000",0.0%,"1,892,000",100.0%,"13,223,000",946,946,100.0%,"6,570",1,15,미국,미국,
47,감쪽같은 그녀,2019-12-04,"5,640,000",0.0%,"5,640,000",100.0%,"5,640,000",940,940,100.0%,940,2,4,한국,한국,메가박스중앙(주)플러스엠
48,퍼펙트 스트레인저,2019-10-24,"6,101,980",0.0%,"-9,391,320",-60.6%,"23,593,280",919,"-1,112",-54.8%,"3,254",71,238,이탈리아,이탈리아,(주)삼백상회
49,베이비 제인에게 무슨 일이 생겼나,,"1,722,000",0.0%,"1,722,000",100.0%,"2,990,000",861,861,100.0%,"1,077",1,12,미국,미국,
50,스노우 화이트,2019-10-24,"6,209,500",0.0%,"-8,358,180",-57.4%,"27,419,180",857,-945,-52.4%,"3,397",64,229,프랑스,프랑스,(주)팝엔터테인먼트
51,마이펫의 이중생활 2,2019-07-31,"7,354,000",0.0%,"5,120,700",229.3%,"8,506,642,825",824,459,125.8%,"1,114,323",11,23,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
52,북간도의 십자가,2019-10-17,"6,129,400",0.0%,"-10,852,900",-63.9%,"47,823,380",805,"-1,369",-63.0%,"6,075",22,86,한국,한국,"(재)CBS,주식회사 마운틴픽쳐스"
53,레드슈즈,2019-07-25,"7,636,000",0.0%,"7,433,000",3661.6%,"6,099,866,190",764,730,2147.1%,"817,088",4,5,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
54,버티고,2019-10-16,"5,114,960",0.0%,"-13,076,840",-71.9%,"120,197,840",751,"-1,500",-66.6%,"14,163",22,83,한국,한국,(주)트리플픽쳐스
55,기생충,2019-05-30,"7,418,000",0.0%,"7,007,000",1704.9%,"85,873,689,245",747,701,1523.9%,"10,083,963",3,4,한국,한국,(주)씨제이이엔엠
56,삽질,2019-11-14,"5,720,000",0.0%,"4,096,000",252.2%,"8,292,000",715,512,252.2%,"1,057",3,3,한국,한국,(주)엣나인필름
57,100일 동안 100가지로 100퍼센트 행복찾기,2019-09-12,"5,287,360",0.0%,"-223,980",-4.1%,"254,967,590",700,-1,-0.1%,"32,060",5,36,독일,독일,(주)영화사 진진
58,철부지 아씨,1968-03-14,"1,356,000",0.0%,"1,356,000",100.0%,"7,371,000",678,678,100.0%,"3,648",1,15,한국,한국,
59,몬스터 하우스,2019-10-03,"3,804,000",0.0%,"-4,208,000",-52.5%,"512,214,000",650,-607,-48.3%,"64,546",4,13,캐나다,캐나다,(주)박수엔터테인먼트
60,졸업,2019-11-07,"5,061,000",0.0%,"5,061,000",100.0%,"6,142,500",609,609,100.0%,800,3,4,한국,한국,(주)시네마달
61,모리스,2019-11-07,"4,854,800",0.0%,"4,854,800",100.0%,"5,085,800",587,587,100.0%,664,3,6,영국,영국,알토미디어(주)
61,기방도령,2019-07-10,"5,870,000",0.0%,"5,870,000",100.0%,"2,330,230,190",587,587,100.0%,"287,053",3,3,한국,한국,판씨네마(주)
63,봉오동 전투,2019-08-07,"4,490,000",0.0%,"2,970,000",195.4%,"40,568,306,538",570,266,87.5%,"4,784,296",3,5,한국,한국,(주)쇼박스
63,미드 90,2019-09-25,"3,230,760",0.0%,"-728,720",-18.4%,"166,345,288",570,33,6.1%,"19,952",7,40,미국,미국,"오드,(주)홈초이스"
65,닥터 슬립,2019-11-07,"4,942,000",0.0%,"4,942,000",100.0%,"4,942,000",565,565,100.0%,565,2,2,미국,미국,워너브러더스 코리아(주)
66,신문기자,2019-10-17,"3,656,900",0.0%,"-18,725,820",-83.7%,"80,649,860",521,"-2,368",-82.0%,"9,879",19,90,일본,일본,"(주)팝엔터테인먼트,주식회사 더쿱"
67,캔 유 킵 어 시크릿?,2019-11-07,"4,617,000",0.0%,"2,956,000",178.0%,"6,278,000",513,362,239.7%,664,2,2,미국,미국,(주)팝엔터테인먼트
68,나쁜 녀석들: 더 무비,2019-09-11,"2,920,500",0.0%,"-5,906,340",-66.9%,"39,551,554,124",506,-670,-57.0%,"4,572,906",6,33,한국,한국,(주)씨제이이엔엠
69,열두 번째 용의자,2019-10-10,"2,949,400",0.0%,"933,600",46.3%,"41,485,280",486,210,76.1%,"5,390",7,40,한국,한국,㈜인디스토리
70,이스케이프 게임,2019-10-11,"2,515,320",0.0%,"-1,410,680",-35.9%,"16,710,320",459,-245,-34.8%,"6,098",1,2,독일,독일,제인앤유
71,트레킹: 저주의 숲,2019-07-04,"2,380,000",0.0%,"-4,482,640",-65.3%,"18,273,200",452,-739,-62.0%,"6,341",2,2,독일,독일,제인앤유
71,시인 할매,2019-02-05,"2,260,000",0.0%,"1,910,000",545.7%,"77,861,900",452,382,545.7%,"10,152",2,3,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
73,블러드 심플,2019-10-17,"2,946,400",0.0%,"-9,776,300",-76.8%,"49,859,200",429,"-1,167",-73.1%,"6,048",24,89,미국,미국,"시네마 뉴원,(주)콘텐츠윙"
74,예스터데이,2019-09-18,"2,100,000",0.0%,"-145,000",-6.5%,"2,579,213,100",420,-23,-5.2%,"306,172",1,7,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유)
75,왓 데이 해드,2019-11-07,"3,660,000",0.0%,"2,274,000",164.1%,"5,046,000",418,264,171.4%,572,2,3,미국,미국,(주)영화사 그램
76,여대생 기숙사에서 생긴 일,2019-09-10,"2,164,600",0.0%,"-3,288,000",-60.3%,"15,579,160",395,-600,-60.3%,"5,893",1,3,미국,미국,제인앤유
77,교회오빠,2019-05-16,"3,899,000",0.0%,"521,000",15.4%,"870,786,710",383,7,1.9%,"109,378",3,8,한국,한국,커넥트픽쳐스(주)
78,꼬마 자전거 스피디,2019-10-17,"2,308,000",0.0%,"-7,028,620",-75.3%,"69,930,620",379,"-1,128",-74.9%,"9,484",6,22,스페인,스페인,(주)박수엔터테인먼트
79,원스 어폰 어 타임... 인 할리우드,2019-09-25,"3,167,080",0.0%,"-9,684,400",-75.4%,"2,259,090,970",370,"-1,099",-74.8%,"275,809",7,33,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
80,리오 그란데,,"660,000",0.0%,"660,000",100.0%,"12,658,000",340,340,100.0%,"4,674",1,6,미국,미국,
81,청춘은 밤이 없다,,"654,000",0.0%,"654,000",100.0%,"4,834,000",327,327,100.0%,"2,412",1,11,미국,미국,
82,말 없는 사나이,,"646,000",0.0%,"-1,035,000",-61.6%,"14,771,000",323,-515,-61.5%,"6,617",2,7,미국,미국,
83,AISFF 2019 국내경쟁 그룹1,,"1,347,000",0.0%,"1,347,000",100.0%,"1,347,000",319,319,100.0%,319,1,2,한국,한국,
84,AISFF 2019 국내경쟁 그룹3,,"1,333,000",0.0%,"1,333,000",100.0%,"1,333,000",314,314,100.0%,314,1,2,한국,한국,
84,AISFF 2019 국내경쟁 그룹2,,"1,329,000",0.0%,"1,329,000",100.0%,"1,329,000",314,314,100.0%,314,1,2,한국,한국,
86,AISFF 2019 국제경쟁 그룹1,,"1,287,000",0.0%,"1,287,000",100.0%,"1,287,000",313,313,100.0%,313,1,2,기타,기타,
87,AISFF 2019 국제경쟁 그룹8,,"1,283,000",0.0%,"1,283,000",100.0%,"1,283,000",312,312,100.0%,312,1,2,기타,기타,
88,AISFF 2019 국제경쟁 그룹2,,"1,234,000",0.0%,"1,234,000",100.0%,"1,234,000",303,303,100.0%,303,1,2,기타,기타,
89,영하의 바람,2019-11-14,"2,718,000",0.0%,"2,718,000",100.0%,"2,975,000",302,302,100.0%,351,2,3,한국,한국,(주)영화사 진진
90,AISFF 2019 국제경쟁 그룹9,,"1,222,000",0.0%,"1,222,000",100.0%,"1,222,000",298,298,100.0%,298,1,2,기타,기타,
91,더 빌리지,2019-11-07,"2,628,000",0.0%,"2,628,000",100.0%,"2,628,000",292,292,100.0%,292,1,2,기타,기타,(주)디오시네마
92,AISFF 2019 국제경쟁 그룹5,,"1,179,000",0.0%,"1,179,000",100.0%,"1,179,000",291,291,100.0%,291,1,2,기타,기타,
93,언더독,2019-01-16,"2,030,000",0.0%,"2,030,000",100.0%,"1,491,832,830",290,290,100.0%,"194,314",1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
93,AISFF 2019 국제경쟁 그룹7,,"1,173,000",0.0%,"1,173,000",100.0%,"1,173,000",290,290,100.0%,290,1,1,기타,기타,
93,AISFF 2019 국제경쟁 그룹6,,"1,195,000",0.0%,"1,195,000",100.0%,"1,195,000",290,290,100.0%,290,1,1,기타,기타,
93,AISFF 2019 국제경쟁 그룹4,,"1,223,000",0.0%,"1,223,000",100.0%,"1,223,000",290,290,100.0%,290,1,1,기타,기타,
93,AISFF 2019 개막작,,"1,160,000",0.0%,"1,160,000",100.0%,"1,160,000",290,290,100.0%,290,1,1,기타,기타,
93,AISFF 2019 시네마 올드 앤 뉴,,"1,180,000",0.0%,"1,180,000",100.0%,"1,180,000",290,290,100.0%,290,1,1,기타,기타,
93,AISFF 2019 이탈리아 단편 특별전: 미래의 거장을 만나다 그룹3,,"1,194,000",0.0%,"1,194,000",100.0%,"1,194,000",290,290,100.0%,290,1,1,이탈리아,이탈리아,
93,AISFF 2019 국제경쟁 그룹3,,"1,191,000",0.0%,"1,191,000",100.0%,"1,191,000",290,290,100.0%,290,1,2,기타,기타,
93,AISFF 2019 오버하우젠 뮤비 프로그램,,"1,172,000",0.0%,"1,172,000",100.0%,"1,172,000",290,290,100.0%,290,1,1,기타,기타,
102,분노의 질주: 홉스&쇼,2019-08-14,"2,820,000",0.0%,"2,774,800",6138.9%,"32,241,067,793",282,275,3928.6%,"3,657,436",1,2,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
103,정의심판,2019-10-17,"2,235,000",0.0%,"-434,000",-16.3%,"5,772,000",254,-37,-12.7%,652,2,5,한국,한국,프로젝트 엔터테인먼트
104,마녀: 소녀의 비밀,2019-07-24,"1,364,520",0.0%,"-3,462,000",-71.7%,"15,429,840",249,-631,-71.7%,"5,865",1,1,독일,독일,제인앤유
105,착한처제 2019,2019-10-25,"1,290,000",0.0%,"1,290,000",100.0%,"1,290,000",243,243,100.0%,243,20,20,한국,한국,(주)소나무픽쳐스
106,타짜: 원 아이드 잭,2019-09-11,"1,065,000",0.0%,"655,000",159.8%,"19,683,149,214",224,144,180.0%,"2,228,821",5,11,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
107,바람과 함께 사라지다,1972-12-23,"454,000",0.0%,"454,000",100.0%,"61,585,000",222,222,100.0%,"23,465",1,2,미국,미국,(주)피터팬픽쳐스
108,"오늘, 우리",2019-10-31,"1,735,200",0.0%,"55,200",3.3%,"3,415,200",218,8,3.8%,428,11,48,한국,한국,필름다빈
109,그린 북,2019-01-09,"1,033,000",0.0%,"-1,093,000",-51.4%,"3,654,406,860",216,-208,-49.1%,"435,604",1,3,미국,미국,CGV아트하우스
110,더 컨덕터,2019-11-14,"1,017,000",0.0%,"1,017,000",100.0%,"1,017,000",203,203,100.0%,203,3,3,네덜란드,네덜란드,(주)라이크콘텐츠
110,엔젤 해즈 폴른,2019-11-13,"1,421,000",0.0%,"1,421,000",100.0%,"1,421,000",203,203,100.0%,203,1,1,미국,미국,메가박스중앙(주)플러스엠
112,판소리 복서,2019-10-09,"1,292,600",0.0%,"-21,164,600",-94.2%,"201,632,180",202,"-3,343",-94.3%,"26,631",22,47,한국,한국,CGV아트하우스
113,숲속의 마녀들,2019-08-14,"1,096,000",0.0%,"-5,163,480",-82.5%,"15,898,320",200,-951,-82.6%,"5,960",1,1,미국,미국,제인앤유
114,블루스 인 인디아,2019-08-21,"398,000",0.0%,"398,000",100.0%,"1,603,700",199,199,100.0%,537,1,7,미국,미국,(주)티앤엘엔터테인먼트
115,드래곤 길들이기 3,2019-01-30,"1,187,000",0.0%,"-575,200",-32.6%,"12,346,432,876",197,-98,-33.2%,"1,507,922",9,17,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
115,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,"1,445,000",0.0%,"-1,404,500",-49.3%,"4,576,395,370",197,-192,-49.4%,"589,916",2,32,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
117,트루 시크릿,2019-10-03,"1,470,500",0.0%,"-3,276,660",-69.0%,"47,784,800",194,-437,-69.3%,"5,710",7,21,프랑스,프랑스,M&M 인터내셔널
118,말모이,2019-01-09,"1,253,000",0.0%,"53,000",4.4%,"23,989,598,520",193,-47,-19.6%,"2,866,453",1,2,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
119,아라비아의 로렌스,1998-10-24,"322,500",0.0%,"322,500",100.0%,"25,577,500",192,192,100.0%,"10,850",1,3,영국,영국,
120,나의 노래는 멀리멀리,2019-10-03,"774,500",0.0%,"388,900",100.9%,"33,629,180",181,126,229.1%,"4,129",5,22,한국,한국,영화사 풀
121,우리집,2019-08-22,"1,077,900",0.0%,"-1,560,600",-59.1%,"429,587,340",180,-269,-59.9%,"53,489",5,7,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
121,늑대의 아이들,2019-11-14,"1,800,000",0.0%,"1,800,000",100.0%,"1,800,000",180,180,100.0%,180,1,1,폴란드,폴란드,노바엔터테인먼트
123,시빌,2019-11-21,"895,000",0.0%,"895,000",100.0%,"895,000",179,179,100.0%,179,4,4,프랑스,프랑스,(주)영화특별시에스엠씨
124,김복동,2019-08-08,"940,000",0.0%,"-1,333,000",-58.6%,"696,283,060",176,-238,-57.5%,"86,308",2,4,한국,한국,(주)엣나인필름
125,루터,2017-10-18,"1,218,000",0.0%,"1,218,000",100.0%,"221,739,300",174,174,100.0%,"32,110",1,1,독일,독일,THE 픽쳐스
126,관전TV,2019-11-01,"933,000",0.0%,"933,000",100.0%,"933,000",169,169,100.0%,169,20,20,한국,한국,밀크픽처스
127,진시황제와 만리장성,,"296,000",0.0%,"296,000",100.0%,"1,643,000",157,157,100.0%,837,1,2,한국,한국,
128,잃어버린 세계를 찾아서,2019-10-09,"919,000",0.0%,"-3,842,280",-80.7%,"160,373,860",153,-646,-80.9%,"21,041",2,10,미국,미국,(주)이수C&E
129,오션스: 문어구출대작전,2019-10-03,"750,000",0.0%,"-1,110,000",-59.7%,"83,373,580",150,-222,-59.7%,"11,055",2,3,중국,중국,와이드 릴리즈(주)
129,세 얼간이,2011-08-18,"750,000",0.0%,"750,000",100.0%,"3,358,505,000",150,150,100.0%,"459,836",1,1,인도,인도,필라멘트픽쳐스
131,오늘도 위위,2019-10-17,"1,297,000",0.0%,"-132,600",-9.3%,"11,883,460",145,-55,-27.5%,"1,459",2,10,한국,한국,(주)영화사오원
132,무기력 증후군,,"980,000",0.0%,"980,000",100.0%,"980,000",144,144,100.0%,144,1,2,러시아,러시아,
133,사이코패스,2019-09-18,"778,160",0.0%,"-5,425,200",-87.5%,"15,075,000",142,-990,-87.5%,"5,801",1,1,미국,미국,제인앤유
134,아워 바디,2019-09-26,"989,500",0.0%,"-1,704,500",-63.3%,"73,511,487",141,-203,-59.0%,"8,858",10,32,한국,한국,(주)영화사 진진
134,심판,2019-11-14,"705,000",0.0%,"-125,000",-15.1%,"1,535,000",141,-25,-15.1%,307,4,4,독일,독일,"그린나래미디어(주),(주)다날엔터테인먼트"
136,아이언 자이언트,2019-10-09,"951,000",0.0%,"-1,597,500",-62.7%,"79,976,200",139,-170,-55.0%,"9,590",3,14,미국,미국,(주)삼백상회
137,솔로몬과 시바의 여왕,1972-11-24,"272,000",0.0%,"272,000",100.0%,"18,542,000",136,136,100.0%,"8,774",1,6,미국,미국,
138,수상한 이웃,2019-10-09,"648,000",0.0%,"-2,839,000",-81.4%,"68,227,640",131,-526,-80.1%,"11,785",2,4,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
139,"1991, 봄",2018-10-31,"258,000",0.0%,"258,000",100.0%,"44,668,250",127,127,100.0%,"6,106",1,6,한국,한국,(주)인디플러그
140,라라랜드,2016-12-07,"756,000",0.0%,"56,000",8.0%,"30,041,379,480",126,26,26.0%,"3,601,236",1,2,미국,미국,판씨네마(주)
140,열여섯의 봄,2019-11-07,"1,134,000",0.0%,"1,134,000",100.0%,"2,022,000",126,126,100.0%,274,1,1,중국,중국,(주)디스테이션
142,내 사랑,2017-07-12,"840,000",0.0%,"538,000",178.1%,"2,467,712,125",120,81,207.7%,"337,437",1,1,아일랜드,"아일랜드,캐나다",오드
143,쩌마라 가족 이야기,,"590,000",0.0%,"590,000",100.0%,"590,000",118,118,100.0%,118,1,1,인도네시아,인도네시아,
143,긴 산책,,"590,000",0.0%,"590,000",100.0%,"590,000",118,118,100.0%,118,1,1,기타,기타,
143,우핀 & 이핀의 모험,,"590,000",0.0%,"590,000",100.0%,"590,000",118,118,100.0%,118,1,1,말레이시아,말레이시아,
143,"신비한 여인, 미",,"590,000",0.0%,"590,000",100.0%,"590,000",118,118,100.0%,118,1,1,기타,기타,
143,좀비 워,,"590,000",0.0%,"590,000",100.0%,"590,000",118,118,100.0%,118,1,1,싱가포르,싱가포르,(주)콘텐츠판다
143,쩜빠 밧탐방: 영혼의 노래,,"590,000",0.0%,"590,000",100.0%,"590,000",118,118,100.0%,118,1,1,캄보디아,캄보디아,
143,홀로/함께,,"590,000",0.0%,"590,000",100.0%,"590,000",118,118,100.0%,118,1,1,필리핀,필리핀,
143,퓨리,,"590,000",0.0%,"590,000",100.0%,"590,000",118,118,100.0%,118,1,1,베트남,베트남,
143,리나 2,,"590,000",0.0%,"590,000",100.0%,"590,000",118,118,100.0%,118,1,1,기타,기타,
152,뱅드림! 필름 라이브,2019-09-26,"946,940",0.0%,"-18,874,400",-95.2%,"166,464,110",115,"-2,244",-95.1%,"19,264",9,23,일본,일본,(주)애니플러스
153,카르멘,2019-09-14,"2,643,000",0.0%,"-514,500",-16.3%,"36,165,500",111,-20,-15.3%,"1,527",6,11,미국,미국,(주) 인스터 글로벌
154,타이페이 스토리,2019-11-07,"495,000",0.0%,"495,000",100.0%,"1,716,000",105,105,100.0%,326,1,2,대만,대만,(주)드림팩트엔터테인먼트
155,어른이 되면,2018-12-13,"520,000",0.0%,"520,000",100.0%,"44,901,400",104,104,100.0%,"6,388",1,1,한국,한국,(주)시네마달
156,건힐의 결투,,"198,000",0.0%,"198,000",100.0%,"7,055,000",99,99,100.0%,"3,615",1,7,미국,미국,
