●22주차 (2021년 05월 31일 ~ 2021년 06월 06일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
10,보이저스,2021-05-26,"58,377,850",0.5%,"-45,750,300",-43.9%,"163,586,000","6,708","-5,969",-47.1%,"19,505",284,"1,180",미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹"
11,도라에몽: 스탠바이미 2,2021-05-19,"49,626,970",0.4%,"-72,484,390",-59.4%,"690,858,080","5,792","-8,424",-59.3%,"79,332",165,693,일본,일본,(주)스마일이엔티
12,낫아웃,2021-06-03,"46,742,020",0.4%,"44,069,020",1648.7%,"49,415,020","5,477","5,180",1744.1%,"5,774",203,"1,001",한국,한국,"케이티하이텔(주),판씨네마(주)"
13,라이더스 오브 저스티스,2021-06-02,"41,996,880",0.4%,"41,996,880",100.0%,"41,996,880","4,433","4,433",100.0%,"4,433",143,"1,108",기타,기타,주식회사 왓챠
14,학교 가는 길,2021-05-05,"17,734,400",0.2%,"-6,581,100",-27.1%,"145,529,710","2,398",-950,-28.4%,"18,917",12,69,한국,한국,(주)영화사 진진
15,500일의 썸머,2010-01-21,"20,043,790",0.2%,"-13,892,070",-40.9%,"2,359,947,550","2,063","-1,589",-43.5%,"297,174",76,400,미국,미국,"(주)스튜디오디에이치엘,(주)팝엔터테인먼트,이십세기폭스코리아(주)"
16,크루즈 패밀리: 뉴 에이지,2021-05-05,"14,599,710",0.1%,"-11,551,540",-44.2%,"2,012,497,300","1,908","-1,278",-40.1%,"227,869",38,148,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
17,스파이럴,2021-05-12,"14,644,950",0.1%,"-39,956,620",-73.2%,"1,289,346,130","1,821","-3,800",-67.6%,"130,289",55,147,헝가리,헝가리,(주)올스타엔터테인먼트
18,애플,2021-05-26,"14,744,450",0.1%,"-13,857,500",-48.4%,"48,187,900","1,701","-2,296",-57.4%,"6,155",72,396,기타,기타,(주)다자인소프트
19,인트로덕션,2021-05-27,"14,972,250",0.1%,"-5,436,480",-26.6%,"36,460,980","1,654",-603,-26.7%,"4,031",81,486,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
20,캐시트럭,2021-06-09,"17,634,000",0.2%,"17,634,000",100.0%,"17,634,000","1,617","1,617",100.0%,"1,617",8,13,미국,미국,"(주)스튜디오 산타클로스엔터테인먼트,(주)제이앤씨미디어그룹"
21,노매드랜드,2021-04-15,"14,522,490",0.1%,"-11,576,860",-44.4%,"750,394,500","1,523","-1,408",-48.0%,"80,063",27,173,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
22,미스피츠,2021-06-03,"9,445,000",0.1%,"9,445,000",100.0%,"9,445,000","1,514","1,514",100.0%,"1,514",20,77,미국,미국,(주)누리픽쳐스
23,미나리,2021-03-03,"8,926,200",0.1%,"-20,905,020",-70.1%,"10,189,088,650","1,331","-2,455",-64.8%,"1,130,552",37,191,미국,미국,판씨네마(주)
24,썰,2021-06-03,"12,419,760",0.1%,"7,073,760",132.3%,"17,765,760","1,312",718,120.9%,"1,906",104,462,한국,한국,(주)스마일이엔티
25,더 스파이,2021-04-28,"8,774,110",0.1%,"-23,528,650",-72.8%,"2,842,714,610","1,263","-2,605",-67.3%,"308,399",35,178,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹"
26,극장판 콩순이: 장난감나라 대모험,2021-05-05,"10,132,430",0.1%,"-5,558,630",-35.4%,"663,349,820","1,227",-618,-33.5%,"75,744",45,199,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
27,신비아파트 뮤지컬 시즌3 : 뱀파이어왕의 비밀,2021-05-22,"15,115,500",0.1%,"-594,000",-3.8%,"49,416,500","1,009",-40,-3.8%,"3,298",49,196,한국,한국,(주)씨제이이엔엠
28,전야,2021-06-03,"9,163,000",0.1%,"9,163,000",100.0%,"9,163,000",943,943,100.0%,943,55,273,한국,한국,(주)이놀미디어
29,혼자 사는 사람들,2021-05-19,"8,152,570",0.1%,"-16,285,840",-66.6%,"100,240,070",942,"-1,896",-66.8%,"11,221",60,275,한국,한국,주식회사 더쿱
30,부활: 그 증거,2020-10-08,"7,708,000",0.1%,"-963,000",-11.1%,"398,720,820",866,-61,-6.6%,"48,057",13,27,한국,한국,(주)영화사 진진
31,테넷,2020-08-26,"5,741,500",0.1%,"1,482,500",34.8%,"18,480,106,670",820,213,35.1%,"2,000,969",30,216,미국,미국,워너브러더스 코리아(주)
32,듄: 드리프터,2021-04-28,"3,375,000",0.0%,"2,875,000",575.0%,"12,048,000",675,575,575.0%,"2,322",1,2,영국,영국,(주)스토리제이
33,#위왓치유,2021-06-03,"5,987,480",0.1%,"4,304,480",255.8%,"9,776,480",641,443,223.7%,"1,073",38,170,기타,기타,찬란
34,빅 피쉬,2004-03-05,"5,159,000",0.0%,"-6,053,700",-54.0%,"597,578,700",568,-685,-54.7%,"85,196",29,119,미국,미국,"(주)팝엔터테인먼트,한국소니픽쳐스릴리징브에나비스타영화㈜"
35,쿠사마 야요이: 무한의 세계,2021-05-19,"4,448,560",0.0%,"-2,574,910",-36.7%,"25,161,110",545,-349,-39.0%,"3,037",25,123,미국,미국,오드
36,명탐정 코난: 비색의 탄환,2021-04-16,"4,571,550",0.0%,"-9,380,750",-67.2%,"2,170,734,740",516,-999,-65.9%,"230,429",20,81,일본,일본,(주)씨제이이엔엠
37,포겟 미 낫-엄마에게 쓰는 편지,2021-06-03,"4,825,310",0.0%,"3,034,310",169.4%,"8,398,310",510,311,156.3%,907,33,125,한국,한국,커넥트픽쳐스(주)
38,더 파더,2021-04-07,"3,841,810",0.0%,"-886,930",-18.8%,"385,832,260",469,-160,-25.4%,"45,258",11,72,영국,영국,판씨네마(주)
39,"쿠오바디스,아이다",2021-05-19,"3,644,240",0.0%,"-4,845,760",-57.1%,"29,321,780",466,-596,-56.1%,"3,509",21,110,기타,기타,M&M 인터내셔널
40,까치발,2021-06-03,"3,777,500",0.0%,"-1,406,500",-27.1%,"11,387,500",406,-152,-27.2%,"1,440",27,113,한국,한국,(주)시네마달
41,전쟁과 평화,1977-09-27,"786,000",0.0%,"786,000",100.0%,"29,780,774",393,393,100.0%,"15,321",1,6,미국,미국,
42,컨저링 2,2016-06-09,"3,786,260",0.0%,"-9,822,470",-72.2%,"15,776,769,219",371,"-1,038",-73.7%,"1,930,385",59,118,미국,미국,워너브러더스 코리아(주)
43,아들의 이름으로,2021-05-12,"2,375,850",0.0%,"-8,231,610",-77.6%,"212,233,610",370,-953,-72.0%,"24,567",11,46,한국,한국,(주)엣나인필름
44,미드웨이,2019-12-31,"2,432,500",0.0%,"-262,000",-9.7%,"8,233,949,530",358,-38,-9.6%,"958,963",25,163,미국,미국,(주)누리픽쳐스
45,아야와 마녀,2021-06-10,"2,359,000",0.0%,"2,359,000",100.0%,"2,359,000",337,337,100.0%,337,2,3,일본,일본,(주)리틀빅픽쳐스
46,내겐 너무 소중한 너,2021-05-12,"2,313,100",0.0%,"-3,200,770",-58.0%,"213,280,020",332,-470,-58.6%,"23,947",8,32,한국,한국,(주)파인스토리
47,2067,2021-06-03,"2,984,200",0.0%,"2,984,200",100.0%,"2,984,200",310,310,100.0%,310,36,155,호주,호주,예지림엔터테인먼트
48,전선의 우정,,"536,000",0.0%,"536,000",100.0%,"1,298,000",268,268,100.0%,649,1,12,미국,"미국,영국,이탈리아",
49,백조,,"525,000",0.0%,"525,000",100.0%,"7,132,000",260,260,100.0%,"3,301",1,9,미국,미국,
50,극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발,2021-04-28,"1,835,900",0.0%,"-422,500",-18.7%,"241,343,400",259,-26,-9.1%,"29,392",9,26,영국,영국,주식회사 컨텐츠썬
51,컨저링,2013-09-17,"2,356,500",0.0%,"-9,924,090",-80.8%,"16,367,862,867",240,"-1,076",-81.8%,"2,264,314",48,95,미국,미국,워너브러더스 코리아(주)
52,범털 2: 쩐의 전쟁,2021-05-13,"528,000",0.0%,"-4,204,440",-88.8%,"21,139,890",236,-713,-75.1%,"4,017",2,16,한국,한국,(주)피터팬픽쳐스
53,"2021 스웨그 에이지 : 외쳐, 조선!",2021-05-13,"1,543,000",0.0%,"-2,432,300",-61.2%,"33,866,100",184,-268,-59.3%,"3,521",13,46,한국,한국,(주)위즈온센
54,꼬마 마법사 레미 : 견습 마법사를 찾아서,2021-05-19,"1,885,700",0.0%,"-5,307,900",-73.8%,"37,645,000",170,-484,-74.0%,"3,341",5,34,일본,일본,(주)얼리버드픽쳐스
54,브리짓 존스의 일기,2001-09-01,"1,319,510",0.0%,"-48,031,910",-97.3%,"72,785,240",170,"-7,718",-97.8%,"11,008",17,36,영국,영국,"(주)제이앤씨미디어그룹,UIP코리아"
56,청춘무정,,"338,000",0.0%,"338,000",100.0%,"13,326,000",169,169,100.0%,"6,654",1,10,한국,한국,
57,아르코 라이브 뮤지컬 인사이드 윌리엄,2021-05-26,"2,914,500",0.0%,"-9,127,500",-75.8%,"14,956,500",162,-507,-75.8%,831,12,39,한국,한국,(주)아이디어랩
58,"조제, 호랑이 그리고 물고기들",2021-03-31,"1,535,580",0.0%,"-520,190",-25.3%,"221,456,080",157,-91,-36.7%,"24,406",1,7,일본,일본,(주)팝엔터테인먼트
59,비커밍 아스트리드,2021-05-12,"1,208,970",0.0%,"-2,301,500",-65.6%,"31,400,940",154,-243,-61.2%,"3,580",11,50,기타,기타,알토미디어(주)
60,슈퍼노바,2021-05-12,"1,204,000",0.0%,"-2,431,800",-66.9%,"74,024,240",151,-311,-67.3%,"8,788",9,39,영국,영국,(주)디스테이션
61,청춘선거,2021-06-17,"1,341,000",0.0%,"1,341,000",100.0%,"1,341,000",149,149,100.0%,149,1,2,한국,한국,아이 엠
62,네가 내가 되었으면 좋겠다,2021-06-01,"367,000",0.0%,"367,000",100.0%,"367,000",145,145,100.0%,145,1,18,한국,한국,주식회사 씨엠닉스
63,라라랜드,2016-12-07,"986,500",0.0%,"-3,266,000",-76.8%,"30,971,062,708",139,-464,-76.9%,"3,755,872",14,35,미국,미국,판씨네마(주)
64,쇼크 웨이브 2,2021-05-20,"769,500",0.0%,"-3,234,900",-80.8%,"17,577,300",136,-579,-81.0%,"3,246",9,38,중국,중국,(주)누리픽쳐스
65,블라이스 스피릿,2021-06-30,"1,116,000",0.0%,"1,116,000",100.0%,"1,116,000",124,124,100.0%,124,1,1,영국,영국,(주)이놀미디어
66,체리 향기,1998-01-01,"818,000",0.0%,"153,000",23.0%,"6,821,000",111,19,20.7%,919,1,2,프랑스,"프랑스,이란",㈜영화사 백두대간
67,전주에서 길을 묻다,2021-06-01,"268,000",0.0%,"268,000",100.0%,"268,000",110,110,100.0%,110,1,12,한국,한국,주식회사 씨엠닉스
68,러빙 빈센트,2017-11-09,"848,000",0.0%,"336,000",65.6%,"3,366,899,671",106,42,65.6%,"421,596",2,2,영국,"영국,폴란드","(주)스튜디오디에이치엘,판씨네마(주)"
68,제17 포로수용소,,"265,000",0.0%,"265,000",100.0%,"10,479,000",106,106,100.0%,"5,245",1,4,미국,미국,
70,화이트 온 화이트,2021-06-10,"1,038,000",0.0%,"1,038,000",100.0%,"1,038,000",105,105,100.0%,105,1,2,스페인,스페인,"대성필름,시네마 뉴원"
71,1917,2020-02-19,"721,000",0.0%,"-1,585,000",-68.7%,"7,942,218,360",103,-240,-70.0%,"879,471",13,32,미국,미국,(주)스마일이엔티
71,아일라,2018-06-21,"103,000",0.0%,"103,000",100.0%,"332,635,900",103,103,100.0%,"43,845",1,1,터키,터키,(주)영화사 빅
71,실크 로드,2021-06-09,"927,000",0.0%,"927,000",100.0%,"927,000",103,103,100.0%,103,1,1,미국,미국,(주)디스테이션
74,보지만 말고요,,"500,000",0.0%,"500,000",100.0%,"500,000",100,100,100.0%,100,5,5,한국,한국,대박필름
75,클로즈업,,"729,000",0.0%,"46,000",6.7%,"2,384,000",99,3,3.1%,382,1,1,이란,이란,
76,아이들은 즐겁다,2021-05-05,"569,000",0.0%,"-693,000",-54.9%,"178,336,470",98,-75,-43.4%,"21,361",4,13,한국,한국,"메가박스중앙(주)플러스엠,(주)영화사울림"
77,"좋은 빛, 좋은 공기",2021-04-28,"690,000",0.0%,"-5,791,470",-89.4%,"63,233,090",97,-917,-90.4%,"8,981",4,11,한국,한국,(주)엣나인필름
78,클래식,2003-01-30,"869,500",0.0%,"-7,007,000",-89.0%,"137,223,900",96,-791,-89.2%,"18,955",10,20,한국,한국,(주)시네마서비스
79,내일의 기억,2021-04-21,"874,000",0.0%,"-11,764,910",-93.1%,"3,026,514,660",95,"-1,176",-92.5%,"333,011",16,34,한국,한국,"(주)아이필름코퍼레이션,씨제이 씨지브이(CJ CGV)(주)"
80,미스터 존스,2021-01-07,"94,000",0.0%,"94,000",100.0%,"95,044,400",94,94,100.0%,"10,875",1,1,폴란드,폴란드,(주)디오시네마
81,라 트라비아타,,"2,398,500",0.0%,"2,398,500",100.0%,"2,503,500",92,92,100.0%,95,10,18,이탈리아,이탈리아,일미디어
82,비바 자파타,,"222,500",0.0%,"222,500",100.0%,"4,489,500",89,89,100.0%,"2,179",1,6,미국,미국,
82,바람과 함께 사라지다,1972-12-23,"645,000",0.0%,"-654,940",-50.4%,"109,272,910",89,-89,-50.0%,"29,370",3,18,미국,미국,(주)피터팬픽쳐스
84,"그 여름, 가장 차가웠던",2021-06-17,"774,000",0.0%,"774,000",100.0%,"774,000",86,86,100.0%,86,1,1,중국,중국,"(주)싸이더스,찬란"
84,십자포화,,"172,000",0.0%,"-274,000",-61.4%,"4,292,000",86,-137,-61.4%,"2,108",1,5,미국,미국,
86,바람이 우리를 데려다 주리라,2002-11-22,"600,000",0.0%,"383,000",176.5%,"7,004,000",85,53,165.6%,966,1,2,이란,이란,㈜영화사 백두대간
87,올리브나무사이로,1997-08-23,"552,000",0.0%,"324,000",142.1%,"3,112,000",80,47,142.4%,426,1,2,프랑스,"프랑스,이란",
88,존 웨인의 진주만,,"158,000",0.0%,"158,000",100.0%,"8,719,000",79,79,100.0%,"4,123",1,11,미국,미국,
88,바그다드 카페 : 디렉터스컷,2016-07-14,"540,000",0.0%,"-1,044,500",-65.9%,"175,174,309",79,-174,-68.8%,"24,298",10,14,독일,"독일,미국","주식회사 왓챠,(주)팝엔터테인먼트"
90,허클베리 핀의 모험,,"192,500",0.0%,"192,500",100.0%,"1,197,500",77,77,100.0%,588,1,5,미국,미국,
91,크라이시스,2021-05-20,"375,000",0.0%,"-500,000",-57.1%,"10,482,500",75,-100,-57.1%,"2,050",5,15,독일,독일,(주)누리픽쳐스
92,앵무새 몸으로 울었다,1981-10-24,"498,000",0.0%,"-1,081,500",-68.5%,"2,077,500",73,-167,-69.6%,313,14,27,한국,한국,(주)다자인소프트
93,자녀목,1985-03-01,"481,000",0.0%,"-715,000",-59.8%,"1,677,000",71,-112,-61.2%,254,15,29,한국,한국,(주)다자인소프트
94,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,"426,000",0.0%,"426,000",100.0%,"481,851,000",67,67,100.0%,"73,864",1,8,영국,영국,와이드 릴리즈(주)
95,패터슨,2017-12-21,"590,000",0.0%,"297,000",101.4%,"565,588,208",62,17,37.8%,"68,329",1,3,프랑스,"프랑스,독일,미국",그린나래미디어(주)
96,언플랜드,2020-12-17,"60,000",0.0%,"60,000",100.0%,"122,192,160",60,60,100.0%,"14,464",1,1,미국,미국,(주)영화사오원
97,진홍의 도적,,"116,000",0.0%,"116,000",100.0%,"10,463,000",58,58,100.0%,"4,880",1,8,미국,미국,
98,푸드 몬스터,2021-05-19,"385,000",0.0%,"-608,500",-61.2%,"10,307,860",55,-87,-61.3%,"1,197",1,1,중국,중국,(주)이놀미디어
99,메가 릴렉스 불멍,,"346,000",0.0%,"43,000",14.2%,"1,519,970",53,3,6.0%,245,10,37,한국,한국,메가박스중앙(주)
99,리골레토,,"602,000",0.0%,"602,000",100.0%,"31,121,500",53,53,100.0%,"1,895",1,1,독일,독일,
101,미션 파서블,2021-02-17,"260,000",0.0%,"-4,220,000",-94.2%,"4,064,666,600",52,-844,-94.2%,"447,111",1,1,한국,한국,(주)메리크리스마스
102,댄싱 베토벤,2018-02-22,"358,000",0.0%,"358,000",100.0%,"45,246,500",51,51,100.0%,"6,237",1,1,스페인,"스페인,스위스",(주)마노엔터테인먼트
103,지상의 밤,,"512,000",0.0%,"512,000",100.0%,"13,155,000",49,49,100.0%,"1,635",1,2,일본,"일본,미국,독일,이탈리아,핀란드",(주)영화사 안다미로
103,내 친구의 집은 어디인가,1996-08-17,"356,000",0.0%,"10,000",2.9%,"10,717,000",49,2,4.3%,"1,452",1,1,이란,이란,
105,고령가 소년 살인사건,2017-11-23,"328,000",0.0%,"328,000",100.0%,"134,656,000",48,48,100.0%,"10,392",1,5,대만,대만,(주)리틀빅픽쳐스
106,여행자,,"315,000",0.0%,"175,000",125.0%,"1,117,000",47,27,135.0%,180,1,2,이란,이란,
107,오늘부터 우리는!!,2021-03-27,"433,000",0.0%,"-40,410",-8.5%,"2,045,710",46,-5,-9.8%,205,4,15,일본,일본,(주)미디어캐슬
107,하나 그리고 둘,2000-10-28,"312,000",0.0%,"312,000",100.0%,"88,120,100",46,46,100.0%,"9,433",1,5,대만,"대만,일본",(주)리틀빅픽쳐스
107,토토리! 우리 둘만의 여름,2021-05-19,"283,000",0.0%,"-1,397,100",-83.2%,"13,813,080",46,-144,-75.8%,"1,488",4,19,노르웨이,노르웨이,(주)팝엔터테인먼트
110,잠자는 살인자들,,"239,000",0.0%,"215,000",895.8%,"309,000",45,40,800.0%,59,1,4,프랑스,프랑스,
111,구독좋아요알림설정,2021-05-19,"429,300",0.0%,"-2,249,200",-84.0%,"8,575,900",44,-218,-83.2%,807,11,28,미국,미국,주식회사 왓챠
112,사랑방 손님과 어머니,,"105,000",0.0%,"-22,500",-17.6%,"8,333,500",42,-8,-16.0%,"4,138",1,3,한국,한국,
113,시네마 천국,1990-07-07,"289,000",0.0%,"-446,000",-60.7%,"373,565,000",41,-62,-60.2%,"60,476",5,8,프랑스,"프랑스,이탈리아","주식회사 왓챠,(주)팝엔터테인먼트"
113,일 트로바토레,2016-01-16,"982,300",0.0%,"-138,300",-12.3%,"70,519,800",41,-8,-16.3%,"2,860",6,10,미국,미국,(주) 인스터 글로벌
115,레이니 데이 인 뉴욕,2020-05-06,"400,000",0.0%,"250,000",166.7%,"808,384,200",40,25,166.7%,"91,936",1,1,미국,미국,"그린나래미디어(주),(주)버킷스튜디오"
115,그녀에게,2003-04-18,"269,000",0.0%,"269,000",100.0%,"53,639,252",40,40,100.0%,"7,190",1,1,스페인,스페인,"판씨네마(주),(주)미로비젼"
115,중경삼림,1995-09-02,"379,000",0.0%,"-244,000",-39.2%,"641,302,070",40,-24,-37.5%,"68,708",3,9,홍콩,홍콩,(주)디스테이션
115,장수상회,2015-04-09,"400,000",0.0%,"242,000",153.2%,"8,744,252,143",40,16,66.7%,"1,166,998",1,1,한국,한국,(주)씨제이이엔엠
119,2046,2004-10-15,"332,500",0.0%,"223,500",205.0%,"846,800,010",39,20,105.3%,"128,443",1,4,홍콩,홍콩,"(주)디스테이션,이십세기폭스필름코퍼레이션"
120,이수,,"212,000",0.0%,"152,000",253.3%,"9,722,000",37,25,208.3%,"4,490",1,1,프랑스,"프랑스,미국",
121,초능력 에볼루션,2021-05-31,"240,900",0.0%,"240,900",100.0%,"240,900",36,36,100.0%,36,19,19,미국,미국,(유)조이앤시네마
121,트랜짓,2020-07-02,"218,000",0.0%,"218,000",100.0%,"44,488,160",36,36,100.0%,"5,250",1,2,독일,독일,M&M 인터내셔널
121,그리고 삶은 계속된다,1998-03-14,"255,000",0.0%,"-189,000",-42.6%,"1,850,500",36,-27,-42.9%,256,1,1,이란,이란,
124,배신,,"64,000",0.0%,"64,000",100.0%,"89,000",32,32,100.0%,41,1,4,미국,미국,
125,마세티 킬즈,2013-11-21,"478,000",0.0%,"75,130",18.6%,"18,858,370",30,-14,-31.8%,"5,189",1,1,미국,미국,"(주)제이앤씨미디어그룹,(주)팝엔터테인먼트"
125,라 트라비아타,2018-03-04,"339,000",0.0%,"339,000",100.0%,"23,344,000",30,30,100.0%,"1,658",1,1,독일,독일,(주)케빈앤컴퍼니
125,사다코,,"287,000",0.0%,"287,000",100.0%,"324,000",30,30,100.0%,35,3,12,일본,일본,(주)미디어캐슬
125,레저렉션 이펙트,2021-06-01,"189,940",0.0%,"189,940",100.0%,"189,940",30,30,100.0%,30,21,21,기타,기타,(유)조이앤시네마
129,사랑을 합시다,,"139,000",0.0%,"61,000",78.2%,"11,671,000",28,14,100.0%,"5,369",1,1,미국,미국,
130,납치,,"27,000",0.0%,"27,000",100.0%,"27,000",27,27,100.0%,27,1,1,일본,일본,
130,날씨의 아이,2019-10-30,"215,000",0.0%,"-998,610",-82.3%,"5,874,280,190",27,-118,-81.4%,"716,575",1,1,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
132,자산어보,2021-03-31,"205,000",0.0%,"-2,494,870",-92.4%,"2,996,529,490",26,-273,-91.3%,"338,617",2,3,한국,한국,메가박스중앙(주)플러스엠
132,(2021 작은영화영화제) 꿋꿋이 서있다보면,,"78,000",0.0%,"78,000",100.0%,"78,000",26,26,100.0%,26,1,1,한국,한국,
134,링: 더 라스트 챕터,2021-05-12,"198,000",0.0%,"-1,988,970",-90.9%,"67,581,970",25,-227,-90.1%,"7,343",3,7,중국,중국,(주)박수엔터테인먼트
134,홀로도모르:우크라이나 대학살,2021-06-06,"25,000",0.0%,"25,000",100.0%,"25,000",25,25,100.0%,25,1,1,캐나다,캐나다,세도나아이(주)
136,존 휴스턴 회고전-용서받지 못할 자,,"48,000",0.0%,"-322,000",-87.0%,"14,271,000",24,-124,-83.8%,"6,458",1,4,미국,미국,
136,타락천사,1995-12-23,"240,000",0.0%,"-67,000",-21.8%,"96,768,920",24,-9,-27.3%,"10,018",1,1,홍콩,홍콩,(주)디스테이션
136,센코롤 커넥트,2021-03-27,"192,900",0.0%,"132,900",221.5%,"785,900",24,12,100.0%,86,4,8,일본,일본,(주)미디어캐슬
136,스페이스 시그널,2021-05-31,"118,480",0.0%,"118,480",100.0%,"118,480",24,24,100.0%,24,18,18,미국,미국,(유)조이앤시네마
140,황금 투구,,"142,000",0.0%,"96,500",212.1%,"1,762,500",23,10,76.9%,336,1,1,프랑스,프랑스,
141,프란츠,2017-07-20,"131,000",0.0%,"131,000",100.0%,"153,322,300",21,21,100.0%,"21,061",1,2,프랑스,프랑스,찬란
141,스쿨 오브 락(樂),2021-05-13,"164,000",0.0%,"-949,000",-85.3%,"3,161,000",21,-81,-79.4%,345,3,6,한국,한국,(주)드림팩트엔터테인먼트
141,디아볼릭,,"118,000",0.0%,"66,000",126.9%,"4,364,000",21,11,110.0%,"1,680",1,2,프랑스,프랑스,
141,타이페이 스토리,2019-11-07,"139,000",0.0%,"139,000",100.0%,"40,827,420",21,21,100.0%,"5,081",1,3,대만,대만,(주)드림팩트엔터테인먼트
145,사쿠라짱의 남성문제 연구소,,"100,000",0.0%,"100,000",100.0%,"100,000",20,20,100.0%,20,1,1,일본,일본,(주)빅콘미디어
145,회춘 마사지샵,,"100,000",0.0%,"100,000",100.0%,"190,000",20,20,100.0%,38,1,1,일본,일본,(주)빅콘미디어
145,부도난 공장: 아내 음부 어음,,"100,000",0.0%,"100,000",100.0%,"100,000",20,20,100.0%,20,1,1,일본,일본,
148,공포분자,2020-09-17,"127,000",0.0%,"127,000",100.0%,"43,616,630",19,19,100.0%,"5,640",1,2,기타,기타,(주)에이썸엔터테인먼트
148,써니,2021-05-26,"188,000",0.0%,"-2,045,000",-91.6%,"2,421,000",19,-301,-94.1%,339,2,8,일본,일본,(주)콘텐츠판다
148,파리의 별빛 아래,2021-05-05,"120,000",0.0%,"-412,500",-77.5%,"13,825,350",19,-53,-73.6%,"1,572",4,11,프랑스,프랑스,판씨네마(주)
148,메이드 인 루프탑,2021-06-23,"150,000",0.0%,"-103,000",-40.7%,"4,093,000",19,-13,-40.6%,594,1,1,한국,한국,(주)엣나인필름
148,라보엠,2014-12-20,"205,000",0.0%,"205,000",100.0%,"69,507,000",19,19,100.0%,"4,632",1,1,독일,독일,(주)쓰리캣프로덕션
148,블루 재스민,2013-09-25,"172,000",0.0%,"97,000",129.3%,"1,060,225,500",19,9,90.0%,"144,787",1,2,미국,미국,(주)인벤트스톤
154,생사의 고백,1971-10-22,"84,000",0.0%,"-55,000",-39.6%,"223,000",17,-11,-39.3%,45,1,1,프랑스,"프랑스,이탈리아",
154,코지 판 투테,2021-04-18,"475,100",0.0%,"48,400",11.3%,"6,462,960",17,1,6.3%,280,3,6,독일,독일,(주)케빈앤컴퍼니
156,대결,1971-01-20,"79,000",0.0%,"-47,000",-37.3%,"3,734,000",16,-8,-33.3%,658,1,1,프랑스,"프랑스,이탈리아",
156,레 미제라블,2021-04-15,"64,000",0.0%,"-76,000",-54.3%,"86,608,840",16,-5,-23.8%,"10,546",2,3,프랑스,프랑스,(주)영화사 진진
156,소울,2021-01-20,"144,910",0.0%,"-223,000",-60.6%,"19,032,378,680",16,-19,-54.3%,"2,047,884",1,2,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
