●06주차 (2021년 02월 08일 ~ 2021년 02월 14일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
18,스트레스 제로,2021-02-03,"17,963,100",0.2%,"-26,259,100",-59.4%,"62,485,300","2,293","-3,581",-61.0%,"8,227",77,415,한국,한국,(주)트리플픽쳐스
19,원더,2017-12-27,"16,255,270",0.2%,"16,065,270",8455.4%,"2,047,655,959","2,159","2,140",11263.2%,"269,198",80,408,미국,미국,"CGV아트하우스,그린나래미디어(주)"
20,세상의 모든 디저트: 러브 사라,2021-02-04,"17,555,860",0.2%,"-10,045,900",-36.4%,"45,685,620","2,063","-1,207",-36.9%,"5,408",99,389,영국,영국,(주)티캐스트
21,중경삼림,1995-09-02,"19,176,500",0.2%,"19,176,500",100.0%,"112,214,000","1,891","1,891",100.0%,"14,418",16,30,홍콩,홍콩,(주)디스테이션
22,나는 나를 해고하지 않는다,2021-01-28,"12,853,610",0.1%,"-18,847,120",-59.5%,"126,050,600","1,791","-2,301",-56.2%,"16,201",79,329,한국,한국,(주)영화사 진진
23,2046,2004-10-15,"14,907,500",0.2%,"14,907,500",100.0%,"812,012,000","1,562","1,562",100.0%,"124,624",26,86,홍콩,홍콩,"(주)디스테이션,이십세기폭스필름코퍼레이션"
24,레이니 데이 인 뉴욕,2020-05-06,"10,058,000",0.1%,"9,905,000",6473.9%,"796,858,200","1,464","1,445",7605.3%,"90,255",33,265,미국,미국,"그린나래미디어(주),(주)버킷스튜디오"
25,퍼펙트 케어,2021-02-19,"9,084,410",0.1%,"7,699,410",555.9%,"10,469,410","1,463","1,329",991.8%,"1,597",20,80,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹"
26,캐롤,2016-02-04,"13,418,550",0.2%,"-28,934,800",-68.3%,"2,896,517,935","1,353","-2,980",-68.8%,"351,548",51,236,미국,"미국,영국",CGV아트하우스
27,소년시절의 너,2020-07-09,"6,942,210",0.1%,"6,942,210",100.0%,"629,727,710","1,155","1,155",100.0%,"74,793",11,51,중국,중국,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리"
28,아비정전,1990-12-22,"10,253,000",0.1%,"10,193,500",17131.9%,"178,962,600","1,070","1,060",10600.0%,"25,174",23,69,홍콩,홍콩,(주)디스테이션
29,칙 파이트,2021-02-04,"6,107,870",0.1%,"-1,116,470",-15.5%,"13,332,210","1,016",-185,-15.4%,"2,217",20,67,미국,미국,주식회사 디에스이이디
30,테슬라,2020-10-28,"5,000,000",0.1%,"-2,500,000",-33.3%,"197,342,950","1,000",-500,-33.3%,"25,941",3,5,미국,미국,(주)제이앤씨미디어그룹
31,살아남은 사람들,2021-02-10,"7,911,700",0.1%,"7,911,700",100.0%,"9,804,200",996,996,100.0%,"1,260",35,180,헝가리,헝가리,알토미디어(주)
32,용루각2: 신들의 밤,2021-02-10,"5,781,230",0.1%,"5,781,230",100.0%,"5,781,230",967,967,100.0%,967,20,99,한국,한국,(주)그노스
33,폴리스,2021-02-10,"5,342,050",0.1%,"5,342,050",100.0%,"5,342,050",889,889,100.0%,889,10,51,프랑스,프랑스,(주)퍼스트런
34,북스마트,2021-01-27,"7,926,640",0.1%,"-21,961,500",-73.5%,"96,376,680",876,"-2,971",-77.2%,"14,158",85,315,미국,미국,(주)콘텐츠판다
35,서바이브 더 나잇,2021-02-03,"4,279,860",0.0%,"-1,696,450",-28.4%,"10,256,170",866,-364,-29.6%,"2,096",11,73,미국,미국,(주)퍼스트런
36,이다,2015-02-18,"6,882,880",0.1%,"6,252,880",992.5%,"127,874,225",832,769,1220.6%,"16,715",32,149,폴란드,"폴란드,덴마크",시네마 뉴원
37,동사서독 리덕스,2013-12-05,"7,563,000",0.1%,"7,563,000",100.0%,"58,586,500",800,800,100.0%,"7,437",23,49,홍콩,"홍콩,대만","(주)디스테이션,(주)엔케이컨텐츠,(주)앤드플러스미디어웍스"
38,부에노스 아이레스 제로 디그리,,"7,922,500",0.1%,"7,922,500",100.0%,"7,922,500",793,793,100.0%,793,10,24,홍콩,홍콩,(주)디스테이션
39,로그시티,2021-02-11,"4,397,140",0.1%,"4,397,140",100.0%,"4,397,140",737,737,100.0%,737,10,40,프랑스,프랑스,(주)올스타엔터테인먼트
40,열혈남아,1989-10-14,"6,739,500",0.1%,"6,739,500",100.0%,"11,289,000",716,716,100.0%,"1,301",22,54,홍콩,홍콩,(주)디스테이션
41,ARKO LIVE 뮤지컬 시데레우스,2021-02-11,"10,394,500",0.1%,"10,394,500",100.0%,"10,394,500",693,693,100.0%,693,14,65,한국,한국,(주)아이디어랩
42,사일런싱,2021-01-28,"3,883,980",0.0%,"-6,100,810",-61.1%,"36,179,950",641,-779,-54.9%,"4,934",21,59,미국,미국,(주)홈초이스
43,이 안에 외계인이 있다,2021-02-03,"5,686,520",0.1%,"-15,177,220",-72.7%,"28,314,260",632,"-1,733",-73.3%,"3,193",84,212,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
44,미션 파서블,2021-02-17,"4,536,000",0.1%,"3,969,000",700.0%,"5,103,000",504,441,700.0%,567,7,13,한국,한국,(주)메리크리스마스
45,어바웃 타임,2013-12-05,"3,393,500",0.0%,"-7,556,500",-69.0%,"25,283,190,300",487,"-1,091",-69.1%,"3,445,650",36,115,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
46,토이 솔져스: 가짜사나이2 더 컴플리트,2021-01-27,"5,125,000",0.1%,"-22,033,500",-81.1%,"107,609,800",476,"-2,109",-81.6%,"11,052",50,165,한국,한국,씨제이포디플렉스 주식회사
47,빛과 철,2021-02-18,"3,082,000",0.0%,"2,218,000",256.7%,"6,049,000",298,202,210.4%,697,4,4,한국,한국,찬란
48,더블패티,2021-02-17,"2,637,000",0.0%,"2,637,000",100.0%,"2,637,000",293,293,100.0%,293,4,9,한국,한국,"케이티하이텔(주),판씨네마(주)"
49,내겐 너무 어려운 연애,2021-02-04,"2,581,000",0.0%,"-256,560",-9.0%,"5,418,560",276,-32,-10.4%,584,31,91,이탈리아,이탈리아,"(주)디오시네마,(주)태양미디어그룹"
50,스푸트닉,2021-02-04,"2,342,040",0.0%,"-5,663,560",-70.7%,"10,347,640",272,-635,-70.0%,"1,179",61,142,러시아,러시아,(주)제이앤씨미디어그룹
51,에로스: 왕가위 감독 특별판,,"2,459,500",0.0%,"2,459,500",100.0%,"2,459,500",263,263,100.0%,263,6,14,홍콩,홍콩,(주)디스테이션
52,비포 미드나잇,2013-05-22,"2,792,700",0.0%,"2,792,700",100.0%,"1,531,353,357",258,258,100.0%,"209,849",5,6,미국,미국,"(주)까멜리아이엔티,(주)팝엔터테인먼트"
53,블러바드,2015-08-13,"1,800,200",0.0%,"-1,016,470",-36.1%,"91,840,170",226,-74,-24.7%,"11,652",23,76,미국,미국,"주식회사 블루필름웍스,주식회사 마운틴픽쳐스,TCO(주)더콘텐츠온"
53,미드나잇 버스,2021-02-04,"1,862,670",0.0%,"-511,140",-21.5%,"4,295,980",226,-56,-19.9%,514,25,80,일본,일본,(주)라이크콘텐츠
55,원 데이,2012-12-13,"1,428,500",0.0%,"-2,825,500",-66.4%,"1,700,594,300",212,-413,-66.1%,"228,563",28,83,미국,미국,"(주)영화사 그램,(주)제이앤씨미디어그룹,(주)팝파트너스"
56,맛있는 여자,2021-02-09,"1,059,000",0.0%,"1,059,000",100.0%,"1,059,000",210,210,100.0%,210,20,20,한국,한국,(주)로드하우스
57,어거스트 러쉬,2007-11-29,"1,405,500",0.0%,"-2,906,000",-67.4%,"14,369,696,500",205,-425,-67.5%,"2,231,351",27,73,미국,미국,"(주)영화사 그램,CJ ENM"
58,워 위드 그랜파,2021-02-24,"1,827,000",0.0%,"-819,000",-31.0%,"4,473,000",203,-91,-31.0%,497,1,1,미국,미국,"(주)키다리이엔티,(주)태양미디어그룹"
59,정브르의 동물일기,2021-02-24,"1,406,500",0.0%,"1,406,500",100.0%,"1,406,500",201,201,100.0%,201,24,79,한국,한국,CGV ICECON
60,누구나 비밀은 있다- 간호일기,2021-02-10,"912,000",0.0%,"912,000",100.0%,"912,000",191,191,100.0%,191,10,20,한국,한국,(주)케이알씨지
61,블라인드,2021-01-14,"1,384,400",0.0%,"-2,957,900",-68.1%,"164,258,800",172,-392,-69.5%,"19,033",9,31,네덜란드,네덜란드,주식회사 컨텐츠썬
62,늑대와 빨간 재킷,2021-02-03,"1,430,840",0.0%,"-5,644,520",-79.8%,"8,506,200",168,-611,-78.4%,947,41,87,프랑스,프랑스,판씨네마(주)
62,제이티 르로이,2021-01-21,"877,000",0.0%,"-420,000",-32.4%,"19,196,700",168,-40,-19.2%,"2,429",6,29,미국,미국,(주)영화사 빅
64,독수리 요새,,"312,000",0.0%,"312,000",100.0%,"1,390,000",156,156,100.0%,645,1,9,미국,미국,
65,날씨의 아이,2019-10-30,"1,469,270",0.0%,"643,300",77.9%,"5,862,383,950",151,68,81.9%,"715,283",3,11,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
66,와일드 번치,,"294,000",0.0%,"294,000",100.0%,"1,053,000",147,147,100.0%,449,1,12,미국,미국,
67,라스트 레터,2021-02-24,"1,342,310",0.0%,"1,342,310",100.0%,"1,342,310",132,132,100.0%,132,1,4,일본,일본,(주)스튜디오 산타클로스엔터테인먼트
68,라스칼라 갈라 콘서트: 별들을 다시 보려고,2021-02-01,"3,362,000",0.0%,"1,355,500",67.6%,"5,368,500",119,42,54.5%,196,10,19,이탈리아,이탈리아,일미디어
69,관계의 가나다에 있는 우리는,2021-01-28,"981,900",0.0%,"-3,266,070",-76.9%,"24,563,940",117,-339,-74.3%,"3,193",16,64,한국,한국,(주)시네마달
70,베로니카의 이중생활,1991-11-09,"558,000",0.0%,"214,000",62.2%,"33,185,100",106,44,71.0%,"4,085",2,4,프랑스,프랑스,"(주)영화사 안다미로,㈜영화사 백두대간"
71,극장판 바이올렛 에버가든,2020-11-12,"935,440",0.0%,"-434,880",-31.7%,"502,547,380",105,-40,-27.6%,"58,903",2,9,일본,일본,(주)라이크콘텐츠
72,너의 이름은.,2017-01-04,"1,029,500",0.0%,"-386,470",-27.3%,"30,064,540,366",103,-49,-32.2%,"3,736,830",2,6,일본,일본,메가박스중앙(주)플러스엠
73,극장판 기븐,2020-11-26,"939,700",0.0%,"44,560",5.0%,"38,029,610",96,-6,-5.9%,"4,325",3,16,일본,일본,(주)애니플러스
74,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,2020-10-22,"1,051,440",0.0%,"-100,300",-8.7%,"703,911,610",94,-12,-11.3%,"77,513",1,5,일본,일본,(주)애니플러스
75,산하는 요원하다 / 수색,,"180,000",0.0%,"180,000",100.0%,"3,649,000",90,90,100.0%,"1,822",1,9,,,
76,키드,1989-12-15,"660,400",0.0%,"-1,679,580",-71.8%,"20,252,220",85,-189,-69.0%,"2,421",5,25,프랑스,프랑스,(주)엣나인필름
77,달콤한 인생,,"587,000",0.0%,"541,000",1176.1%,"14,398,000",82,78,1950.0%,"4,330",1,2,이탈리아,"이탈리아,프랑스",
78,리골레토,2013-09-28,"1,947,900",0.0%,"904,900",86.8%,"35,763,400",77,36,87.8%,"1,416",6,11,미국,미국,(주) 인스터 글로벌
79,시마론,,"150,000",0.0%,"150,000",100.0%,"4,505,000",75,75,100.0%,"2,258",1,9,,,
80,북북서로 진로를 돌려라,,"177,500",0.0%,"177,500",100.0%,"45,422,900",70,70,100.0%,"8,911",1,6,미국,미국,
81,BBC프롬스: 아르헤리치와 바렌보임 콘서트,2021-02-02,"2,087,000",0.0%,"-68,500",-3.2%,"4,242,500",67,-5,-6.9%,139,12,22,독일,독일,(주)케빈앤컴퍼니
82,일론 머스크: 리얼 아이언맨,2021-02-11,"412,000",0.0%,"412,000",100.0%,"412,000",65,65,100.0%,65,1,4,영국,영국,(주)마노엔터테인먼트
83,헬렌: 내 영혼의 자화상,2021-02-25,"624,500",0.0%,"624,500",100.0%,"624,500",64,64,100.0%,64,1,2,기타,기타,(주)영화사 진진
84,뉴욕 라이브러리에서,2018-10-11,"438,000",0.0%,"276,000",170.4%,"56,508,600",63,40,173.9%,"5,678",1,1,미국,미국,(주)영화사 진진
85,맥베스,2018-10-07,"1,293,500",0.0%,"108,000",9.1%,"37,933,900",61,4,7.0%,"1,637",5,10,독일,독일,(주)케빈앤컴퍼니
86,세 가지 색: 레드,1994-09-17,"318,000",0.0%,"113,000",55.1%,"10,879,000",58,22,61.1%,"1,402",2,4,프랑스,프랑스,(주)영화사 안다미로
87,시집가는 날,1957-02-11,"142,500",0.0%,"142,500",100.0%,"2,818,500",57,57,100.0%,"1,960",1,3,한국,한국,
88,하늘의 푸르름을 아는 사람이여,,"500,470",0.0%,"500,470",100.0%,"500,470",56,56,100.0%,56,1,3,일본,일본,(주)미디어캐슬
88,타오르는 여인의 초상,2020-01-16,"538,000",0.0%,"-1,905,500",-78.0%,"1,279,764,338",56,-218,-79.6%,"151,996",2,8,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
90,부활: 그 증거,2020-10-08,"370,000",0.0%,"-765,000",-67.4%,"245,087,320",52,-107,-67.3%,"30,210",1,2,한국,한국,(주)영화사 진진
90,마이 미씽 발렌타인,2021-01-14,"466,910",0.0%,"-809,130",-63.4%,"61,691,020",52,-89,-63.1%,"7,989",3,8,기타,기타,(주)트리플픽쳐스
92,초속5센티미터,2007-06-21,"520,300",0.0%,"-211,270",-28.9%,"267,196,822",50,-26,-34.2%,"44,304",3,7,일본,일본,"대원디지털엔터테인먼트,(주)팝엔터테인먼트"
92,사랑에 관한 짧은 필름,1995-10-14,"291,000",0.0%,"178,000",157.5%,"5,355,000",50,28,127.3%,728,2,4,폴란드,폴란드,(주)영화사 안다미로
94,평화와 평온,,"480,000",0.0%,"480,000",100.0%,"550,000",49,49,100.0%,59,1,2,폴란드,폴란드,
94,히든,2006-03-30,"275,000",0.0%,"101,000",58.0%,"20,288,500",49,18,58.1%,"3,004",1,2,프랑스,프랑스,"(주)영화사 안다미로,(주)스폰지이엔티"
96,원더 우먼 1984,2020-12-23,"385,940",0.0%,"-2,186,060",-85.0%,"4,938,591,400",46,-257,-84.8%,"546,897",7,15,미국,미국,워너브러더스 코리아(주)
97,세 가지 색 : 블루,1994-04-23,"250,000",0.0%,"-173,000",-40.9%,"26,322,800",45,-33,-42.3%,"3,466",1,4,프랑스,프랑스,"(주)영화사 안다미로,㈜영화사 백두대간"
98,족벌 두 신문 이야기,2021-01-01,"375,000",0.0%,"149,000",65.9%,"10,416,400",44,9,25.7%,"1,351",3,7,한국,한국,(주)엣나인필름
99,데스 숏컷,2021-02-03,"266,940",0.0%,"-492,840",-64.9%,"1,026,720",42,-57,-57.6%,141,6,12,기타,기타,(주)박수엔터테인먼트
100,파힘,2021-01-21,"319,000",0.0%,"-1,371,200",-81.1%,"52,375,900",39,-181,-82.3%,"6,806",4,16,프랑스,프랑스,(주)디스테이션
100,무간도,2003-02-21,"411,000",0.0%,"411,000",100.0%,"153,083,400",39,39,100.0%,"19,703",1,4,홍콩,홍콩,"(주)디스테이션,태창엔터테인먼트(주)"
102,늑대와 춤을,1991-03-31,"299,000",0.0%,"-2,017,500",-87.1%,"86,740,420",38,-260,-87.2%,"10,233",3,7,미국,미국,"(주)더세컨드웨이브,(주)영화특별시에스엠씨"
103,상류사회,,"74,000",0.0%,"74,000",100.0%,"4,752,000",37,37,100.0%,"2,077",1,6,미국,미국,
104,연방경찰,,"72,000",0.0%,"72,000",100.0%,"848,000",36,36,100.0%,424,1,4,,,
105,하나와 앨리스,2004-11-17,"376,500",0.0%,"376,500",100.0%,"590,737,500",35,35,100.0%,"92,968",1,3,일본,일본,"(주)미디어캐슬,(주)팝엔터테인먼트,쇼이스트(주)"
105,창공에 지다,,"70,000",0.0%,"70,000",100.0%,"106,000",35,35,100.0%,53,1,4,미국,미국,
105,세 가지 색 : 화이트,1994-06-18,"206,000",0.0%,"-157,000",-43.3%,"10,597,000",35,-31,-47.0%,"1,353",1,4,프랑스,프랑스,(주)영화사 안다미로
108,오아시스 세탁소,2018-05-09,"67,000",0.0%,"29,000",76.3%,"932,500",33,14,73.7%,377,1,14,한국,한국,주식회사 씨엠닉스
109,운디네,2020-12-24,"296,000",0.0%,"22,000",8.0%,"58,476,020",32,-1,-3.0%,"6,774",2,8,독일,독일,M&M 인터내셔널
109,콜드 워,2019-02-07,"357,000",0.0%,"357,000",100.0%,"231,631,773",32,32,100.0%,"28,022",1,3,폴란드,폴란드,아이 엠
111,퍼니게임,1997-11-15,"165,000",0.0%,"90,000",120.0%,"1,065,000",31,18,138.5%,206,1,2,오스트리아,오스트리아,(주)영화사 안다미로
111,작은 아씨들,2020-02-12,"330,000",0.0%,"330,000",100.0%,"7,284,207,330",31,31,100.0%,"864,813",1,2,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
111,살인에 관한 짧은 필름,1997-07-05,"180,000",0.0%,"35,000",24.1%,"4,123,000",31,4,14.8%,519,2,4,폴란드,폴란드,(주)영화사 안다미로
114,요요현상,2021-01-14,"226,000",0.0%,"-197,000",-46.6%,"9,225,340",30,-27,-47.4%,"1,017",5,19,한국,한국,영화배급협동조합 씨네소파
115,사라센의 칼,2021-01-14,"185,000",0.0%,"-309,970",-62.6%,"3,724,970",29,-45,-60.8%,451,2,6,한국,한국,(주)콘텐츠윙
115,피아니스트의 전설,2020-01-01,"199,000",0.0%,"-330,000",-62.4%,"394,484,462",29,-51,-63.8%,"49,499",1,2,이탈리아,이탈리아,(주)라이크콘텐츠
115,릴리 슈슈의 모든 것,2005-06-23,"255,400",0.0%,"255,400",100.0%,"61,359,448",29,29,100.0%,"9,409",1,2,일본,일본,"(주)미디어캐슬,(주)튜브엔터테인먼트"
115,알래스카의 혼,,"58,000",0.0%,"58,000",100.0%,"7,900,000",29,29,100.0%,"3,444",1,4,미국,미국,
115,내언니전지현과 나,2020-12-03,"259,000",0.0%,"-1,000",-0.4%,"22,615,300",29,0,0.0%,"2,670",1,5,한국,한국,호우주의보
120,라라랜드,2016-12-07,"217,000",0.0%,"-1,154,000",-84.2%,"30,956,080,708",28,-133,-82.6%,"3,753,754",2,4,미국,미국,판씨네마(주)
120,"그리고, 살아간다",2021-01-15,"214,500",0.0%,"-74,870",-25.9%,"976,110",28,-5,-15.2%,113,1,5,일본,일본,(주)미디어캐슬
120,하얀리본,2010-07-01,"164,000",0.0%,"-161,000",-49.5%,"93,571,700",28,-32,-53.3%,"12,823",1,2,독일,독일,"(주)영화사 안다미로,(주)영화사 진진"
123,이별의 아침에 약속의 꽃을 장식하자,2018-07-19,"224,000",0.0%,"-146,400",-39.5%,"329,775,030",26,-11,-29.7%,"39,193",2,4,일본,일본,(주)미디어캐슬
124,새벽을 알리는 루의 노래,2018-01-31,"258,500",0.0%,"203,500",370.0%,"75,543,300",25,19,316.7%,"9,127",2,3,일본,일본,(주)미디어캐슬
124,에이리,2021-07-16,"251,500",0.0%,"-112,800",-31.0%,"1,542,340",25,-10,-28.6%,146,2,6,일본,일본,(주)미디어캐슬
126,그린 북,2019-01-09,"234,500",0.0%,"234,500",100.0%,"3,706,926,360",24,24,100.0%,"445,153",2,5,미국,미국,CGV아트하우스
127,목소리의 형태,2017-05-09,"161,000",0.0%,"-812,000",-83.5%,"2,174,593,714",23,-116,-83.5%,"276,625",1,3,일본,일본,(주)디스테이션
127,모추어리 컬렉션,2021-01-21,"228,400",0.0%,"-1,128,800",-83.2%,"33,827,400",23,-134,-85.4%,"3,947",8,15,미국,미국,(주)이놀미디어
129,더 시크릿,2021-01-21,"132,000",0.0%,"-4,279,510",-97.0%,"24,078,370",22,-711,-97.0%,"3,551",1,1,영국,영국,"TCO(주)더콘텐츠온,(주)스튜디오디에이치엘"
129,"오늘, 우리 2",2021-01-21,"170,000",0.0%,"-21,000",-11.0%,"2,994,200",22,-4,-15.4%,365,8,15,한국,한국,필름다빈
131,라 트라비아타,2018-03-04,"227,000",0.0%,"-1,048,000",-82.2%,"23,005,000",20,-94,-82.5%,"1,628",1,2,독일,독일,(주)케빈앤컴퍼니
132,굿바이,2008-10-30,"144,000",0.0%,"103,000",251.2%,"947,545,520",19,12,171.4%,"149,371",2,7,일본,일본,"(주)드림팩트엔터테인먼트,㈜케이디미디어"
132,디데이,,"38,000",0.0%,"-230,000",-85.8%,"1,684,000",19,-110,-85.3%,854,1,3,미국,미국,
132,스포트라이트,2016-02-24,"178,000",0.0%,"178,000",100.0%,"2,413,935,275",19,19,100.0%,"301,741",1,2,미국,미국,(주)팝엔터테인먼트
135,너의 췌장을 먹고 싶어,2018-11-15,"178,000",0.0%,"103,000",137.3%,"413,957,075",18,10,125.0%,"52,938",2,3,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
135,이중불륜: 교환된 부부,,"90,000",0.0%,"90,000",100.0%,"90,000",18,18,100.0%,18,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
135,서유기 월광보합,1995-09-16,"175,000",0.0%,"175,000",100.0%,"14,840,500",18,18,100.0%,"1,759",1,2,홍콩,홍콩,
135,십계 9편 : 네 이웃의 아내를 탐내지 말라,,"147,000",0.0%,"147,000",100.0%,"2,506,000",18,18,100.0%,630,1,2,폴란드,폴란드,
135,오피스 와이프: 최고의 상사,,"90,000",0.0%,"90,000",100.0%,"90,000",18,18,100.0%,18,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
135,예기치 못한 일,,"36,000",0.0%,"36,000",100.0%,"397,000",18,18,100.0%,190,1,2,영국,영국,
141,25시,1978-07-07,"34,000",0.0%,"34,000",100.0%,"16,618,000",17,17,100.0%,"8,227",1,3,프랑스,"프랑스,이탈리아,유고슬라비아",
141,백엔의 사랑,2016-06-16,"159,000",0.0%,"-73,000",-31.5%,"43,488,000",17,-7,-29.2%,"5,793",2,3,일본,일본,주식회사 씨네룩스
141,서유기 선리기연,,"170,000",0.0%,"170,000",100.0%,"13,812,500",17,17,100.0%,"1,547",1,2,홍콩,홍콩,
141,허트 로커,2010-04-22,"164,000",0.0%,"164,000",100.0%,"1,300,580,200",17,17,100.0%,"173,598",1,2,미국,미국,"(주)까멜리아이엔티,(주)스마일이엔티,(주)넥스트엔터테인먼트월드(NEW)"
145,붉은 눈,2020-12-24,"160,400",0.0%,"35,900",28.8%,"2,250,270",16,1,6.7%,410,1,2,일본,일본,(주)미디어캐슬
145,극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,2020-11-12,"103,000",0.0%,"-100,000",-49.3%,"175,047,000",16,-15,-48.4%,"26,032",2,4,영국,영국,와이드 릴리즈(주)
145,"킬링,",2021-04-07,"157,000",0.0%,"-33,400",-17.5%,"541,910",16,-4,-20.0%,58,2,4,일본,일본,(주)미디어캐슬
145,3.11: 이와이 슌지와 친구들,,"145,910",0.0%,"145,910",100.0%,"1,882,910",16,16,100.0%,329,1,3,일본,일본,(주)미디어캐슬
145,438일,2021-01-21,"89,000",0.0%,"-322,500",-78.4%,"8,373,310",16,-42,-72.4%,"1,074",1,2,기타,기타,(주)에스와이코마드
150,너의 췌장을 먹고 싶어,2017-10-25,"157,000",0.0%,"86,000",121.1%,"3,721,207,040",15,9,150.0%,"467,983",1,3,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
151,리즈와 파랑새,2018-10-09,"98,000",0.0%,"-932,000",-90.5%,"175,992,400",14,-133,-90.5%,"21,371",1,3,일본,일본,"(주)디스테이션,플레이리스트(주)"
151,파티마의 기적,2020-12-03,"43,000",0.0%,"-27,500",-39.0%,"133,869,100",14,-8,-36.4%,"16,759",1,2,미국,미국,(주)디스테이션
151,#아이엠히어,2021-01-14,"101,000",0.0%,"-878,000",-89.7%,"136,875,710",14,-86,-86.0%,"16,404",6,9,프랑스,프랑스,(주)넥스트엔터테인먼트월드(NEW)
154,뱀파이어,,"140,000",0.0%,"140,000",100.0%,"3,748,000",13,13,100.0%,547,1,2,일본,일본,(주)미디어캐슬
