●24주차 (2020년 06월 08일 ~ 2020년 06월 14일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
20,전망좋은 방,1989-06-24,"22,215,980",0.3%,"20,682,980",1349.2%,"36,515,580","2,510","2,342",1394.0%,"8,137",46,241,영국,영국,알토미디어(주)
21,러빙 빈센트,2017-11-09,"13,233,000",0.2%,"13,198,000",37708.6%,"3,278,200,761","2,209","2,202",31457.1%,"411,916",38,177,영국,"영국,폴란드","(주)스튜디오디에이치엘,판씨네마(주)"
22,패왕별희 디 오리지널,2017-03-30,"20,177,360",0.3%,"-17,059,400",-45.8%,"873,242,040","2,143","-1,925",-47.3%,"97,109",57,259,중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
23,환상의 마로나,2020-06-11,"20,779,260",0.3%,"16,181,760",352.0%,"26,313,760","1,985","1,449",270.3%,"2,664",48,208,프랑스,프랑스,찬란
24,들리나요?,2020-06-10,"17,398,440",0.3%,"7,890,440",83.0%,"31,812,440","1,865","1,107",146.0%,"2,930",103,553,한국,한국,(주)트리플픽쳐스
25,도미노,2020-06-11,"16,830,800",0.2%,"16,830,800",100.0%,"16,830,800","1,852","1,852",100.0%,"1,852",113,500,덴마크,"덴마크,미국,벨기에,이탈리아,프랑스",(주)영화사 빅
26,루팡 3세: 더 퍼스트,2020-05-21,"8,533,600",0.1%,"2,087,700",32.4%,"79,856,500","1,809",395,27.9%,"10,618",16,52,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
27,창문 넘어 도망친 100세 노인,2014-06-18,"9,091,500",0.1%,"9,091,500",100.0%,"1,838,140,853","1,521","1,521",100.0%,"243,123",26,115,스웨덴,스웨덴,(주)영화사 빅
28,야구소녀,2020-06-18,"12,545,000",0.2%,"12,545,000",100.0%,"15,500,000","1,423","1,423",100.0%,"1,846",6,14,한국,한국,"(주)싸이더스,찬란"
29,라이프 오브 파이,2013-01-01,"8,078,500",0.1%,"-34,906,000",-81.2%,"16,382,966,100","1,346","-5,815",-81.2%,"1,646,678",56,216,미국,미국,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)"
30,로스트 인 파리,2017-05-18,"6,751,000",0.1%,"6,751,000",100.0%,"222,669,738","1,132","1,132",100.0%,"28,388",26,132,프랑스,"프랑스,벨기에",그린나래미디어(주)
31,나는보리,2020-05-21,"6,948,560",0.1%,"-2,809,900",-28.8%,"77,097,360","1,115",-284,-20.3%,"10,683",21,135,한국,한국,(주)영화사 진진
32,트롤: 월드 투어,2020-04-29,"7,291,140",0.1%,"-10,334,440",-58.6%,"1,163,577,200","1,010","-1,281",-55.9%,"151,521",26,149,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
33,런 보이 런,2020-05-28,"5,508,000",0.1%,"589,480",12.0%,"18,634,740",914,295,47.7%,"2,551",7,39,한국,한국,(주)라온컴퍼니플러스
34,카메론 포스트의 잘못된 교육,2020-06-04,"7,333,380",0.1%,"-12,516,340",-63.1%,"27,634,100",911,"-1,209",-57.0%,"3,120",82,310,미국,"미국,영국",(주)팝엔터테인먼트
35,그집,2020-05-27,"6,615,940",0.1%,"-66,041,140",-90.9%,"238,103,460",808,"-7,605",-90.4%,"28,676",109,287,스페인,스페인,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
36,사라진 시간,2020-06-18,"5,444,000",0.1%,"4,166,000",326.0%,"6,722,000",760,618,435.2%,902,3,7,한국,한국,(주)에이스메이커무비웍스
37,1917,2020-02-19,"7,350,360",0.1%,"-1,837,560",-20.0%,"7,871,944,600",751,-195,-20.6%,"870,443",8,36,미국,미국,(주)스마일이엔티
37,더 플랫폼,2020-05-13,"5,545,400",0.1%,"-26,434,200",-82.7%,"603,859,000",751,"-2,677",-78.1%,"65,958",55,161,스페인,스페인,(주)홈초이스
39,아이 캔 온리 이매진,2018-06-21,"4,448,000",0.1%,"4,168,000",1488.6%,"191,878,600",688,648,1620.0%,"23,450",5,10,미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS"
40,초미의 관심사,2020-05-27,"5,763,320",0.1%,"-29,856,560",-83.8%,"124,223,360",682,"-3,822",-84.9%,"15,537",56,196,한국,한국,(주)트리플픽쳐스
41,톰보이,2020-05-14,"5,584,560",0.1%,"-8,892,460",-61.4%,"269,708,660",653,-939,-59.0%,"30,181",26,101,프랑스,프랑스,(주)영화특별시에스엠씨
42,파리 오페라 발레단,2020-06-11,"4,683,000",0.1%,"4,520,000",2773.0%,"4,846,000",591,566,2264.0%,616,18,78,프랑스,프랑스,(주)영화사 진진
42,온워드: 단 하루의 기적,2020-06-17,"6,615,000",0.1%,"5,943,000",884.4%,"7,287,000",591,495,515.6%,687,2,2,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
44,영웅: 천하의 시작,2014-03-20,"4,048,960",0.1%,"-13,275,900",-76.6%,"65,440,420",561,"-1,410",-71.5%,"12,107",73,231,중국,중국,"(주)제이앤씨미디어그룹,(주)박수엔터테인먼트"
45,레미제라블: 뮤지컬 콘서트,2020-05-13,"2,850,000",0.0%,"1,112,800",64.1%,"160,521,920",550,433,370.1%,"11,946",5,12,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
46,동사서독 리덕스,2013-12-05,"4,637,500",0.1%,"4,637,500",100.0%,"40,846,000",467,467,100.0%,"5,464",5,11,홍콩,"홍콩,대만","(주)디스테이션,(주)엔케이컨텐츠,(주)앤드플러스미디어웍스"
47,마미,2014-12-18,"4,849,000",0.1%,"-535,000",-9.9%,"480,374,044",443,-152,-25.5%,"60,238",7,20,캐나다,"캐나다,프랑스",(주)엣나인필름
48,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"3,642,180",0.1%,"-586,140",-13.9%,"62,729,480",439,-45,-9.3%,"7,234",6,27,일본,일본,동우에이앤이(주)
49,프란시스 하,2014-07-17,"2,562,000",0.0%,"-10,876,500",-80.9%,"591,260,070",428,"-1,819",-81.0%,"76,128",27,121,미국,미국,그린나래미디어(주)
50,열혈형사,2020-06-18,"3,609,000",0.1%,"3,609,000",100.0%,"3,609,000",401,401,100.0%,401,1,1,한국,한국,(주)제이앤씨미디어그룹
51,브루클린의 멋진 주말,2016-01-21,"2,264,500",0.0%,"-11,464,500",-83.5%,"282,350,300",388,"-1,907",-83.1%,"38,187",22,105,미국,미국,(주)영화사 진진
52,콜 오브 와일드,2020-05-14,"2,287,480",0.0%,"-3,434,160",-60.0%,"304,402,500",373,-390,-51.1%,"35,971",13,61,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
53,동성서취,1993-03-13,"3,324,000",0.0%,"3,324,000",100.0%,"3,324,000",342,342,100.0%,342,7,16,홍콩,홍콩,(주)엔케이컨텐츠
54,하이 눈,,"660,000",0.0%,"660,000",100.0%,"21,667,000",330,330,100.0%,"10,167",1,12,미국,미국,
55,원탁의 기사,,"622,000",0.0%,"622,000",100.0%,"16,877,000",311,311,100.0%,"8,099",1,9,미국,미국,
56,레이니 데이 인 뉴욕,2020-05-06,"2,501,500",0.0%,"-7,576,460",-75.2%,"782,648,500",305,-811,-72.7%,"88,290",14,53,미국,미국,"그린나래미디어(주),(주)버킷스튜디오"
56,하이큐!! 또 다른 도전,2020-05-14,"2,617,500",0.0%,"-3,872,700",-59.7%,"65,184,400",305,-433,-58.7%,"7,631",14,79,일본,일본,(주)삼백상회
58,비커밍 제인,2007-10-11,"2,267,000",0.0%,"-1,898,300",-45.6%,"1,402,880,900",276,-194,-41.3%,"216,996",7,37,미국,미국,"(주)팝엔터테인먼트,CJ ENM"
59,밤쉘: 세상을 바꾼 폭탄선언,2020-07-08,"2,136,000",0.0%,"2,136,000",100.0%,"2,136,000",267,267,100.0%,267,1,1,미국,"미국,캐나다",(주)홈초이스
60,와일드 시티,2020-06-17,"2,340,000",0.0%,"2,340,000",100.0%,"2,340,000",260,260,100.0%,260,1,2,영국,영국,와이드 릴리즈(주)
61,라라랜드,2016-12-07,"1,556,560",0.0%,"-536,920",-25.6%,"30,830,456,128",259,-90,-25.8%,"3,736,792",3,25,미국,미국,판씨네마(주)
62,리빙보이 인 뉴욕,2017-11-09,"1,517,000",0.0%,"-10,841,500",-87.7%,"262,495,300",255,"-1,809",-87.6%,"32,698",30,108,미국,미국,주식회사 더쿱
63,"안녕, 미누",2020-05-27,"1,744,000",0.0%,"-3,498,500",-66.7%,"15,837,500",201,-395,-66.3%,"2,009",8,42,한국,한국,"영화사 풀,(주)영화사 친구"
64,"조금씩, 천천히 안녕",2020-05-27,"1,412,680",0.0%,"-10,128,060",-87.8%,"46,233,840",192,"-1,208",-86.3%,"5,744",11,43,일본,일본,(주)디스테이션
65,로렌스 애니웨이,2013-12-19,"1,470,000",0.0%,"-4,472,500",-75.3%,"167,368,356",179,-338,-65.4%,"20,653",5,15,캐나다,"캐나다,프랑스",(주)엣나인필름
66,국도극장: 감독판,2020-05-29,"1,494,000",0.0%,"615,000",70.0%,"2,489,000",177,71,67.0%,300,6,36,한국,한국,명필름랩
67,저 산 너머,2020-04-30,"1,280,400",0.0%,"-2,821,580",-68.8%,"770,826,800",171,-355,-67.5%,"103,286",10,47,한국,한국,(주)리틀빅픽쳐스
68,블루 발렌타인,2012-05-31,"1,786,000",0.0%,"732,000",69.4%,"124,832,700",138,27,24.3%,"16,340",3,7,미국,미국,(주)영화사 진진
69,인비저블맨,2020-02-26,"693,000",0.0%,"507,000",272.6%,"5,015,370,060",128,98,326.7%,"574,971",3,13,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
69,여름의 거울 +자비에 돌란: 불가능을 넘어서,,"1,057,000",0.0%,"-301,000",-22.2%,"2,415,000",128,-12,-8.6%,268,7,13,캐나다,캐나다,(주)엣나인필름
71,"색, 계",2007-11-08,"687,000",0.0%,"-999,000",-59.3%,"12,661,689,400",116,-166,-58.9%,"1,925,758",1,12,미국,미국,"(주)제이앤씨미디어그룹,CJ ENM"
72,아나스타샤,1997-12-20,"228,000",0.0%,"228,000",100.0%,"13,165,000",114,114,100.0%,"6,087",1,9,미국,미국,
73,백야,,"216,000",0.0%,"216,000",100.0%,"5,515,000",108,108,100.0%,"2,398",1,6,이탈리아,이탈리아,
74,찬실이는 복도 많지,2020-03-05,"802,000",0.0%,"493,000",159.5%,"224,976,280",106,66,165.0%,"26,331",3,17,한국,한국,찬란
75,아이 킬드 마이 마더,2015-01-15,"836,500",0.0%,"29,500",3.7%,"48,259,086",105,11,11.7%,"6,247",1,4,캐나다,캐나다,(주)엣나인필름
75,스타 이즈 본,2018-10-09,"633,000",0.0%,"-75,680",-10.7%,"4,446,691,520",105,-13,-11.0%,"527,745",1,9,미국,미국,워너브러더스 코리아(주)
77,레미: 집 없는 아이,2020-05-28,"798,300",0.0%,"-10,281,960",-92.8%,"32,741,380",104,"-1,255",-92.3%,"4,086",14,37,프랑스,프랑스,(주)팝엔터테인먼트
78,피가로의 결혼,2020-05-01,"1,400,000",0.0%,"1,271,500",989.5%,"12,367,000",97,88,977.8%,440,10,16,이탈리아,이탈리아,일미디어
79,연인,1992-06-20,"509,000",0.0%,"-1,074,000",-67.8%,"137,525,691",86,-178,-67.4%,"18,231",1,12,프랑스,프랑스,(주)팝엔터테인먼트
79,괴물의 아이,2015-11-25,"520,400",0.0%,"-1,164,540",-69.1%,"1,672,178,416",86,-202,-70.1%,"226,013",2,11,일본,일본,"CGV아트하우스,(주)리틀빅픽쳐스"
81,천하무쌍,,"778,500",0.0%,"778,500",100.0%,"778,500",85,85,100.0%,85,6,14,홍콩,홍콩,(주)엔케이컨텐츠
81,단지 세상의 끝,2017-01-18,"662,500",0.0%,"-318,000",-32.4%,"250,769,173",85,-36,-29.8%,"31,883",2,7,캐나다,"캐나다,프랑스",(주)엣나인필름
83,인비저블 라이프,2020-06-24,"887,500",0.0%,"887,500",100.0%,"887,500",83,83,100.0%,83,1,2,기타,기타,(주)삼백상회
84,아들과 연인,,"167,000",0.0%,"167,000",100.0%,"1,499,000",81,81,100.0%,742,1,9,영국,영국,
85,바다로 가자,2020-06-18,"560,000",0.0%,"546,000",3900.0%,"1,355,200",80,78,3900.0%,209,1,1,한국,한국,ZONE Film
86,피델리오,2020-05-31,"1,853,700",0.0%,"-516,700",-21.8%,"6,047,000",77,-20,-20.6%,246,7,14,독일,독일,(주)케빈앤컴퍼니
87,미스테리 트레인,,"815,000",0.0%,"815,000",100.0%,"5,827,000",76,76,100.0%,750,1,2,일본,"일본,미국",(주)영화사 안다미로
88,너의 새는 노래할 수 있어,2020-04-16,"498,000",0.0%,"209,000",72.3%,"19,901,900",73,30,69.8%,"2,201",1,4,일본,일본,(주)디오시네마
88,하트 비트,2010-11-25,"586,000",0.0%,"-361,000",-38.1%,"48,974,000",73,-33,-31.1%,"6,531",1,2,캐나다,캐나다,"(주)엣나인필름,㈜씨에이엔"
90,누군가 노리고 있다,,"144,000",0.0%,"144,000",100.0%,"2,306,000",72,72,100.0%,"1,153",1,8,미국,미국,
91,아비정전,1990-12-22,"643,000",0.0%,"70,000",12.2%,"167,037,600",68,8,13.3%,"23,882",2,12,홍콩,홍콩,(주)디스테이션
92,알렉산더대왕,,"134,000",0.0%,"-578,000",-81.2%,"20,880,000",67,-289,-81.2%,"10,114",1,3,미국,미국,
93,쌀,,"126,000",0.0%,"90,000",250.0%,"1,574,000",63,45,250.0%,777,1,8,한국,한국,
94,사랑에 관한 짧은 필름,1995-10-14,"305,000",0.0%,"165,000",117.9%,"2,874,000",61,33,117.9%,410,1,2,폴란드,폴란드,(주)영화사 안다미로
95,데드워터,2020-05-28,"300,000",0.0%,"-400,000",-57.1%,"2,000,000",60,-80,-57.1%,400,1,3,미국,미국,(주)제이브로
96,킬러의 보디가드 무삭제 특별판,2018-09-12,"491,500",0.0%,"-10,865,780",-95.7%,"150,013,380",59,"-1,294",-95.6%,"17,623",9,23,미국,미국,"(주)제이앤씨미디어그룹,(유)조이앤시네마"
96,초능력소년사건,2020-05-28,"365,500",0.0%,"-156,500",-30.0%,"5,277,920",59,-11,-15.7%,577,4,13,중국,중국,디에이치 컴퍼니
98,밤으로의 긴 여로,,"116,000",0.0%,"116,000",100.0%,"4,049,000",58,58,100.0%,"2,068",1,4,미국,미국,
99,삼등과장,,"112,000",0.0%,"112,000",100.0%,"3,692,000",56,56,100.0%,"1,868",1,6,한국,한국,
99,대도시,,"371,000",0.0%,"102,000",37.9%,"730,000",56,13,30.2%,117,1,2,인도,인도,
101,첫사랑,1998-02-21,"502,000",0.0%,"502,000",100.0%,"502,000",53,53,100.0%,53,2,3,홍콩,홍콩,(주)엔케이컨텐츠
101,고양이 집사,2020-05-14,"390,000",0.0%,"-423,980",-52.1%,"22,359,240",53,-54,-50.5%,"2,626",4,20,한국,한국,㈜인디스토리
103,타오르는 여인의 초상,2020-01-16,"449,000",0.0%,"214,000",91.1%,"1,245,307,408",52,25,92.6%,"147,800",1,6,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
103,외로운 아내,,"345,000",0.0%,"33,000",10.6%,"762,000",52,6,13.0%,119,1,2,인도,인도,
105,문라이즈 킹덤,2013-01-31,"403,500",0.0%,"-2,665,500",-86.9%,"306,398,000",51,-219,-81.1%,"39,025",5,9,미국,미국,(주)영화사 진진
105,파도인,,"474,000",0.0%,"474,000",100.0%,"474,000",51,51,100.0%,51,6,10,홍콩,홍콩,(주)엔케이컨텐츠
107,썸머 워즈,2009-08-13,"299,500",0.0%,"-500,000",-62.5%,"943,933,300",50,-84,-62.7%,"133,090",1,7,일본,일본,CJ ENM
108,파도를 걷는 소년,2020-05-14,"347,000",0.0%,"-44,500",-11.4%,"7,896,220",49,-7,-12.5%,933,4,16,한국,한국,매치컷(주)
108,5시부터 7시까지의 클레오,,"297,000",0.0%,"91,000",44.2%,"9,035,000",49,15,44.1%,"1,271",1,4,프랑스,"프랑스,이탈리아",(주)영화사 안다미로
108,마담 버터플라이,2020-05-05,"1,277,400",0.0%,"483,900",61.0%,"11,382,400",49,17,53.1%,450,6,11,미국,미국,(주) 인스터 글로벌
111,진홍의 도적,,"96,000",0.0%,"96,000",100.0%,"9,890,000",48,48,100.0%,"4,621",1,3,미국,미국,
111,캣츠토피아,2020-04-30,"438,000",0.0%,"30,500",7.5%,"201,137,160",48,-4,-7.7%,"23,985",2,4,중국,중국,(주)버킷스튜디오
113,천국보다 낯선,1995-11-11,"347,000",0.0%,"-432,000",-55.5%,"31,340,100",47,-32,-40.5%,"3,566",1,3,미국,미국,(주)영화사 안다미로
113,사랑의 묘약,2020-06-02,"1,488,000",0.0%,"-152,500",-9.3%,"3,128,500",47,-2,-4.1%,96,5,9,이탈리아,이탈리아,일미디어
113,백년의 기억,2020-06-11,"314,000",0.0%,"-57,000",-15.4%,"1,020,600",47,-6,-11.3%,163,6,18,프랑스,프랑스,"전국예술영화관협회,에무 시네마 앤 카페"
113,시간을 달리는 소녀,2007-06-14,"282,000",0.0%,"-346,500",-55.1%,"677,112,540",47,-59,-55.7%,"98,179",1,6,일본,일본,"(주)얼리버드픽쳐스,THE 픽쳐스,CJ ENM"
113,씨민과 나데르의 별거,2011-10-13,"235,000",0.0%,"125,000",113.6%,"91,327,400",47,25,113.6%,"12,255",1,1,이란,이란,(주)영화사 진진
118,건가 딘,,"92,000",0.0%,"92,000",100.0%,"1,866,000",46,46,100.0%,933,1,3,,,
119,국도극장,2020-05-29,"338,000",0.0%,"-830,000",-71.1%,"2,442,000",45,-112,-71.3%,347,5,13,한국,한국,명필름랩
120,영웅,,"281,000",0.0%,"117,000",71.3%,"535,000",43,18,72.0%,86,1,2,인도,인도,
121,이장,2020-03-25,"297,000",0.0%,"232,000",356.9%,"37,590,040",42,30,250.0%,"4,533",2,7,한국,한국,㈜인디스토리
121,겁쟁이,,"275,000",0.0%,"78,000",39.6%,"537,000",42,12,40.0%,85,1,2,인도,인도,
123,블러드샷,2020-05-21,"349,000",0.0%,"-2,697,000",-88.5%,"13,568,000",41,-326,-88.8%,"1,806",6,19,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
123,멜랑콜리아,2012-05-17,"448,000",0.0%,"-90,000",-16.7%,"145,985,683",41,-7,-14.6%,"19,299",1,3,덴마크,"덴마크,스웨덴,이탈리아,독일,프랑스","(주)엣나인필름,(주)팝엔터테인먼트"
125,늑대아이,2012-09-13,"230,500",0.0%,"-537,000",-70.0%,"2,352,964,121",39,-92,-70.2%,"342,175",1,5,일본,일본,(주)미디어데이
126,페르세폴리스,2008-05-08,"292,000",0.0%,"-69,000",-19.1%,"95,185,800",38,-6,-13.6%,"13,417",1,3,프랑스,"프랑스,미국","(주)영화사 진진,(주)스폰지이엔티"
126,코끼리 신,,"257,000",0.0%,"105,000",69.1%,"499,000",38,14,58.3%,80,1,2,인도,인도,
126,자이언트,1974-02-28,"76,000",0.0%,"76,000",100.0%,"18,888,712",38,38,100.0%,"10,533",1,4,미국,미국,
129,탐엣더팜,2014-05-22,"278,000",0.0%,"-371,000",-57.2%,"59,325,000",37,-39,-51.3%,"7,584",1,1,캐나다,"캐나다,프랑스",(주)엣나인필름
129,마담 프루스트의 비밀정원,2014-07-24,"185,000",0.0%,"130,000",236.4%,"1,270,710,962",37,26,236.4%,"162,095",1,1,프랑스,프랑스,찬란
129,아무도 머물지 않았다,2013-12-26,"185,000",0.0%,"80,000",76.2%,"118,473,500",37,16,76.2%,"15,827",1,1,프랑스,"프랑스,이탈리아",(주)씨에이씨엔터테인먼트
132,원더풀 라이프,2001-12-09,"180,000",0.0%,"60,000",50.0%,"181,141,600",36,12,50.0%,"21,981",1,2,일본,일본,"(주)영화사 안다미로,(주)라이크콘텐츠,㈜영화사 백두대간"
132,입천장 까지도록 와그작,,"348,000",0.0%,"348,000",100.0%,"348,000",36,36,100.0%,36,1,2,한국,한국,
134,벨빌의 세 쌍둥이,2016-10-27,"256,500",0.0%,"-130,000",-33.6%,"16,831,100",35,-7,-16.7%,"2,149",1,3,프랑스,"프랑스,벨기에,캐나다,영국",찬란
134,멀홀랜드 드라이브,2001-11-30,"175,000",0.0%,"20,000",12.9%,"106,843,882",35,4,12.9%,"13,508",1,1,미국,미국,(주)영화사 안다미로
134,포드 V 페라리,2019-12-04,"280,000",0.0%,"280,000",100.0%,"12,038,086,920",35,35,100.0%,"1,367,845",1,1,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
134,산상수훈,2017-12-07,"403,000",0.0%,"-11,500",-2.8%,"418,461,290",35,0,0.0%,"55,243",1,1,한국,한국,"이언픽쳐스,(주)그란"
138,일식,,"68,000",0.0%,"68,000",100.0%,"13,266,500",34,34,100.0%,"4,267",1,4,이탈리아,"이탈리아,프랑스",
138,히든,2006-03-30,"170,000",0.0%,"-15,000",-8.1%,"19,404,500",34,-3,-8.1%,"2,843",1,1,프랑스,프랑스,"(주)영화사 안다미로,(주)스폰지이엔티"
138,미드웨이,2019-12-31,"183,000",0.0%,"-113,000",-38.2%,"8,227,906,530",34,-24,-41.4%,"958,044",1,2,미국,미국,(주)누리픽쳐스
141,헤어졌을때와 만났을때,,"66,000",0.0%,"2,000",3.1%,"2,223,000",33,1,3.1%,"1,109",1,3,미국,미국,
141,낭트의 자코,,"165,000",0.0%,"125,000",312.5%,"6,242,000",33,25,312.5%,875,1,1,프랑스,프랑스,(주)영화사 안다미로
143,치코와 리타,2012-01-05,"218,000",0.0%,"-143,000",-39.6%,"127,915,600",32,-4,-11.1%,"16,043",1,3,스페인,"스페인,영국",찬란
143,보이콰이어,2020-05-14,"256,000",0.0%,"58,300",29.5%,"18,008,080",32,2,6.7%,"2,167",2,7,미국,미국,THE 픽쳐스
145,하얀리본,2010-07-01,"155,000",0.0%,"80,000",106.7%,"92,331,700",31,16,106.7%,"12,616",1,1,독일,독일,"(주)영화사 안다미로,(주)영화사 진진"
146,세일즈맨,2017-05-11,"150,000",0.0%,"55,000",57.9%,"85,089,800",30,11,57.9%,"11,266",1,1,이란,"이란,프랑스",찬란
147,커피와 담배,2006-07-27,"140,000",0.0%,"75,000",115.4%,"76,506,900",28,15,115.4%,"10,349",1,1,미국,미국,"(주)영화사 안다미로,(주)스폰지이엔티"
147,라스트 풀 메저,2020-05-20,"192,000",0.0%,"-2,682,780",-93.3%,"88,807,180",28,-368,-92.9%,"11,223",5,12,미국,미국,(주)삼백상회
147,행복,,"140,000",0.0%,"45,000",47.4%,"6,272,000",28,9,47.4%,974,1,1,프랑스,프랑스,(주)영화사 안다미로
147,마티아스와 막심,2020-07-23,"174,000",0.0%,"-2,179,500",-92.6%,"6,128,000",28,-216,-88.5%,635,3,3,캐나다,캐나다,(주)엣나인필름
147,어느 가족,2018-07-26,"140,000",0.0%,"130,000",1300.0%,"1,438,230,400",28,26,1300.0%,"174,490",1,2,일본,일본,(주)티캐스트
147,아녜스의 해변,,"140,000",0.0%,"85,000",154.5%,"7,091,000",28,17,154.5%,"1,043",1,1,프랑스,프랑스,(주)영화사 안다미로
153,성인,,"182,000",0.0%,"24,000",15.2%,"435,000",27,2,8.0%,71,1,2,인도,인도,
153,이삭줍는 사람들과 나,,"135,000",0.0%,"110,000",440.0%,"3,133,000",27,22,440.0%,428,1,1,프랑스,프랑스,(주)영화사 안다미로
