●40주차 (2020년 09월 28일 ~ 2020년 10월 04일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
,,,,점유율,(전주대비),(전주대비),,,(전주대비),(전주대비),,,,,,
153,십계 7편 : 도적질하지 말라,,"63,000",0.0%,"-414,000",-86.8%,"2,209,750",17,-105,-86.1%,576,2,3,폴란드,폴란드,
153,십계 8편 : 거짓 증언하지 말라,,"63,000",0.0%,"-414,000",-86.8%,"2,194,750",17,-105,-86.1%,573,2,3,폴란드,폴란드,
153,이 마스나디에리,2020-09-01,"584,000",0.0%,"213,000",57.4%,"2,405,050",17,6,54.5%,73,4,4,이탈리아,이탈리아,일미디어
156,경계선,2019-10-24,"128,000",0.0%,"128,000",100.0%,"150,486,880",16,16,100.0%,"17,985",1,1,스웨덴,"스웨덴,덴마크",(주)제이앤씨미디어그룹
156,십계 5편 : 살인하지 말라,,"68,000",0.0%,"-223,500",-76.7%,"3,107,000",16,-57,-78.1%,763,2,6,폴란드,폴란드,
156,십계 6편 : 간음하지 말라,,"68,000",0.0%,"-223,500",-76.7%,"3,063,000",16,-57,-78.1%,758,2,6,폴란드,폴란드,
159,십계 1편 : 나 이외의 다른 신을 섬기지 말라,,"71,000",0.0%,"-186,500",-72.4%,"3,513,500",15,-46,-75.4%,775,2,3,폴란드,폴란드,
159,십계 2편 : 하느님의 이름을 망령되이 일컫지 말라,,"71,000",0.0%,"-186,500",-72.4%,"3,097,500",15,-46,-75.4%,717,2,3,폴란드,폴란드,
159,리메인,2020-08-27,"102,000",0.0%,"-798,000",-88.7%,"15,028,100",15,-135,-90.0%,"1,909",1,5,한국,한국,(주)영화사오원
159,동아시아반일무장전선,2020-08-20,"119,000",0.0%,"-200,000",-62.7%,"7,014,000",15,-30,-66.7%,885,2,3,한국,한국,아이 엠
163,트립 투 이탈리아,2015-06-04,"112,000",0.0%,"112,000",100.0%,"164,552,800",14,14,100.0%,"21,489",1,1,영국,영국,찬란
163,구모,,"88,000",0.0%,"88,000",100.0%,"88,000",14,14,100.0%,14,1,1,미국,미국,
163,주사기 : 주사꾼들 이야기,,"28,000",0.0%,"-5,000",-15.2%,"132,000",14,0,0.0%,56,1,14,한국,한국,
166,에곤 쉴레: 욕망이 그린 그림,2016-12-22,"80,000",0.0%,"38,000",90.5%,"397,529,100",13,7,116.7%,"49,696",1,1,오스트리아,"오스트리아 ,룩셈부르크",(주)티캐스트
166,루스 베이더 긴즈버그 : 나는 반대한다,2019-03-28,"130,000",0.0%,"130,000",100.0%,"88,088,880",13,13,100.0%,"11,356",1,2,미국,미국,(주)영화사 진진
168,유쾌한 과부,2020-10-02,"413,000",0.0%,"413,000",100.0%,"413,000",12,12,100.0%,12,4,4,이탈리아,이탈리아,일미디어
168,은혼2: 규칙은 깨라고 있는 것,2018-12-13,"109,000",0.0%,"86,000",373.9%,"38,849,450",12,9,300.0%,"4,599",1,1,일본,일본,메가박스중앙(주)플러스엠
170,이십일세기 소녀,2020-09-03,"86,000",0.0%,"40,000",87.0%,"4,362,400",11,5,83.3%,497,2,5,일본,일본,(주)디오시네마
170,폭스캐처,2015-02-05,"88,000",0.0%,"88,000",100.0%,"210,638,121",11,11,100.0%,"26,602",1,4,미국,미국,그린나래미디어(주)
170,춘사월의 정사,2020-10-02,"12,000",0.0%,"12,000",100.0%,"12,000",11,11,100.0%,11,11,11,한국,한국,(주)케이알씨지
170,치어리딩 클럽,2020-09-10,"81,000",0.0%,"-275,500",-77.3%,"5,461,240",11,-36,-76.6%,818,2,5,캐나다,캐나다,찬란
170,지금은맞고그때는틀리다,2015-09-24,"55,000",0.0%,"-120,000",-68.6%,"665,519,092",11,-14,-56.0%,"80,790",1,1,한국,한국,"(주)영화제작전원사 ,(주)넥스트엔터테인먼트월드(NEW)"
175,걸작,2019-07-01,"20,000",0.0%,"-8,000",-28.6%,"319,000",10,-4,-28.6%,127,1,10,한국,한국,주식회사 씨엠닉스
175,십계 3편 : 안식일을 지키라,,"40,000",0.0%,"-162,500",-80.2%,"2,394,750",10,-40,-80.0%,607,2,5,폴란드,폴란드,
175,십계 4편 : 부모를 공경하라,,"40,000",0.0%,"-162,500",-80.2%,"2,572,750",10,-40,-80.0%,632,2,5,폴란드,폴란드,
175,완벽한 스와핑,2020-10-02,"10,000",0.0%,"10,000",100.0%,"10,000",10,10,100.0%,10,10,10,한국,한국,(주)케이알씨지
175,미드나잇 스페셜,,"56,000",0.0%,"56,000",100.0%,"56,000",10,10,100.0%,10,1,1,미국,미국,
175,은혼,2017-12-07,"89,000",0.0%,"56,000",169.7%,"149,217,500",10,6,150.0%,"18,365",1,1,일본,일본,(주)라이크콘텐츠
181,어트랙션,2020-09-17,"72,000",0.0%,"-2,569,860",-97.3%,"10,807,570",9,-328,-97.3%,"1,286",2,4,독일,독일,(주)이수C&E
182,메피스토,2020-09-10,"19,000",0.0%,"-157,000",-89.2%,"4,054,900",8,-25,-75.8%,502,2,4,한국,한국,(주)영화사 그램
182,그녀들을 도와줘,2019-07-25,"44,000",0.0%,"44,000",100.0%,"14,187,300",8,8,100.0%,"1,756",1,2,미국,미국,(주)영화사오원
184,오케이 마담,2020-08-12,"53,000",0.0%,"-976,410",-94.9%,"10,979,887,910",7,-120,-94.5%,"1,228,685",5,5,한국,한국,메가박스중앙(주)플러스엠
184,패왕별희 디 오리지널,2017-03-30,"66,500",0.0%,"-83,500",-55.7%,"935,106,460",7,-8,-53.3%,"103,198",1,1,중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
186,퍼니 하 하,,"32,000",0.0%,"32,000",100.0%,"189,000",6,6,100.0%,33,1,1,미국,미국,
186,톰보이,2020-05-14,"51,000",0.0%,"6,000",13.3%,"278,954,620",6,1,20.0%,"31,257",1,1,프랑스,프랑스,(주)영화특별시에스엠씨
186,누구의 딸도 아닌 해원,2013-02-28,"30,000",0.0%,"-48,000",-61.5%,"275,294,900",6,-5,-45.5%,"35,744",1,1,한국,한국,"(주)영화제작전원사 ,(주)영화사 조제"
186,달기,,"12,000",0.0%,"12,000",100.0%,"6,219,000",6,6,100.0%,"3,107",1,3,한국,"한국,홍콩",
190,앤드류 부자스키 스페셜-뮤추얼 어프리시에이션,2008-03-25,"31,000",0.0%,"31,000",100.0%,"257,000",5,5,100.0%,43,1,1,미국,미국,
190,북촌방향,2011-09-08,"25,000",0.0%,"-229,000",-90.2%,"370,280,200",5,-31,-86.1%,"46,282",1,1,한국,한국,(주)영화제작전원사
190,다른나라에서,2012-05-31,"35,000",0.0%,"-6,000",-14.6%,"241,460,200",5,-1,-16.7%,"31,167",1,1,한국,한국,"(주)영화제작전원사 ,(주)영화사 조제"
190,에이바,2020-09-09,"30,000",0.0%,"-1,012,900",-97.1%,"175,694,250",5,-115,-95.8%,"22,336",2,2,미국,미국,(주)제이앤씨미디어그룹
194,스프링 브레이커스,2013-07-25,"23,000",0.0%,"23,000",100.0%,"7,053,000",4,4,100.0%,889,1,1,미국,미국,(주)누리픽쳐스
194,반교: 디텐션,2020-08-13,"40,000",0.0%,"-8,049,000",-99.5%,"324,725,250",4,"-1,605",-99.8%,"36,077",1,1,기타,기타,(주)팝엔터테인먼트
196,백년의 기억,2020-06-11,"18,000",0.0%,"11,000",157.1%,"5,224,100",3,2,200.0%,780,1,1,프랑스,프랑스,"전국예술영화관협회,에무 시네마 앤 카페"
197,개와 고양이를 위한 시간,,"18,000",0.0%,"8,000",80.0%,"2,050,000",2,1,100.0%,262,1,1,한국,한국,
197,욕창,2020-07-02,"14,000",0.0%,"-2,000",-12.5%,"12,007,580",2,0,0.0%,"1,542",1,1,한국,한국,필름다빈
199,하트,2020-02-27,"6,000",0.0%,"-59,000",-90.8%,"6,815,500",1,-6,-85.7%,881,1,1,한국,한국,필름다빈
199,이별의 목적,2020-09-10,"1,000",0.0%,"-42,000",-97.7%,"1,690,470",1,-6,-85.7%,214,1,1,한국,한국,주식회사 블루필름웍스
199,옆집 자매,2020-10-02,"2,000",0.0%,"2,000",100.0%,"2,000",1,1,100.0%,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈
199,구멍동서2,2020-09-28,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,한국,한국,선셋 시네마
199,에이전트 제이드 블랙,2020-09-29,"2,000",0.0%,"2,000",100.0%,"2,000",1,1,100.0%,1,1,1,미국,미국,(주)더그레이트컴퍼니
199,전장의 패트롤,,"1,000",0.0%,0,0.0%,"2,000",1,0,0.0%,2,1,1,영국,영국,
199,동생의 어린 아내-무삭제판,2020-09-29,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)플라이어
199,친구엄마:아들 친구의 맛,2020-10-03,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
199,과부장모:속궁합이 궁금해,2020-10-03,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
199,의붓오빠의 맛,2020-10-03,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
199,욕구해결:풀어주는 여자들,2020-10-03,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
199,엄마가 바람났어요,2020-10-04,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
199,참을 수 없는 아주버님의 맛,2020-10-04,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
199,야한 짓:오늘은 무슨 자세?,2020-10-04,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
199,결혼 전:조금은 특별한 마사지,2020-10-04,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
199,비밀친구,2020-09-29,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,한국,한국,(주)나우콘텐츠
199,시크릿 가든,2020-08-19,"6,000",0.0%,"-62,000",-91.2%,"101,869,660",1,-7,-87.5%,"12,137",1,1,영국,영국,(주)이수C&E
199,매일 밤 엿보기: 대놓고 보여주는 불륜 유부녀,2020-10-02,"2,000",0.0%,"2,000",100.0%,"2,000",1,1,100.0%,1,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
199,아이 캔 온리 이매진,2018-06-21,"10,000",0.0%,"-599,000",-98.4%,"265,618,260",1,-81,-98.8%,"34,955",1,1,미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS"
199,카오산 탱고,2020-07-30,"7,000",0.0%,"-60,000",-89.6%,"30,480,860",1,-7,-87.5%,"3,781",1,1,한국,한국,(주)영화사 그램
219,피터와 드래곤,2016-09-28,0,0.0%,0,100.0%,"865,600,600",0,0,100.0%,"109,137",1,1,미국,미국,월트디즈니컴퍼니코리아(주)
합계,,,"19,349,761,480",,,,"225,689,634,770","2,127,148",,,"26,655,576","10,253","116,726",,,
,,,,,,,,,,,,,,,,
●39주차 (2020년 09월 21일 ~ 2020년 09월 27일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
,,,,점유율,(전주대비),(전주대비),,,(전주대비),(전주대비),,,,,,
1,테넷,2020-08-26,"1,344,592,520",25.0%,"-537,946,780",-28.6%,"15,500,525,670","146,981","-54,164",-26.9%,"1,683,350",989,"15,280",미국,미국,워너브러더스 코리아(주)
2,검객,2020-09-23,"937,115,430",17.4%,"935,351,430",53024.5%,"938,879,430","108,139","107,943",55073.0%,"108,335",832,"12,094",한국,한국,"(주)키위미디어그룹,오퍼스픽쳐스(유),(주)씨네필운"
3,디바,2020-09-23,"742,804,040",13.8%,"740,060,040",26970.1%,"745,548,040","88,007","87,762",35821.2%,"88,252",831,"15,039",한국,한국,메가박스중앙(주)플러스엠
4,브레이크 더 사일런스: 더 무비,2020-09-24,"650,639,500",12.1%,"650,639,500",100.0%,"650,639,500","72,243","72,243",100.0%,"72,243",205,"4,178",한국,한국,CGV ICECON
5,뮬란,2020-09-17,"603,893,370",11.2%,"-743,081,080",-55.2%,"1,951,303,820","69,232","-82,751",-54.4%,"221,265","1,237","15,664",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
6,오! 문희,2020-09-02,"254,039,390",4.7%,"-209,389,920",-45.2%,"2,563,470,340","33,826","-23,370",-40.9%,"318,748",489,"4,939",한국,한국,CGV아트하우스
7,아웃포스트,2020-09-23,"280,854,970",5.2%,"280,854,970",100.0%,"280,854,970","33,070","33,070",100.0%,"33,070",454,"4,211",미국,미국,(주)제이앤씨미디어그룹
8,기기괴괴 성형수,2020-09-09,"118,868,400",2.2%,"-142,479,400",-54.5%,"779,508,800","13,533","-16,200",-54.5%,"87,476",188,"2,812",한국,한국,(주)트리플픽쳐스
9,강철비2: 정상회담,2020-07-29,"16,172,000",0.3%,"16,029,000",11209.1%,"14,653,254,110","7,981","7,963",44238.9%,"1,789,851",9,42,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
10,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,2020-09-24,"56,735,820",1.1%,"56,335,820",14084.0%,"57,135,820","7,659","7,579",9473.8%,"7,739",157,"1,008",일본,일본,(주)넥스트엔터테인먼트월드(NEW)
11,다만 악에서 구하소서,2020-08-05,"26,300,520",0.5%,"-56,523,470",-68.2%,"38,579,914,780","3,903","-5,642",-59.1%,"4,354,396",118,516,한국,한국,(주)씨제이이엔엠
12,프란시스 하,2014-07-17,"24,315,880",0.5%,"24,315,880",100.0%,"615,736,950","2,934","2,934",100.0%,"79,089",68,363,미국,미국,그린나래미디어(주)
13,도망친 여자,2020-09-17,"23,029,900",0.4%,"-11,092,950",-32.5%,"58,475,750","2,772","-1,165",-29.6%,"6,856",124,652,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
14,죽지않는 인간들의 밤,2020-09-29,"24,682,000",0.5%,"22,820,000",1225.6%,"27,424,000","2,580","2,384",1216.3%,"2,886",41,51,한국,한국,TCO(주)더콘텐츠온
15,다시 만난 날들,2020-09-24,"20,144,310",0.4%,"20,144,310",100.0%,"21,098,310","2,037","2,037",100.0%,"2,143",105,446,한국,한국,(주)영화사오원
16,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,2020-08-20,"15,705,860",0.3%,"-16,909,910",-51.8%,"997,865,100","1,896","-2,047",-51.9%,"122,476",62,308,일본,일본,(주)씨제이이엔엠
17,카일라스 가는 길,2020-09-03,"12,307,400",0.2%,"247,500",2.1%,"54,280,200","1,826",349,23.6%,"6,983",22,158,한국,한국,(주)영화사 진진
18,반교: 디텐션,2020-08-13,"8,089,000",0.2%,"7,767,000",2412.1%,"324,685,250","1,609","1,573",4369.4%,"36,073",11,12,기타,기타,(주)팝엔터테인먼트
19,비독: 파리의 황제,2020-09-17,"11,868,220",0.2%,"-20,238,720",-63.0%,"43,975,160","1,371","-2,298",-62.6%,"5,040",165,471,프랑스,프랑스,"(주)영화특별시에스엠씨,주식회사 더쿱"
20,보테로,2020-09-24,"10,974,500",0.2%,"10,974,500",100.0%,"10,974,500","1,204","1,204",100.0%,"1,204",34,150,캐나다,캐나다,(주)마노엔터테인먼트
21,테스와 보낸 여름,2020-09-10,"10,461,000",0.2%,"-14,305,870",-57.8%,"83,662,540","1,185","-1,696",-58.9%,"9,271",42,187,네덜란드,네덜란드,(주)팝엔터테인먼트
22,공포분자,2020-09-17,"8,957,950",0.2%,"-9,813,730",-52.3%,"33,846,630","1,102","-1,350",-55.1%,"4,408",45,261,기타,기타,(주)에이썸엔터테인먼트
23,반도,2020-07-15,"5,265,000",0.1%,"4,871,500",1238.0%,"33,068,501,280","1,019",966,1822.6%,"3,811,827",6,13,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
24,위 섬온 더 다크니스,2020-09-17,"5,140,240",0.1%,"-3,123,840",-37.8%,"13,404,320",986,-627,-38.9%,"2,599",23,102,미국,미국,(주)누리픽쳐스
25,더 렌탈 : 소리없는 감시자,2020-09-16,"7,639,000",0.1%,"-45,016,280",-85.5%,"60,294,280",918,"-5,640",-86.0%,"7,476",123,343,미국,미국,(주)제이앤씨미디어그룹
26,남매의 여름밤,2020-08-20,"7,796,252",0.1%,"-2,779,348",-26.3%,"152,768,762",858,-242,-22.0%,"18,300",18,122,한국,한국,그린나래미디어(주)
27,파이널 킬,2020-09-21,"4,010,000",0.1%,"3,974,000",11038.9%,"4,046,000",801,798,26600.0%,804,49,52,미국,미국,(주)스톰픽쳐스코리아
28,매지컬: 공주를 웃겨라,2020-09-17,"5,789,970",0.1%,"-19,169,330",-76.8%,"30,749,270",793,"-2,315",-74.5%,"3,901",80,270,한국,한국,(주)에이원엔터테인먼트
29,뉴 뮤턴트,2020-09-10,"6,431,470",0.1%,"-92,589,360",-93.5%,"545,941,880",766,"-10,901",-93.4%,"61,869",125,331,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
30,드라이브,2011-11-17,"5,583,860",0.1%,"-11,991,060",-68.2%,"273,863,590",695,"-1,422",-67.2%,"33,806",26,128,미국,미국,"주식회사 풍경소리,판씨네마(주)"
31,루브르박물관 기획특별전,2020-09-16,"7,744,000",0.1%,"-9,258,000",-54.5%,"24,746,000",596,-713,-54.5%,"1,905",19,177,프랑스,프랑스,씨제이포디플렉스 주식회사
32,인디애니페스트2020 릴레이작가 초청전,,"3,450,000",0.1%,"-12,300,000",-78.1%,"19,200,000",575,"-2,050",-78.1%,"3,200",1,5,기타,기타,
33,담보,2020-09-29,"4,743,000",0.1%,"4,743,000",100.0%,"4,743,000",527,527,100.0%,527,8,8,한국,한국,(주)씨제이이엔엠
34,돌멩이,2020-10-15,"4,410,000",0.1%,"4,410,000",100.0%,"4,410,000",490,490,100.0%,490,5,10,한국,한국,(주)리틀빅픽쳐스
35,교실 안의 야크,2020-09-30,"3,801,000",0.1%,"3,801,000",100.0%,"3,801,000",487,487,100.0%,487,4,10,기타,기타,주식회사 슈아픽처스
36,더 페인팅,,"2,832,000",0.1%,"2,832,000",100.0%,"2,832,000",472,472,100.0%,472,1,4,기타,기타,
37,지니어스 독,2020-09-16,"3,759,700",0.1%,"-21,912,000",-85.4%,"29,431,400",469,"-2,681",-85.1%,"3,619",72,244,미국,미국,(주)키다리이엔티
38,부활: 그 증거,2020-10-08,"3,772,780",0.1%,"2,372,780",169.5%,"5,172,780",443,293,195.3%,593,3,30,한국,한국,(주)영화사 진진
39,구르는 수레바퀴,2020-09-23,"3,396,000",0.1%,"724,000",27.1%,"7,740,000",441,132,42.7%,959,4,25,한국,한국,아방가르드 필름
40,낙엽귀근,2020-09-24,"3,263,980",0.1%,"3,263,980",100.0%,"3,263,980",389,389,100.0%,389,23,84,중국,중국,주식회사 블루필름웍스
41,송 오브 러브,2020-09-10,"1,851,480",0.0%,"-3,193,120",-63.3%,"15,355,080",360,-639,-64.0%,"2,980",5,35,기타,기타,(주)누리픽쳐스
42,극장판 미니특공대: 햄버거괴물의 습격,2020-09-30,"3,087,000",0.1%,"3,087,000",100.0%,"3,087,000",343,343,100.0%,343,7,7,한국,한국,(주)리틀빅픽쳐스
43,어트랙션,2020-09-17,"2,641,860",0.0%,"-5,451,850",-67.4%,"10,735,570",337,-603,-64.1%,"1,277",74,201,독일,독일,(주)이수C&E
44,회전목마,,"651,000",0.0%,"651,000",100.0%,"4,673,000",323,323,100.0%,"2,326",1,9,미국,미국,
45,데스티네이션 도쿄,,"642,000",0.0%,"642,000",100.0%,"3,213,000",321,321,100.0%,"1,604",1,9,미국,미국,
46,국제수사,2020-09-29,"3,449,500",0.1%,"3,449,500",100.0%,"3,503,500",317,317,100.0%,317,5,7,한국,한국,(주)쇼박스
47,사랑아 나는 통곡한다,,"628,000",0.0%,"628,000",100.0%,"10,467,000",314,314,100.0%,"5,186",1,12,미국,미국,
48,공포체험라디오 4DX,2020-09-16,"2,885,000",0.1%,"-10,618,000",-78.6%,"16,388,000",305,"-1,163",-79.2%,"1,773",20,110,한국,한국,"CGV ICECON,씨제이포디플렉스 주식회사"
49,해수의 아이,2020-09-30,"4,484,000",0.1%,"4,484,000",100.0%,"4,484,000",281,281,100.0%,281,1,2,일본,일본,(주)영화사오원
50,캐롤,2016-02-04,"1,682,000",0.0%,"-1,741,500",-50.9%,"2,755,680,195",280,-290,-50.9%,"336,124",20,59,미국,"미국,영국",CGV아트하우스
51,천로역정: 천국을 찾아서,2019-06-13,"2,152,000",0.0%,"2,152,000",100.0%,"2,205,902,510",269,269,100.0%,"297,268",6,6,미국,미국,"(재)CBS,주식회사 마운틴픽쳐스"
52,바람에 쓴 편지,,"494,000",0.0%,"408,000",474.4%,"9,678,000",247,204,474.4%,"4,858",1,9,미국,미국,
53,세 가지 색: 레드,1994-09-17,"1,991,000",0.0%,"-346,500",-14.8%,"9,652,000",237,-40,-14.4%,"1,208",9,16,프랑스,프랑스,(주)영화사 안다미로
54,베이비 마마스,,"1,416,000",0.0%,"1,416,000",100.0%,"1,416,000",236,236,100.0%,236,1,2,남아프리카공화국,남아프리카공화국,
54,영웅,,"1,416,000",0.0%,"1,416,000",100.0%,"1,416,000",236,236,100.0%,236,1,2,기타,"기타,프랑스,포르투갈",
54,그왈루의 여정,,"1,416,000",0.0%,"1,416,000",100.0%,"1,416,000",236,236,100.0%,236,1,2,기타,기타,
57,마타레스,,"1,380,000",0.0%,"1,380,000",100.0%,"1,380,000",230,230,100.0%,230,1,2,기타,기타,
57,로드 투 카불,,"1,380,000",0.0%,"1,380,000",100.0%,"1,380,000",230,230,100.0%,230,1,2,모로코,모로코,
57,선시티에서의 10일,,"1,380,000",0.0%,"1,380,000",100.0%,"1,380,000",230,230,100.0%,230,1,2,나이지리아,나이지리아,
57,마흐무드의 복사 가게,,"1,380,000",0.0%,"1,380,000",100.0%,"1,631,000",230,230,100.0%,481,1,2,이집트,이집트,
61,"어디갔어, 버나뎃",2020-10-08,"3,424,000",0.1%,"3,424,000",100.0%,"3,424,000",214,214,100.0%,214,1,2,미국,미국,"(주)디스테이션,(주)엔케이컨텐츠"
62,아임 낫 데어,2008-05-29,"1,235,000",0.0%,"-591,500",-32.4%,"186,432,800",206,-103,-33.3%,"27,203",17,51,미국,"미국,독일",(주)스폰지이엔티
63,나를 구하지 마세요,2020-09-10,"1,752,000",0.0%,"-3,781,550",-68.3%,"19,519,300",204,-459,-69.2%,"2,202",11,53,한국,한국,(주)리틀빅픽쳐스
64,남과 여: 여전히 찬란한,2020-10-15,"1,715,000",0.0%,"1,715,000",100.0%,"1,715,000",196,196,100.0%,196,3,4,프랑스,프랑스,(주)팝엔터테인먼트
64,그린랜드,2020-09-29,"1,764,000",0.0%,"1,764,000",100.0%,"1,764,000",196,196,100.0%,196,4,4,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
66,세 가지 색 : 화이트,1994-06-18,"1,483,000",0.0%,"-709,500",-32.4%,"9,366,000",184,-79,-30.0%,"1,162",8,21,프랑스,프랑스,(주)영화사 안다미로
67,세 가지 색 : 블루,1994-04-23,"1,534,000",0.0%,"-2,366,000",-60.7%,"24,412,800",173,-184,-51.5%,"3,207",4,13,프랑스,프랑스,"(주)영화사 안다미로,㈜영화사 백두대간"
68,베로니카의 이중생활,1991-11-09,"1,388,000",0.0%,"-3,165,500",-69.5%,"30,360,600",163,-341,-67.7%,"3,694",4,15,프랑스,프랑스,"(주)영화사 안다미로,㈜영화사 백두대간"
69,하워즈 엔드,1993-04-10,"1,269,500",0.0%,"-1,876,400",-59.6%,"33,961,010",158,-230,-59.3%,"4,196",6,29,영국,영국,알토미디어(주)
70,트루스,2016-08-24,"915,000",0.0%,"-1,164,500",-56.0%,"155,147,500",153,-200,-56.7%,"19,846",18,53,미국,미국,(주)라이크콘텐츠
71,리메인,2020-08-27,"900,000",0.0%,"-1,259,500",-58.3%,"14,926,100",150,-207,-58.0%,"1,894",1,3,한국,한국,(주)영화사오원
72,69세,2020-08-20,"1,302,000",0.0%,"-899,500",-40.9%,"70,453,190",137,-106,-43.6%,"8,587",8,36,한국,한국,(주)엣나인필름
73,오케이 마담,2020-08-12,"1,029,410",0.0%,"-20,146,460",-95.1%,"10,979,834,910",127,"-3,420",-96.4%,"1,228,678",11,56,한국,한국,메가박스중앙(주)플러스엠
74,십계 7편 : 도적질하지 말라,,"477,000",0.0%,"115,750",32.0%,"2,146,750",122,35,40.2%,559,11,17,폴란드,폴란드,
74,십계 8편 : 거짓 증언하지 말라,,"477,000",0.0%,"115,750",32.0%,"2,131,750",122,35,40.2%,556,11,17,폴란드,폴란드,
76,에이바,2020-09-09,"1,042,900",0.0%,"-23,055,690",-95.7%,"175,664,250",120,"-2,936",-96.1%,"22,331",22,47,미국,미국,(주)제이앤씨미디어그룹
77,살로메,2020-09-20,"2,763,700",0.1%,"876,500",46.4%,"4,650,900",111,32,40.5%,190,8,15,독일,독일,(주)케빈앤컴퍼니
78,역마차,,"216,000",0.0%,"216,000",100.0%,"18,282,900",108,108,100.0%,"7,311",1,6,미국,미국,
79,좀비캠프,2020-09-25,"500,000",0.0%,"500,000",100.0%,"500,000",100,100,100.0%,100,5,5,미국,미국,(주)스톰픽쳐스코리아
80,언힌지드,2020-10-07,"882,000",0.0%,"882,000",100.0%,"882,000",98,98,100.0%,98,2,2,미국,미국,"(주)누리픽쳐스,(주)영화특별시에스엠씨"
80,소리도 없이,2020-10-15,"882,000",0.0%,"882,000",100.0%,"882,000",98,98,100.0%,98,1,1,한국,한국,(주)에이스메이커무비웍스
82,십계 10편 : 네 이웃을 소유를 탐내지 말라,,"368,000",0.0%,"-295,000",-44.5%,"2,235,750",94,-64,-40.5%,586,2,7,폴란드,폴란드,
82,십계 9편 : 네 이웃의 아내를 탐내지 말라,,"368,000",0.0%,"-295,000",-44.5%,"2,255,750",94,-64,-40.5%,590,2,7,폴란드,폴란드,
84,아라비안 나이트,,"186,000",0.0%,"186,000",100.0%,"4,643,000",93,93,100.0%,"2,337",1,6,미국,미국,
85,존 휴스턴 회고전-미스터 앨리슨,2008-03-15,"184,000",0.0%,"184,000",100.0%,"3,807,000",92,92,100.0%,"1,810",1,6,미국,미국,
86,후쿠오카,2020-08-27,"736,000",0.0%,"-1,510,900",-67.2%,"41,855,020",90,-189,-67.7%,"5,099",8,33,한국,한국,"(주)률필름,㈜인디스토리"
87,뮤지컬 남극 탐험가는 나를 좋아해,2020-09-16,"1,493,500",0.0%,"-467,000",-23.8%,"3,454,000",83,-26,-23.9%,192,9,49,미국,미국,C 무비
88,아이 캔 온리 이매진,2018-06-21,"609,000",0.0%,"600,000",6666.7%,"265,608,260",82,81,8100.0%,"34,954",1,3,미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS"
89,아무도 없다,2020-09-09,"409,500",0.0%,"-6,128,480",-93.7%,"38,661,450",75,-712,-90.5%,"4,430",4,10,미국,미국,판씨네마(주)
90,십계 6편 : 간음하지 말라,,"291,500",0.0%,"-596,250",-67.2%,"2,995,000",73,-138,-65.4%,742,2,8,폴란드,폴란드,
90,러브 미 텐더,,"146,000",0.0%,"146,000",100.0%,"6,742,000",73,73,100.0%,"3,363",1,7,미국,미국,
90,십계 5편 : 살인하지 말라,,"291,500",0.0%,"-596,250",-67.2%,"3,039,000",73,-138,-65.4%,747,2,8,폴란드,폴란드,
