●32주차 (2020년 08월 03일 ~ 2020년 08월 09일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
23,1942: 언노운 배틀,2020-07-29,"10,227,580",0.0%,"-21,957,940",-68.2%,"43,001,100","1,321","-2,635",-66.6%,"5,375",111,290,러시아,러시아,(주)제이앤씨미디어그룹
24,O.J. 심슨 사건 파일,2020-08-05,"5,706,000",0.0%,"5,706,000",100.0%,"5,706,000","1,134","1,134",100.0%,"1,134",50,60,미국,미국,(주)스마일이엔티
25,뮤지컬 쉬 러브즈 미,2017-07-06,"19,788,000",0.1%,"19,788,000",100.0%,"49,220,700","1,111","1,111",100.0%,"5,120",38,177,미국,미국,C 무비
26,포드 V 페라리,2019-12-04,"16,420,000",0.1%,"-3,860,900",-19.0%,"12,075,147,820","1,056",-247,-19.0%,"1,370,240",1,14,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
27,카오산 탱고,2020-07-30,"8,267,960",0.0%,"-4,373,140",-34.6%,"25,280,060","1,052",-442,-29.6%,"3,060",37,217,한국,한국,(주)영화사 그램
28,지저귀는 새는 날지 않는다,2020-07-16,"7,966,000",0.0%,"-1,162,100",-12.7%,"69,689,540",898,-166,-15.6%,"7,756",12,77,일본,일본,(주)팝엔터테인먼트
29,비바리움,2020-07-16,"7,208,820",0.0%,"-10,488,700",-59.3%,"148,735,620",867,"-1,309",-60.2%,"17,308",27,121,미국,"미국,덴마크,벨기에,아일랜드",(주)드림팩트엔터테인먼트
30,피아니스트의 전설,2020-01-01,"5,534,500",0.0%,"-4,712,900",-46.0%,"389,515,462",860,-794,-48.0%,"48,719",12,43,이탈리아,이탈리아,(주)라이크콘텐츠
31,미션,1986-12-24,"4,985,000",0.0%,"-3,164,000",-38.8%,"167,147,248",818,-524,-39.0%,"41,385",21,72,영국,영국,"주식회사 더쿱,(주)피터팬픽쳐스"
32,#살아있다,2020-06-24,"6,132,480",0.0%,"-54,746,080",-89.9%,"15,952,158,900",776,"-12,109",-94.0%,"1,901,107",49,145,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
33,큐리오사,2020-08-06,"6,574,000",0.0%,"5,914,500",896.8%,"7,233,500",689,609,761.3%,769,19,109,프랑스,프랑스,(주)트리플픽쳐스
34,아디오스,2020-07-22,"3,400,900",0.0%,"-3,057,560",-47.3%,"42,341,220",676,-150,-18.2%,"5,388",20,36,스페인,스페인,(주)이놀미디어
35,슈퍼 레이스,2020-07-23,"4,726,200",0.0%,"-12,497,300",-72.6%,"68,730,780",654,"-1,646",-71.6%,"8,813",24,70,캐나다,캐나다,(주)영화사 빅
36,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"3,804,300",0.0%,"-1,530,980",-28.7%,"94,182,100",500,-144,-22.4%,"11,697",7,20,일본,일본,동우에이앤이(주)
37,베스트 오퍼,2014-06-12,"2,872,000",0.0%,"-3,912,500",-57.7%,"386,206,700",462,-655,-58.6%,"51,197",13,32,이탈리아,이탈리아,(주)박수엔터테인먼트
38,태백권,2020-08-20,"2,215,000",0.0%,"2,215,000",100.0%,"2,215,000",443,443,100.0%,443,2,2,한국,한국,(주)드림팩트엔터테인먼트
39,모든 것을 벗어던진 특별한 여행,2020-07-29,"3,184,680",0.0%,"-6,845,300",-68.2%,"17,048,660",409,-859,-67.7%,"2,103",48,111,호주,호주,주식회사 블루필름웍스
40,워터 프론트,,"769,000",0.0%,"769,000",100.0%,"9,895,000",382,382,100.0%,"4,931",1,9,,,
41,흑기사,1973-10-24,"755,000",0.0%,"755,000",100.0%,"23,326,000",375,375,100.0%,"11,181",1,12,미국,미국,
42,노틀담의 꼽추,1971-07-31,"666,000",0.0%,"494,000",287.2%,"27,332,000",333,247,287.2%,"13,657",2,10,프랑스,프랑스,
43,고 피쉬!,2020-07-23,"2,370,700",0.0%,"-4,968,080",-67.7%,"33,651,780",318,-709,-69.0%,"4,286",9,35,미국,미국,(주)박수엔터테인먼트
44,반교: 디텐션,2020-08-13,"3,390,000",0.0%,"3,390,000",100.0%,"3,390,000",310,310,100.0%,310,1,2,기타,기타,(주)팝엔터테인먼트
45,헤이트풀8,2016-01-07,"1,911,000",0.0%,"-2,256,000",-54.1%,"1,026,069,100",302,-379,-55.7%,"124,592",6,22,미국,미국,(주)누리픽쳐스
46,어서오시게스트하우스,2020-08-13,"2,720,000",0.0%,"2,510,000",1195.2%,"3,968,000",272,230,547.6%,462,1,2,한국,한국,(주)리틀빅픽쳐스
47,늙은 부부이야기: 스테이지 무비,2020-08-19,"2,313,000",0.0%,"2,313,000",100.0%,"2,313,000",257,257,100.0%,257,1,2,한국,한국,예술의전당
48,어게인,2020-07-30,"1,987,100",0.0%,"-1,813,800",-47.7%,"5,796,000",248,-159,-39.1%,656,20,87,한국,한국,(주)에스와이코마드
49,찬실이는 복도 많지,2020-03-05,"2,254,980",0.0%,"1,578,980",233.6%,"233,123,660",228,140,159.1%,"27,302",5,32,한국,한국,찬란
50,카페 벨에포크,2020-05-20,"1,310,300",0.0%,"158,100",13.7%,"548,003,700",218,30,16.0%,"65,744",2,14,프랑스,프랑스,(주)이수C&E
51,소리꾼,2020-07-01,"1,843,100",0.0%,"-1,027,380",-35.8%,"657,749,680",215,-212,-49.6%,"81,199",4,16,한국,한국,(주)리틀빅픽쳐스
52,남매의 여름밤,2020-08-20,"2,477,000",0.0%,"1,107,000",80.8%,"6,831,000",212,75,54.7%,775,2,4,한국,한국,그린나래미디어(주)
53,워터 릴리스,2020-08-13,"1,972,100",0.0%,"-531,900",-21.2%,"11,231,100",211,-259,-55.1%,"1,420",4,8,프랑스,프랑스,(주)영화특별시에스엠씨
53,아쿠아맨,2018-12-19,"2,306,400",0.0%,"897,400",63.7%,"44,144,340,004",211,82,63.6%,"5,041,143",1,8,미국,"미국,호주",워너브러더스 코리아(주)
55,팬데믹,2020-07-22,"1,061,000",0.0%,"-23,850,360",-95.7%,"176,181,960",178,"-2,895",-94.2%,"20,355",11,28,미국,미국,(주)영화사 빅
56,해변의 폴린느,,"1,261,000",0.0%,"1,149,000",1025.9%,"7,822,000",167,153,1092.9%,"1,115",1,2,프랑스,프랑스,
57,원 데이,2012-12-13,"1,123,400",0.0%,"-5,086,900",-81.9%,"1,690,235,800",153,-584,-79.2%,"227,043",9,20,미국,미국,"(주)영화사 그램,(주)제이앤씨미디어그룹,(주)팝파트너스"
58,트로이 디렉터스 컷,2020-07-03,"1,079,000",0.0%,"98,620",10.1%,"71,898,060",152,21,16.0%,"8,458",3,14,미국,미국,판씨네마(주)
59,69세,2020-08-20,"1,200,000",0.0%,"1,200,000",100.0%,"3,179,000",150,150,100.0%,432,2,2,한국,한국,(주)엣나인필름
60,십계,1973-06-16,"280,000",0.0%,"280,000",100.0%,"39,489,072",140,140,100.0%,"20,127",1,6,미국,미국,
61,부다페스트 스토리,2020-08-13,"1,242,000",0.0%,"1,032,000",491.4%,"2,012,000",138,96,228.6%,292,1,1,헝가리,헝가리,알토미디어(주)
62,라라랜드,2016-12-07,"1,033,600",0.0%,"-1,010,900",-49.4%,"30,840,243,148",132,-121,-47.8%,"3,738,223",4,17,미국,미국,판씨네마(주)
62,리플리,2000-03-04,"1,018,000",0.0%,"-210,000",-17.1%,"19,949,500",132,-27,-17.0%,"2,571",5,14,미국,미국,
64,패왕별희 디 오리지널,2017-03-30,"1,131,480",0.0%,"-119,120",-9.5%,"932,912,060",131,-21,-13.8%,"102,927",3,21,중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
64,너와 파도를 탈 수 있다면,2020-07-08,"1,044,560",0.0%,"-1,298,520",-55.4%,"88,733,980",131,-190,-59.2%,"10,267",4,28,일본,일본,메가박스중앙(주)플러스엠
66,루비,2020-07-30,"959,300",0.0%,"-716,300",-42.7%,"2,634,900",122,-60,-33.0%,304,11,44,한국,한국,주식회사 더쿱
67,래미와 친구들: 푸른푸른 초원의 위기,2020-07-30,"816,600",0.0%,"-619,400",-43.1%,"2,252,600",119,-66,-35.7%,304,18,32,중국,중국,와이드 릴리즈(주)
68,전망좋은 방,1989-06-24,"966,500",0.0%,"-1,032,980",-51.7%,"97,786,780",110,-136,-55.3%,"15,444",2,12,영국,영국,알토미디어(주)
69,야구소녀,2020-06-18,"718,500",0.0%,"-1,522,000",-67.9%,"316,121,220",107,-240,-69.2%,"36,874",7,33,한국,한국,"(주)싸이더스,찬란"
70,라 트라비아타,2019-07-09,"2,292,500",0.0%,"272,000",13.5%,"63,969,650",106,12,12.8%,"2,707",5,9,미국,미국,(주) 인스터 글로벌
70,셰이프 오브 뮤직: 알렉상드르 데스플라,2020-08-13,"848,000",0.0%,"569,000",203.9%,"1,127,000",106,51,92.7%,161,1,1,프랑스,프랑스,(주)영화사 진진
72,보라보라,,"729,000",0.0%,"729,000",100.0%,"729,000",105,105,100.0%,105,1,1,한국,한국,
73,킬러맨,2020-08-13,"936,000",0.0%,"936,000",100.0%,"936,000",104,104,100.0%,104,1,1,미국,미국,"(주)누리픽쳐스,(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
74,비긴 어게인,2014-08-13,"1,000,000",0.0%,"-150,000",-13.0%,"27,306,698,321",100,54,117.4%,"3,463,480",1,2,미국,미국,판씨네마(주)
74,더 프린세스 : 도둑맞은 공주,2020-08-12,"600,000",0.0%,"600,000",100.0%,"12,373,000",100,100,100.0%,"1,329",1,1,우크라이나,우크라이나,(주)팝엔터테인먼트
76,보름달이 뜨는 밤,,"712,000",0.0%,"712,000",100.0%,"3,511,000",99,99,100.0%,513,1,2,프랑스,프랑스,
76,녹색광선,,"733,000",0.0%,"733,000",100.0%,"11,971,000",99,99,100.0%,"1,766",1,1,프랑스,프랑스,
76,파리의 랑데부,,"749,000",0.0%,"749,000",100.0%,"3,180,000",99,99,100.0%,467,1,1,프랑스,프랑스,
79,레네트와 미라벨의 네가지 모험,,"725,000",0.0%,"-8,000",-1.1%,"5,748,000",97,-2,-2.0%,851,1,1,프랑스,프랑스,
80,여름이야기,1998-06-13,"733,000",0.0%,"-131,000",-15.2%,"10,369,000",96,-20,-17.2%,"1,438",1,1,프랑스,프랑스,
81,조디악,2007-08-15,"738,000",0.0%,"-498,000",-40.3%,"1,163,614,000",94,-65,-40.9%,"176,578",4,10,미국,미국,워너브러더스 코리아(주)
82,매치 포인트,2006-04-13,"730,500",0.0%,"730,500",100.0%,"880,714,548",92,92,100.0%,"132,698",1,2,영국,"영국,미국","(주)퍼스트런,글뫼 주식회사,CJ ENM"
82,혈과사,,"275,000",0.0%,"275,000",100.0%,"2,123,000",92,92,100.0%,"1,016",1,7,미국,미국,
84,아이즈 와이드 셧,2000-09-01,"710,000",0.0%,"-258,000",-26.7%,"17,005,500",91,-33,-26.6%,"2,217",4,10,미국,미국,워너브러더스 코리아(주)
85,홈리스,,"609,000",0.0%,"609,000",100.0%,"609,000",87,87,100.0%,87,1,1,한국,한국,그린나래미디어(주)
86,팡파레,2020-07-09,"669,500",0.0%,-500,-0.1%,"16,072,980",86,0,0.0%,"1,849",8,32,한국,한국,㈜인디스토리
87,속삭이는 페이지,,"609,000",0.0%,"609,000",100.0%,"609,000",84,84,100.0%,84,1,1,러시아,"러시아,독일",
88,바이킹,,"166,000",0.0%,"-748,000",-81.8%,"22,027,000",83,-374,-81.8%,"10,954",1,3,미국,미국,
88,습한 계절,,"509,000",0.0%,"434,000",578.7%,"724,000",83,68,453.3%,126,1,1,중국,중국,
90,트랜짓,2020-07-02,"711,000",0.0%,"-1,087,100",-60.5%,"42,381,160",81,-140,-63.3%,"4,981",4,16,독일,독일,M&M 인터내셔널
91,컨택트 2020,2020-07-15,"400,000",0.0%,"-1,900,000",-82.6%,"13,017,000",80,-380,-82.6%,"2,576",2,4,미국,미국,위드 라이언 픽쳐스
91,분홍신,,"447,000",0.0%,"447,000",100.0%,"8,055,000",80,80,100.0%,"3,492",1,2,영국,영국,
93,와일드 구스 레이크,,"497,000",0.0%,"497,000",100.0%,"497,000",78,78,100.0%,78,1,1,중국,"중국,프랑스",
93,5인의 해병,,"156,000",0.0%,"156,000",100.0%,"9,121,000",78,78,100.0%,"4,555",1,6,한국,한국,
95,쓰루 더 파이어,2020-07-23,"509,500",0.0%,"-1,240,580",-70.9%,"4,341,760",77,-178,-69.8%,602,6,17,프랑스,프랑스,(주)영화사오원
96,동아시아반일무장전선,2020-08-20,"608,000",0.0%,"608,000",100.0%,"1,163,500",76,76,100.0%,156,1,1,한국,한국,아이 엠
97,파리 텍사스,1987-08-29,"560,000",0.0%,"266,000",90.5%,"4,154,000",74,-10,-11.9%,636,1,1,프랑스,"프랑스,서독,영국",
97,시티 오브 갓,2005-11-04,"621,000",0.0%,"-979,000",-61.2%,"64,989,140",74,-147,-66.5%,"9,290",3,12,미국,미국,프리비젼엔터테인먼트
97,베토벤 프로젝트,2020-07-12,"1,321,000",0.0%,"-1,697,000",-56.2%,"15,304,000",74,-105,-58.7%,886,7,8,독일,독일,(주)케빈앤컴퍼니
100,오후의 연정,,"527,000",0.0%,"-14,000",-2.6%,"2,898,000",73,-4,-5.2%,409,1,1,프랑스,프랑스,
100,스타 이즈 본,2018-10-09,"440,000",0.0%,"-62,700",-12.5%,"4,450,406,400",73,-14,-16.1%,"528,371",1,7,미국,미국,워너브러더스 코리아(주)
100,인비저블 라이프,2020-06-24,"545,000",0.0%,"-37,000",-6.4%,"51,266,400",73,-20,-21.5%,"6,304",2,11,기타,기타,(주)삼백상회
103,빛과 철,2021-02-18,"493,000",0.0%,"493,000",100.0%,"493,000",71,71,100.0%,71,1,1,한국,한국,찬란
104,비행사의 아내,,"503,000",0.0%,"503,000",100.0%,"2,483,000",69,69,100.0%,379,1,1,프랑스,프랑스,
105,마농 레스코,2020-08-03,"2,286,150",0.0%,"2,286,150",100.0%,"2,286,150",68,68,100.0%,68,5,10,이탈리아,이탈리아,일미디어
106,원스,2007-09-20,"735,000",0.0%,"174,000",31.0%,"1,911,298,000",67,16,31.4%,"274,712",2,9,아일랜드,아일랜드,"(주)제이앤씨미디어그룹,(주)영화사 진진"
106,정말 먼 곳,2021-03-18,"469,000",0.0%,"469,000",100.0%,"469,000",67,67,100.0%,67,1,1,한국,한국,그린나래미디어(주)
108,다가오는 것들,2016-09-29,"494,100",0.0%,100,0.0%,"266,143,934",65,1,1.6%,"33,249",2,8,프랑스,프랑스,찬란
109,한국단편경쟁 1 - 제21회 전주국제영화제,,"442,000",0.0%,"442,000",100.0%,"442,000",63,63,100.0%,63,1,2,한국,한국,
110,아들,2004-02-20,"456,000",0.0%,"-680,500",-59.9%,"6,389,000",62,-117,-65.4%,"1,077",2,5,프랑스,"프랑스,벨기에",(주)동숭아트센터
111,아내의알바 무삭제판,2020-08-04,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)가온콘텐츠
111,18 승하의 누워서 떡 먹기,2020-08-07,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,케이엘 픽쳐스
113,몽상가들,2005-03-25,"606,000",0.0%,"52,000",9.4%,"292,724,204",57,2,3.6%,"42,020",1,4,프랑스,프랑스,"찬란,오드"
113,톰보이,2020-05-14,"428,000",0.0%,"-643,000",-60.0%,"278,376,620",57,-91,-61.5%,"31,188",2,9,프랑스,프랑스,(주)영화특별시에스엠씨
115,"안녕, 미누",2020-05-27,"493,000",0.0%,"13,000",2.7%,"23,065,500",56,-12,-17.6%,"2,876",3,12,한국,한국,"영화사 풀,(주)영화사 친구"
116,광주비디오: 사라진 4시간,2020-07-16,"376,500",0.0%,"-4,928,000",-92.9%,"19,096,480",53,-691,-92.9%,"2,508",5,22,한국,한국,(주)인디플러그
116,레드 리버,,"106,000",0.0%,"106,000",100.0%,"16,096,000",53,53,100.0%,"7,524",1,4,미국,미국,
118,나는보리,2020-05-21,"274,000",0.0%,"-391,000",-58.8%,"84,001,360",52,-35,-40.2%,"11,617",4,14,한국,한국,(주)영화사 진진
119,정직한 후보,2020-02-12,"350,000",0.0%,"350,000",100.0%,"12,845,668,530",50,50,100.0%,"1,536,732",1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
120,로제타,2019-05-23,"369,000",0.0%,"-1,100,000",-74.9%,"40,626,950",49,-188,-79.3%,"5,378",1,4,프랑스,"프랑스,벨기에",찬란
120,에베레스트,2020-07-22,"349,000",0.0%,"-6,883,140",-95.2%,"38,193,640",49,-854,-94.6%,"4,550",2,9,중국,중국,(주)제이앤씨미디어그룹
122,아가씨와 건달들,1997-11-15,"96,000",0.0%,"96,000",100.0%,"13,492,000",48,48,100.0%,"6,399",1,6,미국,미국,
123,타오르는 여인의 초상,2020-01-16,"380,000",0.0%,"-867,000",-69.5%,"1,252,218,368",47,-136,-74.3%,"148,684",3,7,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
124,클라우즈 오브 실스마리아,2014-12-18,"276,000",0.0%,"276,000",100.0%,"264,962,599",46,46,100.0%,"33,241",1,1,프랑스,"프랑스,스위스,독일",(주)나이너스엔터테인먼트
124,카페 소사이어티,2016-09-14,"360,000",0.0%,"360,000",100.0%,"1,049,472,666",46,46,100.0%,"126,754",1,1,미국,미국,"찬란,CGV아트하우스"
124,욕창,2020-07-02,"284,000",0.0%,"43,000",17.8%,"11,755,580",46,-3,-6.1%,"1,498",4,17,한국,한국,필름다빈
127,사물의 상태,,"323,000",0.0%,"-40,000",-11.0%,"1,662,000",45,-11,-19.6%,246,1,1,서독,서독,
127,UFO 스케치,2021-03-04,"319,000",0.0%,"319,000",100.0%,"319,000",45,45,100.0%,45,1,1,한국,한국,(주)마노엔터테인먼트
129,[작은영화영화제] 콜드 썸머; 두려움에 관하여,,"132,000",0.0%,"132,000",100.0%,"132,000",44,44,100.0%,44,1,1,한국,한국,
129,이장,2020-03-25,"286,000",0.0%,"-124,500",-30.3%,"38,974,040",44,-23,-34.3%,"4,800",1,7,한국,한국,㈜인디스토리
131,말 없는 사나이,,"82,000",0.0%,"82,000",100.0%,"14,987,000",41,41,100.0%,"6,687",2,10,미국,미국,
132,프리즈너,2020-07-23,"276,200",0.0%,"-2,415,740",-89.7%,"13,527,360",40,-314,-88.7%,"1,661",4,24,한국,한국,(주)박수엔터테인먼트
133,미저리,1991-03-01,"304,500",0.0%,"-576,500",-65.4%,"12,356,000",39,-73,-65.2%,"1,638",2,6,미국,미국,
134,100일 동안 100가지로 100퍼센트 행복찾기,2019-09-12,"288,000",0.0%,"167,000",138.0%,"259,817,770",38,17,81.0%,"32,656",2,4,독일,독일,(주)영화사 진진
134,장고,,"262,000",0.0%,"262,000",100.0%,"3,362,000",38,38,100.0%,"1,481",1,1,,,
136,아토믹 블론드,2017-08-30,"216,000",0.0%,"216,000",100.0%,"1,178,411,658",36,36,100.0%,"155,498",1,3,미국,미국,(주)키다리이엔티
136,클리어 코로나 19 - 오엠지,,"274,000",0.0%,"210,000",328.1%,"446,480",36,28,350.0%,60,1,2,한국,한국,
136,슬픔이여 안녕,,"72,000",0.0%,"72,000",100.0%,"8,695,000",36,36,100.0%,"4,328",1,4,미국,미국,
136,카메라를 멈추면 안 돼!,2018-08-23,"293,000",0.0%,"293,000",100.0%,"185,185,266",36,36,100.0%,"20,841",2,2,일본,일본,"(주)디오시네마,(주)영화사 그램"
140,국도극장: 감독판,2020-05-29,"185,500",0.0%,"88,000",90.3%,"8,731,000",35,13,59.1%,"1,055",3,12,한국,한국,명필름랩
140,영국 여인과 공작,,"235,000",0.0%,"235,000",100.0%,"1,601,000",35,35,100.0%,233,1,1,프랑스,프랑스,
140,산상수훈,2017-12-07,"420,000",0.0%,"7,000",1.7%,"421,779,290",35,0,0.0%,"55,523",1,1,한국,한국,"이언픽쳐스,(주)그란"
140,분노의 질주: 더 익스트림,2017-04-12,"338,000",0.0%,"-904,000",-72.8%,"30,044,384,348",35,-75,-68.2%,"3,659,661",1,2,미국,"미국,일본,프랑스,캐나다",유니버설픽쳐스인터내셔널 코리아(유)
140,스쿠프,2007-02-01,"280,000",0.0%,"280,000",100.0%,"393,337,052",35,35,100.0%,"61,490",1,1,미국,"미국,영국","(주)퍼스트런,글뫼 주식회사,(주)엠케이픽처스"
145,베라크루스,1971-02-13,"68,000",0.0%,"68,000",100.0%,"21,898,000",34,34,100.0%,"10,803",1,6,미국,미국,
146,북북서로 진로를 돌려라,,"64,000",0.0%,"-40,000",-38.5%,"44,288,400",32,19,146.2%,"8,648",1,2,미국,미국,
146,말름크로그,,"196,000",0.0%,"196,000",100.0%,"196,000",32,32,100.0%,32,1,1,루마니아,루마니아,
146,나는 나를 해고하지 않는다,2021-01-28,"208,000",0.0%,"208,000",100.0%,"208,000",32,32,100.0%,32,1,1,한국,한국,(주)영화사 진진
146,황금마차,,"164,000",0.0%,"164,000",100.0%,"390,000",32,32,100.0%,145,1,2,이탈리아,"이탈리아,프랑스",
146,더 차일드,2006-01-27,"249,000",0.0%,"93,000",59.6%,"38,044,500",32,15,88.2%,"5,450",1,2,벨기에,벨기에,"찬란,스폰지"
146,코리안시네마 단편 1 - 제21회 전주국제영화제,,"211,000",0.0%,"211,000",100.0%,"211,000",32,32,100.0%,32,1,1,한국,한국,
146,아담,,"202,000",0.0%,"142,000",236.7%,"405,000",32,20,166.7%,69,1,1,모로코,"모로코,프랑스,벨기에",시네마 뉴원
153,결백,2020-06-10,"240,500",0.0%,"-1,016,000",-80.9%,"7,641,822,340",31,-135,-81.3%,"865,747",1,9,한국,한국,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리이엔티"
153,한국단편경쟁 2 - 제21회 전주국제영화제,,"216,500",0.0%,"216,500",100.0%,"216,500",31,31,100.0%,31,1,1,한국,한국,
153,한국단편경쟁 5 - 제21회 전주국제영화제,,"217,000",0.0%,"217,000",100.0%,"217,000",31,31,100.0%,31,1,1,한국,한국,
156,양치기 여성과 일곱 노래,,"178,000",0.0%,"178,000",100.0%,"178,000",30,30,100.0%,30,1,1,인도,인도,
156,동감,2000-05-27,"240,000",0.0%,"240,000",100.0%,"41,920,500",30,30,100.0%,"5,574",1,1,한국,한국,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)"
156,이창,,"167,000",0.0%,"-142,000",-46.0%,"29,467,500",30,-9,-23.1%,"6,322",1,1,미국,미국,(주)영화사 안다미로
159,폭력과 열정,,"166,000",0.0%,"166,000",100.0%,"390,000",29,29,100.0%,79,1,2,이탈리아,"이탈리아,프랑스",
159,갈매기,2021-07-28,"197,000",0.0%,"197,000",100.0%,"197,000",29,29,100.0%,29,1,1,한국,한국,(주)영화사 진진
159,EXiS2020 인디비주얼 2 + 4 + 5,,"261,000",0.0%,"261,000",100.0%,"261,000",29,29,100.0%,29,1,2,기타,기타,
