●08주차 (2020년 02월 17일 ~ 2020년 02월 23일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
22,페인 앤 글로리,2020-02-05,"16,002,920",0.1%,"-49,674,220",-75.6%,"229,688,700","1,920","-7,066",-78.6%,"29,914",56,245,스페인,스페인,(주)제이앤씨미디어그룹
23,젠틀맨,2020-02-26,"13,446,000",0.1%,"857,000",6.8%,"26,035,000","1,530",156,11.4%,"2,904",7,8,미국,미국,"(주)영화사 빅,(주)다날엔터테인먼트"
24,졸업,1971-06-19,"10,571,340",0.1%,"-12,948,180",-55.1%,"40,478,860","1,463","-1,386",-48.6%,"5,489",43,217,미국,미국,시네마 뉴원
25,겨울왕국 2,2019-11-21,"9,322,870",0.1%,"-3,394,310",-26.7%,"114,794,068,790","1,359",-191,-12.3%,"13,745,303",25,173,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
26,"집에 돌아오면, 언제나 아내가 죽은 척을 하고있다",2020-02-20,"9,030,580",0.1%,"4,234,580",88.3%,"15,180,580",999,449,81.6%,"1,777",34,159,일본,일본,(주)영화사 그램
27,기도하는 남자,2020-02-20,"7,511,020",0.1%,"4,196,020",126.6%,"10,826,020",901,552,158.2%,"1,250",34,134,한국,한국,(주)랠리버튼
28,하이큐!! 땅 VS 하늘,2020-01-23,"6,299,720",0.0%,"-2,929,880",-31.7%,"177,268,920",772,-376,-32.8%,"21,909",24,102,일본,일본,"(주)드림팩트엔터테인먼트,(주)삼백상회"
29,찬실이는 복도 많지,2020-03-05,"6,416,000",0.0%,"4,958,000",340.1%,"11,515,000",710,569,403.5%,"1,338",3,5,한국,한국,찬란
30,기억의 전쟁,2020-02-27,"5,481,000",0.0%,"5,481,000",100.0%,"6,833,900",609,609,100.0%,805,2,4,한국,한국,(주)시네마달
31,밥정,2020-10-07,"4,142,000",0.0%,"4,142,000",100.0%,"4,142,000",566,566,100.0%,566,2,3,한국,한국,(주)엣나인필름
32,연인아 돌아오라,,"1,128,000",0.0%,"1,128,000",100.0%,"1,128,000",564,564,100.0%,564,1,15,미국,미국,
33,다크 워터스,2020-03-11,"4,509,000",0.0%,"4,509,000",100.0%,"4,509,000",501,501,100.0%,501,3,3,미국,미국,(주)이수C&E
34,인어공주,1991-12-21,"3,341,000",0.0%,"3,341,000",100.0%,"41,142,200",481,481,100.0%,"5,355",5,12,미국,미국,
35,겨울왕국,2014-01-16,"4,246,270",0.0%,"3,092,530",268.0%,"82,517,941,580",459,316,221.0%,"10,302,680",2,5,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
36,울프 콜,2020-03-05,"3,846,000",0.0%,"3,846,000",100.0%,"3,846,000",448,448,100.0%,448,1,2,프랑스,프랑스,판씨네마(주)
36,나이브스 아웃,2019-12-04,"3,995,300",0.0%,"-21,784,520",-84.5%,"6,839,798,150",448,"-3,133",-87.5%,"809,238",8,33,미국,미국,(주)올스타엔터테인먼트
38,철낭자,1971-04-30,"890,000",0.0%,"890,000",100.0%,"2,407,000",445,445,100.0%,"1,201",1,15,한국,한국,
39,라푼젤,2011-02-10,"3,094,000",0.0%,"3,094,000",100.0%,"10,200,637,000",444,444,100.0%,"1,015,836",5,15,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
40,사마에게,2020-01-23,"3,748,360",0.0%,"-4,197,860",-52.8%,"132,287,212",433,-560,-56.4%,"16,448",14,74,영국,영국,(주)엣나인필름
41,닥터 두리틀,2020-01-08,"2,100,000",0.0%,"-2,470,800",-54.1%,"13,448,006,760",420,-223,-34.7%,"1,606,842",1,7,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
42,모아나,2017-01-12,"2,795,000",0.0%,"2,795,000",100.0%,"18,059,212,307",401,401,100.0%,"2,310,607",4,13,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
43,스파이즈,2020-01-15,"2,000,000",0.0%,"-1,500,000",-42.9%,"81,267,560",400,-300,-42.9%,"11,000",5,20,프랑스,프랑스,(주)팝엔터테인먼트
44,디어스킨,2020-01-01,"1,413,000",0.0%,"913,000",182.6%,"16,453,280",377,201,114.2%,"2,226",1,4,프랑스,프랑스,M&M 인터내셔널
45,덩케르크,2017-07-20,"657,000",0.0%,"657,000",100.0%,"24,577,428,848",337,337,100.0%,"2,793,042",1,9,미국,"미국,영국",워너브러더스 코리아(주)
46,카잔자키스,2020-01-30,"2,094,600",0.0%,"-2,238,100",-51.7%,"26,351,280",276,-307,-52.7%,"3,428",8,39,기타,기타,(주)마노엔터테인먼트
47,두 교황,2019-12-11,"1,988,000",0.0%,"-2,381,500",-54.5%,"242,360,460",258,-322,-55.5%,"31,340",5,23,미국,"미국,영국,이탈리아,아르헨티나",판씨네마(주)
48,참한 누나,2020-02-19,"1,323,000",0.0%,"1,323,000",100.0%,"1,323,000",252,252,100.0%,252,19,19,한국,한국,(주)소나무픽쳐스
49,피아니스트의 전설,2020-01-01,"1,855,640",0.0%,"-1,638,880",-46.9%,"349,076,422",243,-241,-49.8%,"41,770",6,24,이탈리아,이탈리아,(주)라이크콘텐츠
50,하트,2020-02-27,"1,680,000",0.0%,"1,680,000",100.0%,"2,952,000",210,210,100.0%,391,1,1,한국,한국,필름다빈
51,지옥화,1958-04-20,"410,000",0.0%,"410,000",100.0%,"8,126,000",205,205,100.0%,"3,759",1,8,한국,한국,
52,날씨의 아이,2019-10-30,"1,727,440",0.0%,"-2,570,460",-59.8%,"5,436,143,930",203,-243,-54.5%,"658,538",2,9,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
53,헤어졌을때와 만났을때,,"402,000",0.0%,"402,000",100.0%,"2,093,000",201,201,100.0%,"1,044",1,8,미국,미국,
54,알피니스트 - 어느 카메라맨의 고백,2020-10-15,"1,400,000",0.0%,"1,400,000",100.0%,"1,755,800",200,200,100.0%,264,1,1,한국,한국,민치앤필름
55,미스터 주: 사라진 VIP,2020-01-22,"1,001,000",0.0%,"-20,190,500",-95.3%,"5,062,100,660",189,"-2,303",-92.4%,"602,315",6,36,한국,한국,"메가박스중앙(주)플러스엠,(주)리틀빅픽쳐스"
56,살인의 추억,2003-04-25,"1,244,700",0.0%,"1,244,700",100.0%,"56,045,097",187,187,100.0%,"8,420",16,71,한국,한국,CJ ENM
57,투란도트,2020-02-08,"4,880,000",0.0%,"-1,028,500",-17.4%,"13,040,000",186,-34,-15.5%,500,5,11,미국,미국,(주) 인스터 글로벌
58,6년간의 의혹,,"356,000",0.0%,"356,000",100.0%,"1,440,000",178,178,100.0%,715,1,5,미국,미국,
59,이장,2020-03-25,"1,575,000",0.0%,"1,575,000",100.0%,"2,569,000",175,175,100.0%,317,1,1,한국,한국,㈜인디스토리
60,결백,2020-06-10,"1,530,000",0.0%,"1,530,000",100.0%,"1,530,000",170,170,100.0%,170,1,1,한국,한국,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리이엔티"
61,누나의 일기,2020-02-20,"938,000",0.0%,"938,000",100.0%,"938,000",169,169,100.0%,169,20,20,한국,한국,(주)컨텐츠 빌리지
61,파바로티,2020-01-01,"1,206,340",0.0%,"-1,934,500",-61.6%,"379,325,658",169,-253,-60.0%,"47,679",6,22,영국,영국,오드
63,해치지않아,2020-01-15,"800,000",0.0%,"-8,788,510",-91.7%,"10,282,232,090",160,"-1,164",-87.9%,"1,224,706",5,8,한국,한국,(주)에이스메이커무비웍스
64,나홀로,,"306,000",0.0%,"306,000",100.0%,"306,000",153,153,100.0%,153,1,9,미국,미국,
65,해리포터와 아즈카반의 죄수,2004-07-16,"1,440,000",0.0%,"1,440,000",100.0%,"10,927,581,000",144,144,100.0%,"1,775,177",1,1,미국,미국,워너브러더스 코리아(주)
66,결혼 이야기,2019-11-27,"882,500",0.0%,"-2,472,500",-73.7%,"192,108,560",122,-304,-71.4%,"23,325",3,7,영국,영국,판씨네마(주)
66,윤희에게,2019-11-14,"981,500",0.0%,"-417,200",-29.8%,"968,247,809",122,-65,-34.8%,"121,484",5,21,한국,한국,(주)리틀빅픽쳐스
68,에릭 클랩튼: 기타의 신,2020-01-23,"970,000",0.0%,"-809,000",-45.5%,"49,411,302",121,-141,-53.8%,"6,369",7,25,영국,영국,(주)영화사 진진
68,설국열차,2013-08-01,"768,120",0.0%,"768,120",100.0%,"67,027,610,320",121,121,100.0%,"9,352,569",14,56,한국,"한국,체코",(주)씨제이이엔엠
70,아파트 열쇠를 빌려드립니다,,"238,000",0.0%,"-1,125,000",-82.5%,"3,609,000",119,-555,-82.3%,"1,804",1,4,미국,미국,
71,네트워크,,"849,000",0.0%,"629,000",285.9%,"1,069,000",116,84,262.5%,148,1,1,미국,미국,
72,상처뿐인 영광,1971-06-26,"198,000",0.0%,"-207,000",-51.1%,"11,576,000",113,-105,-48.2%,"5,786",1,3,미국,미국,
73,호흡,2019-12-19,"220,000",0.0%,"180,000",450.0%,"10,661,160",110,104,1733.3%,"1,418",1,8,한국,한국,(주)영화사 그램
74,샤인,1997-01-25,"1,080,000",0.0%,"234,000",27.7%,"129,702,200",108,14,14.9%,"17,128",1,1,호주,호주,"(주)비싸이드 픽쳐스,필립 스튜디오,(주)라이크콘텐츠"
75,알라딘,1993-07-03,"745,000",0.0%,"745,000",100.0%,"15,286,500",107,107,100.0%,"1,965",4,8,미국,미국,
76,톰보이,2020-05-14,"744,000",0.0%,"-793,000",-51.6%,"3,276,000",100,-105,-51.2%,406,1,1,프랑스,프랑스,(주)영화특별시에스엠씨
76,21 브릿지: 테러 셧다운,2020-01-01,"100,000",0.0%,0,0.0%,"776,344,700",100,0,0.0%,"100,243",1,5,미국,미국,"(주)드림팩트엔터테인먼트,(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
76,"고흐, 영원의 문에서",2019-12-26,"745,840",0.0%,"-1,029,620",-58.0%,"315,938,250",100,-133,-57.1%,"38,789",4,19,미국,"미국,프랑스",(주)팝엔터테인먼트
79,용감한 래시,,"200,000",0.0%,"-83,000",-29.3%,"1,875,000",95,-44,-31.7%,698,1,4,미국,미국,
80,연평해전,2015-06-24,"465,000",0.0%,"465,000",100.0%,"45,567,755,830",93,93,100.0%,"6,045,049",1,2,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
81,스파이 지니어스,2020-01-22,"557,840",0.0%,"-27,891,600",-98.0%,"3,689,131,180",92,"-3,418",-97.4%,"449,876",3,8,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
82,애심,1973-03-10,"174,000",0.0%,"174,000",100.0%,"20,602,000",87,87,100.0%,"10,122",1,10,미국,미국,
83,부러진 화살,,"168,000",0.0%,"168,000",100.0%,"6,389,000",84,84,100.0%,"3,407",1,7,미국,미국,
84,거인,,"166,000",0.0%,"166,000",100.0%,"10,586,000",83,83,100.0%,"5,157",1,6,미국,미국,
85,사요나라,,"160,000",0.0%,"-124,000",-43.7%,"20,377,000",80,-62,-43.7%,"10,135",1,9,미국,미국,
86,미녀와 야수,1992-07-04,"544,000",0.0%,"544,000",100.0%,"1,523,804,500",78,78,100.0%,"148,780",1,3,미국,미국,"워너브러더스 코리아(주),한국소니픽쳐스릴리징브에나비스타영화㈜"
87,나이트 헌터,2020-01-29,"263,000",0.0%,"-2,327,000",-89.8%,"74,493,100",71,-462,-86.7%,"11,829",8,28,캐나다,캐나다,와이드 릴리즈(주)
88,원스 어폰 어 타임... 인 할리우드,2019-09-25,"391,000",0.0%,"-2,804,000",-87.8%,"2,290,545,170",68,-343,-83.5%,"280,057",2,3,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
89,에스더의 왕,,"132,000",0.0%,"132,000",100.0%,"8,735,000",66,66,100.0%,"4,406",1,6,이탈리아,"이탈리아,미국",
89,성혜의 나라,2020-01-30,"509,420",0.0%,"-1,188,500",-70.0%,"14,345,980",66,-153,-69.9%,"1,777",9,35,한국,한국,아이 엠
89,순애보,,"132,000",0.0%,"132,000",100.0%,"1,106,000",66,66,100.0%,553,1,5,한국,한국,
92,일 트로바토레,2020-01-12,"1,623,000",0.0%,"-718,000",-30.7%,"33,259,000",65,-30,-31.6%,"1,395",5,10,독일,독일,(주)케빈앤컴퍼니
93,아이리시맨,2019-11-20,"490,000",0.0%,"-1,402,000",-74.1%,"313,381,340",63,-185,-74.6%,"37,180",2,4,미국,미국,판씨네마(주)
94,사바하,2019-02-20,"558,000",0.0%,"558,000",100.0%,"20,008,066,194",62,62,100.0%,"2,398,581",1,1,한국,한국,(주)씨제이이엔엠
95,마리오 보타 : 영혼을 위한 건축,2020-01-23,"521,600",0.0%,"-992,520",-65.6%,"14,536,800",61,-124,-67.0%,"1,872",3,13,스위스,스위스,하준사
96,데스 룰렛,2020-02-20,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,미국,미국,(주)픽쳐레스크
96,비쎈,2020-02-20,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,중국,중국,(주)제이에이와이이엔터테인먼트
98,더 테러리스트,2020-02-26,"590,000",0.0%,"-616,000",-51.1%,"2,386,000",59,-75,-56.0%,252,1,1,기타,기타,(주)드림팩트엔터테인먼트
99,사랑이 뭘까,2020-04-09,"681,000",0.0%,"301,000",79.2%,"1,061,000",57,19,50.0%,95,1,1,일본,일본,(주)엣나인필름
100,조커,2019-10-02,"390,000",0.0%,"-1,980,500",-83.5%,"45,422,346,630",55,-238,-81.2%,"5,253,230",1,2,미국,미국,워너브러더스 코리아(주)
101,울지마 톤즈 2 : 슈크란 바바,2020-01-09,"319,000",0.0%,"-810,500",-71.8%,"152,631,940",51,-177,-77.6%,"20,575",6,21,한국,한국,(주)영화특별시에스엠씨
101,벌새,2019-08-29,"446,000",0.0%,"-714,000",-61.6%,"1,184,557,074",51,-84,-62.2%,"145,739",2,4,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
103,틱시 지구,,"333,000",0.0%,"333,000",100.0%,"333,000",50,50,100.0%,50,1,1,중국,중국,
104,차이니즈 부키의 죽음,,"302,000",0.0%,"302,000",100.0%,"302,000",48,48,100.0%,48,1,1,미국,미국,
105,"먼 목소리, 계속되는 삶",,"330,000",0.0%,"-594,000",-64.3%,"2,360,000",47,-81,-63.3%,381,1,1,영국,영국,
106,다이얼 M을 돌려라,,"97,000",0.0%,"97,000",100.0%,"14,150,000",46,46,100.0%,"6,707",1,6,미국,미국,
107,철서구 2부: 폐허,,"291,000",0.0%,"291,000",100.0%,"291,000",44,44,100.0%,44,1,1,중국,"중국,네덜란드",
107,철서구 3부 : 철로,,"287,000",0.0%,"287,000",100.0%,"287,000",44,44,100.0%,44,1,1,중국,중국,
109,혼 : 공포의 시작,2020-02-13,"258,500",0.0%,"-401,000",-60.8%,"918,000",41,-41,-50.0%,123,7,23,한국,한국,(주)드림팩트엔터테인먼트
110,존 웨인의 기병대,,"80,000",0.0%,"80,000",100.0%,"14,002,000",40,40,100.0%,"6,476",1,3,미국,미국,
111,"미안해요, 리키",2019-12-19,"320,440",0.0%,"-628,720",-66.2%,"286,345,580",38,-82,-68.3%,"36,200",3,12,프랑스,프랑스,(주)영화사 진진
111,주디,2020-03-25,"332,000",0.0%,"-4,014,000",-92.4%,"21,411,300",38,-540,-93.4%,"2,684",1,2,영국,영국,TCO(주)더콘텐츠온
111,너의 이름은.,2017-01-04,"331,000",0.0%,"-2,479,000",-88.2%,"29,902,165,256",38,-234,-86.0%,"3,715,794",1,2,일본,일본,메가박스중앙(주)플러스엠
114,사람들,,"251,000",0.0%,"251,000",100.0%,"251,000",37,37,100.0%,37,1,1,서독,서독,
115,산상수훈,2017-12-07,"425,000",0.0%,"20,000",4.9%,"415,621,790",36,2,5.9%,"54,998",1,2,한국,한국,"이언픽쳐스,(주)그란"
115,여사장,,"72,000",0.0%,"-110,000",-60.4%,"4,767,000",36,-55,-60.4%,"2,391",1,2,한국,한국,
117,작은 빛,2020-01-23,"259,000",0.0%,"-232,000",-47.3%,"16,353,960",35,-34,-49.3%,"2,119",6,18,한국,한국,(주)시네마달
117,이태원,2019-12-05,"292,000",0.0%,"-496,000",-62.9%,"26,671,260",35,-56,-61.5%,"3,311",2,6,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
117,신사는 금발을 좋아해,,"75,000",0.0%,"75,000",100.0%,"17,611,000",35,35,100.0%,"7,523",1,3,미국,미국,
120,원탁의 기사,,"64,000",0.0%,"-50,000",-43.9%,"16,255,000",32,-25,-43.9%,"7,788",1,4,미국,미국,
120,얼굴들,,"208,000",0.0%,"208,000",100.0%,"208,000",32,32,100.0%,32,1,1,미국,미국,
122,바람의 언덕,2020-04-23,"325,000",0.0%,"-218,000",-40.1%,"4,776,500",30,-42,-58.3%,625,1,1,한국,한국,영화사 삼순
123,비상선의 여자,,"173,000",0.0%,"-24,000",-12.2%,"1,084,000",29,-3,-9.4%,201,1,1,일본,일본,
123,콜드 워,2019-02-07,"198,000",0.0%,"198,000",100.0%,"229,679,373",29,29,100.0%,"27,768",1,1,폴란드,폴란드,아이 엠
125,삼일천하,1973-02-15,"56,000",0.0%,"-78,000",-58.2%,"1,542,000",28,-39,-58.2%,771,1,3,한국,한국,
126,7일간의 외출,,"181,000",0.0%,"-152,000",-45.6%,"514,000",27,-24,-47.1%,78,1,1,프랑스,프랑스,
126,낫띵벗필름 x 커뮤니티 시네마 로드쇼,,"292,000",0.0%,"292,000",100.0%,"292,000",27,27,100.0%,27,1,1,한국,한국,
128,당나귀 발타자르,,"175,000",0.0%,"-21,000",-10.7%,"5,007,000",25,-3,-10.7%,757,1,1,프랑스,"프랑스,스웨덴",
129,제3의 사나이,2008-08-09,"116,000",0.0%,"116,000",100.0%,"4,995,000",23,23,100.0%,"2,116",1,2,미국,미국,
129,그린 북,2019-01-09,"145,000",0.0%,"-287,000",-66.4%,"3,679,032,860",23,-42,-64.6%,"439,842",1,1,미국,미국,CGV아트하우스
131,어메이징 그레이스,2019-11-28,"198,000",0.0%,"198,000",100.0%,"42,645,700",22,22,100.0%,"5,485",1,1,미국,미국,(주)영화사 진진
131,산하는 요원하다 / 수색,,"44,000",0.0%,"44,000",100.0%,"3,427,000",22,22,100.0%,"1,711",1,3,,,
131,창은,2020-02-01,"100,000",0.0%,"42,000",72.4%,"243,000",22,3,15.8%,66,1,11,한국,한국,주식회사 씨엠닉스
134,나무없는 산,2009-08-27,"63,000",0.0%,"-264,000",-80.7%,"58,416,500",21,-88,-80.7%,"9,045",1,2,한국,한국,CJ ENM
134,플레이 더티,,"42,000",0.0%,"42,000",100.0%,"210,000",21,21,100.0%,105,1,1,영국,영국,
134,친구네 엄마,2020-02-19,"114,000",0.0%,"114,000",100.0%,"114,000",21,21,100.0%,21,20,21,한국,한국,(주)로드하우스
134,핑크퐁 시네마 콘서트 : 우주대탐험,2020-01-30,"172,000",0.0%,"-4,576,500",-96.4%,"118,488,500",21,-557,-96.4%,"15,229",3,5,한국,한국,스마트스터디(주)
138,빈폴,2020-02-27,"300,000",0.0%,"-2,373,000",-88.8%,"5,420,000",20,-212,-91.4%,572,1,1,러시아,러시아,(주)팝엔터테인먼트
138,우리는 매일매일,2021-06-30,"157,000",0.0%,"157,000",100.0%,"1,221,000",20,20,100.0%,187,1,1,한국,한국,㈜인디스토리
138,외도의 이유,2020-02-18,"109,000",0.0%,"109,000",100.0%,"109,000",20,20,100.0%,20,20,20,한국,한국,(주)영진크리에이티브
138,동생 남친 돌려쓰기,2020-02-18,"109,000",0.0%,"109,000",100.0%,"109,000",20,20,100.0%,20,20,20,한국,한국,(주)영진크리에이티브
138,오르가즘 특강2,2020-02-20,"109,000",0.0%,"109,000",100.0%,"109,000",20,20,100.0%,20,20,20,한국,한국,(주)로드하우스
143,유리씨즈,1975-12-27,"57,000",0.0%,"57,000",100.0%,"25,897,000",19,19,100.0%,"13,178",1,1,이탈리아,이탈리아,
143,머나먼 향해,,"123,000",0.0%,"-164,000",-57.1%,"522,000",19,-25,-56.8%,87,1,1,미국,미국,
143,방황의 날들,2007-09-07,"57,000",0.0%,"57,000",100.0%,"10,391,500",19,19,100.0%,"2,208",1,4,한국,한국,위드시네마
143,몰락한 우상,,"96,000",0.0%,"96,000",100.0%,"96,000",19,19,100.0%,19,1,2,영국,영국,
147,러브레터,1999-11-20,"156,000",0.0%,"-196,000",-55.7%,"862,437,734",18,-22,-55.0%,"111,146",1,2,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트"
147,메기,2019-09-26,"164,000",0.0%,"-687,000",-80.7%,"329,198,828",18,-78,-81.3%,"39,023",1,3,한국,한국,"(주)엣나인필름,CGV아트하우스"
149,공중 트라피스,,"80,000",0.0%,"80,000",100.0%,"10,058,000",17,17,100.0%,"4,756",1,2,미국,미국,
149,폴란드로 간 아이들,2018-10-31,"34,000",0.0%,"34,000",100.0%,"389,552,800",17,17,100.0%,"51,061",1,5,한국,한국,커넥트픽쳐스(주)
151,김현정 단편선,,"140,000",0.0%,"140,000",100.0%,"140,000",16,16,100.0%,16,1,1,한국,한국,
151,내가 뭐가 나빠(인디스데이),,"120,000",0.0%,"40,000",50.0%,"200,000",16,5,45.5%,27,1,6,한국,한국,
153,영향 아래 있는 여자,,"134,000",0.0%,"134,000",100.0%,"134,000",15,15,100.0%,15,1,1,미국,미국,
153,공기인형,2010-04-08,"125,280",0.0%,"-399,660",-76.1%,"107,221,140",15,-56,-78.9%,"13,823",1,4,일본,일본,"오드,CJ ENM"
153,봉신연의: 불의 검 외전,2020-02-17,"73,000",0.0%,"73,000",100.0%,"73,000",15,15,100.0%,15,5,15,중국,중국,BX 픽쳐스
153,초행,2017-12-07,"150,000",0.0%,"150,000",100.0%,"58,481,900",15,15,100.0%,"7,581",1,2,한국,한국,(주)인디플러그
153,자니 기타,,"30,000",0.0%,"30,000",100.0%,"12,919,000",15,15,100.0%,"6,056",1,1,미국,미국,
158,갱,2020-01-16,"14,000",0.0%,"-23,000",-62.2%,"23,127,640",14,-8,-36.4%,"10,334",2,14,한국,한국,(주)삼백상회
158,몽마르트 파파,2020-01-09,"86,000",0.0%,"-284,000",-76.8%,"51,202,800",14,-43,-75.4%,"6,969",2,7,한국,한국,(주)트리플픽쳐스
160,늙은 자전거,2015-11-12,"26,000",0.0%,"-8,000",-23.5%,"27,755,300",13,-4,-23.5%,"5,986",1,10,한국,한국,주식회사 마운틴픽쳐스
160,마돈나 진실 혹은 대담,1992-01-25,"87,000",0.0%,"-176,000",-66.9%,"350,000",13,-26,-66.7%,52,1,1,미국,미국,
160,베르나데트의 노래,,"39,000",0.0%,"39,000",100.0%,"7,750,000",13,13,100.0%,"3,571",1,1,미국,미국,
160,이십일세기 소녀,2020-09-03,"104,000",0.0%,"-62,000",-37.3%,"270,000",13,-3,-18.8%,29,1,1,일본,일본,(주)디오시네마
164,임신한 나무와 도깨비,,"91,000",0.0%,"91,000",100.0%,"1,152,500",12,12,100.0%,170,1,1,한국,한국,(주)시네마달
